POA_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
POA3737,14,15,3,16,11,9,4,5,3,72,18,19,9,26,14,21,0,7,3,114,56,13,203,68,19,13,52,50,8,489,3,0,5,8,7,0,4,3,0,29,3,0,6,7,7,9,9,9,0,48,3,0,0,0,3,0,0,0,0,7,6,7,5,3,8,9,7,7,4,60,141,236,229,151,96,66,82,88,16,1111
POA3738,3,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,3,5,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,9,6,8,5,5,9,0,67
POA3739,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,12,4,0,3,0,4,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,9,10,9,7,0,4,6,0,61
POA3740,3,5,0,4,3,0,0,0,0,19,3,8,3,18,6,3,0,3,0,44,29,4,53,12,4,3,9,14,0,137,0,0,0,0,3,3,0,0,0,9,4,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,3,0,21,78,69,71,43,27,13,13,26,4,343
POA3741,12,12,7,6,5,5,0,8,0,64,21,24,12,17,18,11,0,4,0,107,49,11,114,36,23,18,22,24,9,306,3,0,0,7,0,3,0,7,0,17,4,0,3,6,3,3,3,0,0,24,0,0,4,0,0,0,3,8,0,18,5,3,5,5,0,0,0,10,0,30,178,193,152,106,85,67,32,72,12,900
POA3744,0,4,0,3,0,0,0,0,0,5,0,3,3,0,3,4,0,0,0,12,11,0,18,12,3,3,0,11,0,56,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,26,33,26,19,9,7,3,17,3,144
POA3746,0,3,3,4,3,3,0,0,0,11,0,4,0,6,4,3,0,0,0,15,4,0,23,11,3,0,8,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,25,31,18,10,4,8,3,0,110
POA3747,28,50,7,24,25,5,0,3,0,138,26,32,14,43,20,5,0,4,0,147,60,24,159,67,23,32,34,45,7,443,4,0,0,8,3,3,0,3,0,24,4,6,0,3,4,3,0,10,0,37,3,3,0,3,0,0,0,3,0,17,9,17,10,9,0,3,4,7,4,59,271,510,210,209,111,79,50,92,20,1539
POA3749,6,13,6,10,9,3,0,4,0,50,8,9,3,13,11,0,0,0,3,53,31,12,76,23,23,11,24,20,0,229,5,0,0,0,8,6,3,0,0,21,4,0,3,0,0,0,0,4,0,14,0,3,0,0,0,0,0,0,0,3,11,0,3,0,0,0,0,4,0,28,114,220,106,67,76,21,24,37,7,676
POA3750,33,27,32,31,48,15,17,12,0,219,33,42,53,93,65,23,52,32,3,406,45,20,257,89,65,59,82,58,20,697,8,3,3,5,14,9,5,3,0,47,0,6,10,11,19,7,12,8,0,68,6,8,3,0,3,7,7,3,0,35,13,9,8,9,9,13,11,23,3,97,291,707,465,374,390,212,283,198,47,2964
POA3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,11,3,0,3,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,6,4,16,3,3,9,3,8,3,58
POA3752,90,100,58,90,82,64,18,31,7,538,103,121,93,202,187,59,39,53,6,864,221,109,945,327,274,163,189,177,37,2444,10,8,3,19,30,25,10,15,3,117,23,18,17,53,58,19,24,19,7,238,13,18,17,9,25,5,11,9,3,107,24,21,23,36,37,25,18,28,24,240,867,1904,1293,972,1064,548,386,408,112,7566
POA3753,11,8,7,16,10,3,0,0,0,55,9,13,11,23,22,4,9,0,0,97,34,15,124,31,28,19,13,19,7,282,0,0,0,3,5,3,0,0,0,19,3,0,3,9,7,0,3,3,0,29,3,0,0,0,4,0,0,0,0,10,3,3,6,3,9,0,0,3,0,39,89,135,158,100,99,42,33,29,15,696
POA3754,166,192,99,165,162,90,31,36,4,951,248,229,170,363,302,138,47,45,16,1558,410,183,1932,621,473,288,320,366,62,4653,18,14,10,41,64,33,15,21,3,214,36,30,43,95,69,39,27,33,5,367,19,19,10,19,14,13,16,4,3,122,28,31,29,41,55,46,32,24,34,327,1518,2973,2451,1728,1676,869,575,643,168,12597
POA3755,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,8,0,15,3,0,0,3,3,3,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,22,5,13,7,6,6,5,89
POA3756,29,40,23,32,47,15,10,3,3,192,57,57,42,110,76,21,17,16,3,402,130,62,661,170,163,91,165,126,21,1586,10,4,13,12,25,5,4,7,0,82,8,6,17,21,30,13,11,4,4,113,0,9,3,0,5,4,0,4,0,30,18,10,22,13,23,7,23,24,11,152,382,611,816,439,464,195,240,204,55,3396
POA3757,40,59,13,39,21,10,0,4,0,196,42,51,44,68,47,18,8,16,5,308,134,39,596,131,112,62,96,100,12,1283,3,3,4,7,18,9,3,3,0,54,13,3,8,25,16,7,5,4,0,80,4,4,3,3,9,0,3,3,0,32,8,13,12,21,23,18,15,12,10,133,340,558,706,356,301,132,140,150,36,2723
POA3758,10,16,7,12,7,6,8,0,0,65,10,11,8,16,14,6,0,0,0,76,38,13,170,33,27,9,40,22,3,357,0,0,3,0,3,3,0,3,0,13,4,0,0,8,3,7,0,5,0,17,3,0,3,0,0,0,0,0,0,6,0,3,11,3,3,0,0,3,0,26,100,128,205,83,66,32,53,37,11,713
POA3759,10,6,4,3,4,0,0,0,0,34,9,7,4,4,11,3,0,0,0,34,17,7,67,17,15,5,7,9,0,147,0,0,0,0,0,0,0,0,0,6,3,3,3,3,0,3,0,0,0,14,0,0,3,0,0,0,0,0,0,8,3,0,3,0,7,0,0,4,0,23,71,125,93,37,58,17,10,15,5,431
POA3760,3,3,3,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,0,12,9,0,16,6,3,0,0,5,0,40,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,12,31,44,25,11,19,4,3,13,0,152
POA3761,10,12,4,3,15,0,0,0,0,43,9,13,3,6,10,3,0,0,0,38,22,11,74,22,17,3,13,9,0,159,0,0,0,0,0,0,0,0,0,9,0,6,4,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,13,66,134,92,41,66,20,11,17,3,444
POA3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,9,6,7,6,0,3,0,0,38
POA3763,10,10,0,5,3,4,0,3,0,43,0,13,6,18,12,3,5,0,0,56,28,9,102,33,21,4,22,27,0,247,0,0,4,0,3,0,0,0,0,11,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,3,8,7,3,3,5,4,4,30,62,93,135,90,49,18,36,32,3,514
POA3764,32,42,16,29,29,12,5,13,3,181,53,34,31,88,50,19,3,14,0,302,118,43,425,107,106,67,122,105,14,1111,9,0,7,8,10,10,0,18,0,62,13,7,15,24,17,10,7,6,0,93,0,3,0,3,0,0,3,3,0,16,16,11,17,15,15,12,9,19,9,113,337,534,529,331,299,150,159,184,38,2559
POA3765,20,40,14,24,30,8,3,7,0,140,35,44,33,49,50,24,6,8,0,257,103,48,422,87,95,39,38,66,13,924,6,0,0,6,15,0,0,6,0,38,9,5,12,7,10,10,0,7,3,60,0,8,0,0,0,0,0,0,0,17,3,6,10,9,6,4,3,0,8,52,282,577,517,252,280,117,60,123,41,2257
POA3766,0,9,9,3,4,4,0,3,3,41,10,9,9,14,3,5,0,0,0,51,15,10,53,14,15,4,14,15,3,139,0,0,3,0,4,0,0,0,0,7,0,0,0,4,4,0,0,3,0,8,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,71,167,79,53,54,25,22,16,8,490
POA3767,6,14,3,4,4,0,0,0,0,37,3,6,10,6,8,5,0,3,0,38,9,8,52,9,6,6,3,12,0,113,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,16,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,58,177,68,43,35,25,4,23,5,435
POA3770,19,12,7,5,15,7,4,3,0,73,14,9,9,19,27,10,3,4,6,100,66,24,222,44,34,21,35,46,8,498,0,0,5,0,7,3,0,3,0,20,3,3,5,10,3,0,0,3,0,29,0,0,3,0,0,0,0,0,0,7,4,5,3,3,4,7,0,12,3,42,168,193,271,105,106,60,46,78,22,1050
POA3775,24,24,9,12,16,5,3,3,0,99,30,20,6,33,37,9,3,15,0,149,79,12,237,43,36,34,39,43,10,530,5,0,5,3,6,5,0,0,3,31,3,4,4,6,10,5,0,3,0,29,4,7,3,0,3,0,0,0,0,11,8,6,7,3,3,9,0,6,3,53,236,298,286,114,138,84,49,80,20,1308
POA3777,30,58,26,46,38,26,0,12,6,240,63,54,46,88,63,16,13,21,9,364,145,47,529,142,78,64,87,146,25,1267,3,3,3,14,21,4,6,7,3,58,10,6,5,38,13,11,3,12,0,105,4,0,0,0,4,5,0,4,0,23,20,15,20,20,20,10,21,21,13,149,438,691,671,426,315,154,138,261,69,3172
POA3778,3,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,6,3,0,8,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,13,10,12,0,5,7,0,5,6,54
POA3779,4,0,3,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,8,6,0,13,3,3,7,3,3,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,17,21,16,8,8,4,9,0,98
POA3781,5,19,7,25,22,8,4,0,0,97,20,34,19,36,20,9,4,7,0,152,53,33,312,69,69,23,64,70,11,693,4,3,5,7,12,4,5,8,0,50,5,0,8,8,4,10,3,4,0,44,0,3,0,0,3,0,3,3,0,12,4,8,16,6,6,6,4,8,3,70,135,292,386,177,173,66,99,108,21,1449
POA3782,36,42,18,28,25,10,3,11,0,183,52,51,41,56,52,28,8,12,0,306,119,45,496,87,83,49,68,60,13,1017,6,0,4,4,9,3,0,3,0,29,12,9,12,19,11,9,3,0,0,70,5,6,4,0,3,0,0,0,0,21,3,8,11,9,15,0,7,9,3,55,378,681,622,264,268,142,89,127,30,2592
POA3783,12,13,15,11,3,3,0,3,0,60,12,17,5,22,5,4,3,0,0,73,39,19,155,27,17,15,18,29,4,329,3,0,0,3,3,0,0,0,0,8,4,3,8,3,6,0,3,0,0,21,0,4,0,0,0,0,0,0,0,10,8,7,9,4,3,7,10,3,0,40,102,191,198,78,69,36,39,48,7,772
POA3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,5,3,0,0,0,0,27
POA3786,13,18,5,4,7,0,0,0,0,53,21,9,12,7,5,0,0,0,3,60,30,9,47,13,4,8,5,7,7,130,0,5,0,0,0,0,0,3,0,8,0,8,3,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,7,3,4,0,0,0,0,0,0,0,13,106,225,79,56,48,20,12,23,12,581
POA3787,11,14,3,0,4,0,0,0,0,30,7,13,3,12,8,0,0,0,0,40,16,10,36,10,8,6,3,4,0,91,3,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,4,3,4,0,7,0,0,0,0,0,17,82,135,52,41,56,19,8,12,4,411
POA3788,18,17,10,16,9,6,3,3,0,75,19,7,8,10,7,3,3,3,0,49,21,10,67,18,13,9,3,7,10,157,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,0,0,0,0,11,4,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,3,10,139,212,102,70,61,30,9,24,12,654
POA3789,3,3,0,0,0,0,3,0,0,12,0,0,0,3,0,0,0,0,0,11,3,0,4,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,27,32,17,5,13,7,3,0,3,100
POA3791,11,15,3,4,8,0,0,4,0,47,8,13,6,11,5,3,0,0,0,50,27,7,57,16,7,4,5,8,0,126,0,0,0,0,3,0,0,0,0,9,0,3,0,0,4,0,0,4,0,11,3,0,4,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,9,98,221,73,57,48,20,10,22,9,557
POA3792,11,11,4,3,3,3,0,6,3,42,7,6,11,7,4,3,0,0,3,36,14,5,50,15,10,7,9,5,0,107,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,54,137,63,44,26,23,12,16,5,381
POA3793,4,26,9,12,12,9,0,4,3,82,19,23,13,37,22,4,0,8,0,131,76,14,199,55,43,30,19,30,10,478,3,0,0,0,0,0,0,0,0,7,4,3,0,3,9,6,3,0,0,31,3,0,0,0,4,0,3,0,0,8,3,3,12,6,5,4,5,6,0,43,171,252,256,145,124,59,43,67,16,1127
POA3795,8,3,0,7,7,0,0,3,0,28,9,4,7,14,6,3,0,0,0,43,32,3,68,14,11,8,7,12,7,167,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,69,70,81,47,43,24,15,21,5,369
POA3796,46,67,22,54,42,15,9,6,8,269,61,65,36,92,56,36,9,21,4,378,171,64,622,156,134,65,99,118,26,1463,8,3,4,11,19,10,5,6,0,69,12,18,12,23,18,10,3,8,0,106,3,9,3,7,5,0,0,3,3,33,10,8,16,23,12,6,4,10,18,103,434,745,764,432,377,169,135,188,64,3313
POA3797,15,14,6,18,12,3,0,0,0,68,16,7,11,26,14,4,3,9,0,98,38,11,174,47,30,12,43,43,8,416,3,0,6,4,6,5,0,4,0,26,3,0,0,11,3,9,0,5,0,35,0,0,0,0,0,0,0,3,0,4,0,3,8,8,3,9,3,13,7,58,109,132,206,143,84,47,55,86,17,889
POA3799,10,26,9,20,8,6,0,5,0,92,10,20,14,40,13,9,3,10,4,132,55,24,278,96,45,35,60,68,10,673,3,3,3,5,4,3,0,7,0,28,8,3,0,15,4,5,7,0,0,48,0,3,3,3,0,0,0,0,0,12,7,7,16,10,3,10,21,8,9,85,160,288,346,228,122,80,98,116,26,1473
POA3800,4,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,9,0,3,0,3,0,5,0,5,0,19,0,3,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,38,0,20,13,23,3,4,0,120
POA3802,75,130,105,58,130,43,31,50,7,631,104,116,125,166,168,72,52,62,9,879,158,76,810,265,182,119,197,200,32,2043,6,7,7,16,23,17,10,10,0,98,14,13,26,38,46,21,23,22,3,196,17,19,5,6,13,3,10,12,8,97,25,32,37,26,23,16,28,32,27,246,744,1809,1279,825,980,477,434,493,123,7168
POA3803,39,28,33,32,35,13,23,25,0,227,24,44,34,76,44,27,21,22,5,298,51,34,334,135,81,56,90,103,23,899,3,3,3,13,9,8,4,8,0,63,11,6,9,25,19,11,16,14,3,104,4,5,5,4,8,7,5,7,0,43,3,10,17,6,15,9,18,18,11,115,228,547,503,384,355,186,211,248,55,2713
POA3804,37,47,22,16,43,13,3,12,3,199,49,47,29,45,57,25,8,5,3,270,140,32,403,58,89,72,63,70,14,941,3,0,3,5,10,3,4,4,0,33,11,8,11,11,20,7,5,0,0,75,7,10,7,0,10,4,0,3,0,39,8,15,9,11,16,9,0,5,8,79,433,624,517,205,364,179,98,123,36,2585
POA3805,175,225,193,159,234,97,80,81,12,1250,272,271,232,462,388,186,114,128,29,2085,556,256,2393,718,626,396,562,550,88,6152,27,15,21,46,81,51,25,38,6,312,55,27,50,108,132,80,47,54,10,572,21,33,26,24,36,27,19,26,4,217,33,47,58,68,73,50,66,77,60,533,1820,3453,3259,2057,2323,1212,1091,1147,282,16644
POA3806,242,300,151,156,216,84,49,51,9,1248,304,324,234,382,358,163,70,78,16,1921,583,220,1832,496,549,322,306,353,53,4720,18,15,31,42,74,36,9,22,0,248,71,27,41,97,91,59,28,32,5,458,27,52,20,16,35,13,25,10,3,198,47,62,50,47,73,62,25,39,33,438,2315,4419,2638,1640,2124,1030,613,729,186,15684
POA3807,34,45,21,21,46,23,4,7,0,201,56,56,17,59,67,29,4,6,5,296,124,38,378,69,107,60,50,81,17,929,3,0,0,5,10,14,0,3,0,37,7,3,8,7,22,11,3,4,0,72,4,9,3,0,6,3,3,0,0,26,6,3,12,9,9,4,4,6,6,58,364,588,469,224,339,171,76,126,46,2385
POA3808,20,17,5,5,14,3,0,3,3,69,25,21,8,12,23,6,4,3,7,112,72,21,194,18,35,20,20,26,4,402,0,0,4,3,7,0,0,0,0,17,10,6,0,7,12,5,0,3,0,40,3,0,0,0,0,5,0,3,0,15,3,8,5,3,3,0,0,0,3,29,214,278,238,88,127,63,28,43,18,1093
POA3809,25,36,32,31,42,24,15,9,0,204,55,51,57,91,63,34,14,19,0,388,116,34,387,100,115,68,49,77,7,955,3,0,0,9,12,13,3,10,0,42,4,8,4,18,15,8,9,5,0,73,3,8,3,8,3,3,0,0,0,26,6,6,8,8,15,3,4,11,3,65,319,657,534,323,379,189,119,148,26,2687
POA3810,133,152,115,136,167,75,49,52,11,887,206,252,210,474,288,141,74,103,17,1778,518,228,2213,737,648,463,542,609,73,6035,20,13,26,49,70,49,26,55,0,312,34,33,34,97,79,61,53,45,8,448,16,35,14,13,27,13,12,31,3,150,35,27,56,64,36,50,43,58,38,404,1365,2617,2825,1892,1734,1055,896,1093,179,13655
POA3812,16,13,9,8,8,0,5,3,0,56,11,12,6,15,14,7,3,5,0,68,66,9,173,22,30,18,39,27,8,380,3,0,3,8,4,0,0,3,0,22,0,0,3,3,4,5,0,0,3,27,0,6,3,0,0,0,0,0,0,7,3,8,7,3,7,3,4,11,4,46,128,135,200,71,80,41,47,51,17,771
POA3813,3,4,4,0,3,0,0,0,0,15,5,6,3,4,3,0,0,0,0,25,23,6,46,8,18,6,11,6,3,123,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,12,45,54,58,29,35,17,15,14,0,256
POA3814,13,9,3,10,4,3,0,0,0,41,9,12,3,15,9,8,0,0,0,59,44,16,143,25,26,14,32,32,4,337,0,0,4,4,8,5,3,0,3,25,5,0,5,8,0,0,0,5,0,23,0,3,0,0,0,0,0,0,0,8,3,0,7,3,0,0,3,4,0,31,94,131,175,75,70,27,49,40,14,668
POA3815,16,13,3,12,7,3,0,3,3,67,16,11,5,15,21,10,5,3,3,89,60,12,171,45,42,19,49,36,5,440,3,0,3,3,9,0,0,3,0,27,3,0,3,4,3,5,0,3,0,28,0,0,0,3,0,0,0,0,0,6,9,4,14,7,9,4,9,7,3,50,129,157,212,108,115,47,57,63,13,897
POA3816,3,7,4,9,7,6,0,4,0,36,17,15,3,22,11,7,3,10,0,88,48,12,129,38,23,19,30,45,7,360,0,0,3,0,3,0,0,3,0,12,4,0,0,6,10,7,3,3,0,40,0,0,0,0,0,0,0,3,0,3,7,3,7,3,3,4,3,3,5,34,106,113,155,91,71,49,44,74,11,711
POA3818,56,67,25,38,37,8,7,16,3,254,63,62,30,104,59,27,10,19,3,372,207,64,647,198,158,107,181,226,16,1805,12,9,7,12,16,15,4,17,0,85,10,5,10,42,10,12,16,17,3,121,3,5,4,0,7,5,3,6,0,27,23,9,26,18,14,10,8,20,12,151,507,835,775,492,363,207,236,348,47,3812
POA3820,39,91,30,50,46,12,9,22,0,303,73,95,46,136,87,21,8,27,9,502,223,58,697,237,172,105,113,184,21,1807,3,3,7,20,20,16,3,20,0,95,12,3,21,25,18,20,9,14,0,128,3,10,5,5,3,3,0,5,3,39,20,17,9,16,22,15,13,22,10,138,593,1305,873,609,483,225,162,345,64,4653
POA3821,12,17,6,7,6,3,0,7,0,61,10,22,8,26,23,3,4,8,0,100,86,14,141,33,30,14,27,44,7,397,3,0,0,4,0,0,0,4,0,21,3,0,0,0,0,7,0,0,0,14,3,3,0,0,3,0,0,0,0,12,12,3,5,0,3,0,3,11,3,37,190,240,175,90,99,41,38,79,13,964
POA3822,8,7,4,4,0,0,0,0,0,23,3,4,4,7,3,0,0,0,0,17,18,7,50,10,17,4,6,14,0,125,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,4,0,4,3,0,0,3,0,0,16,50,58,63,34,29,6,18,23,3,278
POA3823,7,10,0,10,3,5,0,3,0,38,13,9,7,23,14,5,0,3,0,75,34,3,93,28,28,5,25,28,0,248,0,0,0,3,4,0,0,4,0,16,0,0,5,0,4,4,3,0,0,17,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,3,0,3,0,17,81,111,106,79,67,30,32,42,0,557
POA3824,17,23,10,9,9,5,0,3,4,72,23,17,18,31,29,4,0,9,6,140,75,15,274,70,58,31,70,54,11,654,5,0,0,8,4,3,3,3,0,33,7,0,0,11,5,3,0,3,0,35,0,0,0,5,0,0,3,0,0,13,11,0,7,7,5,5,9,4,4,59,193,325,322,174,150,66,87,85,27,1430
POA3825,34,76,29,51,29,9,0,11,3,254,69,76,51,151,84,33,9,23,15,504,189,79,997,344,245,131,193,271,42,2495,7,11,12,23,24,15,6,14,3,119,15,3,16,60,30,16,10,13,0,165,0,11,12,4,4,5,3,5,0,44,26,23,33,40,22,28,19,43,21,249,456,855,1174,771,520,249,252,401,93,4774
POA3831,11,6,3,4,0,0,0,3,0,23,11,8,3,10,13,3,3,3,0,59,42,9,71,15,11,7,23,24,0,202,3,0,3,0,5,3,0,0,0,18,3,3,3,3,0,0,6,3,0,15,0,0,0,0,0,0,0,0,0,3,0,7,3,0,3,0,0,3,0,18,94,120,92,48,49,14,31,37,7,492
POA3832,3,0,0,3,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,4,0,4,3,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,9,6,11,4,0,3,3,0,55
POA3833,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,8,8,3,12,4,0,3,3,5,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,28,13,13,11,7,4,3,9,0,79
POA3835,0,3,0,0,0,0,0,0,0,5,3,7,3,3,0,0,0,0,0,16,13,3,12,4,3,0,8,9,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,0,0,13,26,34,17,6,13,0,4,8,3,122
POA3840,26,47,30,33,26,15,7,12,3,194,45,60,48,114,69,23,21,10,6,388,135,56,662,192,167,107,191,159,22,1692,8,3,7,23,23,16,6,21,4,113,11,7,5,25,22,19,7,17,3,115,4,3,4,7,3,5,0,10,0,36,14,14,19,26,17,14,22,39,9,171,331,675,802,490,394,221,258,281,60,3524
POA3842,10,10,11,13,9,4,3,3,0,56,5,18,10,44,18,5,3,7,0,116,30,21,185,63,46,23,44,54,8,470,0,3,7,9,4,11,3,3,3,37,0,0,7,3,3,3,0,3,0,23,0,4,0,0,0,0,0,0,0,7,4,7,10,7,4,3,5,8,4,55,82,240,236,167,112,60,67,89,25,1079
POA3844,63,122,70,74,79,23,16,12,10,466,120,185,97,215,176,62,8,20,17,908,327,120,1458,429,413,188,317,360,62,3676,18,4,13,28,29,28,12,29,6,168,22,8,29,55,45,22,17,28,5,244,5,16,8,9,14,3,3,10,3,67,28,39,30,52,28,22,24,47,26,305,944,2195,1808,1024,998,413,409,540,138,8472
