POA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA3807,27,39,23,23,43,26,14,199,29,47,38,21,35,12,15,196,36,38,23,17,20,13,8,155,248,325,230,140,222,88,43,1291,5,0,0,0,0,0,0,7,336,452,309,200,324,138,80,1844,0,0,3,3,3,3,4,12,4,3,3,0,0,4,0,24,0,3,3,4,8,3,0,19,19,42,24,18,26,10,3,142,3,0,0,0,0,0,0,11,27,54,34,23,40,22,11,209,362,506,346,219,368,162,87,2055
POA3808,6,12,3,5,10,0,0,33,10,20,17,7,5,6,0,69,10,13,10,8,19,6,0,67,115,137,120,69,86,30,27,581,3,0,0,0,0,0,0,3,142,182,147,86,121,37,34,757,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,3,0,0,0,0,0,0,5,5,11,4,15,12,4,0,46,0,0,0,0,0,0,0,3,4,14,4,14,17,6,0,59,149,192,154,103,135,40,36,814
POA3809,185,152,68,42,61,40,23,578,50,39,18,13,21,12,3,153,29,28,3,3,7,9,3,79,357,202,99,73,88,30,9,853,3,0,0,0,0,0,0,10,620,415,186,139,178,87,41,1669,9,9,10,0,10,3,0,48,11,4,8,9,4,3,0,36,6,4,0,3,8,0,0,17,49,61,44,44,39,14,6,255,0,0,0,0,0,0,0,0,67,80,66,49,66,20,13,359,691,497,251,186,244,103,50,2029
POA3810,858,734,374,220,268,136,56,2652,309,243,109,77,85,25,15,868,237,208,98,57,89,25,11,726,2325,1783,865,466,525,186,65,6222,18,14,6,0,3,5,0,43,3750,2978,1455,822,972,377,147,10499,94,122,76,55,82,42,38,503,73,85,31,24,36,11,0,268,36,50,29,22,32,12,4,181,511,526,330,190,255,90,26,1919,17,23,8,8,5,3,0,68,742,798,469,305,405,161,61,2941,4487,3780,1922,1131,1379,539,212,13443
POA3812,3,0,5,0,4,0,0,22,7,3,0,3,8,7,3,33,4,4,7,5,8,3,0,33,72,112,56,40,78,24,13,389,0,4,0,0,0,0,0,4,92,126,68,46,90,30,19,475,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,3,3,0,0,0,0,7,10,10,12,3,12,5,5,57,0,0,0,0,0,0,0,0,12,11,17,9,10,5,5,70,102,137,90,53,104,36,20,543
POA3813,3,0,0,3,0,3,0,7,4,0,4,0,3,3,3,11,6,7,6,4,4,0,0,25,18,27,21,19,24,10,8,129,0,0,0,0,0,0,0,0,31,38,30,33,28,14,7,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,9,4,0,3,0,0,25,0,0,0,0,0,0,0,0,3,9,9,0,3,0,0,27,35,47,40,31,36,14,7,208
POA3814,3,3,0,3,3,7,0,19,13,3,0,3,9,0,0,27,3,3,5,3,12,3,0,27,116,119,70,42,61,20,7,444,0,0,0,0,0,0,0,0,129,131,80,44,81,29,14,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,7,4,15,8,11,8,3,0,57,4,0,0,0,0,0,0,0,12,17,13,11,13,3,0,69,140,154,91,63,93,34,15,586
POA3815,4,3,0,4,3,0,3,10,3,22,8,4,7,0,0,56,5,7,12,3,3,3,4,36,110,165,107,70,89,29,12,571,0,0,3,0,0,0,0,8,126,191,129,78,107,31,18,683,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,17,16,11,16,4,0,69,0,0,0,0,0,0,0,3,13,17,15,12,17,4,3,80,135,215,143,95,118,37,21,765
POA3816,7,14,10,3,3,0,0,31,3,4,6,3,3,0,3,24,7,8,0,4,3,3,0,28,129,127,62,28,49,10,3,404,0,0,0,0,0,0,0,4,154,151,76,41,58,12,10,496,0,3,3,0,3,0,0,4,0,10,5,0,3,0,0,14,7,0,3,0,0,0,0,9,21,34,28,9,10,3,3,103,0,0,0,0,0,0,0,0,27,42,36,9,19,3,3,132,177,197,110,47,70,21,7,633
POA3818,27,35,22,20,19,10,0,129,55,53,22,15,25,7,0,174,36,35,22,17,23,12,0,143,628,639,287,189,244,85,18,2088,0,0,0,0,0,0,0,0,749,756,348,236,307,105,21,2531,6,3,7,5,17,3,0,35,3,16,5,7,5,5,0,45,6,5,3,0,6,3,0,25,106,162,87,70,93,26,3,535,5,5,0,0,3,0,0,12,128,193,102,79,123,36,3,657,868,949,453,317,430,143,27,3190
POA3820,62,47,17,12,25,19,4,183,45,38,23,15,22,10,0,154,26,44,23,12,20,8,0,146,585,616,346,232,333,120,39,2271,0,3,0,0,0,0,0,6,715,757,415,272,399,154,40,2756,6,6,3,3,11,4,4,33,8,9,12,7,6,3,0,41,9,8,6,4,13,4,0,40,100,173,113,70,125,48,4,639,5,8,3,0,3,0,0,22,128,202,139,83,153,60,10,773,847,958,550,356,552,212,50,3531
POA3821,0,3,3,0,0,0,0,14,4,18,10,10,8,3,0,46,4,5,7,5,7,5,0,29,115,159,98,54,63,34,8,533,0,0,0,0,0,0,0,0,120,183,117,69,82,42,8,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0,3,0,0,3,19,20,4,8,11,4,0,69,0,0,0,0,0,0,0,0,18,22,4,8,16,8,4,83,143,209,124,81,95,46,13,708
POA3822,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,13,0,7,3,0,0,0,0,14,37,57,34,19,28,8,4,189,0,0,0,0,0,0,0,0,40,69,39,28,36,8,4,223,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,6,5,3,3,5,0,0,22,0,0,0,0,0,0,0,0,9,6,3,5,4,0,0,31,51,75,46,31,37,8,4,256
POA3823,0,3,0,7,0,0,0,8,0,5,4,0,0,0,3,15,0,4,3,3,4,0,0,18,79,64,38,19,26,5,5,249,0,0,0,0,0,0,0,7,86,81,50,27,32,6,8,287,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,10,14,9,10,0,0,60,0,0,0,0,0,0,0,0,16,15,14,9,12,0,0,65,103,88,59,35,47,5,7,356
POA3824,7,12,3,3,10,0,0,32,9,13,8,3,6,0,0,44,3,12,3,4,6,0,0,31,202,250,129,72,97,28,10,780,0,0,0,0,0,0,0,10,225,289,142,85,116,30,12,901,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,0,3,0,0,0,0,0,7,41,56,35,23,37,8,0,202,0,0,0,0,0,0,0,3,45,61,36,25,38,8,4,227,277,350,178,108,160,40,19,1128
POA3825,20,27,19,15,21,6,9,112,28,46,23,6,12,5,0,119,35,32,23,15,23,8,3,132,618,602,361,260,318,112,39,2307,5,7,3,3,0,0,0,21,709,715,430,297,377,126,43,2698,12,15,6,3,11,5,0,59,24,29,6,4,3,0,0,63,3,11,8,5,12,9,0,47,232,284,164,126,163,37,7,1004,18,10,6,3,3,0,0,45,282,346,199,149,193,46,12,1219,989,1052,629,447,565,174,53,3914
POA3831,3,0,0,0,4,0,0,18,6,7,4,3,3,0,0,25,0,0,3,0,4,0,0,14,57,63,40,24,30,7,3,236,0,0,0,3,0,0,0,4,72,76,50,39,51,12,3,296,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,12,7,4,12,3,0,47,0,0,0,0,0,0,0,0,7,8,9,6,16,3,3,52,81,89,55,41,63,11,10,351
POA3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,3,7,3,0,22,0,0,0,0,0,0,0,0,6,0,3,5,8,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,4,0,0,15,0,0,0,0,0,0,0,0,0,3,9,6,4,0,0,15,6,4,11,8,10,3,0,38
POA3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,4,4,0,0,25,0,0,0,0,0,0,0,0,3,11,3,4,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,11,3,4,4,0,0,30
POA3835,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,22,22,14,6,19,6,0,87,0,0,0,0,0,0,0,0,20,30,20,6,15,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,3,0,0,20,0,0,0,0,0,0,0,0,5,4,3,3,3,0,0,26,27,35,17,9,20,11,0,121
POA3840,50,41,24,17,32,14,6,177,13,18,18,12,12,7,3,86,24,23,8,10,14,0,0,89,473,475,223,169,204,75,20,1649,6,8,3,0,0,0,0,15,563,569,275,209,265,102,32,2009,9,14,14,11,14,4,3,74,17,12,12,8,9,3,0,53,7,12,4,7,7,0,3,38,233,247,147,101,115,24,7,863,21,15,11,6,3,0,0,54,293,299,189,128,147,29,8,1086,855,866,462,340,407,134,46,3099
POA3842,16,15,3,3,3,0,0,41,15,16,3,0,5,0,0,44,10,17,8,0,5,0,0,40,155,117,74,38,71,26,3,475,3,5,3,4,0,0,0,9,201,160,86,47,86,28,7,614,0,4,0,0,7,3,0,11,3,3,0,3,9,0,0,23,4,0,0,0,3,0,3,11,74,86,47,24,44,17,3,286,0,4,0,0,3,0,0,4,85,94,50,33,56,17,4,339,286,258,136,79,145,46,11,951
POA3844,132,116,79,35,39,13,10,419,50,59,37,24,37,10,0,215,39,37,24,18,31,11,3,168,1158,1156,652,420,516,137,40,4081,10,11,6,6,5,0,0,28,1383,1383,808,502,626,170,51,4917,12,22,12,8,22,5,0,87,11,13,15,12,15,7,3,72,5,17,9,16,15,3,0,69,267,338,199,158,212,50,20,1256,15,13,7,3,3,0,0,35,311,402,239,206,265,68,25,1518,1692,1786,1043,703,891,235,73,6434
POA3847,6,4,3,3,0,0,0,15,0,6,3,3,5,0,0,19,3,6,0,0,0,0,0,11,88,94,49,36,38,11,3,322,0,0,0,0,0,0,0,0,103,111,60,38,48,10,3,367,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,19,8,5,8,0,4,60,0,0,0,0,0,0,0,0,19,26,10,5,8,3,4,69,113,134,64,43,60,14,3,437
POA3850,70,58,33,22,27,10,0,223,38,47,24,15,18,3,0,149,44,37,17,16,13,3,0,123,581,544,295,191,253,60,11,1947,10,0,0,5,3,0,0,22,739,679,372,250,322,78,18,2457,8,3,7,8,3,0,0,34,9,16,6,4,15,8,0,60,10,10,6,3,6,0,0,34,137,180,93,81,117,30,0,632,7,4,0,5,4,0,0,21,165,210,115,102,150,38,0,778,907,891,482,349,472,119,15,3232
POA3851,0,6,9,4,7,0,0,25,4,9,6,6,4,0,0,38,8,7,10,8,3,3,0,33,137,203,122,80,109,25,3,677,3,3,3,0,0,0,0,12,153,226,150,99,118,28,3,784,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,33,28,22,21,16,3,0,125,0,0,0,0,0,0,0,3,33,28,21,23,20,3,0,138,191,258,169,123,142,29,3,923
POA3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,8
POA3854,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,3,3,0,3,0,3,3,13,66,97,60,33,41,6,3,308,3,0,0,0,0,0,0,3,72,98,66,35,41,5,8,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,4,5,4,0,0,34,0,0,0,0,0,0,0,0,8,13,4,5,4,0,0,34,78,112,68,37,49,8,8,363
POA3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,5,62,54,23,23,20,11,3,187,0,0,0,0,0,0,0,0,64,54,30,20,16,11,3,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,18,10,7,5,3,0,53,0,0,0,0,0,0,0,0,9,21,11,12,5,3,0,55,71,70,34,36,23,13,3,256
POA3857,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,19,17,10,3,12,0,0,60,0,0,0,0,0,0,0,0,19,17,11,3,15,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,12,22,23,16,5,14,0,3,74
POA3858,9,8,3,5,0,0,0,25,5,9,4,0,0,0,0,20,11,3,0,0,0,0,0,15,95,148,84,47,59,21,3,453,3,0,0,0,0,0,0,6,123,161,89,50,69,23,3,520,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,26,17,14,13,12,3,0,91,5,0,3,0,0,0,0,14,31,24,21,16,22,3,0,115,156,187,117,70,83,22,3,638
POA3859,4,9,3,0,0,0,0,18,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,6,17,45,16,14,19,9,0,123,3,0,0,0,0,0,0,6,30,53,25,17,25,10,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,3,0,0,18,0,0,0,0,0,0,0,0,8,3,0,5,3,0,0,24,39,61,28,22,28,12,0,177
POA3860,12,7,7,10,3,3,0,36,17,6,5,5,6,3,0,45,13,8,5,5,7,3,0,35,305,310,145,110,151,37,3,1069,3,4,0,0,0,0,0,8,347,336,166,132,169,42,3,1198,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,11,0,3,0,0,3,0,0,8,72,90,52,44,46,14,3,308,0,3,0,0,3,0,0,9,73,99,53,41,57,13,3,339,418,435,223,175,221,59,7,1537
POA3862,5,3,4,0,3,0,0,16,3,3,3,0,0,0,0,9,10,12,3,3,6,4,0,33,152,128,85,55,86,14,6,515,0,3,0,0,0,0,0,4,170,144,93,55,99,13,6,578,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,3,0,0,0,0,0,0,4,15,26,21,9,18,11,0,111,0,0,0,0,0,0,0,0,19,35,25,12,21,11,0,122,187,179,121,72,122,25,6,704
POA3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,10,4,3,0,0,27,0,0,0,0,0,0,0,0,6,14,10,4,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,3,0,3,4,0,10,6,12,11,5,5,4,0,43
POA3865,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,11,18,20,4,3,9,0,0,50,0,0,0,0,0,0,0,0,24,23,6,5,8,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,15,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,15,27,28,7,4,11,0,0,81
POA3869,0,10,0,0,0,0,0,11,3,3,5,0,8,0,0,18,9,5,3,0,0,0,0,19,52,75,38,17,45,18,4,241,0,0,0,0,3,0,0,3,60,92,48,21,54,18,4,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,19,30,12,5,10,3,0,73,0,0,3,0,0,0,0,3,19,30,10,6,15,3,0,77,78,115,61,30,66,23,8,378
POA3870,0,0,0,0,0,0,0,4,0,0,3,0,8,0,0,14,0,4,0,4,3,0,0,14,45,64,30,12,27,5,3,189,0,0,0,0,0,0,0,0,46,74,36,11,34,5,3,221,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,7,3,3,0,28,0,0,0,0,0,0,0,3,3,5,5,7,9,3,0,34,54,84,41,20,42,12,3,250
POA3871,3,6,0,0,3,0,0,12,3,3,13,3,7,0,0,34,4,9,6,0,0,0,0,25,104,127,55,46,52,18,4,404,0,0,0,3,0,0,0,4,119,142,75,54,65,17,5,479,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,9,0,0,3,0,0,0,0,4,16,32,18,17,17,3,0,94,0,0,0,0,0,0,0,0,16,37,16,17,22,3,0,110,135,176,92,69,90,21,5,591
POA3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,3,7,7,0,0,60,0,0,0,0,0,0,0,0,19,23,3,7,7,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,23,6,7,7,0,0,63
POA3874,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,11,9,19,6,12,3,0,58,0,0,0,0,0,0,0,0,11,16,20,4,16,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,0,15,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,16,14,16,21,12,19,3,0,84
POA3875,41,45,17,16,20,3,0,141,26,24,29,11,17,4,0,120,32,31,9,9,10,5,3,106,664,650,390,250,326,67,11,2354,13,11,3,3,0,0,0,35,781,759,450,291,369,78,9,2749,7,0,3,0,3,0,0,11,18,20,12,10,7,3,0,61,3,15,3,8,6,3,0,41,146,208,115,92,147,21,3,733,12,6,12,3,4,0,0,39,183,246,144,110,165,23,3,882,964,1005,597,400,533,107,15,3629
POA3878,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,31,34,21,15,15,4,0,117,0,0,0,0,0,0,0,0,39,35,24,19,15,3,0,131,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,8,3,3,0,20,0,0,0,0,0,0,0,0,6,7,3,9,7,3,0,27,39,40,26,27,18,5,0,163
POA3880,5,5,0,0,4,0,0,16,6,6,3,12,3,0,0,35,5,10,6,4,3,0,0,25,80,78,46,33,41,9,0,280,0,0,0,0,0,0,0,0,93,97,55,43,45,11,0,354,0,0,3,0,0,0,0,3,3,9,0,0,8,0,0,20,0,0,0,0,0,0,0,0,30,38,28,10,19,6,0,132,0,0,0,0,0,0,0,0,35,43,33,15,30,3,0,157,130,146,88,54,77,20,6,512
POA3882,0,0,0,0,0,0,0,3,0,6,3,3,3,0,0,13,0,3,3,0,3,0,0,13,46,42,30,15,24,0,0,164,0,0,0,0,0,0,0,0,52,49,31,21,27,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,56,52,36,18,32,0,0,198
POA3885,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,8,3,0,0,0,0,0,13,71,69,51,26,47,5,5,268,0,0,0,0,0,0,0,0,74,77,55,26,46,5,5,294,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,9,0,0,3,0,3,0,0,5,10,18,11,6,10,0,0,53,0,0,0,0,0,0,0,0,11,16,14,6,16,0,0,70,86,97,68,33,61,8,5,362
POA3886,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,26,16,12,15,0,0,82,0,0,0,0,0,0,0,0,10,31,16,12,15,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,12,0,0,0,0,0,0,0,0,0,6,0,5,5,0,0,15,15,38,15,14,18,0,0,96
POA3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,7,10,6,13,0,0,47,0,0,0,0,0,0,0,0,11,5,11,5,12,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9,9,7,8,5,19,0,0,57
POA3888,0,0,3,0,0,0,0,5,9,6,7,4,4,0,0,27,0,14,0,3,3,0,0,20,97,127,70,43,46,11,0,388,0,3,0,0,0,0,0,8,107,151,79,45,57,14,0,455,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,3,25,46,22,24,25,3,0,139,0,0,0,0,0,0,0,0,23,51,31,26,25,3,0,155,132,202,106,75,76,16,0,604
POA3889,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,3,0,0,0,0,0,3,0,4,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,9,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,18
POA3890,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,3,0,29,0,0,0,0,0,0,0,0,10,12,3,0,3,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,12,10,16,6,6,3,3,0,42
POA3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3892,6,0,3,3,0,0,0,9,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,23,31,15,11,11,3,0,89,0,0,0,0,0,0,0,0,33,31,16,15,10,6,0,109,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,12,0,0,0,0,0,0,0,3,3,3,12,10,11,0,0,31,0,0,0,0,0,0,0,0,3,7,12,14,14,4,0,46,29,38,30,25,21,12,0,156
POA3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,5,6,0,3,0,0,15,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,7,8,8,0,4,0,0,26
POA3896,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,5,8,18,4,7,3,0,0,45,0,0,0,0,0,0,0,0,13,29,5,6,9,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,4,0,0,17,0,0,0,0,0,0,0,0,8,3,0,0,6,0,0,20,14,28,6,8,8,0,0,75
POA3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,28,19,17,11,10,3,0,89,0,0,0,0,0,0,0,0,27,22,17,15,11,3,0,93,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,5,3,7,4,0,0,21,0,0,0,0,0,0,0,0,3,5,3,10,4,0,0,31,35,30,17,20,15,4,0,125
