POA_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA3385,..,0,10,11,24,37,26,10,5,116,..,0,3,0,6,5,0,0,0,20,..,0,0,0,0,0,0,0,0,3,33,..,..,..,..,..,..,..,..,33,..,10,..,..,..,..,..,..,..,10,..,4,4,4,0,5,0,0,0,28,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,4,..,3,0,4,8,9,9,4,0,32,0,0,3,0,0,0,0,0,0,4,33,21,21,24,44,55,38,20,5,258,..,0,6,17,31,42,20,8,0,117,..,0,6,3,6,8,0,0,0,24,..,0,0,3,4,4,0,0,0,11,29,..,..,..,..,..,..,..,..,29,..,10,..,..,..,..,..,..,..,10,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3387,..,0,5,7,12,18,11,4,0,69,..,0,4,3,0,3,0,0,0,11,..,0,0,0,0,0,0,0,0,0,26,..,..,..,..,..,..,..,..,26,..,3,..,..,..,..,..,..,..,3,..,4,7,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,3,3,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,0,3,8,8,5,3,0,25,0,0,0,0,0,0,0,0,0,3,26,11,12,15,24,36,17,9,3,148,..,0,8,9,21,19,13,0,0,68,..,0,3,4,0,0,0,0,0,10,..,0,0,0,4,0,0,4,0,6,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3388,..,0,8,18,30,33,15,12,3,111,..,3,5,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,6,56,..,..,..,..,..,..,..,..,56,..,13,..,..,..,..,..,..,..,13,..,14,0,0,4,0,0,0,0,22,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,4,3,3,0,0,0,0,0,7,..,0,0,3,5,8,7,0,7,33,0,0,4,0,0,0,0,0,0,3,56,36,19,21,43,42,29,20,6,271,..,0,7,14,29,31,17,9,0,111,..,0,3,0,0,0,0,0,0,10,..,0,0,3,4,0,0,6,0,16,24,..,..,..,..,..,..,..,..,24,..,11,..,..,..,..,..,..,..,11,..,7,3,0,3,0,0,0,0,17,..,0,0,0,0,0,3,0,0,8,..,0,0,0,0,0,0,0,0,0
POA3390,..,0,14,25,38,39,33,29,7,181,..,0,7,0,6,0,0,0,0,16,..,0,0,4,3,3,0,0,0,8,79,..,..,..,..,..,..,..,..,79,..,29,..,..,..,..,..,..,..,29,..,18,3,0,3,0,0,0,0,23,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,3,3,0,3,7,3,0,0,20,..,0,3,7,9,22,10,7,3,65,0,3,0,0,0,0,0,0,0,7,74,52,31,38,60,75,47,36,6,436,..,0,15,30,42,42,33,23,0,183,..,0,9,3,3,0,0,0,0,18,..,0,7,5,9,3,0,0,0,25,76,..,..,..,..,..,..,..,..,76,..,23,..,..,..,..,..,..,..,23,..,8,3,0,4,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5
POA3391,..,0,0,3,9,9,4,0,0,28,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,3,0,0,7,12,..,..,..,..,..,..,..,..,12,..,5,..,..,..,..,..,..,..,5,..,3,5,0,4,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,12,15,5,3,8,13,13,7,3,89,..,0,0,3,10,4,8,0,0,27,..,3,0,0,0,0,0,0,0,7,..,0,0,3,0,0,0,0,0,7,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3392,..,0,0,11,14,34,32,8,3,96,..,3,3,3,4,0,3,0,0,15,..,0,0,0,4,0,0,0,0,8,41,..,..,..,..,..,..,..,..,41,..,7,..,..,..,..,..,..,..,7,..,7,0,0,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,3,0,3,7,11,15,9,3,53,0,3,0,0,0,0,0,0,0,9,46,21,9,18,32,47,52,16,8,240,..,0,6,11,19,31,17,7,0,98,..,0,6,8,3,0,4,0,0,18,..,3,0,3,0,0,0,3,0,20,32,..,..,..,..,..,..,..,..,32,..,7,..,..,..,..,..,..,..,7,..,3,6,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3393,..,0,40,57,91,106,93,57,21,464,..,16,25,10,18,7,5,0,0,75,..,0,0,7,7,5,0,0,0,18,230,..,..,..,..,..,..,..,..,230,..,57,..,..,..,..,..,..,..,57,..,29,23,3,8,3,0,0,0,70,..,3,0,0,0,0,0,0,0,10,..,0,4,0,3,0,0,0,0,11,..,9,9,0,3,3,0,0,0,25,..,10,16,14,26,43,33,28,17,186,0,3,3,0,3,6,0,3,0,22,230,128,116,99,150,176,138,96,41,1171,..,3,47,60,102,116,84,46,11,469,..,17,18,11,16,7,5,0,0,81,..,8,12,29,22,3,3,3,3,84,178,..,..,..,..,..,..,..,..,178,..,44,..,..,..,..,..,..,..,44,..,21,3,0,3,0,0,0,0,31,..,3,0,0,4,0,3,0,0,8,..,3,0,0,0,0,0,0,0,3
POA3395,..,0,8,3,20,19,9,7,3,75,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,22,..,..,..,..,..,..,..,..,22,..,3,..,..,..,..,..,..,..,3,..,4,11,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,7,6,14,6,7,0,42,0,0,0,0,0,3,0,0,0,6,22,12,22,9,28,39,21,18,3,173,..,0,12,9,20,20,15,7,0,73,..,4,3,0,0,0,0,0,0,11,..,0,0,0,0,3,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3396,..,0,7,13,28,40,33,22,7,148,..,3,3,3,3,0,3,0,0,16,..,0,0,0,3,0,0,0,0,3,51,..,..,..,..,..,..,..,..,51,..,13,..,..,..,..,..,..,..,13,..,7,3,0,3,0,0,0,0,19,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,11,9,7,12,4,9,3,51,0,0,3,0,3,3,0,0,0,10,51,34,28,27,44,57,47,26,12,326,..,0,12,16,28,38,34,10,10,149,..,4,7,4,0,3,0,0,0,12,..,0,0,3,3,3,0,3,0,18,45,..,..,..,..,..,..,..,..,45,..,12,..,..,..,..,..,..,..,12,..,4,0,0,3,0,0,0,0,7,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3400,..,11,271,399,436,479,409,294,87,2391,..,85,229,80,57,56,12,7,3,527,..,4,9,31,36,16,7,4,0,115,1347,..,..,..,..,..,..,..,..,1347,..,238,..,..,..,..,..,..,..,238,..,229,76,22,31,18,0,0,0,383,..,42,21,9,9,7,4,13,3,106,..,26,14,8,8,4,0,0,0,50,..,68,62,13,14,8,11,0,3,177,..,56,113,86,112,165,121,91,41,788,26,34,31,22,15,16,14,6,0,164,1372,784,835,663,716,772,584,415,133,6276,..,23,361,423,468,481,407,226,46,2445,..,142,196,85,59,50,13,0,0,537,..,37,114,156,121,64,21,30,18,565,1186,..,..,..,..,..,..,..,..,1186,..,235,..,..,..,..,..,..,..,235,..,141,49,13,11,9,3,0,0,228,..,24,20,4,6,16,16,6,5,102,..,24,4,8,3,0,0,0,0,40
POA3401,..,0,65,160,261,228,155,60,15,943,..,11,32,25,30,25,7,0,0,131,..,3,0,4,13,7,0,3,0,32,449,..,..,..,..,..,..,..,..,449,..,100,..,..,..,..,..,..,..,100,..,106,35,16,15,6,0,0,0,168,..,5,0,0,3,4,3,6,0,18,..,0,0,0,3,3,0,0,0,7,..,0,0,0,3,7,4,0,0,11,..,3,18,20,39,47,26,12,10,177,6,14,11,8,10,3,3,4,0,56,455,241,164,234,364,330,197,91,24,2100,..,4,84,205,248,217,138,39,10,948,..,20,33,33,20,12,6,0,0,124,..,0,10,19,27,8,4,6,3,68,412,..,..,..,..,..,..,..,..,412,..,108,..,..,..,..,..,..,..,108,..,45,18,3,4,0,0,0,0,68,..,3,0,0,0,0,0,0,0,4,..,5,0,0,5,0,0,0,3,13
POA3407,..,0,8,13,17,24,24,10,3,96,..,0,4,0,7,7,0,0,0,12,..,0,0,0,0,3,0,0,0,3,44,..,..,..,..,..,..,..,..,44,..,11,..,..,..,..,..,..,..,11,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,3,7,9,7,3,0,30,0,0,3,0,0,3,0,0,0,7,44,14,11,20,35,38,29,19,5,214,..,0,10,15,19,25,18,3,0,97,..,0,3,3,9,3,0,0,0,15,..,0,0,0,3,3,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,5,..,..,..,..,..,..,..,5,..,7,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3409,..,0,12,22,35,49,32,12,6,176,..,3,6,6,11,3,0,0,0,30,..,0,0,0,0,0,0,0,0,5,83,..,..,..,..,..,..,..,..,83,..,7,..,..,..,..,..,..,..,7,..,19,3,8,0,3,0,0,0,31,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,3,3,4,0,0,0,0,7,..,3,4,6,16,24,11,5,0,74,0,0,0,3,0,3,3,0,0,13,85,36,34,58,63,85,46,21,11,435,..,0,16,25,43,45,27,12,4,170,..,3,9,3,8,0,0,0,0,28,..,0,3,10,4,4,0,0,4,25,82,..,..,..,..,..,..,..,..,82,..,11,..,..,..,..,..,..,..,11,..,12,0,0,0,0,3,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3412,..,0,9,7,16,12,11,15,0,58,..,0,0,0,3,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,3,..,..,..,..,..,..,..,3,..,9,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,4,0,0,16,0,0,0,0,0,0,3,0,0,9,23,11,11,8,30,14,23,14,0,132,..,0,12,4,16,9,15,6,0,61,..,0,3,0,3,3,0,0,0,14,..,0,0,0,3,0,0,0,0,9,20,..,..,..,..,..,..,..,..,20,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3413,..,0,3,12,7,5,3,7,0,43,..,0,0,3,0,3,0,0,0,11,..,0,0,0,0,0,0,4,0,4,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,3,0,0,4,0,0,0,0,8,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,3,0,13,0,0,0,3,0,0,0,0,0,8,16,8,7,19,15,17,8,11,0,97,..,0,3,13,14,6,8,3,0,44,..,0,0,4,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3414,..,4,22,42,55,81,66,37,8,329,..,4,8,9,8,10,5,3,0,49,..,0,0,5,4,3,0,0,0,17,120,..,..,..,..,..,..,..,..,120,..,42,..,..,..,..,..,..,..,42,..,24,14,0,4,0,0,0,0,41,..,7,3,0,4,0,0,0,0,13,..,0,0,4,0,0,3,0,0,10,..,7,3,5,0,0,3,0,0,20,..,4,9,8,20,30,24,24,4,129,3,6,0,6,6,3,0,0,0,21,121,86,51,80,111,136,107,63,21,777,..,6,31,40,67,95,62,28,12,334,..,3,14,11,9,9,3,3,0,53,..,0,4,12,17,0,0,9,5,48,114,..,..,..,..,..,..,..,..,114,..,39,..,..,..,..,..,..,..,39,..,20,3,9,0,5,0,0,0,35,..,0,3,0,0,0,0,3,0,12,..,0,0,0,0,0,0,0,0,4
POA3415,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,10,0,0,0,21,..,0,0,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA3418,..,0,47,74,117,127,99,72,28,564,..,14,36,7,8,14,6,0,0,81,..,0,0,3,3,9,4,0,0,14,212,..,..,..,..,..,..,..,..,212,..,56,..,..,..,..,..,..,..,56,..,51,18,6,4,3,0,0,0,85,..,6,3,0,0,3,0,0,3,21,..,4,3,0,0,3,0,0,0,6,..,10,9,3,4,4,8,0,0,37,..,8,21,14,25,32,31,16,10,150,0,8,0,0,4,3,3,3,3,25,210,158,140,111,163,196,146,91,47,1267,..,11,61,78,125,131,91,58,15,573,..,20,26,9,12,3,4,0,0,78,..,0,10,15,12,4,3,3,3,52,204,..,..,..,..,..,..,..,..,204,..,59,..,..,..,..,..,..,..,59,..,24,5,0,0,4,0,0,0,38,..,0,0,0,7,3,0,3,0,18,..,5,0,0,0,3,0,0,0,7
POA3419,..,0,10,22,31,36,33,15,3,159,..,0,13,3,0,6,3,0,0,24,..,0,0,0,3,4,0,0,0,6,55,..,..,..,..,..,..,..,..,55,..,22,..,..,..,..,..,..,..,22,..,10,0,0,3,0,0,0,0,15,..,0,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,..,0,4,3,4,15,11,6,3,45,0,5,3,0,5,3,3,0,0,18,55,46,35,30,47,58,54,18,12,355,..,0,18,18,44,35,27,10,0,155,..,4,14,3,5,4,0,0,0,28,..,0,3,4,7,0,3,0,0,22,59,..,..,..,..,..,..,..,..,59,..,19,..,..,..,..,..,..,..,19,..,10,0,0,0,0,0,0,0,13,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3420,..,0,11,11,15,16,8,3,0,55,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,39,..,..,..,..,..,..,..,..,39,..,8,..,..,..,..,..,..,..,8,..,4,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,5,..,0,4,0,5,3,3,0,0,22,3,0,0,3,0,0,0,0,0,7,39,6,17,17,22,22,12,6,0,145,..,0,11,8,13,13,5,0,0,54,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,21,..,..,..,..,..,..,..,..,21,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0
POA3423,..,0,6,9,16,23,22,9,3,85,..,3,0,5,5,4,0,0,0,11,..,0,0,0,0,3,0,0,0,3,28,..,..,..,..,..,..,..,..,28,..,14,..,..,..,..,..,..,..,14,..,5,3,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,..,0,3,3,6,13,18,3,3,57,0,0,3,0,3,3,0,0,0,7,28,23,15,22,32,49,43,15,3,227,..,0,9,16,13,22,16,6,0,88,..,0,0,3,0,0,3,0,0,13,..,0,0,0,7,0,0,0,0,15,36,..,..,..,..,..,..,..,..,36,..,4,..,..,..,..,..,..,..,4,..,0,3,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3424,..,0,3,20,30,31,37,19,0,148,..,6,3,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,4,74,..,..,..,..,..,..,..,..,74,..,6,..,..,..,..,..,..,..,6,..,3,0,3,3,4,0,0,0,15,..,0,0,0,0,3,0,0,0,5,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,3,7,7,3,12,14,9,9,63,0,0,6,0,3,0,0,0,0,13,75,24,32,38,45,52,59,27,8,349,..,0,10,19,34,42,33,12,0,151,..,3,3,5,3,0,0,0,0,15,..,0,0,5,4,3,4,0,3,24,54,..,..,..,..,..,..,..,..,54,..,19,..,..,..,..,..,..,..,19,..,6,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3427,..,3,68,64,103,95,78,28,7,448,..,19,56,28,19,15,9,0,0,140,..,0,0,0,9,9,0,0,0,23,215,..,..,..,..,..,..,..,..,215,..,63,..,..,..,..,..,..,..,63,..,69,49,16,3,4,0,0,0,141,..,4,4,3,0,7,0,3,3,23,..,0,0,3,0,0,0,0,0,11,..,7,20,8,4,12,7,0,0,47,..,9,20,27,23,37,24,7,0,133,0,5,6,3,0,3,0,0,0,26,216,182,215,157,167,182,117,43,9,1279,..,3,82,73,102,106,65,20,0,448,..,16,52,32,30,9,7,0,0,137,..,0,20,25,29,22,10,8,0,114,223,..,..,..,..,..,..,..,..,223,..,53,..,..,..,..,..,..,..,53,..,49,31,14,8,0,0,0,0,93,..,3,3,0,0,8,8,0,0,28,..,7,13,0,0,0,0,0,0,18
POA3428,..,0,3,17,31,26,38,7,3,132,..,0,0,3,6,6,4,0,0,21,..,0,0,0,4,5,0,4,0,14,45,..,..,..,..,..,..,..,..,45,..,14,..,..,..,..,..,..,..,14,..,22,13,13,0,0,0,0,0,47,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,3,0,4,6,0,0,19,0,0,0,0,0,0,3,0,0,6,43,38,20,34,48,48,51,12,10,299,..,0,5,24,29,36,23,9,0,132,..,0,3,5,5,0,0,0,0,22,..,0,3,4,5,0,0,0,0,15,52,..,..,..,..,..,..,..,..,52,..,20,..,..,..,..,..,..,..,20,..,8,11,0,0,0,0,0,0,27,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0
POA3429,..,16,730,1370,1556,1430,884,403,93,6482,..,126,516,322,231,120,40,13,3,1371,..,4,18,59,114,73,23,18,9,303,3477,..,..,..,..,..,..,..,..,3477,..,1038,..,..,..,..,..,..,..,1038,..,944,459,165,69,24,6,0,0,1666,..,88,57,31,33,31,21,10,10,275,..,46,62,14,25,15,5,3,0,175,..,53,84,28,35,41,24,8,3,285,..,38,155,192,237,216,172,93,43,1157,70,55,76,39,42,26,26,12,13,351,3545,2411,2142,2218,2340,1972,1215,555,172,16576,..,40,925,1487,1690,1346,765,281,50,6571,..,197,513,303,231,121,37,12,0,1410,..,46,202,368,428,222,77,49,34,1418,3279,..,..,..,..,..,..,..,..,3279,..,1075,..,..,..,..,..,..,..,1075,..,677,337,70,36,24,0,0,0,1156,..,84,42,6,40,68,67,46,43,395,..,53,30,8,10,11,3,0,0,116
POA3430,..,0,0,8,16,4,17,4,0,56,..,0,3,0,4,3,0,0,0,12,..,0,0,0,0,0,0,3,0,3,25,..,..,..,..,..,..,..,..,25,..,9,..,..,..,..,..,..,..,9,..,13,0,0,3,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,3,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,3,3,0,0,11,0,5,0,0,0,0,0,0,0,5,25,23,9,9,33,11,21,9,0,149,..,0,0,13,10,14,6,8,0,56,..,3,4,5,5,0,0,0,0,18,..,0,0,3,3,0,0,0,0,6,22,..,..,..,..,..,..,..,..,22,..,8,..,..,..,..,..,..,..,8,..,7,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA3431,..,0,61,156,217,194,147,32,10,825,..,3,22,30,37,21,6,0,0,125,..,0,0,5,9,5,6,0,3,27,392,..,..,..,..,..,..,..,..,392,..,110,..,..,..,..,..,..,..,110,..,78,38,4,8,6,0,0,0,138,..,5,0,0,4,3,0,0,0,20,..,3,4,0,3,0,0,0,0,10,..,0,0,3,0,10,3,0,3,22,..,3,3,5,17,25,24,16,4,92,3,10,5,0,0,3,3,0,0,29,392,223,146,213,296,263,190,49,22,1790,..,0,87,167,241,185,106,31,7,825,..,4,25,38,45,14,3,0,0,136,..,0,7,23,34,8,0,0,3,87,378,..,..,..,..,..,..,..,..,378,..,143,..,..,..,..,..,..,..,143,..,72,39,5,3,5,3,0,0,133,..,0,0,0,0,9,7,6,3,22,..,3,0,3,0,0,0,0,0,10
POA3432,..,0,0,9,12,4,5,3,0,35,..,0,0,0,0,7,0,0,0,7,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,3,..,..,..,..,..,..,..,3,..,0,0,3,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,3,3,10,18,17,12,5,0,80,..,0,0,11,14,6,9,0,0,37,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,18,..,..,..,..,..,..,..,..,18,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0
