POA_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,4,18,6,0,8,0,8,3,10,0,24,9,84
POA3640,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,3,0,0,37,6,0,14,3,9,0,6,0,20,9,104
POA3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,3,0,6,24,3,0,23,5,16,0,5,0,45,16,138
POA3644,0,3,0,25,3,0,0,0,0,5,0,7,0,10,47,68,5,0,3,0,0,0,0,3,0,14,20,40,148,29,20,138,20,96,12,77,13,476,84,1109
POA3646,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,5,0,7,3,5,0,23,4,64
POA3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,9,0,3,0,3,0,5,0,45
POA3658,0,0,0,16,0,0,0,0,0,3,0,0,0,3,29,40,0,0,0,0,0,0,0,0,0,8,9,17,114,20,5,83,7,82,12,64,11,211,38,641
POA3659,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,11,3,8,3,10,0,32,10,93
POA3660,0,4,0,23,0,0,0,0,0,7,0,4,0,8,34,57,3,0,0,0,0,0,0,0,0,8,6,21,99,38,13,104,14,84,9,59,13,318,50,796
POA3662,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,14,0,16,0,0,0,0,10,59
POA3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,3,0,5,0,3,0,25
POA3664,0,0,0,11,0,0,0,0,0,0,0,0,0,6,10,9,0,0,0,0,0,0,0,0,0,6,0,10,18,12,0,21,3,12,4,17,4,41,11,137
POA3665,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,4,3,3,0,23,0,58
POA3666,0,0,0,20,0,0,0,0,0,0,0,0,0,8,33,48,0,3,4,0,0,0,0,3,0,5,7,20,82,45,12,92,13,51,7,60,8,242,47,655
POA3669,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,15,3,0,0,0,0,0,0,0,0,3,0,11,43,8,0,31,3,12,0,19,0,64,12,196
POA3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,12,0,9,4,6,0,24,3,77
POA3672,0,8,0,33,3,0,0,0,0,9,0,3,0,12,77,99,4,0,0,3,0,3,0,0,0,21,4,40,186,50,18,175,14,97,9,103,13,589,91,1332
POA3673,0,0,0,6,0,0,0,0,0,0,0,0,0,4,19,19,0,0,0,0,0,0,0,0,0,0,0,6,49,26,3,44,5,18,3,18,6,79,15,266
POA3675,0,0,0,4,0,0,0,0,0,0,0,0,0,5,15,25,0,0,0,0,0,0,0,0,0,3,0,8,47,15,4,45,3,21,3,26,3,66,18,251
POA3677,0,9,0,42,4,0,0,4,0,3,0,0,0,29,72,120,3,0,0,4,0,0,0,0,0,21,31,61,328,89,21,291,19,138,15,119,19,806,108,1951
POA3678,0,4,0,40,0,0,0,4,0,0,0,0,0,10,40,59,0,0,0,0,0,0,0,0,4,3,0,11,154,66,10,161,12,77,3,79,9,229,49,849
POA3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,12,4,3,0,8,0,19,3,68
POA3683,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,50,7,3,28,7,29,3,15,5,75,12,227
POA3685,0,0,0,12,0,0,0,0,0,0,0,0,3,0,16,18,0,0,0,0,0,0,0,0,0,8,0,8,69,23,0,33,5,36,3,27,8,113,19,339
POA3687,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,12,0,11,3,10,3,56,13,133
POA3688,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,3,40,11,0,24,0,10,0,17,3,31,11,147
POA3690,0,12,0,69,12,4,0,4,5,7,0,0,0,28,177,236,4,0,0,0,3,3,0,0,3,40,24,80,681,147,21,546,50,347,23,260,32,1125,214,3442
POA3691,0,0,0,43,0,0,0,0,0,3,0,3,0,5,60,74,3,0,0,3,0,0,0,0,0,3,6,22,256,61,18,178,19,86,9,69,18,279,79,1060
POA3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3695,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,3,6,0,3,3,13,5,57
POA3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,13,0,8,4,4,3,22,8,84
POA3698,0,3,0,4,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,14,3,8,3,10,4,61,10,139
POA3699,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,10,0,6,0,10,0,41,9,97
POA3700,0,4,0,3,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,4,0,12,20,14,3,19,10,15,4,10,0,62,24,175
POA3701,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,3,0,7,32,13,0,29,0,14,0,6,3,56,10,173
POA3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
POA3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,6,0,0,0,14,3,40
POA3707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,0,3,0,4,3,11,39,7,3,34,3,18,0,14,5,89,16,231
POA3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,12
POA3709,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,7,0,5,0,3,0,11,0,54
POA3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,9,0,9,0,9,0,21,3,77
POA3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,0,4,0,3,3,17,3,55
POA3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,3,0,0,3,10,12,6,0,26,3,7,3,13,6,54,8,147
POA3714,0,0,0,10,0,0,0,0,0,0,0,0,0,8,23,34,3,0,0,0,0,0,0,0,0,7,3,16,84,32,6,54,3,26,5,44,12,182,32,479
POA3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,3,3,3,0,3,0,22,0,44
POA3717,0,5,0,17,0,3,0,0,0,0,0,0,0,5,21,29,0,0,0,0,0,3,0,0,0,3,0,14,52,31,4,40,5,34,3,30,3,153,22,385
POA3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,11
POA3719,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,18,4,7,0,3,0,31,0,74
POA3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,7,0,5,0,4,3,33,8,83
POA3722,0,3,0,14,0,0,0,0,0,0,0,0,0,8,29,43,3,0,0,0,0,3,0,0,0,4,0,17,97,40,10,85,11,32,7,39,10,199,34,557
POA3723,0,3,0,6,0,0,0,0,0,3,0,0,0,0,26,27,0,0,0,0,0,0,0,0,0,6,0,9,57,35,0,40,7,18,5,40,10,159,30,397
POA3725,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,4,15,7,0,17,0,7,3,3,0,24,5,90
POA3726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,11,0,3,0,3,0,21,3,56
POA3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,3,0,4,0,6,0,15,0,36
POA3728,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,4,11,7,0,11,0,13,0,6,5,31,5,93
POA3730,0,3,0,17,0,0,0,0,0,5,0,0,0,16,39,61,0,0,0,0,0,3,0,0,0,26,16,42,129,48,9,144,13,67,7,77,11,581,63,1151
POA3732,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,3,16,0,6,0,4,0,25,6,80
POA3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,11,3,31
POA3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,15,9,3,15,3,7,0,4,0,31,3,88
POA3737,0,3,0,9,0,0,0,0,0,3,0,0,0,3,24,37,0,0,0,0,0,0,0,0,0,6,3,17,96,20,11,82,3,43,3,38,11,216,36,563
POA3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,3,0,5,0,7,0,35
POA3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,0,0,0,3,0,29
POA3740,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,3,24,14,4,17,0,13,8,19,0,44,6,152
POA3741,0,4,0,8,0,0,0,3,0,0,0,0,0,0,25,28,0,0,0,0,0,0,0,0,0,5,0,10,61,28,4,45,4,13,3,36,4,178,29,413
POA3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,8,7,0,8,0,3,0,5,0,22,4,57
POA3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,0,5,0,3,0,24,5,55
POA3747,0,8,0,19,0,0,0,3,0,0,0,3,0,3,35,45,0,0,0,3,0,0,0,0,0,4,3,7,79,43,3,87,4,49,3,58,9,187,42,579
POA3749,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,8,41,15,4,37,7,25,3,14,4,84,12,246
POA3750,0,3,0,20,3,0,0,0,0,4,0,0,0,3,28,34,3,0,0,0,0,0,0,0,0,3,6,12,255,15,8,114,16,81,3,25,0,133,34,686
POA3751,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,0,0,0,0,16,5,31
POA3752,0,0,0,46,5,0,0,0,0,4,0,0,0,3,60,80,3,0,0,3,0,3,0,0,0,14,9,29,453,52,18,228,36,178,13,76,12,444,74,1587
POA3753,0,3,0,5,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0,0,0,0,0,0,0,0,6,67,4,0,39,4,24,0,7,3,33,11,194
POA3754,0,3,0,86,16,0,0,3,0,6,0,3,0,7,102,143,3,0,0,3,0,4,0,0,3,16,12,39,936,94,17,435,50,320,16,146,33,593,125,2760
POA3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,0,0,0,13,0,35
POA3756,0,0,0,26,3,0,0,0,0,3,0,3,0,3,39,55,3,0,3,0,0,3,0,0,0,0,8,23,288,30,8,145,18,102,12,57,11,244,50,974
POA3757,0,0,0,26,3,0,0,0,0,8,0,0,0,3,40,55,0,0,0,3,0,0,0,0,0,9,7,20,200,27,4,92,12,76,10,54,12,259,51,795
POA3758,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,3,3,3,48,6,0,31,0,26,0,15,0,48,12,196
POA3759,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,21,0,9,0,9,0,29,3,97
POA3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,3,0,10,0,29
POA3761,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6,0,0,3,0,0,0,0,0,0,0,0,3,16,3,5,15,0,15,0,12,0,42,8,111
POA3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,18
POA3763,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,29,0,16,0,10,4,43,9,159
POA3764,0,3,0,30,3,0,0,3,0,0,0,0,0,21,37,66,3,0,0,4,0,0,0,0,3,13,7,27,162,30,9,108,14,87,3,75,10,321,46,865
POA3765,0,3,0,25,6,0,0,3,4,3,0,0,0,3,28,43,0,0,0,0,0,0,0,0,0,9,0,9,137,35,0,91,14,70,0,59,7,190,29,643
POA3766,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,18,3,19,0,17,0,29,11,142
POA3767,0,0,0,14,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,23,7,25,3,10,0,54,10,170
POA3770,0,6,0,20,0,0,0,3,3,0,0,0,0,3,8,19,0,0,0,0,0,0,0,0,0,5,0,5,71,20,3,69,7,38,3,20,3,84,15,339
POA3775,0,0,0,18,0,0,0,0,0,0,0,0,0,3,10,17,0,0,0,0,0,0,0,0,0,7,0,10,89,21,4,62,17,23,4,44,0,142,15,426
POA3777,0,4,0,36,0,0,0,0,0,8,0,3,0,9,44,65,3,0,0,3,5,0,0,3,0,4,10,31,195,62,12,153,15,106,17,97,15,393,72,1145
POA3778,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,0,4,0,23
POA3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,10,0,5,0,4,0,33,0,71
POA3781,0,0,0,17,3,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,3,4,113,19,6,74,7,43,0,28,4,76,20,388
POA3782,0,0,0,46,3,0,0,3,0,4,0,0,0,4,30,44,0,0,0,3,0,0,0,0,0,3,6,13,162,33,3,123,6,102,9,67,10,242,41,804
POA3783,0,0,0,8,3,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,3,0,7,52,11,0,28,4,23,0,15,8,60,9,210
POA3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10
POA3786,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,5,0,5,35,13,0,34,0,27,0,16,0,43,9,174
POA3787,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,22,3,10,0,12,4,26,3,104
POA3788,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,3,43,13,0,33,3,29,0,27,5,53,10,217
POA3789,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,7,0,10,7,34
POA3791,0,0,0,7,0,0,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,29,12,0,39,3,19,0,8,0,46,6,161
POA3792,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,18,12,0,16,0,14,0,17,0,26,11,114
POA3793,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,9,49,19,3,68,3,52,0,26,8,122,19,373
POA3795,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,21,13,0,18,0,10,0,16,3,43,4,128
POA3796,0,0,0,21,0,0,0,4,0,4,0,0,0,7,40,57,0,0,0,0,0,0,0,0,0,10,4,23,206,39,5,152,16,85,10,57,6,259,50,890
POA3797,0,0,0,9,0,0,0,0,0,0,0,0,0,6,19,26,0,0,0,0,0,0,0,0,0,3,3,7,45,12,11,41,4,28,0,38,4,139,21,347
POA3799,0,0,0,8,4,0,0,0,0,4,0,0,0,4,19,35,0,0,0,0,0,0,0,0,0,10,4,16,87,37,3,76,6,51,8,54,9,196,32,578
POA3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
POA3802,0,3,0,37,10,0,0,11,0,7,0,4,3,17,81,128,0,0,0,0,0,0,0,0,0,22,11,37,395,58,10,240,32,261,7,164,22,755,104,2049
POA3803,0,3,0,13,4,0,0,0,0,9,0,3,4,5,36,55,0,0,0,3,0,3,0,0,0,10,9,21,163,24,3,94,9,114,13,64,17,300,47,845
POA3804,0,3,0,51,0,0,0,3,0,3,0,0,0,9,30,47,3,0,6,0,0,0,0,0,0,13,0,21,120,34,5,77,16,77,4,43,12,226,44,656
POA3805,0,3,0,82,15,0,0,8,0,7,0,6,0,26,141,207,8,0,7,5,0,3,0,0,3,34,21,79,943,132,26,581,49,532,23,257,50,1131,187,3902
POA3806,0,17,0,174,4,3,0,6,0,7,0,0,0,31,148,200,6,0,3,7,4,0,0,3,3,38,21,81,811,138,26,522,49,396,20,230,44,1315,188,3746
POA3807,0,4,0,32,0,0,0,0,0,0,0,3,0,0,18,30,0,0,0,0,0,0,0,0,0,7,0,6,108,18,5,72,9,56,3,39,3,169,27,511
POA3808,0,3,0,26,0,0,0,0,0,3,0,0,0,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,54,15,3,52,0,24,0,17,3,74,9,252
POA3809,0,0,0,17,3,0,0,0,0,0,0,0,0,3,25,30,3,0,0,0,0,0,0,0,0,0,0,10,267,20,3,111,11,74,5,25,3,115,24,658
POA3810,0,10,0,77,14,0,5,3,0,11,0,3,0,41,173,249,11,0,6,0,4,0,0,8,0,36,29,91,977,123,31,601,69,426,23,207,34,1214,227,3925
POA3812,0,0,0,19,0,0,0,0,0,3,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,3,6,47,9,7,51,6,22,7,16,0,65,13,233
POA3813,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,18,9,0,17,3,14,0,12,0,17,9,88
POA3814,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,20,0,0,0,0,0,0,0,0,0,8,5,13,37,10,3,31,0,26,0,19,3,76,16,225
POA3815,0,0,0,8,0,0,0,0,0,0,0,0,0,5,20,25,0,0,0,0,0,0,0,0,0,3,0,3,62,13,0,45,5,30,0,24,6,99,20,303
POA3816,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,5,0,13,60,5,0,49,5,29,3,17,4,83,10,275
POA3818,0,3,0,36,5,0,0,0,0,7,0,6,0,15,56,85,4,3,0,3,0,0,0,0,0,12,13,39,280,76,13,182,24,154,12,114,9,640,82,1587
POA3820,6,4,0,84,4,3,0,3,0,5,0,0,0,13,79,115,3,0,0,0,0,0,0,0,0,23,9,42,294,73,18,260,26,150,12,135,20,710,105,1806
POA3821,0,0,0,14,0,0,0,0,0,0,0,0,0,3,17,29,3,0,0,0,0,0,0,0,0,0,5,11,71,20,4,53,4,39,4,31,3,87,28,341
POA3822,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,3,12,0,18,0,7,3,33,0,94
POA3823,0,3,0,9,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,3,48,21,0,24,10,22,0,25,3,99,12,256
POA3824,0,0,0,28,0,0,0,0,0,0,0,0,0,9,21,34,0,0,0,0,0,0,0,0,0,9,3,17,90,37,8,85,4,58,6,42,7,200,31,569
POA3825,3,8,0,73,4,0,0,0,0,8,0,5,0,17,103,148,0,0,5,3,0,4,0,0,0,30,24,64,269,81,22,255,28,229,23,159,38,913,150,2165
POA3831,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,4,0,3,32,12,3,28,3,20,0,23,3,92,12,225
POA3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,7,3,33
POA3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,3,0,24,0,38
POA3835,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,0,3,10,9,0,5,3,7,0,11,0,22,5,67
POA3840,3,0,0,47,0,0,0,0,0,8,0,3,0,20,64,100,0,0,0,0,0,3,0,0,3,33,15,60,215,56,7,211,15,167,16,143,35,744,106,1722
POA3842,0,0,0,8,0,0,0,0,0,3,0,0,0,6,29,39,0,0,0,0,0,0,0,0,0,3,0,7,68,16,4,67,9,54,3,53,13,207,38,518
POA3844,3,10,0,138,3,0,0,8,0,9,0,0,3,33,132,186,3,0,0,4,0,0,0,0,0,27,24,68,559,96,17,478,39,325,26,213,48,989,176,2970
POA3847,0,0,0,12,0,0,0,0,0,4,0,0,0,5,11,23,3,0,0,0,0,0,0,0,0,3,0,6,58,3,3,41,5,24,0,21,6,107,17,289
POA3850,0,3,0,78,3,0,0,0,0,3,0,5,0,13,102,136,0,0,0,0,0,0,0,0,0,22,10,35,241,54,12,228,23,163,18,117,9,543,127,1525
POA3851,0,3,0,24,0,3,0,0,0,3,0,0,0,7,37,52,3,0,0,0,0,0,0,0,0,7,6,16,87,28,3,83,10,65,10,54,15,244,51,645
POA3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3854,0,0,0,7,0,0,0,0,0,0,0,0,0,3,13,15,0,0,0,0,0,0,0,0,0,3,0,6,26,11,0,24,0,27,0,11,3,38,13,150
POA3856,0,3,0,11,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,3,20,0,0,23,3,15,3,8,4,28,4,105
POA3857,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,13,0,5,0,0,0,12,4,52
POA3858,0,0,0,11,0,0,0,0,0,3,0,0,0,3,8,22,0,0,0,0,0,0,0,0,0,3,3,9,55,16,0,55,4,27,0,21,8,131,15,332
POA3859,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,21,9,0,11,0,11,0,11,3,24,4,108
POA3860,0,10,0,33,3,0,0,3,0,0,0,3,0,6,41,63,4,0,0,3,0,0,0,0,0,11,9,20,125,49,14,123,15,74,0,72,13,308,58,859
POA3862,0,0,0,8,4,0,0,0,0,0,0,0,0,4,22,31,0,0,0,0,0,0,0,0,0,8,0,13,75,23,0,45,10,40,3,29,5,134,27,399
POA3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,3,10,4,28
POA3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,11,0,3,0,4,0,23,3,64
POA3869,0,0,0,7,0,0,0,0,0,0,0,0,0,4,12,12,3,0,0,0,0,0,0,0,0,0,0,3,31,10,4,30,0,18,0,20,5,54,10,182
POA3870,0,0,0,3,3,0,0,3,0,0,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0,7,26,13,0,26,3,4,3,12,3,63,7,168
POA3871,0,0,0,6,0,0,0,0,0,0,0,0,0,3,14,24,0,0,0,0,0,0,0,0,3,7,0,8,56,20,3,42,9,34,6,25,7,131,22,339
POA3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,4,0,0,0,10,0,33
POA3874,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,9,6,3,21,0,6,0,9,3,35,11,101
POA3875,0,6,0,46,9,0,0,4,0,9,0,4,3,20,114,161,7,0,0,5,0,0,0,3,3,28,25,66,304,124,22,291,37,158,21,178,32,920,155,2260
POA3878,0,4,0,10,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,8,31,9,4,20,0,10,0,12,3,98,11,202
POA3880,0,5,0,16,0,0,0,0,0,0,0,3,0,6,41,49,0,0,0,0,0,0,0,3,0,14,10,23,51,23,5,54,4,29,0,58,7,416,56,710
