POA_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA3756,53,0,0,0,0,53,29,0,0,0,0,33,25,0,0,0,0,25,56,0,0,0,0,56,81,3,0,0,0,86,316,10,7,0,0,340,545,9,0,0,0,555,546,0,3,0,0,551,179,0,0,0,0,180,105,0,0,0,0,105,60,0,0,0,0,60,109,0,0,0,0,109,2099,38,11,0,5,2145
POA3757,51,0,0,0,0,51,35,0,0,0,0,31,24,3,0,0,0,31,45,0,0,0,0,45,68,0,0,0,0,69,200,0,3,0,0,210,266,3,0,0,0,271,352,0,0,0,0,351,129,0,0,0,0,129,105,0,0,3,0,113,45,0,0,0,0,45,81,0,0,0,0,87,1392,15,8,3,0,1418
POA3758,12,0,0,0,0,12,6,0,0,0,0,6,5,0,0,0,0,5,16,0,0,0,0,16,28,0,0,0,0,28,53,0,0,0,0,60,68,0,0,0,0,70,107,0,0,0,0,107,35,0,0,0,0,35,19,0,0,0,0,19,12,0,0,0,0,11,33,0,0,0,0,33,404,0,0,0,0,406
POA3759,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,20,0,0,0,0,22,24,0,0,0,0,24,28,0,0,0,0,28,12,0,0,0,0,12,34,0,0,0,0,34,13,0,0,0,0,13,7,0,0,0,0,7,170,0,0,0,3,169
POA3760,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,6,0,0,0,0,6,57,0,0,0,0,60
POA3761,14,0,0,0,0,14,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,12,17,0,0,0,0,17,34,0,0,0,0,34,41,0,0,0,0,41,27,0,0,0,0,28,22,0,0,0,0,22,13,0,0,0,0,13,9,0,0,0,0,9,208,0,0,0,0,212
POA3762,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,23
POA3763,16,0,0,0,0,16,6,0,0,0,0,6,10,0,0,0,0,10,14,0,0,0,0,14,23,0,0,0,0,23,62,0,0,0,0,60,74,0,0,0,0,74,54,0,0,0,0,54,14,0,0,0,0,14,16,0,0,0,0,16,3,0,0,0,0,3,15,0,0,0,0,15,310,0,0,0,0,313
POA3764,52,4,0,0,0,55,30,0,0,0,0,30,28,0,0,0,0,31,46,3,0,0,0,45,69,4,0,0,0,70,221,4,0,0,0,224,293,9,0,0,0,302,264,0,0,0,0,264,83,0,0,0,0,88,64,0,0,0,0,66,40,0,0,0,0,40,71,0,0,0,0,67,1257,21,0,0,3,1284
POA3765,35,0,0,0,0,36,42,0,0,0,0,42,22,0,0,0,0,22,34,0,0,0,0,41,53,0,0,0,0,54,151,0,4,0,0,159,188,0,6,0,0,192,254,3,9,0,0,259,144,6,0,0,0,149,95,0,0,0,0,92,28,0,0,0,0,29,47,0,0,0,0,52,1089,17,20,0,3,1126
POA3766,21,0,0,0,0,21,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,14,0,0,0,0,14,29,0,0,0,0,29,43,0,0,0,0,43,63,0,0,0,0,63,29,0,0,0,0,29,22,0,0,0,0,22,5,0,0,0,0,5,13,0,0,0,0,13,263,0,0,0,0,263
POA3767,7,0,0,0,0,7,8,0,0,0,0,8,4,0,0,0,0,4,11,0,0,0,0,11,8,0,0,0,0,8,28,0,0,0,0,28,30,0,0,0,0,32,57,0,0,0,0,57,32,0,0,0,0,32,18,0,0,0,0,18,10,0,0,0,0,10,5,0,0,0,0,5,221,0,0,0,0,226
POA3770,20,0,0,0,0,20,9,0,0,0,0,9,14,0,0,0,0,16,13,0,0,0,0,20,31,0,0,0,0,35,79,0,0,0,0,79,80,0,0,0,0,82,120,0,0,0,0,120,45,0,0,0,0,45,34,0,0,0,0,34,21,0,0,0,0,23,31,0,0,0,0,31,504,3,0,5,0,512
POA3775,30,0,0,0,0,31,16,0,0,0,0,16,13,0,0,0,0,13,9,0,0,0,0,16,24,0,0,0,0,24,85,0,0,0,0,81,79,3,0,0,0,85,137,3,0,0,0,139,78,0,0,0,0,78,64,0,0,0,0,64,37,0,0,0,0,37,29,0,0,0,0,29,594,8,0,0,0,606
POA3777,65,3,0,0,0,68,44,0,0,0,0,44,44,0,0,0,0,42,84,3,0,0,0,89,101,3,4,0,0,104,277,13,0,0,3,295,320,11,0,0,0,332,324,14,0,0,0,346,110,0,0,0,0,110,77,0,0,0,0,81,41,0,0,0,0,42,85,0,0,0,0,85,1582,55,6,0,5,1648
POA3778,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,3,0,34
POA3779,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,5,0,0,3,0,8,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,38,0,0,3,0,46
POA3781,36,0,0,0,0,36,21,0,0,0,0,21,19,0,0,0,0,19,30,0,0,0,0,33,52,0,0,0,0,56,178,0,0,0,0,178,200,0,0,0,0,204,217,0,0,0,0,217,64,0,0,0,0,64,30,0,0,0,0,30,23,0,0,0,0,23,38,0,0,0,0,38,905,0,0,0,3,908
POA3782,76,0,0,0,0,76,21,0,0,0,0,21,24,0,0,0,0,24,42,0,0,0,0,42,72,0,0,0,0,72,192,0,0,0,0,192,240,0,0,0,0,240,322,0,0,0,0,322,135,0,0,0,0,135,115,0,0,0,0,113,55,0,0,0,0,55,60,0,0,0,0,60,1356,0,0,0,0,1357
POA3783,17,0,0,0,0,17,11,0,0,0,0,11,5,0,0,0,0,5,11,0,0,0,0,11,13,0,0,0,0,13,53,0,0,0,0,52,85,0,0,0,0,85,90,0,0,0,0,90,50,0,0,0,0,50,32,0,0,0,0,32,6,0,0,0,0,6,25,0,0,0,0,25,402,0,0,0,0,405
POA3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16
POA3786,24,0,0,0,0,24,7,0,0,0,0,7,7,0,0,0,0,7,10,0,0,0,0,10,11,0,0,0,0,11,26,0,0,0,0,26,34,0,0,0,0,34,61,0,0,0,0,61,36,0,0,0,0,36,33,0,0,0,0,33,17,0,0,0,0,17,14,0,0,0,0,14,282,0,0,0,0,283
POA3787,10,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,7,0,0,0,0,7,30,0,0,0,0,30,33,0,0,0,0,33,36,0,0,0,0,36,28,0,0,0,0,28,17,0,0,0,0,17,4,0,0,0,0,4,6,0,0,0,0,6,180,0,0,0,0,184
POA3788,18,0,0,0,0,24,10,0,0,0,0,10,5,0,0,0,0,5,10,0,0,0,0,9,14,0,0,0,0,14,36,0,0,0,3,34,48,0,0,0,0,51,73,0,0,0,0,71,45,0,0,0,0,45,24,0,0,0,0,26,6,0,0,0,3,10,19,0,0,0,0,19,302,0,0,0,7,312
POA3789,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,3,12,0,0,0,0,12,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,45,0,0,0,3,46
POA3791,8,0,0,0,0,8,9,0,0,0,0,9,9,0,0,0,0,9,11,0,0,0,0,11,13,0,0,0,0,13,42,0,0,0,0,42,34,0,0,0,0,34,52,0,0,0,0,52,32,0,0,0,0,32,30,0,0,0,0,30,19,0,0,0,0,19,10,0,0,0,0,10,267,0,0,0,0,267
POA3792,7,0,0,0,0,7,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,14,24,0,0,0,0,24,21,0,0,0,0,21,32,0,0,0,0,32,26,0,0,0,0,26,10,0,0,0,0,10,9,0,0,0,0,9,11,0,0,0,0,11,178,0,0,0,0,178
POA3793,24,0,0,0,0,24,18,0,0,0,0,18,20,0,0,0,0,20,17,0,0,0,0,17,20,0,0,0,0,21,99,0,0,0,0,99,107,0,0,0,0,107,123,0,0,0,0,123,47,0,0,0,0,44,22,0,0,0,0,22,15,0,0,0,0,15,25,0,0,0,0,25,532,0,0,0,0,536
POA3795,9,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,20,0,0,0,0,16,17,0,0,0,0,17,36,0,0,0,0,37,24,0,0,0,0,24,15,0,0,0,0,15,14,0,0,0,0,14,9,0,0,0,0,9,156,0,0,5,0,159
POA3796,55,0,0,0,0,57,45,0,0,0,0,45,40,0,0,0,0,40,67,0,0,0,0,66,70,3,0,0,0,74,249,7,0,0,0,258,354,3,0,0,0,354,511,3,0,0,3,517,166,0,0,0,0,173,91,0,0,0,0,95,41,0,0,0,0,41,96,0,0,0,0,96,1785,17,0,0,3,1807
POA3797,33,0,0,3,0,35,18,0,0,0,0,22,14,0,0,0,0,14,25,0,0,0,0,26,29,0,0,0,0,32,105,0,3,0,0,110,101,0,0,0,0,108,97,0,0,0,0,100,40,0,0,0,0,40,22,0,0,0,0,22,14,0,0,0,0,14,27,3,0,0,0,35,529,5,4,3,4,550
POA3799,45,0,0,0,0,45,31,0,0,0,0,31,34,0,0,0,0,34,79,0,0,0,0,79,97,0,3,0,0,99,253,0,0,0,0,256,186,0,0,0,0,186,115,0,0,0,0,113,27,0,0,0,0,27,28,0,0,0,0,28,11,0,0,0,0,11,50,0,3,0,0,50,950,0,3,3,0,954
POA3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3802,162,31,0,0,0,194,80,3,0,0,0,92,72,11,0,0,0,84,124,9,0,0,0,136,140,21,0,0,0,163,466,59,0,0,0,520,621,72,0,0,0,694,715,97,0,0,0,810,241,32,0,0,0,269,135,13,0,0,0,155,72,9,0,0,0,84,141,13,0,0,0,154,2977,377,3,0,0,3360
POA3803,65,9,0,0,0,70,28,4,0,0,0,35,26,0,0,0,0,27,68,12,0,0,0,73,66,10,0,0,0,80,212,61,0,0,0,274,264,61,0,0,0,327,299,49,0,0,0,343,54,15,0,0,0,70,37,9,0,0,0,43,29,4,0,0,0,35,41,5,0,0,0,54,1172,239,0,0,0,1420
POA3804,78,0,0,0,0,76,26,0,0,0,0,32,15,0,0,0,0,16,40,0,0,0,0,40,35,0,0,0,0,35,113,3,0,0,0,115,126,0,0,0,0,126,234,3,0,0,0,237,132,0,0,0,0,135,163,0,0,0,0,161,128,0,0,0,0,128,74,0,0,0,0,76,1171,13,0,0,0,1184
POA3805,396,13,3,0,0,416,170,5,3,0,0,181,152,7,0,0,0,160,286,5,3,0,0,290,431,18,4,0,0,456,1358,78,15,0,0,1454,1848,116,13,0,0,1973,2311,115,3,0,4,2431,746,33,3,0,0,785,405,17,4,0,0,418,206,5,0,0,0,215,408,15,0,0,0,422,8710,437,50,0,4,9205
POA3806,294,14,4,0,0,313,135,11,0,0,0,143,107,6,0,0,0,112,201,8,3,0,0,210,321,13,3,0,0,335,923,42,5,0,0,967,1206,67,3,0,0,1279,1908,75,6,0,0,1994,930,40,0,0,3,970,560,16,0,0,0,576,254,3,0,0,0,257,298,4,0,0,0,301,7134,307,19,3,4,7464
POA3807,48,3,0,0,0,52,17,0,0,0,0,17,22,3,0,0,0,25,23,0,0,0,0,23,37,12,0,0,0,47,132,5,0,0,0,143,141,10,0,0,0,155,303,12,0,0,0,313,124,6,0,0,0,126,114,7,0,0,0,118,70,6,0,0,0,75,54,0,0,0,0,56,1089,58,3,0,0,1150
POA3808,21,0,0,0,0,21,11,0,0,0,0,11,9,0,0,0,0,7,4,0,0,0,0,4,10,0,0,0,0,10,44,0,0,0,0,44,66,0,0,0,0,66,95,0,0,0,0,95,70,0,0,0,0,72,63,0,0,0,0,62,42,0,0,0,0,42,27,0,0,0,0,25,460,0,0,0,3,466
POA3809,20,3,0,0,0,18,8,3,0,0,0,13,6,8,0,0,0,10,18,0,0,0,0,21,44,5,0,0,0,46,121,29,0,0,0,150,276,44,0,0,0,320,448,39,0,0,3,497,170,7,0,0,0,173,66,3,0,0,0,71,41,0,0,0,0,41,45,0,0,0,0,45,1262,137,0,0,5,1410
POA3810,186,14,0,0,0,208,100,5,0,0,0,107,102,8,0,0,0,112,194,17,0,0,0,210,282,21,0,0,0,304,1093,78,3,0,0,1174,1902,95,3,0,0,2003,1977,59,0,3,3,2041,539,13,0,0,0,548,273,10,0,0,0,283,134,0,0,0,0,136,265,9,0,0,0,276,7050,328,10,5,9,7392
POA3812,18,0,0,0,0,18,7,0,0,0,0,7,0,0,0,0,0,0,15,0,0,0,0,12,9,0,0,0,0,9,52,0,0,0,0,54,42,0,0,0,0,41,75,0,0,0,0,74,42,0,0,0,0,42,38,0,0,0,0,38,28,0,0,0,0,28,22,0,0,0,0,22,344,3,0,0,0,347
POA3813,8,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,9,0,0,0,0,9,23,0,0,0,0,23,19,0,0,0,0,23,24,0,0,0,0,24,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,3,9,0,0,0,0,9,121,0,0,0,0,126
POA3814,15,0,0,0,0,15,7,0,0,0,0,7,7,0,0,0,0,7,14,0,0,0,0,14,13,0,0,0,0,16,50,0,4,0,0,53,56,0,0,0,0,56,84,0,0,0,0,84,27,0,0,0,0,27,30,0,0,0,0,30,11,0,0,0,0,7,25,0,0,0,0,25,332,0,7,0,0,339
POA3815,22,0,0,0,0,22,10,0,0,0,0,10,10,0,0,0,0,10,4,0,0,0,0,5,19,0,0,0,0,19,83,3,0,0,0,83,88,0,0,0,0,89,106,0,0,0,3,110,43,0,0,0,0,43,30,0,0,0,0,30,15,0,0,0,0,15,22,0,0,0,0,21,453,10,0,0,3,463
POA3816,17,0,0,0,0,17,15,0,0,0,0,15,3,0,0,0,0,4,12,0,0,0,0,12,27,3,0,0,0,27,84,3,0,0,0,92,103,0,0,0,0,105,76,0,0,0,0,78,27,0,0,0,0,27,23,0,0,0,0,23,6,0,0,0,0,6,17,0,0,0,0,17,418,6,0,0,0,425
POA3818,104,3,0,0,0,110,47,0,0,0,0,47,44,0,0,0,0,44,82,0,0,0,0,82,117,3,3,0,0,123,386,10,0,0,0,400,424,3,0,0,0,423,355,0,0,0,3,363,108,0,0,0,0,108,68,0,0,0,0,68,40,0,0,0,0,40,95,0,3,0,0,95,1863,26,7,5,3,1900
POA3820,109,3,0,0,0,111,49,0,3,0,0,51,43,0,0,0,0,43,81,0,0,0,0,84,136,3,3,0,0,141,490,6,4,0,0,502,440,0,3,0,3,447,367,0,0,0,0,365,113,0,0,0,0,114,81,0,0,0,0,80,42,0,0,0,0,42,74,3,0,0,0,78,2019,18,19,0,4,2060
POA3821,25,0,0,0,0,25,16,0,0,0,0,16,11,0,0,0,0,11,20,0,0,0,0,20,20,0,0,0,0,20,66,0,0,0,0,62,69,0,0,0,0,69,67,0,0,0,0,67,36,0,0,0,0,36,36,0,0,0,0,36,30,0,0,0,0,30,28,0,0,0,0,30,419,0,0,0,0,416
POA3822,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,31,0,0,0,0,31,23,0,0,0,0,23,22,0,0,0,0,22,4,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,4,15,0,0,0,0,15,138,0,0,0,0,139
POA3823,20,0,0,0,0,20,11,0,0,0,0,14,7,0,0,0,0,7,18,0,0,0,0,16,29,0,0,0,0,29,55,0,0,0,0,55,60,0,0,0,0,60,33,0,0,0,0,33,10,0,0,0,0,10,12,0,0,0,0,12,7,0,0,0,0,7,10,0,0,0,0,10,273,3,0,0,0,276
POA3824,32,0,0,0,0,32,17,0,0,0,0,17,22,0,0,0,0,22,33,0,0,0,0,33,50,3,0,0,0,54,164,0,3,0,0,170,143,0,0,0,0,143,113,0,0,0,0,113,37,0,0,0,0,37,21,0,0,0,0,21,11,0,0,0,0,11,41,0,0,0,0,41,689,3,3,0,0,699
POA3825,101,3,4,0,0,109,138,3,0,0,0,142,131,6,3,0,0,136,298,5,0,0,0,301,329,5,3,0,0,335,622,15,0,0,0,645,321,4,0,0,0,328,241,0,0,0,0,241,57,0,0,0,0,57,51,0,0,0,0,51,27,0,0,0,0,27,135,4,3,0,0,144,2449,51,12,6,3,2521
POA3831,17,0,0,0,0,19,6,0,0,0,0,6,9,0,0,0,0,9,11,0,0,0,0,11,20,0,0,0,0,21,40,0,0,0,0,40,56,0,0,0,0,56,51,0,0,0,0,51,17,0,0,0,0,17,13,0,0,0,0,13,4,0,0,0,0,4,10,0,0,0,0,10,256,0,0,0,0,260
POA3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
POA3833,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,37
POA3835,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,12,14,0,0,0,0,14,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,61,0,0,0,0,61
POA3840,93,0,3,0,0,94,95,3,3,0,0,94,99,3,3,0,0,112,229,0,7,0,0,243,286,3,3,0,0,293,436,3,0,0,0,437,212,0,0,0,0,215,198,0,0,0,0,201,64,0,0,0,0,64,43,0,0,0,0,43,15,0,0,0,0,15,88,0,0,0,0,88,1852,14,25,3,3,1902
POA3842,29,0,0,0,0,31,36,0,0,0,0,36,34,0,0,0,0,34,75,0,0,0,0,75,106,0,0,0,0,105,117,0,0,0,0,117,71,0,0,0,0,75,32,0,0,0,0,32,18,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,24,0,0,0,0,24,540,0,0,0,0,538
POA3844,145,3,5,0,0,154,90,0,5,0,0,101,94,3,3,0,0,109,250,4,3,0,0,263,371,7,8,0,0,391,941,21,12,0,0,976,842,11,12,0,0,860,727,10,3,0,0,736,195,0,0,0,0,201,118,4,0,0,0,126,78,0,0,0,0,78,140,3,0,0,0,148,4002,70,58,3,4,4138
POA3847,20,0,0,0,0,20,19,0,0,0,0,19,8,0,0,0,0,8,18,0,0,0,0,18,40,0,0,0,0,40,74,0,0,0,0,73,67,0,0,0,0,67,49,0,0,0,0,45,8,0,0,0,0,8,5,0,0,0,0,5,6,0,0,0,0,6,14,0,0,0,0,12,330,0,0,0,3,333
POA3850,79,4,5,0,0,86,61,4,0,0,0,65,55,3,4,0,0,63,95,3,0,0,0,105,169,7,3,0,0,184,399,12,3,0,0,420,351,3,7,0,0,361,222,0,0,0,0,224,91,0,0,0,0,91,51,0,0,0,0,57,20,0,0,0,0,20,57,0,0,0,0,65,1665,37,21,9,5,1739
POA3851,52,0,0,0,0,56,30,0,0,0,0,30,27,0,0,0,0,31,60,0,0,0,0,60,59,0,0,0,0,59,113,0,0,0,0,113,94,0,0,0,0,94,90,0,0,0,0,90,37,0,0,0,0,37,30,0,0,0,0,30,19,0,0,0,0,19,46,0,0,0,0,46,663,0,0,0,0,669
POA3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
POA3854,13,0,0,0,0,13,4,0,0,0,0,4,4,0,0,0,0,4,11,0,0,0,0,11,17,0,0,0,0,17,45,0,0,0,0,45,44,0,0,0,0,44,49,0,0,0,0,49,6,0,0,0,0,6,3,0,0,0,0,3,12,0,0,0,0,12,13,0,0,0,0,13,219,0,0,0,0,219
POA3856,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,12,0,0,0,0,12,23,0,0,0,0,23,48,0,0,0,0,48,47,0,0,0,0,47,36,0,0,0,0,36,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10,201,0,0,0,0,201
POA3857,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,20,0,0,0,0,20,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,52,0,0,0,0,60
POA3858,21,0,0,0,0,21,18,0,0,0,0,18,18,0,0,0,0,18,44,0,0,0,0,47,46,0,0,0,0,46,88,0,0,0,0,93,52,0,0,0,0,52,43,0,0,0,0,41,13,0,0,0,0,13,8,0,0,0,0,8,11,0,0,0,0,11,21,0,0,0,0,21,385,0,0,3,0,392
POA3859,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,10,0,0,0,0,10,25,0,0,0,0,25,18,0,0,0,0,18,4,0,0,0,0,6,10,0,0,0,0,10,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,106,0,0,0,0,110
POA3860,49,0,0,0,0,49,36,0,0,0,0,38,43,0,0,0,0,40,77,0,0,0,0,77,100,0,0,0,0,103,258,3,0,0,0,263,165,0,0,0,0,164,114,0,0,0,0,118,33,0,0,0,0,30,25,0,0,0,0,28,14,0,0,0,0,14,43,0,0,0,3,43,960,3,0,0,10,978
POA3862,33,0,0,0,0,33,19,0,0,0,0,20,6,0,0,0,0,6,18,0,0,0,0,21,46,0,0,0,0,46,120,0,0,0,0,120,109,0,0,0,0,109,69,0,0,0,0,72,20,0,0,0,0,20,12,0,0,0,0,12,3,0,0,0,0,4,19,0,0,0,0,19,484,0,0,3,4,491
POA3864,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31
POA3865,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,9,24,0,0,0,0,24,16,0,0,0,0,16,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71
POA3869,14,0,0,0,0,14,5,0,0,0,0,5,15,0,0,0,0,15,10,0,0,0,0,10,18,0,0,0,0,16,65,0,0,0,0,65,45,0,0,0,0,45,36,0,0,0,0,36,10,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,3,11,0,0,0,0,14,234,0,0,0,0,233
POA3870,8,0,0,0,0,16,8,0,0,0,0,6,12,0,0,0,0,12,19,0,0,0,0,19,22,0,0,0,0,22,52,0,0,0,0,48,22,0,0,0,0,22,10,0,0,0,0,10,13,0,0,0,0,13,4,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,5,185,0,0,0,0,183
POA3871,18,0,0,0,0,18,19,0,0,0,0,19,14,0,0,0,0,19,31,0,0,0,0,31,37,0,0,0,0,41,89,0,0,0,0,94,66,0,0,0,0,66,48,0,0,0,0,48,9,0,0,0,0,9,5,0,0,0,0,5,11,0,0,0,0,10,25,0,0,0,0,29,390,0,0,0,3,395
POA3873,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,13,0,0,0,0,13,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
