"Sequential_Number","Short_Code","Long_Code","DataPack_File","Census_Table","Datapacks_CSV","Topic_Name","Topic_Geopackage","Geopackage","Geopackage_Table","Geopackage_Field","Column_Is_Renamed_From_original"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_gccsa_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_lga_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_poa_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ra_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sa1_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sa2_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sa3_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sa4_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sed_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sosr_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sos_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ssc_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ste_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_sua_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_TAS_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_tas_short.gpkg","census2016_eiuwa_tas_ucl_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ced_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_gccsa_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_lga_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_poa_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ra_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sa1_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sa2_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sa3_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sa4_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sed_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sosr_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sos_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ssc_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ste_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_sua_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_VIC_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_vic_short.gpkg","census2016_eiuwa_vic_ucl_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ced_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_gccsa_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_lga_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_poa_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ra_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sa1_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sa2_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sa3_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sa4_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sed_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sosr_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sos_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ssc_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ste_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_sua_short","Median_age_persons","NO"
"G109","Median_age_persons","Median_age_of_persons","G02","G02","2016Census_G02_WA_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_wa_short.gpkg","census2016_eiuwa_wa_ucl_short","Median_age_persons","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ced_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_gccsa_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_lga_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_poa_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ra_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sa1_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sa2_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sa3_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sa4_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sed_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sosr_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sos_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ssc_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ste_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_sua_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_ACT_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_act_short.gpkg","census2016_eiuwa_act_ucl_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_ced_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_gccsa_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_lga_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_poa_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_ra_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sa1_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sa2_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sa3_short","Median_mortgage_repay_monthly","NO"
"G110","Median_mortgage_repay_monthly","Median_mortgage_repayment_monthly","G02","G02","2016Census_G02_AUS_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sa4_short","Median_mortgage_repay_monthly","NO"
