SA1_7DIGITCODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
2143848,5,4,10,7,4,6,6,3,6,4,3,11,16,9,23,3,9,6,3,4,7,3,4,5,11,13,22,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,3,7,3,0,6,0,6,6,0,0,0,3,3,3,0,0,0,10,6,17,0,0,0,0,3,4,0,0,0,0,0,3,20,17,38,69,53,120
2143849,4,0,3,11,8,17,13,6,20,4,0,7,25,16,41,5,8,13,3,0,4,3,0,6,13,6,16,5,3,6,0,0,0,0,0,0,0,5,5,0,0,0,4,5,14,11,4,13,0,0,4,0,0,0,0,3,3,0,0,0,17,8,26,3,0,3,0,4,3,0,0,0,4,4,3,15,13,27,77,57,137
2143850,5,3,7,14,11,21,12,8,20,3,10,13,28,28,57,8,6,14,5,4,8,0,0,0,8,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,3,0,3,0,0,0,0,3,7,0,0,0,8,9,19,0,0,0,0,5,3,0,0,0,0,5,3,15,19,34,73,68,146
2143851,8,0,8,12,14,27,4,4,8,9,4,7,23,16,43,12,4,18,0,0,0,3,4,3,14,7,27,3,0,6,0,0,0,0,0,0,0,3,5,0,0,0,4,9,13,0,7,9,7,0,3,0,0,0,0,0,0,0,0,0,8,12,19,8,0,4,0,0,0,0,0,0,12,0,13,47,41,88,112,88,194
2143901,4,0,6,11,17,27,14,16,30,3,0,3,29,36,68,11,10,23,4,7,9,3,0,3,15,16,35,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,10,0,10,4,3,8,0,0,0,0,0,0,0,4,4,0,0,0,4,7,12,0,0,3,0,0,0,0,0,0,0,0,3,23,21,48,94,91,179
2143902,13,11,24,21,24,45,18,23,44,4,6,11,45,54,100,3,14,21,11,6,15,3,5,6,16,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,10,21,3,0,7,0,4,4,0,3,6,0,0,0,15,20,37,0,0,0,0,0,0,0,0,0,0,0,3,12,17,26,108,126,242
2143903,3,8,10,6,6,12,5,10,13,0,0,4,12,21,34,4,12,19,0,0,0,4,3,8,12,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,3,0,3,0,0,0,0,4,6,0,0,0,7,7,14,0,0,0,0,7,7,0,0,0,0,7,7,7,8,18,46,60,103
2143904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143905,9,6,14,8,8,19,14,10,22,0,3,4,23,24,42,10,4,17,3,0,6,0,4,4,14,10,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,7,3,10,0,3,4,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,3,3,0,0,0,0,3,3,11,4,19,60,54,116
2143906,0,0,0,4,3,4,0,0,0,0,0,0,4,3,7,0,0,0,3,3,4,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,4,5,0,0,0,0,3,3,0,0,0,0,3,3,9,13,19,16,28,40
2143907,4,0,5,8,4,16,13,18,34,3,6,9,25,25,50,6,4,5,17,10,24,12,8,15,31,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,13,3,3,3,0,0,0,0,3,3,0,0,0,9,13,21,0,3,3,4,3,3,0,0,0,4,3,8,10,12,18,80,80,158
2144001,4,9,12,4,6,17,6,0,6,4,7,8,12,13,31,9,0,10,0,5,9,3,5,8,13,13,23,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,6,8,8,5,12,3,0,3,0,0,0,3,0,6,0,0,0,11,12,21,0,0,0,0,0,0,0,0,0,0,0,0,19,11,30,69,58,126
2144002,5,3,9,7,4,15,10,4,10,3,0,7,18,15,25,0,5,11,3,3,3,0,5,5,5,17,20,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,3,7,0,3,3,0,0,3,0,0,0,0,0,5,0,0,0,3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,9,8,14,39,46,87
2144003,0,4,4,3,7,12,0,4,6,0,0,0,5,9,13,7,3,12,6,3,10,0,0,0,14,10,19,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,6,0,6,0,6,7,0,0,4,0,0,0,3,3,9,0,0,0,9,15,20,0,4,4,0,3,3,0,0,0,0,3,3,15,13,24,50,51,100
2144004,5,3,10,8,3,11,3,3,7,0,0,0,11,6,17,3,10,13,0,0,0,0,0,0,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,12,24,28,30,63
2144005,3,0,3,12,9,17,0,0,3,0,0,0,13,6,15,8,6,13,9,3,5,5,0,5,11,8,22,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,7,10,0,7,5,0,3,5,0,0,6,0,0,0,11,11,18,0,0,4,0,0,0,0,0,0,0,3,3,13,18,31,56,47,104
2144006,4,0,8,10,12,14,4,7,11,0,4,3,15,22,31,3,0,5,4,4,9,8,0,8,12,6,22,0,0,0,0,3,5,3,0,0,3,0,4,0,0,0,3,4,7,8,3,11,3,0,4,3,0,3,0,3,4,0,0,0,13,5,20,0,0,3,3,0,3,0,0,0,6,0,8,11,10,26,66,55,112
2144007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
2144008,4,0,4,11,10,17,4,3,8,0,0,5,14,16,29,5,3,7,10,0,10,0,0,0,16,3,18,0,0,3,0,0,0,3,0,3,4,0,4,0,0,0,3,0,4,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,0,3,3,3,0,3,0,0,0,3,4,4,12,15,22,51,47,99
2144009,3,3,4,10,7,15,8,3,7,5,0,5,22,4,30,9,5,14,4,3,9,5,0,6,19,10,30,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,8,6,0,4,3,4,0,4,3,3,4,0,0,0,10,12,16,3,4,7,0,0,0,0,0,0,3,4,6,12,16,30,68,54,119
2144010,3,5,3,6,5,11,0,4,9,3,0,3,11,10,19,6,5,12,7,0,7,0,0,0,15,8,18,0,4,3,3,0,3,0,0,0,0,0,0,0,0,0,4,3,10,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,18,18,30,50,52,95
2144011,0,0,4,6,4,4,12,9,14,0,3,3,13,10,25,3,3,5,4,0,5,0,0,0,10,5,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,9,0,0,0,0,0,0,0,3,3,0,0,0,7,10,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,36,37,74
2144012,3,3,8,7,7,13,3,4,12,0,0,0,14,15,26,5,9,16,6,0,10,0,4,4,9,12,24,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,5,6,7,4,3,7,6,0,7,0,0,0,0,0,3,0,0,0,13,3,17,3,3,7,3,0,3,0,0,0,5,3,8,9,8,24,64,49,116
2144013,3,3,5,7,6,17,3,9,17,0,0,0,14,19,31,4,10,19,7,3,10,0,0,3,15,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,3,0,0,3,0,4,4,0,0,0,3,9,13,3,3,7,0,0,3,0,0,0,3,4,9,15,20,33,47,71,119
2144014,0,0,3,5,0,7,4,3,11,0,0,0,12,8,19,6,0,8,0,3,0,0,0,0,4,4,11,3,0,3,0,0,3,0,0,0,0,3,3,0,0,0,6,4,9,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,21,23,41,47,40,87
2144015,3,7,7,7,12,19,5,8,12,0,8,10,14,19,38,7,13,17,3,7,7,3,0,3,8,18,26,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,3,5,0,0,0,4,0,6,0,0,0,9,13,18,0,0,0,3,0,7,0,0,0,3,0,8,19,16,38,54,85,136
2144016,3,0,3,3,3,8,3,0,4,5,0,5,10,3,12,0,3,6,4,3,3,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,6,11,16,28,29,25,61
2144017,3,3,6,6,8,9,8,5,7,6,3,7,12,9,30,3,0,6,0,5,3,0,0,0,3,6,9,0,0,3,0,0,3,0,0,0,3,5,7,0,0,0,3,7,8,3,4,8,3,0,3,0,0,0,4,0,4,0,0,0,14,5,16,0,0,0,3,0,4,0,0,0,3,3,8,10,14,24,52,47,98
2144101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144102,4,3,7,15,16,22,0,5,7,5,9,10,17,26,43,9,13,16,0,7,7,3,4,7,10,16,29,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,9,0,3,4,0,3,5,0,0,0,0,0,0,0,0,0,3,7,13,0,3,3,0,0,0,0,0,0,0,6,3,9,8,19,48,72,116
2144103,3,3,4,8,10,16,0,0,0,0,0,3,11,10,25,6,8,18,0,0,0,0,0,0,7,8,19,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,6,3,11,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,11,14,44,37,84
2144104,7,4,8,22,9,32,3,3,7,0,0,0,22,19,39,5,7,17,3,0,7,3,0,6,15,11,21,3,3,5,0,0,0,3,0,3,3,3,5,0,0,0,12,9,17,3,3,9,4,3,9,0,3,4,4,3,3,0,0,0,11,12,23,3,0,4,7,3,7,0,0,0,5,3,12,25,11,29,93,62,156
2144105,3,0,0,5,8,12,0,0,0,0,0,0,9,8,17,6,5,10,0,0,0,0,3,5,8,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,3,3,0,0,0,0,4,4,17,12,25,33,36,73
2144106,4,8,13,17,18,34,3,7,10,6,7,8,29,26,53,12,12,29,3,4,11,0,5,10,19,26,40,3,0,3,0,0,0,0,0,3,0,6,6,0,0,0,3,12,11,3,4,5,0,0,0,0,0,0,0,3,3,0,0,0,5,8,16,0,3,4,3,3,7,0,0,0,3,5,8,16,16,29,80,96,173
2144107,3,0,3,22,14,35,4,0,5,0,0,0,28,17,40,20,14,31,4,7,7,0,0,0,19,14,37,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,3,12,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,3,3,0,0,0,0,5,5,7,10,15,63,58,122
2144108,3,5,8,16,11,24,3,3,9,0,0,0,21,20,35,10,9,20,3,0,3,4,0,4,12,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,4,4,8,0,7,4,0,3,3,0,0,0,3,9,10,22,16,41,72,63,133
2144109,3,0,3,15,6,25,4,3,4,0,0,3,17,12,29,11,10,23,7,0,5,3,0,3,22,16,38,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,3,0,5,0,0,3,0,0,0,7,3,6,4,13,19,56,57,119
2144110,3,3,9,8,12,20,7,0,5,6,0,6,19,13,30,5,12,12,0,0,3,3,0,6,9,14,24,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,6,4,7,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,0,0,0,3,0,3,3,9,7,42,48,91
2144111,9,3,8,19,26,39,0,4,9,6,3,6,21,31,53,10,8,22,3,3,7,3,0,3,15,13,31,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,5,0,3,0,0,0,6,0,6,0,6,6,0,0,0,5,7,16,3,0,0,3,5,3,0,0,0,3,3,6,25,31,60,92,97,188
2144112,5,4,9,14,27,40,7,3,6,0,0,0,21,29,54,12,20,34,0,0,0,0,3,3,12,22,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,8,0,5,9,0,4,4,0,0,3,0,0,0,0,0,0,4,13,16,0,0,0,0,0,0,0,0,0,0,0,3,12,14,23,65,90,152
2144113,0,3,5,11,13,29,0,0,0,0,3,3,11,17,31,14,11,26,0,0,0,0,0,0,14,13,29,3,3,4,0,0,0,0,0,0,0,0,3,0,0,0,5,4,7,9,0,9,0,3,3,0,0,0,0,0,0,0,0,0,16,3,18,0,0,0,0,3,3,0,0,0,0,3,4,17,19,35,64,64,125
2144114,3,7,8,13,10,24,0,3,0,3,0,3,13,11,29,6,12,22,3,0,3,3,0,3,17,15,24,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,5,3,9,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,8,11,3,3,4,0,0,0,0,0,0,3,3,7,8,10,14,48,56,108
2144115,7,3,6,12,9,22,0,0,0,3,7,10,17,16,37,8,11,19,5,0,5,3,3,4,17,11,26,3,0,7,3,3,4,0,0,0,0,0,0,0,0,0,6,4,8,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,6,6,0,0,0,0,6,6,8,9,14,57,54,111
2144116,3,4,3,11,11,22,0,3,3,0,0,0,13,11,25,8,7,11,0,0,0,0,0,0,8,6,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,4,3,3,8,0,0,0,0,0,0,0,3,3,0,0,0,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,14,17,36,48,51,93
2144117,0,0,0,0,11,15,3,4,3,0,0,0,5,13,22,4,9,6,3,0,4,0,0,0,7,7,18,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6,5,6,5,5,8,0,0,0,0,4,4,0,0,0,12,11,20,0,4,4,6,0,5,0,0,0,6,4,9,0,6,13,33,52,82
2144118,4,4,10,35,34,70,4,7,10,3,5,10,37,44,87,17,15,34,3,3,5,13,10,14,35,25,55,0,0,0,0,3,3,0,0,4,0,5,5,0,0,0,3,11,10,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,10,12,18,4,7,6,0,0,0,0,0,0,9,7,8,14,13,29,111,113,230
2144119,4,0,6,13,13,32,8,0,10,0,0,0,19,18,40,7,13,18,0,4,4,3,0,3,11,14,29,0,0,3,0,3,4,3,0,3,4,0,3,0,0,0,6,5,14,3,3,7,0,5,4,0,0,0,0,3,3,0,0,0,5,4,10,3,0,4,4,5,9,0,0,0,7,9,14,26,19,48,78,74,158
2144120,3,0,3,9,3,15,0,0,0,0,3,7,12,9,21,8,4,10,3,4,3,0,0,4,8,7,17,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,4,6,9,7,5,7,0,0,3,0,0,0,0,3,3,0,0,0,9,8,15,0,0,0,0,4,4,0,0,0,0,4,4,8,4,9,38,38,82
2144121,4,5,7,17,26,47,0,4,4,0,0,0,20,32,54,18,12,27,0,0,3,3,3,3,17,12,36,0,0,3,0,0,0,0,0,0,3,3,6,0,0,0,3,9,12,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,65,79,136
2144122,0,3,0,10,12,20,3,3,4,0,4,4,16,17,30,9,9,18,5,0,3,0,6,6,12,21,29,3,4,6,4,0,4,0,0,0,0,3,3,0,0,0,4,9,15,7,5,16,0,0,0,0,0,0,0,0,0,0,0,0,7,11,21,3,3,3,0,0,0,0,0,0,5,3,5,15,11,21,63,62,124
2144201,8,3,13,15,16,32,14,10,22,4,5,10,32,35,60,7,15,23,0,0,0,6,11,18,14,25,36,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,3,4,9,4,6,12,3,6,5,0,0,7,8,0,9,0,0,0,15,15,28,3,3,3,0,4,4,0,0,0,3,6,5,22,23,46,100,100,205
2144202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144203,6,4,16,9,9,19,0,5,10,7,3,9,18,22,38,7,8,15,0,0,7,3,3,8,9,12,24,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,5,0,0,0,0,0,0,3,4,8,0,0,0,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,9,4,20,54,54,109
2144204,4,4,5,19,32,51,7,0,7,5,3,10,32,42,70,9,17,22,5,3,6,3,0,6,17,20,39,0,0,3,0,0,0,0,0,0,3,4,6,0,0,0,8,3,10,8,8,15,0,0,0,0,0,0,0,3,3,0,0,0,8,13,19,0,0,0,3,0,4,0,0,0,3,0,4,0,3,3,64,82,153
2144205,0,0,3,3,0,3,0,0,0,0,0,0,3,4,3,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,12,15,10,21,35
2144206,6,5,17,37,20,54,8,8,17,0,0,0,40,32,75,12,7,20,3,3,7,0,0,3,23,9,29,3,0,4,0,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,15,21,0,0,0,0,0,0,4,4,5,0,0,0,11,18,27,4,0,6,0,5,3,0,0,0,3,3,5,5,10,14,94,87,182
2144207,4,8,12,6,13,18,17,19,38,9,11,21,38,38,77,20,8,30,4,12,18,12,13,21,37,32,67,0,3,4,0,0,0,4,0,4,0,0,3,0,0,0,9,5,12,10,11,21,0,3,4,0,0,0,3,3,6,0,0,0,13,20,37,0,0,0,0,3,3,0,0,0,0,3,3,13,9,21,113,112,222
2144208,8,3,16,8,7,21,7,7,15,10,12,20,28,29,60,5,16,20,6,0,3,6,12,15,14,26,41,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,4,3,10,6,3,9,0,0,0,0,3,0,0,4,4,0,0,0,6,12,21,0,4,4,4,0,3,0,0,0,3,8,6,16,11,32,89,98,180
2144209,5,5,13,27,23,44,8,3,11,3,3,10,36,27,64,26,21,50,0,0,0,0,3,3,29,21,51,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,4,3,10,4,6,18,0,0,0,0,0,3,0,0,0,0,0,0,9,12,23,0,0,0,0,0,4,0,0,0,0,3,3,27,42,68,119,108,232
2144210,3,8,12,16,9,30,0,3,5,0,0,3,17,12,36,17,6,23,0,0,0,0,4,6,17,9,25,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,5,3,9,3,6,3,3,0,3,0,0,0,0,0,0,0,0,0,3,4,10,0,3,3,0,0,4,0,0,0,0,3,4,4,3,7,56,44,102
2144211,4,0,10,19,13,34,3,4,8,9,7,13,30,27,52,4,6,15,0,3,3,4,3,5,9,16,22,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,7,0,8,9,6,5,12,5,0,3,3,0,4,0,0,0,11,13,30,3,3,10,3,3,6,0,0,0,9,9,15,6,15,18,76,82,160
2144212,0,6,10,13,20,32,12,9,21,14,6,19,35,31,67,14,13,25,12,7,16,12,6,15,33,29,58,0,0,0,0,0,0,4,0,7,0,0,4,0,0,0,11,5,15,13,9,23,0,3,4,3,0,3,0,4,4,0,0,0,13,17,36,0,0,0,0,0,0,0,0,0,0,0,3,21,10,32,115,104,218
2144213,9,4,12,31,23,47,11,9,16,5,7,13,46,31,78,15,13,27,3,5,10,0,4,4,20,23,35,5,0,3,0,3,3,0,0,3,0,0,0,0,0,0,3,5,10,6,3,10,4,3,4,0,0,0,0,0,0,0,0,0,7,11,20,3,3,5,0,0,3,0,0,0,0,5,7,8,11,19,91,88,181
2144214,4,8,8,13,20,26,5,3,6,0,3,5,17,24,44,12,8,25,6,3,6,3,3,6,18,15,30,0,3,4,0,6,6,0,0,0,0,3,3,0,0,0,0,13,10,3,3,9,0,0,0,0,0,0,0,0,3,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,11,15,25,60,78,138
2144215,0,7,8,10,9,25,4,3,5,5,3,3,23,15,37,6,3,10,0,0,3,3,0,3,9,6,16,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,3,3,4,7,0,6,5,3,0,3,0,0,0,0,0,0,7,10,18,7,0,3,0,0,0,0,0,0,7,0,3,5,13,18,53,57,109
2144216,0,3,3,20,13,26,4,7,12,0,6,6,24,22,44,7,8,16,0,0,3,0,6,11,13,14,27,4,0,3,3,0,5,3,0,3,0,3,3,0,0,0,8,6,13,7,7,12,0,3,3,0,0,0,0,3,4,0,0,0,7,10,21,0,0,0,0,0,0,0,0,0,0,0,0,11,21,34,63,72,137
2144217,9,3,9,5,9,12,8,4,9,4,3,7,18,16,34,5,8,16,3,5,4,3,3,3,15,14,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,5,3,0,3,0,0,0,0,0,3,0,0,0,9,3,16,0,0,3,0,3,3,0,0,0,0,3,3,8,11,21,59,52,115
2144218,3,0,3,24,20,43,4,5,8,0,3,3,25,29,55,19,17,30,11,3,13,0,3,3,22,25,46,0,0,0,0,3,3,0,4,4,0,3,4,0,0,0,3,6,8,6,5,8,3,0,7,0,0,0,3,0,3,0,0,0,10,14,22,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,73,71,145
2144219,13,8,23,23,25,53,6,9,17,4,0,3,36,34,76,12,12,28,3,4,10,3,0,3,19,14,36,3,0,5,0,3,5,0,0,0,0,3,3,0,0,0,3,7,13,4,3,9,4,3,5,0,0,0,0,4,3,0,0,0,11,9,22,4,0,8,0,3,10,0,0,0,4,9,15,18,26,41,106,110,220
2144220,4,6,9,15,10,31,3,4,7,8,6,11,30,18,46,9,7,18,4,3,8,0,3,4,10,15,30,3,4,7,0,3,3,3,0,3,0,0,0,0,0,0,4,7,9,3,3,9,0,0,0,0,0,0,3,0,3,0,0,0,13,3,12,0,3,4,0,4,4,0,0,0,0,4,9,11,11,18,71,59,130
2144221,3,0,4,8,9,22,3,4,6,8,3,7,18,15,39,9,9,19,0,0,3,3,3,6,11,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,0,0,0,0,0,0,0,3,3,0,0,0,8,5,14,0,0,0,0,0,3,0,0,0,4,3,6,16,17,35,66,65,128
2144222,0,4,6,10,13,26,5,4,9,0,0,4,20,18,35,7,3,13,3,0,3,4,3,6,10,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,3,0,0,0,0,0,3,6,5,11,45,44,92
2144223,12,12,18,29,27,54,0,4,4,3,3,4,30,33,62,24,23,46,3,0,3,3,3,4,28,26,56,0,0,3,3,0,3,0,0,0,0,4,3,0,0,0,5,3,8,8,3,11,0,0,0,0,0,3,0,3,3,0,0,0,8,8,19,0,3,5,3,8,5,0,0,0,3,8,9,21,13,32,110,99,207
2144224,4,5,12,25,14,37,4,0,4,3,4,8,26,18,47,14,12,27,0,0,0,0,0,4,18,15,29,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,5,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,4,0,0,0,3,3,0,0,0,4,0,8,6,3,11,64,56,119
