"NRM_REGION","CATCHMENT","MMP_SITE_NAME","DEPTH","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","12","2016","2016-05-05","Other","3.38"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","12","2016","2016-05-05","Soft Coral","18.25"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","12","2016","2016-05-05","Algae","34.35"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","12","2016","2016-05-05","Hard Coral","17.79"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","12","2016","2016-05-05","Other","14.41"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","12","2016","2016-05-05","Soft Coral","33.45"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","14","2018","2018-06-14","Algae","82.13"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","14","2018","2018-06-14","Hard Coral","4.88"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","14","2018","2018-06-14","Other","8.5"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","14","2018","2018-06-14","Soft Coral","4.5"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","14","2018","2018-06-15","Algae","90.25"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","14","2018","2018-06-15","Hard Coral","2.63"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","14","2018","2018-06-15","Other","5.5"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","14","2018","2018-06-15","Soft Coral","1.63"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","1","2005","2005-07-14","Algae","32.9"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","1","2005","2005-07-14","Hard Coral","35.54"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","1","2005","2005-07-14","Other","17.72"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","1","2005","2005-07-14","Soft Coral","13.85"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","1","2005","2005-07-14","Algae","56.5"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","1","2005","2005-07-14","Hard Coral","16.38"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","1","2005","2005-07-14","Other","5.75"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","1","2005","2005-07-14","Soft Coral","21.38"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","2","2006","2006-05-05","Algae","37.55"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","2","2006","2006-05-05","Hard Coral","37.05"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","2","2006","2006-05-05","Other","12.76"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","2","2006","2006-05-05","Soft Coral","12.63"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","2","2006","2006-05-05","Algae","53.75"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","2","2006","2006-05-05","Hard Coral","18"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","2","2006","2006-05-05","Other","9"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","2","2006","2006-05-05","Soft Coral","19.25"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","4","2008","2008-06-17","Algae","33.07"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","4","2008","2008-06-17","Hard Coral","38.86"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","4","2008","2008-06-17","Other","13.03"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","4","2008","2008-06-17","Soft Coral","15.04"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","4","2008","2008-06-17","Algae","42.75"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","4","2008","2008-06-17","Hard Coral","20.5"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","4","2008","2008-06-17","Other","7.75"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","4","2008","2008-06-17","Soft Coral","29"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","6","2010","2010-06-17","Algae","33.67"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","6","2010","2010-06-17","Hard Coral","36.04"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","6","2010","2010-06-17","Other","18.64"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","6","2010","2010-06-17","Soft Coral","11.65"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","6","2010","2010-06-17","Algae","43.25"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","6","2010","2010-06-17","Hard Coral","16"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","6","2010","2010-06-17","Other","18.25"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","6","2010","2010-06-17","Soft Coral","22.5"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","8","2012","2012-05-08","Algae","39.81"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","8","2012","2012-05-08","Hard Coral","32.23"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","8","2012","2012-05-08","Other","18.9"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","8","2012","2012-05-08","Soft Coral","9.07"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","8","2012","2012-05-08","Algae","42.11"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","8","2012","2012-05-08","Hard Coral","19.11"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","8","2012","2012-05-08","Other","12.42"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","8","2012","2012-05-08","Soft Coral","26.37"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","10","2014","2014-07-10","Algae","51.25"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","10","2014","2014-07-10","Hard Coral","32.25"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","10","2014","2014-07-10","Other","8.88"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","10","2014","2014-07-10","Soft Coral","7.63"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","10","2014","2014-07-10","Algae","45.25"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","10","2014","2014-07-10","Hard Coral","23.25"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","10","2014","2014-07-10","Other","10.13"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","10","2014","2014-07-10","Soft Coral","21.38"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","12","2016","2016-05-05","Algae","42.5"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","12","2016","2016-05-05","Hard Coral","39.88"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","12","2016","2016-05-05","Other","7.38"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","12","2016","2016-05-05","Soft Coral","10.25"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","12","2016","2016-05-05","Algae","43.93"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","12","2016","2016-05-05","Hard Coral","21.41"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","12","2016","2016-05-05","Other","10.01"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","12","2016","2016-05-05","Soft Coral","24.66"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","14","2018","2018-06-14","Algae","40.5"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","14","2018","2018-06-14","Hard Coral","23.38"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","14","2018","2018-06-14","Other","34.63"
"Mackay / Whitsunday","Proserpine","Hook","5","1","-20.168117","148.887133","IN","14","2018","2018-06-14","Soft Coral","1.5"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","14","2018","2018-06-14","Algae","61"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","14","2018","2018-06-14","Hard Coral","11.88"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","14","2018","2018-06-14","Other","18.25"
"Mackay / Whitsunday","Proserpine","Hook","5","2","-20.165717","148.883933","IN","14","2018","2018-06-14","Soft Coral","8.88"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","1","2005","2005-07-10","Algae","76.5"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","1","2005","2005-07-10","Hard Coral","21"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","1","2005","2005-07-10","Other","0.25"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","1","2005","2005-07-10","Soft Coral","2.25"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","1","2005","2005-07-10","Algae","43"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","1","2005","2005-07-10","Hard Coral","53.5"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","1","2005","2005-07-10","Other","1.38"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","1","2005","2005-07-10","Soft Coral","2.13"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","2","2006","2006-05-07","Algae","74.38"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","2","2006","2006-05-07","Hard Coral","19.5"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","2","2006","2006-05-07","Other","3"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","2","2006","2006-05-07","Soft Coral","3.13"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","2","2006","2006-05-08","Algae","37.88"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","2","2006","2006-05-08","Hard Coral","56.63"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","2","2006","2006-05-08","Other","3.63"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","2","2006","2006-05-08","Soft Coral","1.88"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","3","2007","2007-06-29","Algae","68.12"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","3","2007","2007-06-29","Hard Coral","28.12"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","3","2007","2007-06-29","Other","1.51"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","3","2007","2007-06-29","Soft Coral","2.26"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","3","2007","2007-06-29","Algae","40.13"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","3","2007","2007-06-29","Hard Coral","56"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","3","2007","2007-06-29","Other","3.13"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","3","2007","2007-06-29","Soft Coral","0.75"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","4","2008","2008-06-20","Algae","59.5"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","4","2008","2008-06-20","Hard Coral","34.38"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","4","2008","2008-06-20","Other","3.25"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","4","2008","2008-06-20","Soft Coral","2.88"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","4","2008","2008-06-20","Algae","36.38"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","4","2008","2008-06-20","Hard Coral","57.38"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","4","2008","2008-06-20","Other","4.88"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","4","2008","2008-06-20","Soft Coral","1.38"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","5","2009","2009-07-22","Algae","59.88"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","5","2009","2009-07-22","Hard Coral","28.75"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","5","2009","2009-07-22","Other","9.63"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","5","2009","2009-07-22","Soft Coral","1.75"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","5","2009","2009-07-24","Algae","18.15"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","5","2009","2009-07-24","Hard Coral","56.66"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","5","2009","2009-07-24","Other","23.93"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","5","2009","2009-07-24","Soft Coral","1.26"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","6","2010","2010-06-18","Algae","68.13"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","6","2010","2010-06-18","Hard Coral","24.25"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","6","2010","2010-06-18","Other","5.38"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","6","2010","2010-06-18","Soft Coral","2.25"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","6","2010","2010-06-18","Algae","33"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","6","2010","2010-06-18","Hard Coral","55.13"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","6","2010","2010-06-18","Other","10.75"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","6","2010","2010-06-18","Soft Coral","1.13"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","7","2011","2011-05-25","Algae","67.95"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","7","2011","2011-05-25","Hard Coral","24.29"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","7","2011","2011-05-25","Other","5.13"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","7","2011","2011-05-25","Soft Coral","2.63"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","7","2011","2011-05-24","Algae","29.99"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","7","2011","2011-05-24","Hard Coral","58.22"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","7","2011","2011-05-24","Other","10.67"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","7","2011","2011-05-24","Soft Coral","1.13"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","8","2012","2012-07-26","Algae","64.96"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","8","2012","2012-07-26","Hard Coral","28.41"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","8","2012","2012-07-26","Other","4.88"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","8","2012","2012-07-26","Soft Coral","1.75"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","8","2012","2012-07-26","Algae","32.54"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","8","2012","2012-07-26","Hard Coral","53.31"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","8","2012","2012-07-26","Other","12.52"
"Mackay / Whitsunday","Proserpine","Pine","2","2","-20.37545","148.8864","IN","8","2012","2012-07-26","Soft Coral","1.63"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","9","2013","2013-07-04","Algae","56.36"
"Mackay / Whitsunday","Proserpine","Pine","2","1","-20.377983","148.888367","IN","9","2013","2013-07-04","Hard Coral","32.49"
