SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
206071143,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,4,0,15,0,0,0,0,0,0,0,0,0,4,0,7,0,3,0,0,0,3,0,3,0,3,0,15,3,3,0,5,0,9,0,3,4,3,0,28,0,0,0,5,0,3,0,0,0,3,0,19,9,4,0,12,0,4,0,4,0,3,0,31,3,0,0,13,3,9,0,3,0,3,0,32,14,8,0,39,5,31,0,3,0,3,0,97,15,5,0,58,3,10,0,3,0,0,0,93,32,3,0,51,5,4,0,0,0,3,0,102,24,3,0,24,3,19,0,6,0,3,0,88,107,17,7,142,15,45,0,7
206071144,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,3,30,0,47,0,0,0,0,0,0,0,8,0,11,0,27,0,0,0,0,0,3,0,5,5,14,0,34,0,5,0,8,0,6,0,13,3,15,0,47,3,3,0,3,0,14,0,7,3,27,0,57,3,11,0,13,0,11,0,8,0,22,0,72,8,11,0,15,5,19,0,7,0,11,0,76,10,5,0,18,0,17,0,10,0,12,0,70,42,10,3,66,11,54,0,8,6,10,0,199,40,4,0,88,14,20,0,8,0,13,0,193,45,5,0,79,15,19,4,0,0,7,0,170,42,5,3,32,11,56,0,0,0,3,0,166,244,22,4,202,45,73,3,7
206071145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,4,0,7,0,0,0,6,0,18,0,0,0,4,0,9,0,3,0,6,0,20,3,3,0,3,3,8,0,4,0,3,0,31,0,3,0,12,0,4,0,5,0,0,0,22,12,3,0,31,6,21,0,6,7,4,0,90,19,5,0,49,5,4,3,0,0,0,0,79,19,7,0,37,5,6,0,0,0,0,0,75,17,3,0,29,10,31,0,3,0,4,0,97,121,14,0,137,21,29,4,3
207011146,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,3,0,0,0,4,0,14,0,3,0,4,0,0,0,8,0,3,0,17,0,0,0,6,0,9,0,5,0,9,0,27,5,4,0,0,0,5,0,3,0,5,0,21,0,0,0,15,0,7,0,3,0,7,0,40,5,0,0,8,0,9,0,0,0,7,0,32,15,8,0,40,0,37,0,5,0,4,0,113,28,6,0,48,6,14,0,3,0,3,0,113,21,8,0,54,3,3,0,0,0,8,0,90,29,0,3,35,5,33,0,4,0,4,0,113,150,8,0,185,27,64,5,3
207011147,0,0,0,0,0,7,0,0,0,28,0,31,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,3,3,8,0,13,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,3,0,10,0,19,0,0,0,0,0,10,0,11,3,5,0,30,0,4,0,3,0,5,0,13,0,6,0,28,3,0,0,5,0,10,0,5,0,8,0,42,4,11,0,18,0,21,3,14,0,19,0,87,8,13,0,15,0,23,0,7,0,10,0,72,5,0,0,13,0,26,3,9,0,13,0,76,13,4,0,27,0,26,0,10,0,7,0,95,36,10,0,54,3,63,0,4,3,7,0,180,49,6,0,58,5,27,0,7,0,16,0,180,38,4,0,54,6,10,0,10,0,4,0,127,42,0,0,28,0,49,0,12,0,5,0,138,206,20,3,262,19,121,4,9
207011148,0,0,0,0,0,0,0,0,0,17,0,24,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,5,0,0,0,3,0,13,0,0,0,0,0,0,0,4,0,5,0,13,0,4,0,3,0,3,0,7,0,11,0,27,0,10,0,3,0,9,0,12,3,6,0,47,4,4,0,9,0,24,0,14,0,17,0,66,6,13,0,20,0,39,0,10,0,27,0,120,17,12,0,35,0,27,3,11,0,23,0,126,10,7,0,48,0,36,0,10,0,18,0,146,15,11,0,49,3,51,0,7,3,10,0,156,56,9,3,109,5,97,3,16,4,35,5,337,70,8,3,119,6,44,0,12,6,12,0,281,64,20,3,88,3,27,0,6,0,9,0,225,69,3,0,56,9,64,0,13,3,12,0,226,301,27,5,343,21,118,3,20
207011149,0,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,3,0,6,0,5,0,5,0,14,0,0,0,3,0,8,0,7,0,8,0,24,0,7,0,4,0,11,0,4,3,11,0,43,3,4,0,14,0,28,0,5,0,16,0,77,3,3,0,11,0,20,0,0,0,13,0,57,11,3,0,25,0,23,3,8,0,6,0,78,11,5,0,21,0,27,0,4,4,9,0,85,33,12,0,59,4,87,0,12,0,27,0,233,37,7,4,97,7,33,0,9,0,9,0,197,49,8,0,79,11,18,3,10,0,5,0,186,69,8,0,52,10,129,0,6,0,9,0,282,378,27,8,485,41,181,14,24
207011150,0,0,0,0,0,4,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,7,0,18,0,4,0,6,0,13,0,5,0,5,0,35,0,3,0,3,0,14,0,3,0,3,0,37,10,6,0,16,0,16,0,8,0,5,0,61,3,9,0,22,3,29,0,7,0,3,0,74,8,3,0,22,4,31,3,8,0,10,0,86,25,11,0,64,10,64,3,8,6,14,0,198,29,12,0,90,3,19,4,3,0,6,0,171,46,9,0,92,11,18,0,4,0,0,0,190,71,4,0,50,8,90,0,3,0,8,0,233,316,32,9,483,25,160,8,22
207011151,3,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,4,0,4,0,9,0,0,0,0,0,0,0,3,0,11,0,21,3,3,0,0,0,3,0,5,0,4,0,21,0,4,0,3,0,8,0,5,0,14,0,34,0,3,0,8,0,20,0,7,0,7,0,52,10,3,0,7,0,13,0,3,0,11,0,51,3,3,0,17,0,24,0,0,0,5,0,51,15,0,0,24,0,18,0,3,0,3,0,72,25,11,0,39,6,56,0,7,3,10,0,153,32,11,0,55,5,26,0,6,0,5,0,148,34,11,0,44,7,7,0,5,0,3,0,119,37,3,0,36,9,57,0,6,0,9,0,152,268,23,3,381,50,128,4,24
207011152,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,0,5,0,0,0,0,0,3,0,3,0,3,0,13,0,0,0,0,0,3,0,5,0,4,0,17,0,0,0,7,0,16,0,3,0,5,0,34,3,6,0,5,0,8,0,3,0,6,0,40,6,0,0,11,0,11,0,3,0,9,0,53,5,0,0,11,0,5,0,3,0,5,0,33,8,3,0,14,0,24,0,8,0,3,0,59,15,3,0,28,7,41,0,0,3,13,0,111,26,8,0,54,3,17,0,11,0,5,0,126,23,3,3,38,7,13,0,0,0,5,0,91,31,3,0,33,4,59,0,0,0,0,0,132,187,26,7,264,34,96,7,15
207011153,4,0,0,0,0,4,0,3,0,13,0,27,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,5,0,7,0,10,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,5,0,10,0,5,0,0,0,0,0,8,3,4,0,18,0,0,0,3,0,3,0,4,0,7,0,20,3,0,0,8,4,8,0,4,3,9,0,33,6,7,0,6,0,14,3,3,0,13,0,56,11,15,0,23,4,17,0,3,0,9,0,84,8,4,0,14,4,26,3,8,0,5,0,69,14,7,3,28,3,22,0,9,3,8,0,91,36,9,0,54,3,63,0,7,3,21,0,202,54,7,0,95,12,39,6,9,0,8,0,237,49,7,0,81,11,23,3,10,3,9,0,190,51,4,3,38,3,107,0,4,4,3,0,222,377,32,3,492,35,199,8,38
207011154,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,3,0,7,0,3,0,6,0,14,0,0,0,0,0,6,0,3,0,3,0,17,5,3,0,3,0,7,0,3,0,6,0,24,3,8,0,9,0,16,0,0,0,4,0,37,0,0,0,12,0,6,0,0,0,4,0,32,3,0,0,16,0,6,0,3,0,0,0,28,13,7,0,31,0,21,0,3,0,10,0,83,21,4,0,33,3,8,0,4,0,0,0,77,21,3,0,45,0,10,0,0,0,4,0,81,14,6,0,24,0,21,0,3,0,3,0,60,107,8,0,142,13,50,5,5
207011155,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,10,0,15,6,0,0,4,0,4,0,0,0,3,0,15,0,3,0,0,0,6,0,7,0,3,0,28,4,11,0,11,0,13,0,7,0,7,0,52,0,7,0,7,0,15,0,6,0,5,0,49,9,0,0,19,0,15,0,3,0,6,0,58,8,0,0,17,0,21,0,6,0,10,0,63,18,11,0,42,7,50,0,10,3,24,0,163,22,9,0,75,9,22,0,10,0,10,0,162,40,3,0,66,9,14,7,3,0,4,0,139,46,4,0,56,8,96,0,11,3,10,0,221,332,20,8,421,40,173,4,13
207021156,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,3,0,5,0,7,0,3,0,0,0,3,0,3,0,13,0,20,0,4,0,0,0,9,0,9,3,12,0,36,0,0,0,5,0,8,0,7,3,17,0,45,10,4,0,15,0,20,3,5,0,15,0,73,12,13,0,22,0,18,0,3,0,26,0,88,5,9,0,18,4,20,0,8,0,7,0,70,10,5,0,21,3,29,3,0,0,9,0,89,28,6,3,60,0,58,0,8,0,27,0,189,41,11,0,73,10,22,3,0,5,12,0,178,34,11,0,42,11,3,0,6,0,5,0,121,25,0,0,24,3,30,3,0,0,8,0,96,92,8,3,102,11,46,0,6
207021157,0,0,0,0,0,0,0,0,0,26,0,31,0,0,0,0,0,4,0,0,0,14,0,18,0,3,0,0,0,0,0,8,0,9,0,20,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,5,0,7,0,14,0,22,0,3,0,3,0,13,0,14,0,17,0,44,0,14,0,3,0,12,0,14,3,19,0,62,0,7,0,16,0,45,0,18,0,27,0,122,9,15,0,26,5,48,0,19,0,30,0,148,10,12,0,38,0,48,3,10,3,33,0,148,19,8,0,39,3,60,0,12,0,20,0,174,13,12,4,55,3,48,3,7,0,14,0,156,51,7,4,92,10,87,0,15,8,36,0,313,58,13,6,87,12,34,3,10,3,16,0,236,57,3,0,57,12,16,5,3,0,12,0,173,64,3,0,34,7,42,0,4,0,11,0,164,128,15,3,119,8,41,4,9
207021159,0,0,0,0,0,8,0,0,0,12,0,22,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,6,0,16,0,0,0,0,0,6,0,5,0,6,0,23,0,0,0,3,0,4,0,7,3,12,0,33,0,8,0,3,0,29,0,10,0,10,0,64,4,6,0,19,0,30,0,12,0,16,0,87,5,10,4,24,3,30,0,13,7,28,0,125,6,16,0,33,0,40,0,10,0,11,0,117,13,6,0,46,0,39,0,12,3,16,0,144,56,17,0,77,3,81,0,20,0,22,0,278,39,17,3,99,8,37,4,13,5,14,0,230,67,7,0,77,12,21,0,5,0,17,0,199,41,0,0,32,3,55,0,12,3,10,0,153,190,18,6,193,14,99,4,12
207021160,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,0,9,0,5,0,0,0,5,0,0,4,10,0,20,0,3,0,7,0,8,0,10,0,11,0,39,3,7,0,8,0,14,0,19,0,14,0,62,3,9,0,23,0,28,0,7,0,24,0,98,8,11,4,30,4,28,0,12,0,23,0,116,12,3,0,34,0,38,0,7,0,18,4,116,14,5,0,37,0,23,0,9,3,13,0,97,44,11,0,94,12,61,0,11,3,13,0,253,54,10,3,101,5,23,0,9,0,9,0,224,57,7,0,66,11,18,0,0,0,13,0,177,39,3,0,41,5,39,0,3,0,4,0,134,116,7,0,115,13,32,0,8
207021424,0,0,0,0,0,3,0,0,4,6,0,20,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,3,0,0,0,9,0,10,0,0,0,0,0,4,0,0,0,3,0,12,4,0,0,5,0,5,0,5,0,6,0,26,0,0,0,3,0,8,0,8,0,6,0,27,3,4,0,9,0,16,0,15,0,13,0,58,3,13,0,7,0,35,0,12,0,19,0,84,6,7,0,26,0,17,0,11,3,19,0,96,12,7,3,23,3,38,3,9,3,26,0,126,9,9,0,37,7,43,0,14,0,21,0,151,12,9,0,41,0,50,3,8,0,14,0,139,52,8,0,116,4,98,0,25,3,26,0,328,48,6,0,105,5,38,0,9,0,13,0,234,62,11,3,75,4,22,0,4,0,5,0,186,40,3,0,40,3,49,0,5,0,9,0,152,120,12,4,144,14,66,0,11
207021425,0,0,0,0,0,3,0,0,0,20,0,24,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,5,0,12,0,0,0,0,0,5,0,6,0,7,0,26,0,0,0,0,0,4,0,5,0,9,0,20,0,3,0,3,0,10,0,12,0,4,0,32,0,6,0,4,0,13,0,18,0,16,0,57,0,4,0,16,0,30,0,6,5,14,0,82,7,10,0,24,4,44,3,21,3,18,0,137,14,18,0,39,4,45,0,5,0,13,0,136,8,8,0,35,0,48,7,12,0,20,0,142,18,10,0,44,8,42,0,3,6,14,0,143,45,13,3,72,11,88,5,11,3,18,0,270,47,7,0,74,3,13,4,6,0,11,0,175,53,8,0,43,9,10,3,0,0,6,0,124,25,0,0,16,3,31,0,3,0,5,0,91,74,15,0,69,4,32,0,0
207031161,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,5,0,8,0,4,0,19,0,0,0,0,0,3,0,7,0,6,0,26,0,5,0,0,0,14,0,12,0,12,0,41,0,10,0,10,0,16,0,11,4,10,0,61,7,6,0,23,0,49,0,19,0,18,0,122,4,10,0,30,0,45,3,14,0,11,0,126,5,6,0,36,3,47,0,13,0,16,0,136,20,9,0,53,3,61,3,7,3,4,0,168,59,23,3,151,13,94,5,12,3,17,0,384,62,9,7,178,9,36,7,7,0,13,0,330,83,9,0,139,18,32,6,4,0,10,0,299,53,4,0,63,14,59,0,5,4,3,0,203,212,19,0,264,28,78,11,5
207031162,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,8,0,3,0,0,0,8,0,3,0,3,0,17,0,4,0,0,0,6,0,4,0,10,0,22,3,5,0,3,0,17,0,13,0,5,0,47,3,3,0,9,0,22,3,4,0,16,0,55,3,4,0,17,0,27,0,10,0,4,0,70,5,0,0,25,0,21,0,4,0,15,0,76,6,6,0,33,3,22,3,8,3,19,0,88,21,8,0,95,3,49,0,4,0,11,0,193,56,6,6,101,7,29,0,9,0,5,0,214,33,6,0,70,13,9,4,4,0,3,0,125,39,0,0,24,3,26,0,3,0,3,0,97,84,4,0,116,6,35,0,3
207031163,4,0,0,0,0,0,0,0,0,17,0,25,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,0,0,5,3,11,0,22,0,4,0,0,0,7,0,9,0,7,0,28,4,8,0,3,0,13,0,16,6,4,0,58,3,5,0,5,0,34,0,12,0,18,0,87,5,9,0,19,0,37,0,20,3,24,0,119,8,10,0,23,3,38,0,8,0,13,0,100,13,8,0,24,0,41,0,10,0,4,0,104,10,5,0,38,3,29,3,3,0,12,0,108,43,8,0,95,6,55,3,10,0,20,0,244,44,15,0,91,12,26,3,3,0,8,0,204,57,3,0,71,7,10,0,0,0,10,3,171,50,3,0,39,6,43,0,3,4,0,0,152,151,10,0,156,18,38,3,8
207031164,0,0,0,0,0,3,0,0,0,15,0,20,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,8,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,12,0,23,3,4,0,4,0,7,3,15,0,9,0,39,4,3,0,3,0,12,0,15,0,9,0,39,0,3,0,10,0,16,0,15,3,12,0,67,4,14,0,27,0,43,0,22,3,25,0,135,13,10,0,32,0,35,0,14,0,21,0,120,10,5,3,39,4,33,0,9,0,10,0,116,8,4,0,54,3,37,0,8,0,8,0,128,63,14,3,118,5,89,3,15,3,12,0,323,71,7,0,132,11,35,0,4,0,12,0,278,74,6,3,90,7,13,0,7,0,7,0,207,52,0,0,38,3,52,0,3,3,4,0,164,132,6,3,201,19,51,3,4
207031165,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,3,0,9,0,0,0,3,0,4,0,3,0,3,0,15,0,0,0,3,0,7,0,4,0,4,0,27,3,5,0,5,0,9,0,13,0,12,0,42,0,9,0,8,0,22,0,10,0,12,0,61,3,3,0,25,0,18,0,4,0,14,0,58,4,4,0,13,0,16,0,3,0,3,0,41,15,6,0,18,3,19,0,0,0,3,0,61,22,10,0,61,3,35,0,9,3,16,0,159,17,7,0,54,0,14,0,3,0,10,0,103,32,0,0,36,8,6,0,0,0,6,0,87,23,0,0,15,3,10,0,0,0,0,0,64,73,4,0,61,13,15,0,3
207031166,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,3,0,3,0,3,0,12,3,3,0,3,0,14,0,14,0,13,0,40,3,3,0,3,0,18,0,9,0,19,0,53,4,6,0,17,0,31,0,12,0,22,0,88,14,11,0,24,0,24,0,3,4,17,0,97,6,11,0,16,0,28,0,9,0,13,0,84,12,3,0,17,4,24,0,0,0,14,0,79,35,8,4,62,4,54,0,11,0,13,0,197,36,4,3,63,8,9,0,5,0,12,0,135,26,8,0,33,0,3,0,3,0,7,0,81,39,0,0,25,5,16,0,0,0,3,0,87,71,0,0,59,9,26,0,3
207031167,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,3,0,19,0,3,0,0,0,14,0,4,0,3,0,28,0,4,0,4,0,15,0,4,0,7,0,38,7,0,0,15,0,22,0,3,4,8,0,55,9,3,0,22,0,12,0,4,0,0,0,49,25,10,0,43,5,37,0,3,3,10,0,138,23,4,0,61,4,20,0,9,0,9,0,123,34,3,0,58,3,9,0,4,0,6,0,118,25,0,0,28,4,40,3,6,0,8,0,105,167,15,3,249,18,80,0,5
208011168,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,0,0,3,0,4,0,12,0,0,0,0,0,3,0,3,0,3,0,9,3,3,0,9,0,13,0,9,0,10,0,42,3,8,0,12,0,13,0,8,0,7,0,49,4,3,0,11,0,12,0,9,0,11,0,49,15,3,0,19,0,15,0,5,0,5,0,69,23,10,0,66,3,47,3,7,0,7,0,171,30,11,0,100,4,19,3,11,3,12,0,194,57,3,4,68,6,14,0,10,0,0,0,158,48,3,0,50,0,91,0,8,4,8,0,209,267,10,0,302,17,98,3,19
