SA2_MAINCODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
210021234,0,3,8,3,6,0,3,3,0,27,0,0,0,0,4,0,0,0,0,4,4,5,5,21,32,24,8,0,0,103,0,0,0,3,8,7,0,0,0,18,11,30,47,47,57,31,8,0,0,227,0,3,3,6,18,5,4,0,0,38,7,9,12,3,8,6,5,0,0,55,12,7,3,3,3,4,0,0,0,25,0,0,11,33,38,31,6,0,0,131,0,0,0,6,8,0,0,0,0,12,0,0,3,6,8,6,4,0,0,22,0,0,0,3,0,3,0,0,0,14,0,3,4,14,13,23,5,0,0,66,3,0,0,0,10,4,3,0,0,19,0,3,12,18,24,23,3,0,0,81,0,3,4,9,20,16,5,0,0,54,0,4,5,7,7,6,8,0,0,28,5,0,3,3,5,5,6,0,0,23,3,4,7,13,11,18,0,0,0,57,3,8,7,12,4,3,7,0,0,51
210021235,6,8,14,15,28,19,21,7,3,124,0,0,3,4,3,3,0,0,0,10,10,22,29,50,68,46,18,0,0,247,0,3,8,4,6,6,0,0,0,35,17,55,132,116,102,62,21,0,0,502,0,5,4,23,15,14,7,0,0,81,20,17,19,21,30,29,6,0,0,138,18,9,8,5,6,7,6,0,0,68,9,8,43,68,102,63,20,0,0,309,0,0,0,13,12,10,0,0,0,40,0,0,3,3,16,8,3,3,0,41,0,0,3,8,6,13,3,0,0,27,3,7,11,21,35,23,16,0,0,112,0,5,10,11,12,15,5,0,0,66,3,5,10,39,49,48,10,0,0,163,0,3,5,19,27,26,8,0,0,89,0,0,7,6,20,17,4,0,0,51,0,9,7,4,13,4,0,0,0,39,3,18,22,22,27,19,10,0,0,127,8,14,22,19,26,27,8,4,0,120
210031236,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,8,34,29,24,18,3,0,0,122,0,0,4,3,3,0,0,0,0,12,4,16,50,66,33,21,3,0,0,198,0,0,12,21,25,7,0,0,0,68,13,27,49,20,24,16,8,0,0,160,20,30,46,23,12,8,0,0,0,138,0,6,40,26,31,22,10,0,0,134,5,3,9,22,22,4,0,0,0,59,0,6,25,31,10,6,0,0,0,78,0,4,5,10,3,0,0,0,0,18,0,14,81,63,36,15,0,0,0,208,0,6,19,24,21,11,0,0,0,79,0,3,28,37,26,12,4,0,0,110,0,6,41,52,50,8,0,0,0,152,0,0,24,35,20,4,3,0,0,93,7,3,13,21,11,7,0,0,0,61,3,10,18,28,6,8,3,0,0,85,8,7,27,18,22,15,3,0,0,99
210031237,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,18,69,60,60,45,10,0,0,265,0,3,7,12,5,5,0,0,0,32,11,65,92,91,90,22,4,0,0,372,3,8,25,27,21,17,0,0,0,97,23,40,83,46,42,21,3,0,0,258,30,40,85,40,29,22,0,0,0,248,0,21,103,87,70,41,3,0,0,330,0,5,25,19,12,0,0,0,0,69,0,9,39,23,15,5,0,0,0,90,0,0,13,9,0,3,0,0,0,25,0,9,87,60,25,7,0,0,0,194,3,17,31,27,27,15,0,0,0,120,3,18,53,50,17,13,0,0,0,155,7,12,40,48,21,19,0,0,0,153,0,0,29,41,23,16,0,0,0,114,5,6,19,7,6,7,0,0,0,46,4,12,35,35,19,12,0,0,0,122,10,29,72,64,43,17,5,3,4,245
210031239,0,0,4,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,5,20,124,146,103,76,14,0,0,485,0,8,22,20,21,12,0,0,0,86,19,87,282,191,176,84,11,0,0,860,3,9,63,53,59,27,3,0,0,220,29,87,132,103,72,31,8,0,0,457,54,67,141,73,39,20,0,0,0,393,0,31,151,125,120,76,7,0,0,508,5,12,68,55,30,18,0,0,0,181,0,8,122,104,49,18,5,0,0,300,3,4,26,10,15,8,0,3,0,67,3,35,202,194,100,37,3,4,0,576,3,21,69,47,47,26,9,0,0,216,3,17,100,95,86,57,11,0,0,370,4,16,92,88,51,60,8,4,0,322,0,14,81,81,53,37,12,0,0,280,9,18,36,34,13,11,3,0,0,128,6,21,67,45,55,26,4,0,0,221,4,27,95,80,56,36,8,0,0,309
210031438,0,0,3,4,5,4,0,0,0,19,0,0,5,0,3,0,0,0,0,11,0,27,137,114,104,63,8,0,0,452,0,5,36,13,7,11,0,0,0,64,26,82,251,163,134,58,5,0,0,723,0,13,50,40,30,18,8,0,0,157,18,67,160,94,56,17,3,0,0,423,53,115,215,67,38,19,3,0,0,510,7,49,230,127,73,69,16,0,0,564,3,6,41,33,18,10,0,0,0,111,0,8,73,54,21,10,0,0,0,164,0,3,13,14,12,10,0,0,0,52,3,20,167,112,46,17,3,0,0,360,6,50,93,45,35,14,9,0,0,266,0,18,90,66,43,29,8,3,0,260,3,10,64,48,38,32,5,0,0,199,0,11,64,67,26,23,8,3,0,208,9,12,16,19,10,7,6,0,0,83,8,16,71,53,47,29,8,0,0,242,7,35,111,87,62,28,10,4,0,340
210031439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,17,9,4,0,0,68,0,0,0,3,3,0,0,0,0,3,5,3,39,40,23,16,0,0,0,129,0,0,10,13,12,5,0,0,0,41,8,11,8,8,12,3,3,0,0,52,13,3,11,9,7,0,0,0,0,42,0,0,12,33,23,15,0,0,0,85,0,0,0,7,9,0,0,0,0,16,0,3,3,14,9,4,0,0,0,37,0,0,0,8,3,0,0,0,0,12,0,0,8,17,12,0,0,0,0,47,0,3,0,4,4,5,4,0,0,20,0,5,12,13,9,7,4,0,0,40,3,0,11,11,4,6,0,0,0,29,0,4,10,3,10,3,0,0,0,29,0,3,10,4,8,0,0,0,0,23,0,4,10,8,8,4,0,0,0,23,0,0,4,6,9,3,3,0,0,28
210031440,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,23,19,37,23,3,0,0,116,0,0,3,0,4,0,0,0,0,12,11,25,68,61,43,21,4,0,0,241,0,3,8,17,4,3,0,0,0,35,3,15,26,19,13,8,4,0,0,86,10,5,16,12,7,3,0,0,0,61,0,11,37,35,28,13,4,0,0,128,0,3,12,5,3,0,0,0,0,20,0,3,13,8,3,4,0,0,0,32,0,3,8,4,3,0,0,0,0,14,0,3,19,21,17,7,4,0,0,73,0,10,9,3,5,6,0,0,0,33,0,6,19,13,15,11,6,0,0,72,0,0,8,9,3,3,0,0,0,34,0,3,15,14,9,9,3,0,0,54,0,4,7,5,6,0,0,0,0,21,0,3,15,22,20,4,3,0,0,71,3,11,21,14,5,16,3,0,0,70
210041240,0,3,4,0,8,11,8,0,0,32,0,0,3,3,3,0,0,0,0,14,9,29,32,60,95,73,10,0,0,309,0,6,7,12,15,19,4,0,0,61,30,88,180,165,113,67,14,0,0,653,7,11,21,43,32,23,3,0,0,140,37,46,53,43,46,36,6,0,0,269,43,26,19,16,13,8,0,0,0,122,5,20,58,99,155,87,14,0,0,438,0,6,10,8,19,12,0,0,0,52,0,3,10,30,24,23,3,0,0,88,0,8,6,3,11,5,3,0,0,31,0,16,30,23,40,29,6,0,0,150,3,8,13,18,20,13,10,0,0,93,3,9,28,42,74,57,12,0,0,222,6,11,20,31,13,29,6,0,0,111,0,13,7,18,22,25,3,0,0,90,13,4,6,5,21,6,3,0,0,54,8,18,24,26,39,27,10,0,0,156,8,18,30,33,39,17,14,0,0,151
210041241,0,3,7,11,15,12,3,0,0,55,0,3,10,10,11,3,0,0,0,37,9,49,147,140,181,119,20,0,0,662,0,7,27,26,24,17,3,0,0,95,66,196,406,265,215,131,25,3,0,1301,4,20,38,65,62,47,7,0,0,250,66,98,112,86,68,58,18,0,0,512,125,77,57,36,23,29,6,0,0,348,14,51,192,251,285,216,40,0,0,1051,4,3,21,35,20,15,0,0,0,99,0,10,30,42,45,24,8,0,0,162,0,14,17,26,18,25,3,3,0,105,0,25,84,78,67,46,23,4,0,321,6,6,48,40,36,32,8,0,0,174,5,12,85,112,124,104,27,0,0,468,7,22,66,55,46,47,14,0,0,263,3,15,40,33,48,42,5,0,0,194,17,22,32,21,26,14,10,0,0,134,10,32,78,68,51,49,7,0,0,297,12,36,68,64,87,36,6,0,0,318
210051242,0,0,6,0,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,4,3,28,80,57,66,60,6,0,0,296,0,0,12,5,10,4,0,0,0,33,9,57,113,57,54,22,3,0,0,314,0,5,18,7,12,10,0,0,0,55,10,35,67,33,28,12,4,0,0,196,16,45,71,31,9,7,0,0,0,185,5,29,126,61,59,40,6,0,0,328,0,3,12,4,5,3,0,0,0,22,0,4,19,11,0,3,3,0,0,37,0,4,8,3,3,0,0,0,0,24,0,3,35,11,9,7,0,0,0,71,0,25,39,25,18,7,3,0,0,112,0,20,54,23,16,19,5,0,0,136,3,3,24,27,20,12,3,0,0,84,0,10,32,22,15,14,4,0,0,97,3,8,10,6,3,4,0,0,0,35,0,13,40,24,24,16,3,0,0,123,7,21,71,39,53,16,3,0,0,211
210051243,0,3,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,16,97,95,90,63,16,0,0,381,0,0,14,4,9,5,0,0,0,31,16,58,134,96,53,22,7,0,0,384,0,8,28,22,24,18,5,0,0,103,20,44,57,35,37,18,0,0,0,202,38,28,45,17,21,7,3,0,0,156,6,34,117,56,94,54,9,0,0,367,3,0,4,3,6,0,3,0,0,22,5,12,15,5,9,0,0,0,0,44,0,3,10,3,4,4,0,0,0,21,0,7,24,24,8,0,4,0,0,67,0,12,33,13,25,14,4,0,0,104,3,25,47,25,18,15,5,0,0,134,0,5,26,21,13,14,3,0,0,87,3,5,17,23,21,7,0,0,0,68,0,7,10,8,3,3,0,0,0,27,3,18,37,43,32,14,3,0,0,155,5,37,74,63,49,25,5,0,0,254
210051245,0,0,3,4,0,3,0,0,0,15,0,0,0,0,3,4,0,0,0,7,3,22,78,102,131,84,34,3,0,456,0,3,8,6,11,10,0,0,0,41,19,92,242,151,130,97,14,0,0,755,0,16,34,40,40,33,6,0,0,174,45,58,79,60,66,37,14,0,0,365,48,32,36,27,23,20,9,0,0,207,11,49,104,128,169,119,36,0,0,621,0,3,8,20,12,5,3,0,0,54,0,11,37,29,19,15,3,0,0,115,0,3,14,19,17,17,0,0,0,73,0,18,53,47,41,23,5,0,0,189,5,13,22,33,29,40,3,0,0,145,4,19,36,42,54,65,10,0,0,226,3,17,41,15,25,24,6,3,0,136,0,3,31,13,28,24,9,0,0,110,8,10,14,13,9,8,7,0,0,62,5,21,46,40,44,35,8,0,0,196,6,30,54,55,58,60,7,0,0,269
210051246,0,3,3,3,4,7,3,0,0,22,0,0,4,3,3,0,0,0,0,7,14,33,83,116,152,100,24,0,0,515,0,3,6,19,5,18,0,0,0,46,34,104,199,186,197,119,27,3,0,866,3,10,35,40,46,42,4,0,0,175,64,70,84,33,78,58,12,0,0,406,61,31,37,23,30,28,8,0,0,217,14,41,88,122,141,102,23,0,0,525,4,13,21,24,31,21,0,0,0,111,0,14,40,30,36,24,4,0,0,153,3,11,15,8,12,10,3,0,0,64,0,34,67,45,46,31,9,0,0,240,3,15,26,22,46,25,9,0,0,144,6,18,44,37,50,26,7,0,0,188,3,21,23,22,32,26,7,0,0,140,6,14,27,29,28,18,8,0,0,148,9,8,18,6,12,3,0,0,0,51,9,25,45,34,42,38,16,0,0,203,9,37,57,44,69,35,10,0,0,268
210051247,0,3,4,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,5,21,72,88,112,80,6,0,0,398,0,0,6,9,4,7,0,0,0,22,15,54,113,79,74,27,0,0,0,364,0,11,22,19,21,10,0,0,0,82,23,60,59,33,35,12,3,0,0,231,23,24,21,14,16,13,0,0,0,121,7,25,84,68,114,60,3,4,0,362,0,7,5,6,7,3,0,0,0,28,0,4,25,11,9,3,0,0,0,59,0,3,9,4,3,3,0,0,0,25,0,6,34,15,11,10,0,0,0,79,0,10,38,25,22,20,0,0,0,116,6,20,38,17,19,13,6,0,0,118,3,11,27,28,16,5,4,0,0,96,0,7,19,13,24,9,0,0,0,78,0,3,12,0,0,0,0,0,0,22,4,11,24,21,27,15,0,0,0,101,12,25,62,53,54,24,4,3,0,229
210051248,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051249,0,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,8,40,108,152,212,82,6,0,0,609,0,3,8,23,10,7,0,0,0,48,29,71,151,150,118,39,5,0,0,558,3,10,27,38,45,13,0,0,0,133,40,96,82,64,66,26,4,0,0,369,78,43,35,38,38,13,0,0,0,255,3,64,120,138,200,103,11,0,0,640,3,5,18,13,12,7,0,0,0,60,0,6,28,32,25,9,0,0,0,102,0,3,7,6,12,3,0,0,0,42,3,18,39,47,47,14,0,0,0,169,3,17,38,34,48,19,0,0,0,156,7,27,42,47,57,19,0,0,0,206,4,14,23,52,38,17,5,0,0,154,0,12,31,36,48,37,4,0,0,160,6,7,12,11,3,0,0,0,0,41,11,17,41,56,49,15,8,0,0,189,25,43,81,68,88,32,3,0,0,340
210051250,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,7,48,34,43,28,8,0,0,170,0,0,4,7,4,3,0,0,0,17,3,25,101,59,37,21,7,0,0,255,0,4,22,12,12,11,5,0,0,69,3,17,36,21,20,16,7,0,0,124,14,12,28,19,12,12,0,0,0,93,3,20,68,75,61,42,13,0,0,274,0,3,4,7,4,0,0,0,0,19,0,0,9,13,3,4,3,0,0,26,0,0,7,4,0,4,0,0,0,24,0,4,18,10,8,6,3,0,0,55,0,3,19,15,3,7,0,0,0,48,0,7,22,18,15,11,4,0,0,78,0,3,19,8,8,12,3,0,0,45,0,3,12,5,6,3,3,0,0,37,3,4,13,3,3,3,0,0,0,21,0,10,15,5,18,8,0,0,0,61,4,20,31,37,24,20,3,0,0,139
210051441,0,3,5,4,3,0,3,0,0,14,0,0,0,0,3,0,0,0,0,4,4,24,69,88,87,67,10,0,0,352,0,3,9,3,9,3,0,0,0,34,5,43,83,56,69,22,9,0,0,284,3,10,19,26,33,18,0,0,0,104,22,39,44,25,21,14,3,0,0,171,26,26,26,12,7,4,0,0,0,97,0,16,93,72,60,57,11,0,0,310,0,0,6,7,7,3,0,0,0,25,0,0,11,17,3,4,0,0,0,37,0,0,5,7,0,4,0,0,0,13,0,3,17,25,6,11,3,0,0,59,0,11,16,11,10,16,0,0,0,65,0,6,21,13,26,12,6,0,0,82,0,10,13,8,5,7,9,0,0,45,0,3,17,19,13,3,0,0,0,51,0,6,3,0,3,0,0,0,0,11,0,12,22,22,16,10,3,0,0,95,3,14,38,38,35,21,3,0,0,158
210051442,0,4,4,8,9,3,0,0,0,21,0,0,3,4,0,0,0,0,0,10,3,22,83,126,116,49,3,0,0,404,0,0,17,17,7,5,0,0,0,55,9,40,120,113,65,34,0,0,0,390,0,3,21,45,26,10,3,0,0,103,23,52,64,66,37,14,3,0,0,273,46,17,29,18,16,6,0,0,0,137,0,21,111,147,77,32,3,0,0,399,3,8,17,28,12,0,0,0,0,58,0,5,19,41,10,4,0,0,0,81,0,0,11,11,8,5,0,0,0,32,0,9,36,61,13,6,3,0,0,124,6,7,31,32,25,7,0,0,0,100,3,8,34,57,21,17,3,0,0,136,6,3,19,33,11,5,5,0,0,86,0,9,28,37,26,13,3,0,0,111,3,3,6,4,3,0,0,0,0,23,7,14,31,41,17,10,0,0,0,120,6,22,51,56,33,14,3,0,0,184
210051443,0,0,6,0,3,4,0,0,0,13,0,0,0,3,0,0,0,0,0,7,17,48,134,170,159,98,10,0,0,631,0,0,16,9,15,3,0,0,0,50,18,83,175,124,129,49,11,0,0,586,0,11,42,38,48,31,5,0,0,180,49,54,105,67,50,32,3,0,0,363,56,31,53,30,20,14,3,0,0,207,3,29,197,141,140,81,4,0,0,593,3,3,26,20,6,4,0,0,0,71,0,9,40,31,15,5,0,0,0,93,0,4,13,8,4,3,0,0,0,35,0,12,48,63,22,9,0,0,0,151,5,19,45,33,26,21,5,3,0,148,3,17,49,62,39,40,3,0,0,216,0,11,24,26,14,14,3,0,0,91,3,13,33,45,24,13,3,0,0,135,3,6,21,8,3,0,0,0,0,47,7,18,48,27,49,34,3,0,0,183,14,36,81,59,60,25,3,0,0,280
210051444,0,0,3,3,0,0,0,0,0,13,0,0,4,3,0,0,0,0,0,4,3,29,174,165,79,24,0,0,0,476,0,5,25,24,8,0,0,0,0,54,9,42,177,93,46,14,0,0,0,382,0,10,39,24,12,9,0,0,0,88,9,31,113,66,26,10,3,0,0,264,36,27,63,36,14,5,0,0,0,185,0,28,277,195,78,27,8,0,0,615,0,8,32,25,3,0,0,0,0,73,0,7,68,50,6,5,0,0,0,136,7,3,12,15,3,0,0,0,0,37,0,7,85,75,8,5,0,0,0,179,6,20,43,46,7,4,0,0,0,125,0,13,64,56,25,18,4,0,0,173,0,4,38,24,16,8,0,0,0,88,0,6,38,57,26,11,0,0,0,133,0,3,11,3,0,3,0,0,0,21,3,7,55,33,14,4,0,0,0,119,9,30,87,60,21,14,3,0,0,229
210051445,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,14,38,25,25,11,3,0,0,119,0,0,5,10,3,3,0,0,0,18,8,21,61,31,32,8,3,0,0,175,0,3,9,10,3,3,0,0,0,40,5,12,22,12,15,4,0,0,0,67,4,3,20,5,3,0,0,0,0,39,3,3,39,28,33,12,0,0,0,119,0,0,9,3,3,0,0,0,0,16,0,0,10,4,5,0,0,0,0,19,0,3,4,3,0,5,0,0,0,17,0,0,14,12,7,4,0,0,0,43,0,0,7,8,4,3,0,0,0,26,0,3,22,11,3,0,0,0,0,45,0,3,7,3,3,3,0,0,0,20,0,0,6,16,6,5,0,0,0,34,0,0,0,3,3,0,0,0,0,10,0,3,17,12,8,6,0,0,0,52,4,8,21,13,13,5,6,3,0,67
211011251,0,0,0,5,5,3,0,0,0,17,0,0,0,0,3,0,0,0,0,4,10,22,97,104,99,71,21,0,0,430,0,0,10,12,11,10,0,0,0,31,12,54,179,104,91,55,15,0,0,509,7,10,40,51,34,26,0,0,0,171,19,35,98,51,40,28,9,0,0,278,31,28,39,19,25,11,0,0,0,160,0,6,38,47,31,35,14,0,0,167,0,0,34,22,22,7,0,0,0,83,0,0,23,39,20,8,0,0,0,100,0,8,19,6,6,3,0,0,0,43,3,8,72,55,31,14,18,0,0,205,0,10,28,16,28,25,3,3,0,106,0,4,34,36,31,17,8,3,0,130,0,7,36,25,29,21,4,0,0,124,0,12,32,21,24,16,3,0,0,109,5,9,15,9,6,5,0,0,0,53,0,4,35,27,29,17,13,0,0,130,5,14,61,36,48,36,6,3,0,200
211011254,0,0,3,3,7,0,0,0,0,17,0,0,0,3,3,0,0,0,0,7,6,33,96,142,125,96,19,5,0,518,0,3,5,17,14,8,0,0,0,55,26,60,142,134,98,51,16,0,0,530,11,14,49,75,58,46,7,0,0,266,36,54,81,62,73,57,13,0,0,384,51,42,28,27,23,23,3,0,0,204,0,7,34,36,57,43,20,0,0,199,3,14,30,34,18,12,0,0,0,105,0,5,42,39,35,20,0,0,0,153,0,0,18,11,5,10,3,0,0,51,3,12,70,109,71,35,12,3,0,326,3,14,26,33,24,12,11,0,0,127,0,14,29,32,58,26,3,0,0,162,8,20,38,46,24,39,13,0,0,184,0,5,36,40,45,21,6,0,0,160,20,16,15,11,5,7,3,0,0,76,7,15,32,38,47,25,3,0,0,158,10,16,47,57,70,32,9,3,0,241
211011255,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,8,3,11,29,38,100,56,11,0,0,244,0,3,3,11,17,10,0,0,0,41,22,48,51,69,108,54,8,0,0,363,3,9,11,29,36,21,4,0,0,117,50,59,26,31,44,37,3,3,0,244,32,24,4,7,9,4,0,0,0,66,7,7,13,13,33,20,0,0,0,85,0,0,7,12,15,15,0,0,0,45,0,5,4,17,18,25,0,0,0,72,0,0,0,5,5,13,0,0,0,25,4,8,22,25,51,32,3,0,0,147,0,6,4,12,12,18,3,0,0,54,0,3,8,15,26,16,3,0,0,67,0,8,6,13,22,19,0,0,0,69,0,3,15,10,15,12,12,0,0,71,11,7,4,5,3,0,0,0,0,24,3,9,12,12,21,21,0,0,0,83,9,12,11,12,30,27,3,0,0,106
211011256,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,9,33,79,113,163,133,16,0,0,543,0,4,12,12,18,19,3,0,0,68,35,98,183,123,125,101,15,0,0,680,7,13,42,58,77,62,4,0,0,261,62,77,90,76,87,50,7,0,0,453,59,38,39,22,17,24,6,0,0,197,5,14,27,38,56,60,13,0,0,213,0,10,17,25,33,11,0,0,0,93,3,12,43,39,36,42,0,0,0,180,0,10,11,12,21,7,3,0,0,60,0,29,74,75,78,53,16,0,0,318,5,19,23,31,38,17,9,0,0,130,0,9,31,36,42,49,10,3,0,174,9,22,42,31,32,42,5,0,0,182,0,19,43,32,33,40,7,0,0,167,13,16,11,10,7,9,0,0,0,65,7,23,38,37,37,47,9,0,0,198,7,19,38,54,53,53,13,0,0,237
