SA2_MAINCODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
202021029,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,7,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,13,0,0,0,3,3,8,4,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,9,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
202021030,0,0,0,5,3,3,0,3,5,17,0,0,0,0,0,6,5,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,4,0,21,0,0,3,23,23,10,9,0,0,72,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,3,0,0,0,4,4,10,11,0,3,29,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,12
202021031,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,3,7,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,9,0,22,0,3,0,8,8,10,0,3,0,33,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,4,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,13
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202031033,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,10,0,0,3,8,0,12,9,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
203011034,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,17,0,3,4,12,6,0,0,0,0,26,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011035,0,0,0,3,0,0,5,0,0,12,0,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,6,0,29,0,0,3,17,7,7,6,0,0,37,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
203011036,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,15,0,0,3,13,3,12,4,4,0,34,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
203021037,0,6,0,5,3,0,3,0,0,23,0,0,0,0,0,4,10,11,9,38,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,6,0,0,3,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,8,17,3,3,32,0,9,12,27,7,12,3,0,0,71,0,0,0,0,3,5,3,4,0,18,0,0,0,11,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,4,0,3,0,9,3,0,0,0,0,12,0,0,0,0,0,5,0,0,0,10,0,0,0,8,3,3,12,9,0,31,0,0,0,0,0,0,0,0,0,4,0,3,4,10,3,3,0,3,0,24
203021038,0,0,0,0,3,7,4,3,3,19,0,0,3,0,9,4,17,17,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,6,4,0,0,0,20,0,0,0,0,0,3,10,3,0,17,0,0,0,3,0,0,0,0,0,3,3,6,29,65,22,10,11,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,39,21,18,117,0,8,13,47,16,18,7,4,0,120,0,0,0,0,5,4,6,3,3,21,4,27,25,37,5,3,3,0,0,95,0,0,0,0,0,0,0,0,0,7,0,9,23,31,22,8,4,0,0,104,0,0,0,6,10,11,3,3,0,34,0,0,3,6,9,23,25,9,4,76,0,3,8,4,3,5,0,0,0,18,0,0,0,6,0,3,0,0,0,13
203021039,0,0,0,9,4,0,0,3,0,20,0,3,0,3,0,16,23,14,18,76,0,0,0,7,0,0,0,0,0,8,0,0,6,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,3,0,0,0,32,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,9,17,5,0,28,4,0,4,27,11,10,3,0,0,59,0,0,0,3,0,3,3,0,0,7,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,10,7,7,9,4,0,34,0,0,0,3,3,0,5,0,0,10,0,0,0,11,0,0,3,0,0,14
203021040,0,0,0,10,7,3,0,0,0,25,0,0,4,11,3,17,38,30,19,122,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,3,0,0,0,21,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,0,0,0,0,0,14,0,3,0,0,3,6,16,8,3,38,0,4,6,33,14,15,10,3,0,78,0,0,0,0,3,0,3,3,0,12,0,3,3,26,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,15,0,0,0,6,0,3,0,0,6,13,0,0,0,6,11,10,10,6,0,47,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,3,0,0,17
203021041,0,0,3,5,0,3,3,0,4,23,0,0,0,0,7,7,12,11,3,42,0,0,0,3,3,0,0,0,0,8,0,4,3,6,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,4,4,13,7,10,0,0,0,34,0,0,0,0,0,0,7,0,0,3,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,26,10,4,55,3,6,15,42,26,24,8,0,0,129,0,0,0,0,0,10,6,5,0,15,0,3,3,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,3,13,14,6,3,0,0,0,38,0,0,0,3,0,0,3,0,3,9,0,4,4,4,7,8,13,5,3,47,0,0,0,6,5,5,3,0,0,16,0,4,5,13,4,4,3,3,0,43
203021042,0,8,0,7,3,0,7,0,0,29,0,0,0,5,8,15,22,11,3,64,0,0,0,3,3,0,0,0,0,3,0,3,3,8,4,0,0,0,0,11,0,0,3,6,3,0,0,3,0,10,0,0,10,11,5,3,6,0,0,45,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,10,20,13,0,57,3,10,17,36,19,18,14,3,0,117,0,3,0,3,0,4,5,5,0,24,0,5,9,14,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,7,0,3,3,8,0,0,0,0,0,15,0,0,0,4,3,3,6,3,0,14,0,4,8,6,19,9,13,5,5,68,0,0,3,0,5,0,0,0,0,16,0,10,17,19,15,5,3,0,0,69
203021043,0,3,0,11,8,6,3,3,0,35,0,0,3,3,13,4,12,7,3,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,6,0,0,0,21,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,12,12,3,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,8,6,54,0,4,18,53,14,15,6,4,0,108,0,0,0,0,5,3,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,27,30,12,0,0,0,101,0,0,0,8,0,3,3,0,0,13,0,3,0,13,14,23,17,13,3,76,0,0,0,3,3,3,0,0,0,12,0,0,0,6,0,4,0,0,0,10
203021044,0,3,3,9,3,4,0,3,0,19,0,0,0,4,3,8,13,9,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,15,5,48,0,4,3,21,9,0,9,0,0,58,0,0,0,0,0,3,3,7,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,0,0,19,0,0,0,0,0,3,3,0,3,12,0,0,0,7,0,9,14,10,3,37,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,3,0,0,30
203021045,0,0,0,3,7,3,3,5,0,15,0,0,0,0,8,10,15,26,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,3,9,23,14,6,55,0,3,6,17,9,18,7,4,0,69,0,0,0,0,3,5,0,0,0,13,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,7,12,3,5,3,0,0,35,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,20,7,9,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
203021046,0,0,0,3,0,0,0,0,0,6,0,0,0,0,4,5,4,7,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,10,0,0,0,0,0,5,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,23,0,0,5,12,10,9,3,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,4,6,3,3,0,0,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,15
203021047,0,0,0,3,3,0,0,0,0,12,0,0,3,4,8,30,34,32,25,133,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,5,34,0,0,8,25,14,8,3,3,0,63,0,0,0,4,3,3,4,4,0,17,3,3,3,21,0,0,0,0,0,38,0,0,0,3,0,0,0,0,0,3,0,9,11,10,6,3,3,0,0,38,0,0,0,4,4,9,11,7,4,43,0,0,0,6,8,5,9,9,0,31,0,0,0,0,0,0,0,0,0,10,0,0,3,3,3,0,0,0,0,11
203031048,0,0,0,0,3,5,0,3,3,20,0,0,0,3,3,9,11,6,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,3,6,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,11,3,37,0,0,6,23,18,10,12,5,0,73,0,0,0,0,3,5,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,3,12,10,13,10,0,49,0,0,3,0,0,0,0,0,0,5,0,0,0,7,7,3,0,4,0,22
203031049,0,0,0,3,4,0,3,0,3,18,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,16,3,3,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203031050,0,0,0,11,10,3,3,0,0,30,0,0,0,6,3,3,16,6,3,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,13,3,4,0,0,0,27,0,0,0,0,0,8,3,3,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,33,12,3,69,3,8,6,27,26,17,13,7,0,111,0,0,0,0,8,4,5,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,9,11,8,12,7,3,59,0,0,0,4,0,0,0,0,0,10,0,3,0,14,11,3,0,0,0,28
203031051,0,0,0,0,0,0,4,0,0,12,0,0,0,0,3,5,14,9,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,16,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,23,0,0,0,16,15,8,16,5,0,57,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,16,3,0,29,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9
203031052,0,0,0,0,0,3,0,0,3,11,0,0,0,0,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,5,0,7,3,4,8,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
203031053,0,3,0,6,7,3,9,0,0,22,0,0,0,3,3,10,11,3,3,33,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,8,9,4,42,0,13,14,48,23,7,4,0,0,108,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,10,11,14,8,13,0,59,0,0,0,0,0,0,0,0,0,3,4,6,3,23,12,10,5,0,0,59
204011054,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,18,5,0,33,0,0,7,9,6,12,12,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,16
204011055,0,0,0,3,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,12,0,0,0,3,11,5,5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204011056,0,3,0,5,5,3,7,0,0,24,0,0,0,0,3,8,9,5,4,30,0,3,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,0,0,13,0,0,0,0,0,10,7,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,25,0,0,3,12,10,12,12,0,0,56,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,9,4,0,25,0,0,3,0,0,0,0,0,0,3,0,0,0,4,3,0,3,3,0,10
