SA2_MAINCODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
210051245,163,416,947,853,919,721,189,14,3,4220,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,3,12,10,27,47,59,40,9,0,0,194,0,7,4,4,4,0,0,0,0,20,3,6,19,18,28,12,5,0,0,83,7,9,19,20,22,25,0,0,0,106,64,101,64,77,85,67,18,0,0,476,97,57,37,39,45,38,3,0,0,323,4,25,50,62,75,42,3,0,0,261,0,8,13,7,5,0,0,0,0,36,0,19,49,56,43,24,7,0,0,192,0,14,17,18,15,12,0,0,0,77,0,20,66,42,41,30,3,0,0,199,0,7,33,30,40,31,10,0,0,148,0,10,44,55,52,39,3,0,0,200,5,30,114,118,117,102,19,0,0,494,7,48,167,133,153,144,34,0,0,692,6,6,6,9,3,12,0,0,0,50,3,11,29,24,27,22,7,0,0,133
210051246,232,507,927,856,1046,735,180,13,0,4491,0,0,5,3,0,0,3,0,0,17,0,0,5,0,0,0,0,0,0,6,5,13,30,51,70,38,9,0,0,221,0,0,9,7,4,3,0,0,0,24,0,5,27,23,34,12,3,0,0,114,0,10,23,21,31,9,0,0,0,101,87,135,113,67,115,55,11,0,0,582,88,45,31,27,33,17,0,0,0,242,3,19,56,53,69,25,5,0,0,228,6,7,7,6,3,0,0,0,0,30,0,6,54,53,40,21,0,0,0,171,0,14,15,13,21,12,4,0,0,82,4,36,66,42,60,27,3,0,0,236,0,15,31,34,46,26,0,0,0,156,0,17,31,46,58,26,0,0,0,184,12,40,103,85,125,76,4,0,0,455,8,46,130,111,152,91,17,0,0,559,6,9,12,3,9,4,0,0,0,45,3,14,29,29,54,22,3,0,0,151
210051247,109,316,668,511,580,323,38,3,0,2550,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,9,32,40,22,0,0,0,118,0,0,0,0,3,0,0,0,0,3,0,3,4,5,3,0,0,0,0,12,0,8,9,4,8,0,0,0,0,31,32,80,46,29,43,18,0,0,0,259,60,31,18,17,26,10,0,0,0,164,0,10,19,19,18,7,0,0,0,69,3,3,4,7,0,0,0,0,0,18,0,10,23,15,4,10,0,0,0,54,4,0,12,3,3,0,0,0,0,24,0,10,22,15,13,5,0,0,0,64,0,9,15,24,31,9,3,0,0,77,0,11,13,20,21,8,0,0,0,73,0,28,66,55,40,17,0,0,0,213,7,51,91,88,105,48,4,0,0,399,0,3,3,0,3,3,0,0,0,14,0,9,15,11,10,4,0,0,0,43
210051248,0,0,6,9,8,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
210051249,223,499,911,1007,1115,446,49,0,3,4257,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,9,36,70,68,34,3,0,0,234,0,3,6,8,6,0,0,0,0,22,0,7,6,10,12,0,0,0,0,41,4,6,13,26,19,7,0,0,0,75,85,115,77,54,80,23,3,0,0,432,86,42,35,29,37,15,0,0,0,246,0,7,28,30,38,16,4,0,0,118,5,7,7,3,9,0,0,0,0,27,0,19,44,28,40,4,0,0,0,133,3,12,12,13,12,5,0,0,0,45,3,22,40,29,24,8,0,0,0,124,3,13,25,34,42,16,0,0,0,124,0,8,35,48,45,12,0,0,0,153,12,32,89,119,101,34,3,0,0,379,7,76,169,205,196,73,13,0,0,742,4,11,6,6,6,3,0,0,0,34,3,13,32,23,8,9,0,0,0,88
210051250,35,144,468,354,285,225,65,3,0,1579,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,12,16,21,15,4,0,0,77,0,0,5,3,8,0,0,0,0,18,0,0,8,3,3,0,0,0,0,22,0,3,20,16,8,7,0,0,0,50,14,26,37,27,25,16,5,0,0,154,21,19,29,16,23,22,0,0,0,131,0,18,27,22,20,9,0,0,0,102,0,0,6,4,4,0,0,0,0,16,0,3,20,14,8,4,0,0,0,55,0,0,10,5,3,4,0,0,0,28,0,3,32,10,3,11,3,0,0,66,0,4,17,13,7,3,0,0,0,47,0,3,27,23,17,13,3,0,0,93,0,12,57,30,27,24,10,0,0,159,0,14,71,59,57,36,8,0,0,239,0,3,6,6,0,5,0,0,0,28,3,3,16,11,11,6,0,0,0,46
210051441,79,231,515,458,416,280,58,0,0,2032,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,13,19,40,26,8,0,0,121,0,0,6,0,3,0,0,0,0,11,0,0,7,3,13,3,0,0,0,33,0,3,7,12,11,3,3,0,0,42,22,36,46,33,53,22,5,0,0,221,45,17,34,12,30,4,0,0,0,136,0,3,16,24,18,12,0,0,0,78,0,5,6,0,0,0,0,0,0,11,0,3,17,21,11,6,0,0,0,57,0,0,3,0,3,0,0,0,0,7,0,7,16,11,9,4,0,0,0,47,0,5,16,16,24,9,0,0,0,71,0,4,21,20,28,19,5,0,0,93,3,22,28,41,41,32,0,0,0,167,7,30,96,61,77,58,4,0,0,328,0,0,3,3,0,3,3,0,0,19,3,3,14,10,11,6,0,0,0,46
210051442,120,256,732,925,534,240,33,0,0,2837,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,7,29,46,52,17,3,0,0,148,0,0,7,9,3,3,0,0,0,27,0,3,8,19,4,8,0,0,0,44,3,9,15,14,9,4,0,0,0,50,29,53,62,70,45,18,0,0,0,280,44,32,26,29,23,5,0,0,0,158,3,4,25,42,27,7,0,0,0,110,7,7,16,10,7,0,0,0,0,37,0,7,47,41,14,3,0,0,0,116,0,4,11,16,6,4,0,0,0,35,0,6,26,36,18,11,0,0,0,101,0,5,32,19,23,5,4,0,0,91,0,3,30,35,30,16,0,0,0,122,0,20,65,62,43,13,0,0,0,208,4,34,142,188,92,36,0,0,0,501,0,3,6,3,3,5,0,0,0,24,5,4,22,30,13,3,0,0,0,78
210051443,197,397,1162,959,836,481,48,3,0,4084,0,0,6,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,15,40,48,61,33,7,0,0,215,0,0,10,9,11,3,0,0,0,28,0,6,23,11,12,5,0,0,0,52,0,7,20,14,16,8,0,0,0,68,56,98,108,69,97,35,0,0,0,472,84,46,48,44,28,7,5,0,0,254,0,12,45,35,36,11,3,0,0,138,3,0,16,0,6,4,0,0,0,34,0,17,46,35,34,11,0,0,0,137,3,7,17,10,8,3,0,0,0,49,3,16,52,44,24,13,0,0,0,150,0,17,47,30,32,20,7,0,0,154,0,9,34,42,40,30,0,0,0,168,6,24,69,84,70,26,8,0,0,296,3,64,199,187,144,68,7,0,0,671,3,7,8,7,6,0,4,0,0,38,0,12,38,13,22,5,0,0,0,86
210051444,80,279,1393,1057,390,164,20,0,0,3387,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,56,41,20,11,0,0,0,148,3,3,19,8,0,0,0,0,0,29,0,3,24,14,7,3,0,0,0,54,0,10,19,24,5,5,0,0,0,59,20,49,146,55,39,13,0,0,0,319,36,20,72,32,20,4,0,0,0,187,3,15,53,40,22,3,0,0,0,130,4,4,21,8,0,0,0,0,0,35,0,11,53,28,16,0,0,0,0,110,0,8,19,13,6,6,0,0,0,46,0,5,69,32,8,3,0,0,0,119,3,14,57,38,16,4,0,0,0,126,3,10,48,41,18,8,0,0,0,128,8,21,100,70,29,11,0,0,0,237,0,46,279,190,90,36,4,0,0,651,0,3,8,6,3,0,0,0,0,24,3,13,26,17,7,0,0,0,0,64
210051445,29,87,308,209,179,76,20,11,0,927,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,13,13,13,6,0,0,0,52,0,0,3,3,0,0,0,0,0,10,3,4,3,7,9,3,0,0,0,24,0,3,4,9,9,3,0,0,0,29,12,23,23,18,13,8,0,0,0,104,14,11,15,3,6,0,0,0,0,42,0,3,10,8,16,3,0,0,0,38,3,0,0,0,0,0,0,0,0,6,0,3,12,6,5,0,0,0,0,36,0,0,12,0,0,0,0,0,0,16,0,9,13,7,7,5,0,0,0,41,0,3,10,4,12,4,0,0,0,35,0,10,23,13,11,3,0,0,0,54,3,10,32,16,25,6,0,0,0,93,0,15,59,34,26,15,0,0,0,149,0,0,0,0,3,0,0,0,0,6,0,7,10,0,5,0,0,0,0,25
211011251,107,229,876,688,617,402,123,12,0,3054,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,6,30,43,41,41,8,0,0,185,0,0,12,3,0,5,0,0,0,17,3,4,18,9,14,7,0,0,0,66,0,9,33,33,27,16,0,0,0,123,28,54,81,62,47,36,9,0,0,324,36,33,32,20,26,9,0,0,0,158,0,8,7,13,6,12,0,0,0,42,0,5,14,9,9,9,0,0,0,50,0,6,37,22,27,11,0,0,0,113,3,4,15,3,4,4,0,0,0,34,0,14,63,42,28,14,12,0,0,175,0,4,32,18,25,17,4,0,0,103,0,6,34,32,30,17,5,0,0,126,3,31,87,57,77,44,12,0,0,312,11,47,153,139,138,110,24,0,0,616,0,7,16,9,3,0,4,0,0,38,0,17,33,23,18,12,3,0,0,102
211011254,171,354,827,966,862,561,144,18,0,3901,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,35,39,77,50,12,0,0,229,0,0,7,3,10,0,0,0,0,22,0,14,22,20,20,11,3,0,0,93,0,13,34,50,33,21,7,0,0,149,66,102,96,63,72,57,6,0,0,469,61,39,42,40,37,15,0,0,0,229,0,3,15,19,16,19,3,0,0,70,0,9,19,14,6,6,0,0,0,49,0,3,49,38,28,21,4,0,0,142,3,3,8,19,9,10,7,0,0,52,0,15,70,70,34,30,10,0,0,221,0,8,17,34,34,16,4,0,0,111,0,11,27,31,40,29,6,0,0,139,12,19,103,84,98,74,17,0,0,412,7,51,171,173,207,126,29,0,0,758,6,9,13,4,9,0,0,0,0,42,4,13,35,25,24,28,6,0,0,134
211011255,139,226,218,344,569,382,53,5,0,1946,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,10,11,28,47,27,0,0,0,132,0,0,3,11,3,5,0,0,0,21,7,9,7,14,30,12,0,0,0,73,0,5,14,21,34,15,0,0,0,97,52,70,26,49,56,20,0,0,0,272,43,25,7,4,12,3,0,0,0,92,0,0,7,9,13,7,0,0,0,37,0,4,8,3,8,4,0,0,0,19,0,8,10,19,36,12,3,0,0,86,0,3,3,8,13,0,0,0,0,30,0,6,19,30,41,7,0,0,0,112,0,8,8,8,17,3,0,0,0,49,0,0,8,12,14,5,3,0,0,49,5,19,17,48,66,36,0,0,0,198,11,37,42,51,83,53,10,0,0,288,6,11,4,0,7,0,0,0,0,36,9,10,11,14,28,10,0,0,0,85
211011256,216,459,845,814,951,810,138,3,0,4233,0,0,0,0,3,3,0,0,0,9,0,0,0,4,0,0,0,0,0,3,9,10,31,55,76,56,3,0,0,247,0,0,10,13,3,9,0,0,0,29,0,5,24,25,25,19,0,0,0,97,3,13,32,33,59,26,4,0,0,172,81,97,103,91,122,86,10,0,0,594,85,75,35,25,29,19,3,0,0,264,0,3,19,18,24,24,0,0,0,88,0,5,20,19,10,3,0,0,0,54,0,8,35,41,41,18,0,0,0,147,3,0,18,15,3,10,0,0,0,58,0,31,71,53,53,27,3,0,0,237,3,10,33,24,36,22,10,0,0,133,0,9,26,31,43,33,3,3,0,150,11,39,88,89,124,88,4,0,0,442,3,67,164,134,192,166,20,7,0,761,13,10,10,10,16,3,0,0,0,56,16,26,34,25,49,24,3,0,0,182
211011257,140,210,318,506,577,369,57,4,0,2178,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,11,37,56,22,0,0,0,144,0,0,0,3,3,0,0,0,0,8,0,3,10,9,23,8,0,0,0,50,3,11,11,29,28,11,0,0,0,95,60,56,47,39,79,26,3,0,0,319,51,21,15,10,21,7,3,0,0,132,0,3,8,4,14,4,0,0,0,39,0,0,10,6,4,8,0,0,0,27,3,7,12,26,29,9,0,0,0,84,0,3,4,10,8,0,0,0,0,31,0,16,30,49,29,9,9,0,0,143,0,8,5,18,26,6,0,0,0,67,0,4,11,25,33,18,0,0,0,95,4,7,40,66,74,23,5,0,0,219,8,29,62,95,103,58,12,0,0,372,5,11,3,9,9,4,0,0,0,31,6,10,9,20,22,9,0,0,0,76
211011258,171,306,477,595,762,532,144,16,0,3002,0,3,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,5,17,45,76,33,6,0,0,195,0,3,5,4,13,3,0,0,0,28,4,10,12,18,21,14,0,0,0,76,0,13,21,47,47,23,0,0,0,148,65,80,41,61,90,48,7,0,0,393,70,38,22,18,21,14,0,0,0,186,0,0,11,11,17,12,0,0,0,50,0,4,7,5,12,6,0,0,0,34,3,9,28,25,31,13,0,0,0,115,0,0,3,9,5,5,0,0,0,30,3,19,34,45,48,19,5,0,0,180,3,8,14,19,22,18,0,0,0,90,0,3,16,28,26,21,3,0,0,100,17,20,48,69,87,61,3,0,0,305,4,42,93,106,152,84,17,0,0,498,5,6,8,5,0,3,0,0,0,36,4,17,19,21,31,16,0,0,0,109
211011259,123,305,694,756,704,699,194,9,3,3495,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,9,31,30,45,28,12,3,0,167,0,0,10,11,0,0,0,0,0,20,0,3,17,14,11,16,3,0,0,62,0,10,28,30,36,32,4,0,0,142,46,93,82,76,50,67,11,0,0,423,60,35,27,31,29,27,0,0,0,204,0,0,4,10,15,6,6,0,0,36,3,3,9,12,10,3,0,0,0,33,0,11,35,36,26,27,7,0,0,133,0,7,19,9,3,10,0,0,0,50,0,13,51,45,42,49,10,0,0,208,0,7,19,22,30,26,3,0,0,117,0,9,30,24,39,43,10,0,0,155,10,30,78,87,94,100,16,0,0,411,9,43,163,171,157,164,28,0,0,737,5,11,14,5,5,7,0,0,0,44,6,4,29,26,29,17,9,0,0,121
211011260,205,449,900,768,965,914,227,20,3,4447,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,17,22,36,41,67,62,12,0,0,244,0,0,10,4,3,3,0,0,0,17,3,5,21,11,26,18,5,0,0,101,3,7,29,42,54,22,7,0,0,171,85,118,89,69,105,93,9,0,0,569,69,44,42,17,30,29,3,0,0,240,0,4,20,13,21,17,3,0,0,74,0,4,11,17,16,10,0,0,0,64,0,27,43,41,50,35,7,0,0,195,3,5,14,20,20,12,4,0,0,85,3,35,70,81,59,45,8,0,0,305,4,15,23,22,31,29,5,0,0,124,0,9,37,31,43,46,5,0,0,170,20,34,92,98,157,131,13,0,0,544,13,72,162,145,204,215,49,0,0,854,15,14,16,8,10,6,0,0,0,71,3,21,28,35,37,24,3,0,0,154
211011446,186,473,1470,1278,1015,838,254,26,3,5540,0,0,3,4,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,12,32,67,86,86,74,4,0,0,365,0,4,13,5,7,0,0,0,0,25,0,11,37,29,20,17,7,3,0,133,0,16,47,47,43,30,4,0,0,189,87,118,125,115,113,96,21,4,0,674,72,68,49,37,38,21,0,0,0,275,0,12,23,25,19,24,0,0,0,98,7,4,21,20,15,11,0,0,0,76,0,17,63,38,33,26,4,0,0,174,3,9,27,22,14,16,3,0,0,96,4,27,86,86,70,45,16,0,0,332,3,10,40,41,59,40,8,0,0,202,0,10,65,56,60,41,8,0,0,244,10,31,169,144,134,114,15,0,0,620,14,79,286,249,244,228,44,6,0,1142,3,18,21,14,10,11,4,0,0,79,3,26,68,52,34,20,9,0,0,215
211011447,139,275,804,814,770,527,140,14,0,3496,0,0,0,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,0,3,7,4,32,43,63,28,4,0,0,183,0,4,8,8,3,3,0,0,0,21,0,6,27,17,20,11,4,0,0,86,0,12,34,31,37,26,0,0,0,145,49,60,80,69,84,46,15,0,0,413,65,40,29,28,14,17,3,0,0,190,0,0,14,6,27,9,0,0,0,59,0,5,17,15,10,8,0,0,0,55,0,0,37,34,13,15,0,0,0,108,0,3,15,15,4,4,0,0,0,44,0,18,52,43,42,28,7,0,0,187,6,8,31,31,34,21,0,0,0,140,0,6,36,33,34,22,6,0,0,127,4,27,91,86,94,83,13,0,0,397,4,49,178,157,170,139,24,0,0,726,0,6,17,13,8,3,3,0,0,46,3,13,45,25,24,13,6,0,0,136
211011448,219,368,813,867,849,668,153,14,3,3949,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,8,28,63,76,44,4,0,0,240,0,0,3,11,4,0,0,0,0,19,3,3,22,25,22,13,0,0,0,93,6,6,28,41,42,36,3,0,0,161,71,74,98,83,86,58,11,5,0,500,73,52,36,33,26,17,3,0,0,230,3,3,11,14,27,18,0,0,0,69,4,4,12,11,12,4,0,0,0,52,0,9,25,29,27,18,0,0,0,108,3,5,14,9,12,6,0,0,0,55,3,17,53,68,48,15,3,0,0,214,0,10,23,32,38,25,4,0,0,121,0,10,33,52,44,31,10,0,0,175,16,21,105,101,117,89,16,0,0,453,11,59,173,159,201,178,26,0,0,803,10,20,9,10,9,3,0,0,0,63,5,15,37,25,28,23,3,0,0,133
211011449,54,84,227,274,270,202,51,0,0,1170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,14,19,26,19,0,0,0,79,0,0,3,3,0,0,0,0,0,6,0,3,9,10,13,6,0,0,0,38,0,3,8,15,8,11,3,0,0,43,25,18,17,22,23,11,5,0,0,127,20,19,7,11,5,0,0,0,0,55,0,3,7,4,11,11,0,0,0,32,0,0,5,7,0,3,0,0,0,12,0,0,8,8,6,4,0,0,0,35,0,0,4,0,3,3,0,0,0,12,3,5,13,15,11,9,3,0,0,53,0,6,3,9,12,8,3,0,0,44,0,0,7,12,14,12,0,0,0,54,3,12,23,42,37,27,0,0,0,142,0,16,52,50,53,53,9,0,0,236,0,0,7,0,5,3,0,0,0,14,0,0,11,14,11,10,0,0,0,46
211021261,195,391,562,747,1055,761,273,41,8,4028,0,0,0,5,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,18,11,20,30,38,14,11,0,0,139,0,0,0,6,4,0,0,0,0,13,0,0,8,27,33,22,3,0,0,94,0,16,9,35,50,23,3,0,0,138,81,100,68,71,85,52,24,3,0,485,72,42,23,17,29,19,0,0,0,214,0,0,7,18,20,4,5,0,0,51,8,3,11,12,11,8,6,0,0,54,0,5,27,43,38,25,0,0,0,135,0,10,23,21,18,14,3,0,0,85,0,29,56,90,98,62,15,0,0,339,3,6,15,24,30,23,7,0,0,108,0,9,13,39,46,28,7,0,0,148,15,28,68,95,166,113,10,0,0,491,9,45,109,158,218,158,42,6,0,756,18,7,12,6,13,4,3,0,0,74,7,13,21,23,35,25,6,0,0,132
211021262,185,274,321,420,792,575,166,40,0,2783,0,7,0,3,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,3,16,7,9,25,29,20,8,0,0,113,0,0,0,7,3,3,0,0,0,17,0,7,13,33,31,29,7,0,0,118,0,4,3,19,25,13,4,0,0,74,60,66,38,37,55,43,9,0,0,305,60,28,4,9,20,7,4,0,0,138,0,0,7,7,14,9,3,3,0,38,3,9,4,9,14,7,0,0,0,36,0,3,13,18,21,9,5,0,0,74,4,7,4,8,17,4,3,0,0,47,4,14,26,40,69,34,9,0,0,199,4,4,12,14,20,13,6,0,0,78,0,4,13,23,39,25,0,0,0,104,8,21,39,59,113,90,14,3,0,345,7,40,51,104,169,124,17,0,0,511,15,9,3,9,5,7,0,0,0,45,4,12,10,15,30,11,5,0,0,90
211031263,170,306,744,713,716,503,112,5,3,3272,0,0,3,3,5,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,3,42,48,62,41,3,0,0,206,0,0,6,9,0,0,0,0,0,15,0,17,15,18,21,14,3,0,0,89,3,3,30,20,22,27,0,0,0,110,63,65,71,60,93,47,4,0,0,404,66,27,28,17,19,5,3,0,0,165,0,7,11,13,16,10,0,0,0,51,3,3,15,9,4,5,3,0,0,37,0,7,22,25,26,15,0,0,0,91,0,8,16,11,6,6,0,0,0,52,0,14,56,46,31,18,7,0,0,173,3,4,20,29,27,13,3,0,0,103,5,7,32,36,25,30,3,0,0,127,5,22,97,63,91,38,8,0,0,316,6,49,147,147,149,118,24,0,0,642,8,9,11,7,7,6,0,0,0,46,8,17,39,21,18,17,3,0,0,109
211031265,357,535,821,946,1265,887,224,17,4,5056,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,7,22,18,26,41,88,41,4,0,0,242,0,0,5,3,5,3,0,0,0,14,0,13,20,31,55,19,3,0,0,137,3,15,19,28,56,32,3,0,0,150,113,129,68,83,152,81,18,0,0,639,125,54,23,14,38,15,0,0,0,276,0,5,16,8,22,15,0,0,0,68,10,12,18,12,15,11,0,0,0,79,0,5,34,47,48,23,3,0,0,168,3,4,22,32,25,10,3,0,0,104,3,32,63,74,101,51,8,0,0,338,0,10,30,33,44,21,4,0,0,148,0,6,33,60,71,38,5,5,0,231,16,38,141,150,240,166,20,0,0,770,12,104,163,198,287,188,31,3,0,988,11,23,7,14,23,5,3,0,0,94,4,27,31,30,55,28,5,0,0,187
