SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
206041122,..,103,3,105,0,105,..,94,0,99,0,99,..,785,18,796,9,809,..,58,3,59,0,59,..,104,0,108,0,108,..,67,7,71,0,71,..,282,9,290,3,294,..,1383,38,1420,12,1428,..,264,23,286,3,283,..,233,120,354,3,360,..,876,482,1359,13,1370,..,24,3,23,0,29,..,10,0,10,0,10,..,76,5,83,0,83,..,32,0,32,0,32,..,64,5,69,0,69,..,3,0,3,0,3,..,19,3,26,0,26,..,123,0,129,0,129,..,1448,38,1492,11,1498,..,126,0,128,0,128,..,247,9,256,3,254,..,1952,44,1995,13,2008,..,596,63,656,4,660,..,315,20,333,5,342,..,748,255,1008,8,1019,..,56,3,62,0,62,..,448,67,512,3,511,..,1219,148,1365,12,1381,..,20794,3932,24725,158,24881,..,49,18,68,4274,4346,8096,20837,3954,24791,4435,37321
206041123,..,76,10,87,0,87,..,41,3,46,0,46,..,191,5,190,0,194,..,11,0,11,0,11,..,52,3,52,0,52,..,17,3,17,0,17,..,74,4,74,0,78,..,377,17,391,3,394,..,265,33,294,7,302,..,122,27,152,0,155,..,225,126,344,0,344,..,26,0,26,0,26,..,19,3,24,0,24,..,72,4,82,0,82,..,21,0,27,0,27,..,57,0,57,0,58,..,0,0,0,0,0,..,32,8,42,3,42,..,58,0,58,0,58,..,162,6,169,0,169,..,62,0,59,0,59,..,91,0,92,0,97,..,379,8,383,0,386,..,290,42,336,0,336,..,84,3,90,0,90,..,105,29,137,0,137,..,54,8,67,6,70,..,314,98,417,0,420,..,1002,151,1148,29,1181,..,7186,1277,8466,87,8555,..,60,14,76,2555,2633,9456,7244,1291,8537,2643,20637
206041124,..,32,4,36,0,36,..,12,0,12,0,12,..,62,0,70,0,70,..,6,0,6,0,6,..,31,0,32,0,32,..,23,0,23,0,23,..,18,0,18,0,18,..,159,3,160,0,160,..,90,8,101,0,101,..,26,4,29,0,29,..,34,7,39,0,39,..,9,0,9,0,12,..,8,0,9,0,9,..,57,4,62,0,62,..,9,0,9,0,9,..,18,0,18,0,18,..,0,0,0,0,0,..,3,3,6,0,6,..,19,0,19,0,19,..,34,0,38,0,38,..,21,0,20,0,20,..,48,0,48,0,48,..,122,4,127,0,127,..,95,7,101,0,101,..,27,0,27,0,27,..,16,0,19,0,19,..,11,0,11,0,17,..,61,4,71,0,71,..,193,24,221,0,223,..,1967,224,2191,12,2202,..,3,8,8,883,892,4312,1970,230,2202,897,7409
206041125,..,27,4,34,0,33,..,0,0,0,0,0,..,33,0,33,3,39,..,0,0,0,0,0,..,15,0,15,0,15,..,8,0,8,0,8,..,23,3,29,0,29,..,87,4,90,3,92,..,57,3,64,0,65,..,34,10,41,0,41,..,20,5,25,0,25,..,3,0,3,0,3,..,0,0,0,0,0,..,17,0,21,0,21,..,22,0,22,0,22,..,22,7,23,0,23,..,0,0,0,0,0,..,7,0,7,0,7,..,11,0,11,0,11,..,20,0,24,0,24,..,13,0,13,0,13,..,18,0,18,0,18,..,62,0,64,0,64,..,77,3,81,0,81,..,20,0,20,0,20,..,27,3,33,0,33,..,3,0,8,0,8,..,20,0,24,0,24,..,128,10,140,0,141,..,992,81,1076,9,1088,..,9,4,11,720,737,4275,999,91,1091,736,6096
206041126,..,93,3,96,0,98,..,46,3,53,0,53,..,415,11,435,0,435,..,39,0,43,0,42,..,35,0,40,0,40,..,42,0,42,0,42,..,133,5,134,0,134,..,721,23,743,0,745,..,249,23,269,3,273,..,165,47,208,5,217,..,298,155,451,3,450,..,23,0,25,0,25,..,6,0,6,0,11,..,111,3,112,3,110,..,22,3,25,0,25,..,95,8,109,0,109,..,3,0,3,0,3,..,35,0,40,0,40,..,67,0,68,0,68,..,494,18,507,0,513,..,67,0,63,3,71,..,58,0,58,0,58,..,683,19,697,4,702,..,462,58,513,3,518,..,85,0,88,0,85,..,109,19,132,0,132,..,23,4,30,0,28,..,158,13,172,3,176,..,475,44,519,8,527,..,7491,1037,8525,59,8589,..,27,3,26,2379,2413,7675,7517,1043,8558,2443,18669
206041127,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3
206051128,..,572,196,770,3,775,..,22,3,26,0,26,..,123,3,130,0,130,..,5,0,5,0,10,..,22,0,22,0,22,..,4,0,4,0,4,..,79,4,82,0,82,..,250,10,262,0,267,..,221,18,240,4,245,..,58,16,72,0,71,..,40,4,47,0,49,..,13,3,17,0,17,..,14,0,14,0,13,..,42,3,40,0,40,..,31,9,37,0,37,..,66,16,82,0,82,..,3,0,3,0,3,..,25,0,23,0,23,..,23,0,23,0,23,..,72,3,77,0,77,..,19,0,19,0,19,..,18,0,18,0,18,..,131,3,131,0,131,..,145,0,144,0,150,..,43,3,46,0,42,..,28,3,30,0,30,..,16,0,16,0,16,..,48,3,54,0,54,..,258,35,289,9,304,..,3063,448,3508,47,3555,..,38,9,45,1208,1253,10580,3099,451,3547,1257,15384
206051129,..,192,33,218,0,218,..,6,0,6,0,6,..,47,0,49,0,49,..,19,0,24,0,24,..,3,0,3,0,3,..,10,0,10,0,10,..,34,0,37,0,37,..,118,3,123,0,122,..,198,12,212,3,217,..,41,4,43,0,46,..,3,5,9,0,9,..,15,0,16,0,16,..,6,0,6,0,6,..,18,3,22,0,22,..,64,4,69,0,69,..,136,38,172,0,178,..,0,0,0,0,0,..,29,0,31,0,31,..,12,0,12,0,12,..,14,0,16,0,16,..,4,0,4,0,4,..,7,0,7,0,7,..,34,3,37,0,37,..,165,3,170,0,173,..,20,0,18,0,18,..,15,7,24,0,24,..,16,3,18,0,20,..,28,0,25,0,28,..,316,38,354,9,358,..,1938,209,2151,22,2171,..,26,0,25,1346,1370,11678,1963,209,2173,1366,15222
206051130,..,623,146,767,5,770,..,4,0,4,0,4,..,29,0,27,0,27,..,10,0,15,0,15,..,4,0,4,0,4,..,3,0,3,0,3,..,9,3,19,0,19,..,64,6,72,0,72,..,263,11,273,4,280,..,42,6,46,0,46,..,15,0,18,0,18,..,44,0,48,0,48,..,26,0,29,0,29,..,18,0,24,0,24,..,42,4,49,0,49,..,86,32,125,0,125,..,9,0,9,0,9,..,42,5,48,0,46,..,5,0,5,0,5,..,23,0,23,0,23,..,19,0,19,0,19,..,25,0,25,0,25,..,73,0,77,0,77,..,103,6,115,0,115,..,13,0,13,0,16,..,19,4,22,0,23,..,56,18,71,0,71,..,62,15,76,0,76,..,348,63,411,8,418,..,2675,402,3069,27,3103,..,24,0,25,1368,1390,11666,2696,397,3094,1400,16163
206051131,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,11,4,0,4,0,18
206051132,..,223,79,302,4,305,..,15,0,14,0,14,..,69,0,72,0,73,..,3,0,3,0,3,..,8,0,8,0,8,..,13,0,13,0,13,..,24,0,24,0,24,..,127,3,129,0,136,..,117,11,133,3,131,..,50,14,62,0,62,..,38,14,47,0,47,..,12,0,16,0,13,..,0,0,0,0,0,..,56,3,56,0,56,..,32,3,31,0,31,..,95,111,204,4,209,..,3,0,3,0,3,..,19,3,20,0,20,..,14,0,14,0,14,..,113,3,118,0,123,..,19,0,19,0,19,..,16,0,16,0,16,..,165,3,167,0,170,..,118,8,125,0,125,..,26,0,27,0,27,..,44,0,50,4,47,..,30,12,38,0,36,..,78,18,91,0,91,..,284,46,329,4,333,..,2302,451,2754,27,2786,..,23,6,35,1055,1084,7677,2331,457,2789,1077,11550
206051133,..,264,47,309,0,311,..,33,0,33,0,33,..,264,11,272,0,275,..,38,3,48,0,48,..,41,4,45,0,45,..,32,0,32,0,32,..,145,4,150,3,148,..,555,20,576,7,581,..,361,14,376,0,376,..,72,9,82,4,86,..,66,16,82,3,81,..,12,0,18,0,18,..,6,0,6,0,12,..,70,0,71,0,71,..,112,20,127,3,131,..,203,187,392,3,396,..,12,0,12,0,12,..,64,3,64,0,66,..,45,0,45,0,45,..,96,4,99,0,99,..,51,0,53,0,53,..,29,0,29,0,29,..,227,6,229,0,229,..,400,22,426,0,426,..,61,7,69,0,69,..,49,10,55,0,55,..,62,6,67,0,69,..,95,13,101,0,101,..,776,92,866,16,883,..,4859,628,5489,43,5535,..,50,9,61,3547,3606,16983,4909,635,5549,3599,26124
206051134,..,218,42,259,0,262,..,23,0,23,0,23,..,187,7,190,0,192,..,35,3,37,0,37,..,18,0,18,0,18,..,25,0,27,0,27,..,211,23,230,0,234,..,493,33,525,3,526,..,175,10,189,0,188,..,63,7,75,0,76,..,17,7,21,0,26,..,12,0,12,0,12,..,3,0,3,0,3,..,24,0,25,0,32,..,71,7,74,0,74,..,231,104,333,3,338,..,5,0,5,0,5,..,43,8,45,0,45,..,27,0,27,0,27,..,33,0,36,0,36,..,39,0,39,0,44,..,11,0,11,0,11,..,110,0,110,0,109,..,217,6,229,0,229,..,23,0,26,0,26,..,48,4,56,0,56,..,27,5,34,0,34,..,36,4,48,0,48,..,753,94,844,13,857,..,3183,404,3591,29,3618,..,40,0,43,1393,1436,11364,3222,404,3628,1426,16417
206061135,..,189,53,240,0,240,..,14,0,14,0,14,..,73,0,74,3,82,..,4,0,4,0,4,..,23,0,26,0,26,..,9,0,9,0,9,..,136,6,144,0,144,..,264,8,270,3,274,..,77,9,85,0,85,..,47,13,65,0,69,..,17,6,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,28,0,28,..,40,3,49,0,49,..,35,10,47,0,47,..,0,0,0,0,0,..,9,0,13,0,13,..,14,0,19,0,19,..,20,4,19,0,19,..,42,0,43,0,38,..,4,0,4,0,4,..,74,4,84,0,79,..,77,8,87,0,89,..,14,0,14,0,14,..,29,16,42,0,42,..,6,0,6,0,6,..,36,3,38,0,38,..,137,14,150,11,160,..,1516,208,1727,23,1750,..,21,0,28,599,622,6603,1539,210,1749,623,8972
206061136,..,653,343,999,10,1011,..,14,0,16,0,16,..,108,3,106,0,109,..,25,0,24,0,24,..,35,3,40,0,40,..,21,0,21,0,21,..,73,3,73,0,77,..,280,9,283,3,288,..,193,20,216,0,215,..,55,5,62,0,62,..,51,14,62,0,62,..,12,3,16,0,16,..,0,0,0,0,0,..,36,0,36,0,38,..,65,11,76,0,76,..,98,90,182,4,185,..,7,0,7,0,7,..,22,0,25,0,25,..,26,0,26,0,26,..,54,4,61,0,61,..,46,0,48,0,48,..,22,0,22,0,22,..,154,6,161,0,161,..,209,18,226,0,227,..,15,0,15,0,15,..,48,10,57,0,62,..,88,40,125,3,126,..,97,19,111,0,111,..,353,50,402,12,414,..,3434,778,4204,38,4245,..,42,7,45,1892,1935,13531,3477,782,4255,1926,19714
206061137,..,271,70,347,3,347,..,37,3,39,0,39,..,142,3,146,3,147,..,33,0,33,0,33,..,44,0,42,0,42,..,10,0,10,0,10,..,81,3,81,0,81,..,348,5,355,3,360,..,219,9,230,0,229,..,120,26,147,0,147,..,69,16,87,0,87,..,16,0,16,0,16,..,4,0,4,0,4,..,89,4,96,0,96,..,51,0,48,0,48,..,145,179,326,0,323,..,10,0,10,0,10,..,45,0,46,0,46,..,29,0,35,0,35,..,189,3,193,0,190,..,35,0,35,0,35,..,31,0,31,0,31,..,285,3,293,0,292,..,267,21,289,0,289,..,57,4,63,0,61,..,76,17,95,0,99,..,59,7,68,0,68,..,121,38,155,0,159,..,506,63,568,8,578,..,4936,857,5792,31,5825,..,30,0,28,2060,2088,12811,4964,862,5827,2088,20728
206061138,..,156,15,167,0,169,..,7,0,7,0,7,..,92,0,90,0,90,..,16,0,16,0,16,..,24,0,23,0,23,..,13,0,13,0,13,..,43,3,52,0,52,..,195,5,198,0,198,..,177,6,184,3,184,..,41,3,40,0,40,..,10,3,14,0,14,..,8,0,8,0,8,..,8,0,8,0,8,..,38,3,40,0,40,..,51,7,60,0,59,..,69,6,73,0,73,..,0,0,0,0,0,..,26,0,26,0,26,..,3,0,3,0,3,..,31,0,31,0,31,..,9,0,9,0,9,..,9,0,9,0,9,..,50,0,50,0,50,..,90,3,95,3,99,..,15,3,17,0,17,..,24,0,28,0,29,..,5,0,9,0,9,..,49,0,53,0,53,..,274,16,287,8,291,..,2237,224,2457,27,2490,..,34,0,40,915,952,9606,2276,225,2500,941,13050
206071139,..,143,59,205,0,204,..,9,0,9,0,9,..,27,0,28,0,28,..,5,0,5,0,5,..,16,0,16,0,16,..,9,0,9,0,9,..,26,0,26,0,26,..,105,0,100,0,100,..,58,5,61,0,66,..,24,4,32,0,34,..,23,10,27,0,27,..,6,3,7,0,7,..,9,0,10,0,10,..,17,3,17,0,17,..,10,0,9,0,9,..,17,0,17,0,17,..,0,0,0,0,0,..,15,0,15,0,15,..,11,0,11,0,11,..,22,0,22,0,22,..,12,0,12,0,12,..,19,0,19,0,19,..,67,0,67,0,70,..,102,10,115,0,115,..,17,0,19,0,19,..,46,22,64,0,64,..,11,3,13,0,13,..,343,118,462,0,462,..,146,13,160,0,162,..,1746,374,2121,22,2139,..,17,4,23,695,719,5324,1769,377,2140,722,8184
206071140,..,117,29,147,3,153,..,0,0,0,0,3,..,7,0,7,3,11,..,7,0,7,0,7,..,6,0,6,0,6,..,4,0,4,0,4,..,3,0,4,0,4,..,34,0,33,3,38,..,311,68,374,10,382,..,22,0,24,0,24,..,13,3,12,0,12,..,7,0,7,0,7,..,5,0,5,0,5,..,6,0,11,0,10,..,11,0,15,0,15,..,20,0,22,0,22,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,22,3,30,0,30,..,4,0,4,0,4,..,15,0,15,0,15,..,45,3,47,0,47,..,77,0,83,0,83,..,5,0,5,0,5,..,17,5,25,0,25,..,22,0,21,0,21,..,17,5,23,0,23,..,159,12,173,0,173,..,1287,185,1475,15,1493,..,14,0,14,502,520,6420,1302,185,1492,522,8428
206071141,..,92,38,129,3,133,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,7,0,7,0,7,..,5,0,5,0,5,..,11,0,12,0,12,..,33,0,37,0,37,..,74,3,77,0,81,..,31,3,36,0,36,..,7,0,7,0,7,..,9,0,9,0,9,..,4,3,5,0,5,..,20,0,23,0,23,..,5,0,10,0,10,..,18,0,21,0,21,..,5,0,5,0,5,..,16,10,26,0,25,..,9,0,9,0,9,..,18,0,17,0,17,..,16,0,16,0,16,..,3,0,8,0,8,..,42,3,48,0,48,..,77,3,86,0,86,..,3,0,3,0,3,..,36,6,45,0,45,..,40,21,60,0,60,..,266,179,442,5,454,..,439,99,536,17,551,..,1705,554,2255,35,2292,..,21,11,26,1049,1072,5139,1725,559,2287,1084,8513
206071142,..,134,31,158,3,162,..,4,0,4,0,4,..,13,0,13,0,13,..,5,0,5,0,5,..,9,0,10,0,10,..,8,0,13,0,13,..,19,0,19,0,25,..,56,4,58,0,57,..,108,8,121,0,121,..,28,5,40,0,40,..,16,0,15,0,20,..,35,5,46,0,46,..,3,3,7,0,7,..,17,4,18,0,23,..,24,3,24,0,24,..,9,0,9,0,9,..,0,0,0,0,0,..,17,9,18,0,18,..,0,0,0,0,0,..,14,0,18,0,18,..,12,0,12,0,12,..,8,0,8,0,8,..,36,0,36,0,36,..,106,8,117,4,117,..,13,0,13,0,13,..,22,11,33,0,33,..,41,11,47,0,47,..,229,201,421,3,427,..,470,95,563,14,582,..,1936,699,2639,43,2682,..,35,8,46,1359,1396,6367,1975,710,2683,1395,10445
206071143,..,201,59,263,0,265,..,7,0,7,0,7,..,12,0,12,0,12,..,12,0,10,0,10,..,0,0,3,0,3,..,3,0,3,0,3,..,8,0,8,0,8,..,39,3,39,0,39,..,377,101,485,8,487,..,30,3,36,0,36,..,10,0,12,0,12,..,27,0,31,0,31,..,16,0,17,0,17,..,6,0,6,0,6,..,13,0,14,0,14,..,12,0,16,0,16,..,3,0,3,0,3,..,19,9,25,0,31,..,4,0,4,0,4,..,7,0,7,0,7,..,6,0,6,0,5,..,7,0,7,0,7,..,20,0,20,0,27,..,138,15,151,0,151,..,12,0,12,0,12,..,13,0,17,0,16,..,21,0,24,0,24,..,65,50,121,0,121,..,213,35,247,7,255,..,1734,401,2138,16,2155,..,24,3,29,908,938,9247,1762,399,2165,923,12339
206071144,..,804,351,1152,3,1157,..,9,0,9,0,15,..,90,0,94,0,94,..,23,3,25,0,25,..,27,0,33,0,32,..,25,0,25,0,25,..,62,0,62,0,62,..,240,6,248,0,251,..,288,40,325,6,328,..,70,9,77,0,77,..,45,18,61,0,61,..,32,4,36,0,43,..,10,0,10,0,14,..,45,0,42,0,42,..,55,6,61,0,61,..,48,7,50,0,50,..,0,0,0,0,0,..,47,16,58,0,58,..,44,0,44,0,44,..,79,4,80,0,80,..,42,0,45,0,45,..,54,8,60,3,67,..,215,14,233,3,240,..,265,17,277,3,280,..,29,0,29,4,36,..,70,11,87,0,87,..,58,13,65,0,65,..,1070,751,1820,16,1839,..,620,130,748,19,766,..,5424,2056,7478,83,7561,..,43,10,51,2377,2431,20508,5464,2068,7531,2459,30499
206071145,..,197,68,265,0,265,..,9,0,7,0,7,..,20,0,20,0,20,..,9,0,9,0,9,..,4,0,4,0,4,..,10,0,10,0,10,..,6,4,7,0,7,..,56,0,61,0,61,..,128,19,146,5,155,..,27,4,34,0,34,..,3,0,3,0,3,..,26,3,26,0,26,..,5,0,9,0,9,..,5,0,5,0,5,..,6,0,6,0,6,..,10,4,12,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,5,0,5,0,5,..,3,0,3,0,3,..,6,0,6,0,6,..,17,0,17,0,17,..,61,0,61,0,63,..,8,0,8,0,8,..,8,0,8,0,8,..,5,3,11,0,11,..,45,13,57,0,60,..,98,20,118,0,121,..,1018,173,1196,8,1210,..,26,3,22,684,710,7130,1043,175,1223,697,9044
207011146,..,146,24,177,0,177,..,5,0,5,0,5,..,44,3,49,0,49,..,18,0,18,0,18,..,27,0,27,0,27,..,6,0,6,0,6,..,30,0,32,0,32,..,134,6,140,0,140,..,62,3,70,0,70,..,15,4,23,0,23,..,19,3,19,0,19,..,8,0,8,0,10,..,3,0,3,0,3,..,14,11,24,0,24,..,23,3,30,0,30,..,16,0,16,0,16,..,0,0,0,0,0,..,3,0,7,0,7,..,0,0,0,0,0,..,14,0,14,0,14,..,11,0,11,0,11,..,0,0,0,0,0,..,27,0,27,0,27,..,25,3,26,0,26,..,24,3,27,0,27,..,11,3,18,0,18,..,13,5,12,0,12,..,53,10,66,0,66,..,162,28,193,0,196,..,1370,284,1653,0,1656,..,13,3,16,284,307,5789,1383,288,1677,288,7751
207011147,..,351,52,407,3,411,..,15,0,16,0,16,..,173,4,175,3,178,..,29,0,29,0,29,..,63,3,62,0,62,..,30,0,30,0,33,..,91,17,106,0,106,..,407,19,429,3,431,..,217,19,235,3,235,..,50,0,50,0,53,..,73,25,97,0,99,..,15,0,19,0,19,..,5,0,7,0,7,..,70,8,75,0,75,..,33,4,38,0,38,..,16,0,16,0,16,..,3,0,3,0,3,..,14,0,17,0,17,..,19,0,18,0,18,..,91,7,105,0,105,..,34,0,34,0,34,..,6,0,10,0,10,..,158,9,171,0,171,..,73,4,77,0,77,..,66,0,66,0,66,..,24,4,28,0,28,..,23,3,26,0,26,..,181,32,211,3,211,..,205,25,235,8,241,..,4812,1173,5988,39,6032,..,33,8,33,585,620,9180,4848,1180,6024,624,15831
207011148,..,1090,135,1224,7,1231,..,24,0,24,0,24,..,148,3,154,3,153,..,71,0,71,0,71,..,122,8,122,0,122,..,37,0,38,0,38,..,127,3,132,0,130,..,522,14,534,0,537,..,541,59,599,6,606,..,61,0,65,0,68,..,108,22,129,0,129,..,62,4,66,0,66,..,14,0,14,0,14,..,119,8,126,0,126,..,25,0,26,0,26,..,22,0,24,0,24,..,5,0,5,0,5,..,26,4,34,0,34,..,19,0,19,0,19,..,106,8,113,0,113,..,19,0,19,0,19,..,17,0,17,0,17,..,151,8,166,0,166,..,67,0,69,0,69,..,90,0,93,3,93,..,28,0,34,0,34,..,57,4,58,0,58,..,307,38,350,0,351,..,306,36,343,3,349,..,7211,1391,8605,42,8649,..,50,6,56,681,740,10838,7263,1399,8662,727,20224
