SA2_MAINCODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
210051245,1420,2139,806,70,4441,934,98,5470,48,35,42,3,128,136,12,279,46,48,50,0,151,74,7,229,97,85,91,6,281,206,24,506,4,0,0,0,3,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,20,0,24,0,0,0,0,0,3,0,3,14,3,7,0,19,55,0,81,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,14,3,7,0,24,54,0,79,0,4,0,0,11,0,0,6,1532,2238,899,79,4755,1215,119,6088
210051246,1017,2667,427,37,4149,324,35,4505,17,24,16,0,59,16,3,79,12,29,19,0,64,25,4,90,28,51,37,0,125,42,6,164,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,9,1048,2721,467,44,4282,363,41,4687
210051247,523,1677,654,49,2903,432,75,3411,74,236,100,6,422,96,16,530,15,52,16,9,91,19,3,117,94,289,119,16,517,115,15,648,10,16,11,0,37,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,16,11,0,37,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,6,3,15,625,1995,786,69,3475,556,91,4119
210051248,5,6,0,0,9,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,11,6,0,23
210051249,559,3108,648,54,4364,376,48,4796,40,171,44,4,257,57,14,328,45,110,48,0,209,39,13,252,83,276,94,5,467,93,23,579,5,9,5,0,21,3,0,18,0,0,0,0,0,0,0,0,6,8,0,0,10,9,0,17,0,0,0,0,0,0,0,0,9,18,5,0,34,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,658,3401,749,59,4864,478,75,5419
210051250,459,501,215,16,1190,370,45,1609,158,143,131,17,445,407,48,900,14,11,13,6,42,21,4,65,171,154,140,18,491,429,54,971,0,0,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,633,664,360,36,1689,809,97,2589
210051441,460,1078,373,25,1927,359,59,2350,10,30,30,3,66,20,0,91,4,6,0,0,12,4,0,11,18,32,25,3,75,24,3,105,8,40,13,3,61,35,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,13,3,61,35,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,486,1152,409,26,2069,414,66,2549
210051442,378,1756,339,36,2508,255,27,2789,22,55,17,0,90,20,3,114,39,72,31,3,139,19,12,171,59,124,44,5,230,41,14,284,15,16,9,0,39,9,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,9,0,45,9,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,451,1894,398,42,2785,299,48,3133
210051443,798,2237,585,45,3662,493,89,4244,61,145,49,6,259,61,16,334,37,45,31,3,109,28,0,137,96,184,71,5,361,88,16,468,7,3,3,0,21,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,17,11,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,7,0,0,10,905,2432,671,46,4055,588,105,4752
210051444,608,1944,364,46,2960,324,46,3332,93,125,57,3,278,110,10,390,85,95,55,7,242,58,25,329,176,215,109,11,518,167,36,721,11,11,5,0,27,12,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,5,0,27,12,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,6,803,2175,483,57,3510,512,81,4106
210051445,258,487,103,13,853,110,16,973,19,17,3,0,44,7,0,51,0,4,0,0,7,0,0,8,17,24,3,0,49,6,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,279,505,104,13,898,116,21,1033
211011251,742,1050,401,36,2231,603,97,2935,220,232,118,12,590,357,34,981,61,46,14,6,126,66,13,198,283,278,140,18,710,425,46,1182,73,53,30,9,169,193,13,379,7,7,3,0,18,21,0,45,4,0,8,0,12,5,0,21,0,0,0,0,0,0,0,0,82,64,46,11,201,219,15,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,7,4,4,0,11,9,0,19,1110,1399,589,61,3162,1256,159,4586
211011254,1130,1952,550,52,3690,707,106,4500,127,51,26,0,199,109,3,314,72,123,31,5,235,55,9,297,195,178,52,5,435,167,12,613,3,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,3,0,0,7,0,0,7,0,4,0,0,6,0,0,11,1331,2141,606,59,4137,872,118,5133
211011255,424,1152,149,14,1742,164,18,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,1153,148,14,1745,164,18,1925
211011256,1023,2316,544,50,3927,582,85,4594,58,5,0,0,66,126,0,196,25,12,5,9,49,50,4,101,84,18,6,4,119,174,4,299,0,0,0,0,0,0,0,0,8,3,5,0,17,29,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,17,30,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,16,3,88,11,4,106,25,41,15,3,86,11,4,108,0,0,0,0,3,0,0,3,1142,2376,575,57,4154,796,94,5043
211011257,451,1322,224,27,2022,201,22,2242,0,9,0,0,8,0,0,8,10,21,14,0,42,24,3,65,10,27,14,0,45,25,3,70,105,0,0,0,105,100,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,108,0,0,0,108,107,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,4,570,1348,239,27,2183,325,26,2534
211011258,752,1775,258,30,2807,298,38,3143,55,0,0,0,56,52,3,112,7,26,8,0,37,3,3,41,58,26,8,0,91,58,3,152,4,0,0,0,6,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,815,1799,260,30,2902,363,47,3312
211011259,1185,1866,470,48,3567,578,78,4220,63,4,14,0,83,136,5,221,50,60,27,9,144,58,13,214,112,65,40,9,225,189,17,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,14,0,20,16,0,8,0,25,76,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,21,0,5,0,27,98,0,130,0,0,0,0,3,4,0,5,1322,1930,513,57,3821,874,96,4792
211011260,1230,2312,522,58,4120,600,110,4827,203,99,44,8,347,438,8,795,60,111,27,3,206,37,4,242,262,206,77,10,550,475,15,1036,0,0,0,0,4,32,0,35,3,3,3,0,4,3,0,10,34,9,8,0,43,60,3,107,0,0,0,0,0,0,0,0,34,10,8,0,59,97,5,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,3,0,9,1530,2530,605,65,4732,1173,122,6036
211011446,1688,2185,817,73,4758,1418,188,6360,282,205,201,14,697,639,53,1396,127,96,73,6,302,142,26,472,407,299,276,22,1001,785,82,1865,32,6,8,0,45,99,3,151,15,5,8,0,31,48,8,86,3,0,0,0,3,7,0,10,0,0,0,0,0,0,0,3,47,15,21,0,81,155,14,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,3,3,0,5,4,3,0,0,10,13,0,27,2154,2495,1111,100,5858,2372,281,8510
211011447,1149,1561,562,46,3310,1031,134,4477,77,44,70,3,194,234,12,442,35,31,20,0,86,43,10,131,113,73,89,3,273,275,23,570,18,0,0,0,18,81,0,99,7,0,20,0,28,33,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,20,0,47,112,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,3,4,0,3,4,4,0,0,9,10,0,22,1295,1636,665,51,3644,1428,163,5242
211011448,1245,1962,594,52,3854,883,100,4829,27,17,14,0,60,49,4,114,26,43,18,0,85,25,3,113,49,59,33,3,150,75,5,229,0,3,4,0,7,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,5,3,0,4,3,0,0,0,5,0,0,7,1300,2026,636,57,4018,964,106,5088
211011449,381,575,164,11,1129,243,38,1403,9,12,0,0,20,9,3,27,7,6,6,0,17,7,0,26,17,18,7,0,42,16,3,55,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,395,599,172,11,1176,256,40,1466
211021261,1271,2293,414,44,4023,658,57,4746,46,41,22,3,114,124,3,246,24,42,15,0,78,19,3,101,71,79,38,3,192,148,6,342,15,5,3,0,24,92,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,9,5,0,30,90,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,9,1364,2387,460,46,4256,905,60,5221
211021262,785,1577,236,17,2616,336,44,2991,0,0,0,0,3,9,0,15,0,0,0,0,0,10,0,12,4,0,0,0,3,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,8,9,0,18,3,0,0,0,6,0,0,9,801,1577,235,17,2632,365,44,3041
211031263,758,1416,440,36,2652,622,75,3352,82,120,50,5,264,258,15,533,27,23,12,0,63,45,8,111,109,137,61,5,320,307,22,649,20,10,27,3,64,57,4,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,27,3,64,57,4,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,11,887,1566,526,48,3035,989,106,4127
211031265,1421,2804,596,45,4864,784,84,5732,3,6,6,0,17,12,3,36,7,8,6,0,22,7,0,29,9,22,17,0,43,21,4,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,5,0,4,0,0,6,0,0,6,3,0,0,0,3,0,0,9,1430,2832,611,45,4918,806,88,5807
211031266,1312,1842,598,68,3813,1258,199,5269,130,84,47,11,276,396,41,707,53,37,34,4,131,85,23,237,182,117,79,19,402,479,65,943,16,19,12,3,48,33,6,92,57,20,19,3,99,72,8,182,16,3,8,0,26,40,0,69,0,0,0,0,0,0,0,0,90,40,38,9,178,147,18,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,0,3,4,0,8,7,7,0,0,12,11,4,27,1589,2003,713,94,4406,1894,283,6579
211031267,1710,2441,709,85,4945,1537,201,6693,77,72,47,3,192,171,17,387,32,36,22,6,96,30,7,132,110,108,68,6,289,208,25,523,25,41,15,5,84,28,9,123,0,0,3,0,7,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,43,13,5,87,36,6,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,6,3,3,3,0,6,0,0,9,3,11,3,0,10,5,0,13,1845,2601,795,94,5346,1785,244,7367
211031268,879,1406,300,24,2605,488,49,3144,4,0,0,0,5,6,0,11,0,4,0,0,5,0,0,10,4,4,0,0,10,11,0,17,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,883,1416,302,24,2622,503,51,3175
211031450,1242,1468,628,64,3407,1441,149,5005,111,69,60,4,241,254,23,522,52,34,27,0,112,39,13,164,159,103,88,4,356,294,31,679,12,5,11,3,33,31,8,70,30,18,17,3,66,83,7,155,21,5,12,0,31,45,8,84,0,0,0,0,0,0,0,0,59,25,41,6,130,151,22,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,14,5,0,22,1467,1601,761,73,3907,1902,205,6015
211031451,1169,1526,500,44,3247,1279,106,4631,29,21,21,0,68,58,3,138,58,59,54,3,178,50,12,235,85,76,75,7,245,112,11,373,0,0,0,0,3,16,0,18,3,5,0,0,9,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,19,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,3,4,0,3,0,11,6,0,15,1262,1617,585,51,3510,1410,124,5051
211031452,419,602,200,12,1233,295,40,1572,25,27,24,4,81,28,0,115,7,3,0,0,6,0,0,13,29,30,24,4,91,29,0,122,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,633,226,16,1324,331,44,1696
211041269,703,1181,322,47,2253,556,91,2900,163,102,66,12,343,363,20,729,64,82,31,8,177,34,12,224,226,190,94,16,521,398,35,955,7,3,0,0,11,31,3,45,11,3,0,0,13,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,27,45,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,8,945,1372,420,66,2803,999,136,3939
211041270,988,1652,351,50,3039,758,98,3903,338,252,146,8,737,542,62,1347,156,194,47,5,405,82,26,513,490,448,193,13,1140,626,89,1858,14,19,8,0,38,19,3,58,19,7,3,0,22,15,4,47,63,11,3,0,81,108,9,201,3,0,0,0,3,3,0,10,92,37,12,4,147,146,20,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,4,0,0,8,5,0,19,1575,2139,557,64,4337,1541,208,6088
211041271,724,1275,305,48,2350,563,90,3007,242,170,79,11,498,412,54,963,40,59,24,3,119,63,5,187,287,227,97,9,621,476,56,1157,9,22,7,0,35,22,7,65,0,0,0,0,0,0,0,0,23,7,3,0,32,18,9,53,0,0,0,0,0,0,0,0,30,32,6,0,68,37,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,5,3,4,0,0,4,3,0,9,1039,1539,410,59,3041,1083,164,4294
211041272,714,1349,302,19,2382,502,67,2956,100,116,56,3,272,194,17,480,43,75,18,0,143,37,8,180,139,187,76,9,417,231,23,667,7,0,0,0,5,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,0,4,0,0,3,4,0,10,0,0,0,0,3,5,0,8,860,1547,381,27,2814,767,92,3671
211041273,1039,1636,323,30,3031,456,64,3548,65,20,17,0,100,116,3,222,23,43,12,0,75,15,3,95,85,65,28,0,178,130,6,316,16,0,3,0,17,20,0,33,3,0,4,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,0,24,21,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1149,1698,358,37,3242,606,68,3913
211051274,877,1413,373,30,2695,517,72,3293,3,3,0,0,4,3,0,13,0,0,0,0,0,0,0,0,5,3,0,0,4,4,0,15,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,3,0,0,8,4,0,11,882,1426,380,30,2711,531,72,3321
211051275,958,1308,356,41,2670,550,66,3284,3,0,3,0,8,7,0,11,18,3,9,0,28,12,0,45,22,5,7,0,37,13,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,4,3,0,9,3,0,11,987,1321,374,41,2714,573,68,3355
211051276,1342,1545,513,33,3431,993,98,4521,69,29,49,0,143,175,4,321,4,3,8,0,10,8,0,20,72,27,50,0,150,181,4,343,0,0,0,0,3,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,13,5,0,0,0,5,3,0,10,13,0,0,0,13,28,0,39,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,23,0,0,0,21,34,0,54,9,0,4,0,16,6,0,27,1438,1582,575,33,3627,1229,109,4962
211051277,807,990,385,32,2212,656,66,2938,81,21,28,3,135,218,4,352,17,10,9,0,34,16,0,48,100,34,30,3,162,231,9,405,3,3,7,0,16,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,16,17,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,3,3,0,0,6,4,0,12,910,1035,421,36,2396,917,72,3386
211051278,1473,2300,671,50,4494,838,104,5432,200,52,89,7,352,517,15,884,53,29,43,4,126,68,6,203,252,88,128,8,475,590,20,1087,0,5,0,0,3,5,0,9,34,0,0,0,34,14,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,0,41,21,0,58,6,0,0,0,5,27,0,37,6,0,0,0,4,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,48,0,58,0,6,3,0,14,11,0,26,1773,2400,804,60,5044,1494,121,6663
211051279,531,744,192,12,1489,313,39,1837,14,3,3,0,20,8,3,29,0,0,0,0,3,0,0,3,15,3,8,0,19,8,3,31,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,0,9,3,3,0,0,5,3,0,6,3,0,3,0,3,3,0,10,553,752,202,12,1524,328,40,1891
