SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
206071143,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,5,0,7,0,17,0,3,0,0,0,3,0,7,0,48,0,61,0,4,0,0,0,3,0,0,0,13,0,23,0,15,0,6,0,5,0,16,0,22,0,68,13,8,0,19,0,19,0,8,3,18,0,82,6,3,0,22,0,18,0,5,0,4,0,67,21,8,0,24,0,11,0,8,0,10,0,75,85,9,3,30,0,21,0,11,5,17,0,178,104,4,0,30,3,4,4,4,0,5,0,162,67,4,0,20,3,5,0,4,0,6,0,110,61,0,0,14,3,4,0,3,0,3,0,98,159,9,0,42,8,23,0,11
206071144,0,0,0,0,0,0,0,0,0,33,0,40,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,0,3,0,18,0,22,0,0,0,0,0,3,0,0,0,5,0,10,0,4,0,0,0,3,0,8,0,56,0,77,0,4,0,3,0,7,0,11,0,14,0,32,0,9,0,3,0,14,0,17,0,117,0,166,0,8,0,10,0,15,3,16,3,34,0,86,6,15,0,19,3,24,3,18,3,33,0,128,25,12,0,37,0,26,3,18,0,30,0,156,40,13,0,49,4,13,0,3,0,10,0,130,73,12,3,46,4,32,0,3,0,14,0,187,255,12,3,87,12,49,4,12,3,12,0,444,311,13,3,94,13,22,0,4,0,14,0,461,296,3,0,54,7,17,0,11,0,9,0,402,251,0,3,22,3,29,0,4,0,3,0,322,600,9,3,96,7,33,0,21
206071145,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,26,0,35,0,4,0,0,0,4,0,3,0,8,0,28,3,0,0,7,3,8,0,3,0,19,0,42,3,4,0,6,0,3,0,7,0,12,0,39,4,0,0,13,0,12,0,6,0,9,0,44,13,3,0,16,0,4,0,0,3,6,0,48,57,6,4,28,0,11,0,11,0,23,0,143,67,0,3,11,3,3,3,4,0,8,0,103,65,3,0,21,0,4,0,0,0,0,0,96,47,0,0,6,0,8,0,0,0,0,0,66,105,9,0,29,3,16,0,3
207011146,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,4,0,0,3,25,0,38,0,0,0,0,0,3,0,3,0,17,0,28,0,0,0,4,0,0,0,8,0,24,0,40,0,0,0,5,0,6,0,4,0,19,0,43,4,0,0,3,0,4,0,6,0,7,0,23,3,0,0,5,0,3,0,0,0,8,0,27,23,0,0,16,0,12,0,9,0,12,0,71,15,3,0,13,0,0,0,0,0,3,0,44,16,3,0,12,0,3,0,0,0,5,0,40,7,0,0,3,0,3,0,0,0,0,0,19,40,7,0,13,0,14,0,5
207011147,0,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,11,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,32,0,41,0,0,0,0,0,3,0,5,0,9,0,22,0,4,0,4,0,7,0,4,0,64,0,86,3,3,3,3,0,7,0,7,3,63,0,92,0,3,0,10,0,11,0,10,3,62,0,99,13,7,3,11,0,3,0,13,0,52,0,101,6,0,0,19,0,10,0,6,0,18,0,65,9,8,0,13,0,5,0,10,0,29,0,72,39,3,0,33,0,18,0,13,4,28,0,144,32,5,0,17,0,15,0,16,0,26,0,119,24,0,0,15,0,11,0,3,0,17,0,71,18,3,0,7,0,4,0,3,0,10,0,45,50,12,0,29,0,20,0,26
207011148,0,0,0,0,0,0,0,0,0,43,0,43,3,0,0,0,0,0,0,3,0,25,0,32,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,42,0,47,0,0,0,0,0,3,0,3,0,26,0,39,0,0,0,0,0,8,0,8,0,91,0,108,3,3,0,3,0,11,0,11,0,44,0,77,5,14,0,5,0,10,0,16,0,62,0,113,3,4,0,13,0,9,0,17,0,61,0,118,3,0,0,8,0,12,0,7,0,26,0,68,9,3,0,12,3,15,0,10,3,37,0,89,29,11,0,26,3,18,0,11,0,50,0,153,40,9,0,11,0,13,0,10,4,31,0,121,18,0,0,5,3,5,3,9,0,18,0,64,17,4,0,3,0,14,0,0,0,18,0,57,50,18,0,35,4,21,0,14
207011149,0,0,0,0,0,0,0,0,0,38,3,41,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,0,30,0,34,0,0,0,0,0,0,0,6,0,18,0,30,0,6,0,0,0,4,0,5,0,72,0,91,4,5,0,8,0,7,0,9,3,61,0,100,0,8,0,16,0,14,0,18,3,78,0,144,7,3,0,8,0,20,0,19,0,76,0,139,6,3,0,6,0,18,0,14,0,29,0,78,25,7,0,13,0,9,0,10,0,45,0,118,68,11,0,36,0,26,0,11,3,46,5,205,63,4,0,31,0,11,0,19,7,33,0,170,49,11,0,24,3,7,0,10,0,25,0,129,40,3,0,14,6,21,0,9,0,14,0,97,119,11,3,46,0,38,7,25
207011150,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,27,0,0,0,0,0,0,0,3,0,9,0,20,3,4,0,0,0,3,0,9,0,51,0,67,0,6,0,0,0,0,0,6,0,46,0,60,3,15,0,10,0,7,0,11,0,53,0,97,9,6,0,11,0,9,0,22,0,54,0,110,7,0,0,16,0,6,0,3,0,21,0,57,18,4,0,11,0,0,0,10,0,32,0,72,51,8,0,28,0,14,0,9,0,51,0,176,50,10,0,25,3,6,0,15,0,21,0,132,39,8,0,23,0,8,0,10,0,14,0,106,44,0,0,6,0,11,0,0,0,4,0,71,95,13,0,41,3,27,0,21
207011151,0,0,0,0,0,3,0,0,0,32,0,36,0,0,0,0,0,0,0,0,0,11,0,11,0,3,0,0,0,0,0,4,0,9,0,19,0,0,0,0,0,0,0,7,0,6,0,13,0,4,0,0,0,0,0,11,0,19,0,30,3,12,0,0,0,8,0,17,0,13,0,51,0,14,0,0,0,10,0,8,0,37,0,72,0,13,0,5,0,27,3,11,0,29,0,90,5,19,0,24,0,24,4,11,0,46,0,128,21,14,0,29,0,16,0,25,3,42,0,150,30,4,0,30,0,22,0,8,0,20,0,123,37,4,0,20,5,24,0,6,3,15,0,115,169,10,3,53,3,41,0,9,6,40,0,340,182,5,0,52,7,16,3,16,5,28,0,310,137,4,0,29,7,9,0,3,0,14,0,207,110,0,0,10,0,15,0,9,0,9,0,159,193,17,5,42,7,31,3,30
207011152,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,28,0,7,0,0,0,3,0,12,0,3,0,18,0,5,0,0,0,4,0,5,0,29,0,49,0,12,0,3,0,7,0,14,0,21,0,64,3,13,0,11,0,18,0,5,0,32,0,87,3,11,0,22,0,18,0,7,0,35,0,94,17,11,0,13,0,13,0,9,0,19,0,80,28,9,0,18,0,12,0,8,0,13,0,90,99,7,7,46,3,25,0,12,0,33,0,228,101,7,0,18,6,16,0,8,3,21,0,170,83,3,0,27,3,4,0,0,0,11,0,132,51,0,0,6,0,11,0,4,0,8,0,90,137,7,0,35,3,31,3,17
207011153,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,0,0,3,0,6,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,31,0,35,0,0,0,0,0,3,0,13,0,9,0,28,0,7,0,3,0,11,0,3,0,59,3,89,0,3,0,5,0,10,0,13,4,43,0,84,3,8,0,14,0,14,0,14,0,50,0,109,12,14,0,28,0,17,0,12,0,53,3,143,15,0,0,19,4,19,0,7,0,21,0,91,25,4,0,17,0,15,0,6,0,29,0,106,108,11,0,51,4,30,0,23,3,57,0,286,98,5,0,44,7,18,0,19,3,41,0,225,80,4,0,30,6,11,0,7,0,22,0,168,47,5,0,9,0,28,0,3,0,24,0,114,169,27,8,74,9,49,3,29
207011154,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,40,0,44,0,0,0,0,0,0,0,8,0,16,0,27,0,3,0,0,0,5,0,7,0,16,0,34,5,0,0,3,0,7,0,3,0,16,0,33,0,0,0,0,0,4,0,4,0,7,0,20,0,4,0,5,0,5,0,0,0,13,0,27,24,11,0,12,0,7,0,0,3,16,0,76,18,3,0,10,3,7,0,3,0,5,0,55,8,3,0,4,0,3,0,3,0,4,0,25,10,0,0,4,0,7,0,0,0,6,0,30,35,4,0,8,0,7,0,3
207011155,0,0,0,0,0,0,0,0,0,21,0,23,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,0,12,0,15,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,22,0,29,0,0,0,0,0,3,0,7,0,9,0,18,0,3,0,0,0,3,0,9,0,53,0,65,5,10,0,0,0,9,0,5,0,32,0,65,4,8,0,11,0,6,0,13,3,55,0,93,7,8,0,12,0,11,0,21,0,34,0,87,3,0,0,7,0,9,0,7,0,20,0,60,6,4,0,9,0,11,0,9,0,30,0,77,44,15,3,26,0,22,0,30,3,47,0,188,51,6,0,25,3,10,0,18,0,26,0,138,39,4,0,9,0,3,0,8,0,14,0,88,21,3,0,6,0,11,0,6,0,7,0,52,105,13,3,45,3,25,0,26
207021156,0,0,0,0,0,0,0,0,0,39,0,39,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,81,0,89,0,0,0,0,0,4,0,9,0,11,0,28,0,3,0,0,0,5,0,16,0,168,3,193,0,5,0,3,0,11,0,14,0,63,0,96,4,8,0,9,0,8,0,6,3,60,0,100,3,3,0,5,0,8,0,5,0,41,0,75,10,0,0,9,0,16,0,5,0,20,0,54,8,3,0,10,0,12,0,0,0,17,0,53,36,4,3,23,0,22,0,3,0,12,0,99,39,3,0,16,3,3,0,4,0,11,0,86,22,5,0,5,0,0,0,3,0,0,0,40,15,4,0,3,0,4,0,0,0,7,0,36,51,5,0,6,0,12,0,3
207021157,0,0,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,0,0,3,0,43,4,49,0,0,0,0,0,0,0,8,0,16,0,30,0,0,0,0,0,0,0,4,0,7,0,15,0,7,0,0,0,4,0,9,0,106,0,123,0,0,0,3,0,10,0,14,0,51,0,73,0,6,0,0,0,13,0,19,3,215,6,263,4,15,0,8,0,30,0,27,3,112,3,189,8,16,0,17,0,38,3,21,0,128,0,234,14,20,0,13,3,37,0,12,4,96,0,206,17,3,0,21,0,30,0,7,0,41,0,129,25,3,3,21,0,10,0,14,0,47,0,124,76,10,0,24,7,21,0,11,0,51,0,211,63,7,0,33,0,10,3,3,0,22,0,145,44,0,0,11,0,3,0,4,0,10,0,87,25,3,0,5,0,14,0,3,0,10,0,61,43,9,0,15,5,14,0,4
207021159,0,0,0,0,0,0,0,0,0,50,0,51,0,0,0,0,0,0,0,0,0,25,0,29,0,0,0,0,0,0,0,3,0,8,0,12,0,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,3,0,58,0,69,0,4,0,0,0,0,0,12,0,19,0,37,0,3,0,0,0,6,0,12,3,132,0,164,3,4,0,3,0,7,0,22,0,67,4,114,0,12,0,4,0,8,0,18,0,75,0,131,11,14,0,11,3,11,0,18,3,66,0,137,12,3,0,15,0,9,3,15,0,15,0,74,16,3,0,13,0,25,0,6,0,46,0,112,48,12,0,32,0,32,0,14,0,49,0,186,30,3,0,25,0,16,0,4,0,25,0,114,35,3,0,16,0,4,0,4,0,16,0,93,20,0,0,11,3,14,0,0,4,11,0,64,49,8,0,30,7,30,0,23
207021160,0,0,0,0,0,0,0,0,0,34,0,36,0,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,4,0,8,0,14,0,0,0,5,0,3,0,5,0,53,0,71,0,0,0,0,0,4,0,8,0,23,0,39,0,6,0,0,0,3,0,11,0,147,0,171,4,6,0,0,0,8,0,10,3,69,0,96,3,9,0,8,0,9,4,14,0,86,0,133,10,5,0,15,0,14,0,13,3,69,0,127,7,7,0,12,0,17,0,9,0,18,0,64,16,0,0,12,0,17,0,3,3,32,0,84,34,4,3,28,0,12,3,6,0,36,0,130,42,8,3,18,0,3,0,4,0,12,0,87,32,0,0,7,4,0,0,0,0,12,0,63,12,0,0,3,0,5,0,0,0,4,0,27,31,0,0,17,0,9,0,3
207021424,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,0,0,0,0,0,0,21,0,29,0,3,0,0,0,0,0,4,0,6,0,18,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,9,0,58,0,67,0,3,0,0,0,3,0,5,0,16,0,29,0,7,0,0,0,0,0,15,0,139,5,172,6,9,0,4,0,14,0,15,0,58,0,108,0,8,0,10,0,14,0,15,0,85,0,135,6,3,0,21,0,15,0,11,3,57,3,117,5,8,0,10,0,7,0,11,3,18,0,62,13,4,0,16,0,11,0,5,0,19,0,72,41,11,0,24,0,21,4,6,3,14,0,127,26,0,0,17,0,4,0,8,0,10,0,67,23,0,0,6,0,3,3,4,0,6,0,51,13,0,0,4,0,11,0,5,0,5,0,32,45,3,0,13,3,14,0,3
207021425,0,0,0,0,0,0,0,0,0,61,6,63,0,0,0,0,0,0,0,0,0,32,0,34,0,0,0,0,0,0,0,3,0,9,0,8,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,8,3,62,5,76,0,3,0,0,0,3,0,14,0,24,0,38,0,5,0,0,0,7,0,9,0,152,0,179,3,8,0,3,0,15,0,16,0,85,3,135,3,7,0,16,0,23,5,16,3,66,0,137,7,5,0,11,0,8,0,11,0,54,3,104,10,3,0,17,0,7,0,6,0,13,0,60,16,0,0,18,4,6,0,0,0,10,0,59,44,9,0,17,3,19,3,3,0,19,0,112,41,0,0,17,0,8,0,3,0,7,0,82,29,0,0,11,0,3,0,0,0,4,0,50,26,0,0,3,0,4,0,0,0,0,0,39,45,0,0,12,5,9,0,3
207031161,0,0,0,0,0,0,0,0,0,63,0,64,0,0,0,0,0,0,0,4,0,19,0,22,0,0,0,0,0,0,0,6,0,8,0,14,0,0,0,0,0,0,0,0,0,8,0,10,0,3,0,4,0,0,0,3,0,49,0,58,0,0,0,0,0,3,0,15,0,19,0,42,0,5,0,0,0,14,0,17,3,126,4,174,3,3,0,9,0,22,0,23,0,71,3,137,6,7,0,14,0,21,3,28,4,102,3,192,7,5,3,29,0,18,0,29,3,57,0,154,18,7,0,27,0,12,0,5,0,30,0,100,21,4,0,21,0,23,0,8,4,26,0,109,66,13,0,26,3,43,0,10,3,34,0,202,82,6,3,31,0,13,0,7,0,23,0,165,49,0,0,17,3,7,0,0,0,17,0,92,40,5,3,16,0,12,0,7,0,7,0,90,65,3,0,40,6,13,3,8
207031162,0,0,0,0,0,0,0,0,0,22,3,25,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,4,0,44,0,54,0,0,0,0,0,0,0,0,3,11,0,18,0,3,0,0,0,3,0,10,0,93,0,110,0,3,0,0,0,3,0,13,0,44,0,65,5,12,0,4,0,6,0,3,0,68,0,105,5,12,0,12,0,7,0,14,0,30,0,78,4,3,0,3,0,17,0,0,0,10,0,34,5,5,0,5,3,13,0,8,0,9,0,47,37,4,0,15,3,18,0,3,0,14,0,96,30,3,0,13,0,6,0,0,0,4,0,59,24,0,0,3,0,3,0,0,0,0,0,37,10,0,0,0,0,3,0,0,0,0,0,18,34,0,0,4,0,8,0,0
207031163,0,0,0,0,0,0,0,0,0,122,0,126,0,0,0,0,0,0,0,6,0,19,0,26,0,0,0,0,0,0,0,12,0,11,0,21,0,0,0,0,0,0,0,14,3,11,0,27,0,7,0,0,0,0,0,13,0,59,0,87,3,3,0,4,0,3,0,19,0,28,0,66,0,22,0,0,0,17,0,29,0,109,4,176,0,12,0,11,0,39,0,19,7,51,0,128,7,19,0,21,0,30,0,20,5,52,0,149,13,10,0,31,0,26,0,14,4,36,0,132,22,12,3,13,3,12,5,6,0,10,0,86,31,9,0,16,0,7,0,0,3,13,0,83,60,5,0,39,3,21,0,10,0,15,0,156,46,4,0,23,0,8,0,6,0,7,0,98,55,0,0,10,3,0,0,0,0,3,0,74,24,0,0,0,0,4,0,0,0,3,0,40,52,3,0,15,0,9,0,0
207031164,0,0,0,0,0,0,0,0,0,62,0,62,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,5,0,6,0,13,0,0,0,0,0,0,0,6,0,58,3,75,0,3,0,0,0,11,0,8,0,17,0,36,0,13,0,4,0,7,0,12,0,106,0,144,0,9,0,3,0,17,0,11,0,67,0,115,3,10,0,11,0,12,0,17,4,80,3,145,13,12,0,24,0,21,0,16,3,51,0,145,12,0,0,16,3,16,0,13,3,15,0,87,17,0,0,11,3,19,0,4,3,13,0,70,67,11,0,38,4,19,0,12,4,23,0,170,51,4,0,19,0,5,3,3,3,15,0,104,28,5,0,8,3,6,0,3,0,8,0,62,30,0,0,3,0,5,0,4,0,3,0,45,43,3,0,17,0,15,0,3
207031165,0,0,0,0,0,0,0,0,0,52,0,53,0,0,0,0,0,0,0,3,0,14,0,24,0,0,0,0,0,0,0,8,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,11,0,42,0,55,0,0,0,0,0,0,0,4,0,18,0,24,0,7,0,0,0,7,0,10,0,88,0,120,0,7,0,8,0,5,0,5,0,30,0,64,3,7,0,6,0,12,3,12,3,43,0,94,3,4,0,20,0,8,0,3,0,35,0,76,5,3,0,14,0,8,0,6,0,7,0,38,18,3,0,12,0,7,0,0,3,8,0,49,29,0,0,15,0,12,0,3,0,18,0,86,24,3,0,9,3,10,0,4,0,6,0,45,19,0,0,7,0,0,0,0,0,0,0,33,12,0,0,0,0,3,0,0,0,0,0,20,38,0,0,4,0,5,0,0
207031166,0,0,0,0,0,0,0,0,0,33,0,39,0,0,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,3,0,10,0,17,0,0,0,0,0,0,0,3,0,3,0,5,0,3,0,0,0,0,0,4,0,67,0,76,0,3,0,0,0,0,0,10,0,14,0,28,0,7,0,0,0,0,0,11,0,129,3,152,0,6,0,3,0,9,0,10,0,49,0,78,0,3,0,8,0,15,0,15,0,63,0,107,6,4,0,11,0,11,3,11,0,32,3,82,4,3,0,8,0,10,3,4,3,11,0,47,15,3,0,13,0,6,0,6,0,18,0,52,40,4,0,10,0,8,0,4,3,16,0,92,23,0,0,10,0,4,0,0,0,6,0,43,24,0,0,3,0,5,0,0,0,3,0,36,5,0,0,4,0,7,0,0,0,0,0,10,21,0,0,3,0,4,0,6
207031167,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,16,0,30,3,3,0,0,0,0,0,5,0,10,0,20,0,3,0,0,0,0,0,3,0,35,0,44,0,3,0,0,0,9,0,4,0,27,0,40,4,8,0,3,0,8,0,6,0,32,0,60,3,3,0,7,0,5,0,16,0,28,0,70,4,4,0,8,0,7,0,3,0,14,0,39,9,0,0,8,0,9,0,5,0,21,0,51,37,4,0,20,4,16,0,4,0,24,0,109,33,9,0,7,3,11,0,4,0,8,0,83,42,4,0,11,3,0,0,0,0,9,0,72,27,0,0,7,0,12,0,3,0,3,0,53,41,6,3,24,0,12,0,6
208011168,0,0,0,0,0,0,0,0,0,20,0,18,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,7,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,18,0,29,0,0,0,0,0,3,0,9,0,14,0,25,3,7,0,0,0,0,0,4,0,75,0,88,3,4,0,0,0,4,0,10,0,56,0,84,0,13,0,8,0,3,0,12,0,70,0,105,3,9,0,5,0,7,0,23,0,76,0,134,11,0,0,10,0,11,0,7,0,33,0,71,9,4,0,16,0,8,0,8,0,35,0,83,26,13,0,18,3,22,3,16,3,57,0,164,22,10,0,28,0,8,0,11,3,28,0,111,28,3,0,11,0,3,0,0,0,14,0,62,23,0,0,7,0,20,0,4,3,14,0,72,74,14,0,33,3,24,0,14
