SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC21574,340,344,680,71,67,133,9,3,16,53,56,112,0,3,5,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,0,0,0,64,75,135,3,5,10,0,3,3,139,143,286,30,31,68,509,518,1032
SSC21575,223,225,447,60,48,107,4,8,10,80,63,140,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,81,163,0,3,6,3,0,5,145,129,281,37,29,66,402,384,792
SSC21576,2285,2673,4962,214,281,494,72,82,155,1169,1193,2362,32,50,82,29,33,56,37,50,83,16,19,33,3,0,5,5,9,16,0,0,0,1366,1424,2793,328,410,741,18,13,33,1926,2132,4059,257,268,527,4471,5072,9544
SSC21577,5399,5763,11158,465,497,963,112,141,254,2169,2161,4329,70,84,154,27,40,71,36,39,77,17,12,32,11,11,16,15,18,38,0,0,0,2455,2509,4971,1127,1397,2520,40,35,75,4086,4443,8524,425,514,936,9903,10714,20616
SSC21578,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4
SSC21579,92,94,187,16,13,24,7,0,4,7,17,25,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,24,34,0,0,4,7,4,6,33,34,75,18,18,32,148,145,295
SSC21580,216,196,415,4,3,9,0,0,3,73,64,141,0,3,5,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,75,74,152,3,7,4,0,0,0,80,82,161,16,12,22,315,291,603
SSC21581,66,79,151,0,0,0,0,0,0,36,33,69,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,40,28,73,0,0,0,0,0,0,40,28,73,11,3,16,120,114,237
SSC21582,48,46,91,9,9,14,0,0,4,15,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,40,3,0,3,0,0,0,30,31,58,10,6,19,84,80,165
SSC21583,675,714,1386,115,117,230,13,11,29,260,315,578,12,13,20,3,3,7,3,3,8,0,0,0,0,4,4,3,0,3,0,0,0,287,355,642,39,39,76,6,3,10,446,516,960,63,60,128,1182,1292,2470
SSC21584,29,28,54,0,0,0,0,0,0,3,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,4,3,7,0,0,0,10,8,16,5,4,10,43,41,88
SSC21585,25,28,56,0,3,4,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,10,3,9,6,4,12,38,33,73
SSC21586,12,6,15,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,6,3,3,3,15,9,24
SSC21587,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SSC21588,1145,1247,2394,428,456,883,24,34,56,281,333,615,24,20,41,0,10,12,9,13,26,3,7,9,12,4,18,0,0,0,0,0,0,358,416,778,23,36,56,13,15,19,817,918,1735,183,198,378,2150,2355,4507
SSC21589,5,6,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,7,10,17
SSC21590,55,54,104,5,9,9,0,0,0,9,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,17,0,0,3,0,0,0,18,17,34,11,8,20,81,75,153
SSC21591,68,69,133,12,13,17,0,0,0,13,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,21,0,0,0,0,0,0,25,24,41,15,17,29,107,104,204
SSC21592,69,71,146,16,16,35,0,0,0,15,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,28,3,3,13,0,0,0,39,40,74,3,8,12,115,116,232
SSC21593,2587,2751,5342,232,242,471,87,73,159,1482,1420,2902,72,78,153,39,41,75,43,39,84,14,15,29,6,8,8,28,17,54,0,0,3,1771,1698,3466,680,707,1388,37,30,65,2714,2676,5394,380,418,804,5682,5850,11531
SSC21594,33,32,61,0,0,0,0,0,7,7,4,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,21,0,0,0,0,0,0,14,8,19,3,3,6,44,42,91
SSC21595,89,82,169,7,3,13,0,0,0,15,25,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,31,44,3,0,8,0,0,0,24,40,63,5,8,19,122,129,248
SSC21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21597,171,159,323,26,43,68,3,3,6,33,23,54,8,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,81,0,4,3,3,0,3,84,78,160,31,29,58,278,266,544
SSC21598,44,40,80,3,0,3,0,0,0,10,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,17,0,0,0,0,0,0,15,8,22,8,0,9,62,55,115
SSC21599,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
SSC21600,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,15
SSC21601,241,241,486,21,19,40,5,3,8,276,268,542,3,3,5,3,7,12,4,9,9,0,3,4,0,4,4,3,3,4,0,0,0,294,292,591,10,8,12,3,7,7,326,325,656,60,50,116,631,626,1255
SSC21602,24,33,56,0,0,0,0,0,0,8,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,17,0,0,0,0,0,0,11,5,15,10,11,24,49,46,95
SSC21603,11,4,13,0,0,3,0,0,3,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,22,0,0,0,0,0,0,13,13,26,3,3,11,25,22,45
SSC21604,295,381,677,81,86,165,9,9,21,311,407,717,5,4,8,3,5,8,6,3,5,3,0,5,0,0,0,0,0,0,0,0,0,330,434,768,16,19,30,5,3,11,433,540,974,41,73,119,764,995,1768
SSC21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21606,36,32,69,3,3,10,5,3,3,7,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,22,0,0,0,0,0,0,14,13,31,0,3,9,53,52,107
SSC21607,2117,2235,4357,462,546,1006,22,28,55,579,679,1255,22,30,56,17,13,30,20,17,32,4,3,15,7,3,14,3,4,4,0,0,0,675,785,1457,33,37,68,7,8,13,1175,1379,2549,298,335,637,3590,3954,7542
SSC21608,207,195,400,6,3,11,0,0,0,47,43,89,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,50,50,103,0,5,9,0,0,0,61,54,117,11,14,30,279,267,541
SSC21609,110,94,205,27,25,51,0,3,7,34,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,73,4,5,10,0,0,0,74,65,135,19,16,35,198,183,384
SSC21610,13,13,25,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,17,14,34
SSC21611,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,10
SSC21612,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC21613,69,66,137,5,3,12,3,0,3,20,23,43,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,43,0,0,4,0,0,0,36,24,61,7,10,11,106,103,211
SSC21614,787,768,1558,124,130,254,3,7,11,304,335,641,12,12,15,0,0,0,4,3,8,3,3,3,3,0,3,0,0,0,0,0,0,324,360,683,18,21,35,3,3,4,466,513,978,77,92,168,1325,1369,2702
SSC21615,12,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,18,27,19,42
SSC21616,58,45,97,3,0,3,0,0,0,11,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,25,0,0,0,0,0,0,14,11,30,0,3,3,75,60,134
SSC21617,121,122,241,45,57,94,3,3,6,53,52,101,3,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,56,58,115,0,0,0,0,0,0,104,111,214,11,11,22,234,242,473
SSC21618,1569,1662,3232,133,118,247,10,22,35,640,687,1332,12,16,34,11,14,28,8,10,22,0,6,8,0,0,0,0,0,0,0,0,0,692,758,1452,266,295,562,10,11,17,1106,1176,2277,132,121,250,2803,2960,5763
SSC21619,38,18,63,4,3,4,0,3,6,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,27,0,0,0,0,0,0,18,17,36,3,3,5,60,38,104
SSC21620,29,34,63,0,0,3,0,0,0,10,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,25,0,0,0,0,0,0,14,13,31,9,15,22,52,66,113
SSC21621,37,24,59,4,6,9,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,9,8,16,3,7,9,50,38,84
SSC21622,22,22,47,6,3,7,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,8,8,16,11,9,22,43,39,86
SSC21623,33,32,61,0,0,0,3,3,3,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,4,6,15,0,0,3,39,39,77
SSC21624,4390,4526,8924,318,313,631,40,39,73,871,905,1780,22,13,37,8,12,21,12,20,29,4,10,13,3,0,4,0,0,0,0,0,0,959,996,1961,602,557,1163,31,20,51,1918,1886,3804,527,485,1010,6837,6901,13734
SSC21625,8,5,9,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,3,3,3,4,11,9,21
SSC21626,225,220,448,39,35,73,3,3,5,52,68,111,0,4,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,54,74,127,6,4,9,0,4,4,101,114,213,24,24,44,350,360,707
SSC21627,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13
SSC21628,26,30,54,0,0,0,0,0,0,11,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,12,0,0,0,0,0,0,11,6,12,5,0,9,41,34,76
SSC21629,3268,3187,6453,852,836,1691,444,434,876,3827,3680,7503,346,344,689,159,174,340,223,205,425,64,68,133,26,29,52,89,87,178,0,0,0,5178,5020,10201,9986,11611,21598,156,151,312,16172,17624,33799,3069,2944,6022,22507,23758,46271
SSC21630,11,12,19,0,0,0,3,0,3,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,3,7,11,39,29,72,57,47,104
SSC21631,2136,2157,4286,194,222,415,31,28,61,793,815,1607,27,32,62,5,12,18,15,6,18,7,3,16,4,3,9,3,0,3,0,0,0,885,907,1791,150,163,316,29,19,45,1252,1314,2566,320,337,657,3702,3806,7508
SSC21632,2484,2512,4996,350,355,705,54,55,110,1430,1483,2914,35,47,85,14,21,35,23,20,50,11,13,21,4,8,15,5,0,6,0,0,0,1585,1653,3238,205,272,477,29,29,55,2168,2308,4475,530,593,1122,5189,5407,10592
SSC21633,4073,4128,8204,500,567,1066,85,94,183,1990,2255,4245,74,53,126,48,51,99,30,33,64,18,27,51,3,3,4,12,9,21,0,0,0,2258,2529,4787,253,315,563,44,38,86,3058,3445,6500,629,609,1236,7762,8184,15946
SSC21634,16,17,25,0,0,0,0,0,0,0,4,4,0,0,0,0,3,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,3,9,11,0,3,3,17,20,39
SSC21635,6,6,12,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,3,8,8,3,4,3,14,15,26
SSC21636,8,13,15,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,3,7,10,0,0,0,14,19,29
SSC21637,3061,3363,6426,262,265,521,68,74,141,1621,1779,3395,46,55,105,18,21,43,26,19,45,8,11,20,3,4,10,4,7,7,0,0,0,1796,1964,3763,390,463,855,32,32,61,2482,2723,5198,314,340,652,5861,6417,12275
SSC21638,316,314,631,22,21,40,0,0,0,72,97,166,3,3,4,0,0,0,0,3,5,0,3,5,0,0,0,0,0,0,0,0,0,75,108,184,4,3,7,3,0,3,106,132,237,35,39,72,454,483,937
SSC21639,15,16,31,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,3,3,5,4,3,6,29,19,45
SSC21640,16,20,42,3,0,5,0,0,0,5,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,15,0,0,0,0,0,0,7,8,21,0,0,0,30,30,55
SSC21641,21,19,42,5,4,5,0,0,0,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,0,0,0,0,0,0,3,15,21,3,0,9,32,37,68
SSC21642,748,751,1499,84,106,184,27,33,55,208,225,430,7,8,20,20,20,38,0,6,6,5,0,10,5,6,15,0,0,0,0,0,0,274,300,572,12,6,16,11,4,14,379,411,791,133,118,256,1258,1287,2543
SSC21643,130,123,255,14,14,20,0,0,0,31,41,68,3,0,3,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,41,43,81,3,3,3,0,0,0,49,58,114,5,5,13,192,193,385
SSC21644,68,61,124,3,0,7,0,3,4,13,15,31,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,41,0,0,3,0,0,0,25,27,52,3,3,6,93,87,180
SSC21645,253,231,484,22,30,50,0,0,0,48,63,114,0,6,5,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,69,125,7,8,22,3,5,6,93,109,205,29,32,55,375,373,750
SSC21646,30,16,42,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,6,6,18,35,28,62
SSC21647,100,90,184,0,8,8,0,0,0,12,13,20,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,27,0,0,0,0,0,0,18,16,37,15,9,22,130,121,249
SSC21648,2181,2212,4390,268,294,557,106,107,205,3256,3502,6762,75,93,168,48,44,89,27,38,72,12,11,18,25,20,41,8,15,21,3,0,3,3554,3824,7376,498,568,1064,32,32,64,4349,4712,9067,435,475,911,6966,7394,14364
SSC21649,65,58,122,11,10,18,3,0,3,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,3,3,4,0,0,0,25,15,44,3,3,5,94,77,175
SSC21650,10,11,26,0,4,3,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,7,14,0,0,0,16,21,42
SSC21651,60,64,125,0,0,3,3,0,3,16,14,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,35,3,3,3,0,0,0,19,19,42,4,10,19,91,92,181
SSC21652,34,33,61,0,0,0,0,0,0,23,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,35,0,0,4,3,3,6,28,16,42,4,7,18,64,62,126
SSC21653,136,125,263,7,7,11,0,0,3,45,51,100,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,106,0,0,0,0,0,0,57,60,120,13,14,19,201,204,401
SSC21654,231,227,454,13,13,31,5,8,12,43,42,82,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,54,101,10,6,15,0,0,0,73,71,148,24,17,48,333,317,647
SSC21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21656,110,79,188,16,10,23,10,23,35,70,82,149,10,9,18,0,7,11,5,0,8,4,3,9,0,0,0,0,0,0,0,0,0,109,119,230,27,13,37,0,0,0,149,145,291,24,27,49,284,249,529
SSC21657,120,102,226,6,17,25,0,0,0,46,45,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,85,0,0,0,0,0,0,49,60,110,6,8,10,176,167,341
SSC21658,22,17,34,3,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,9,3,7,0,0,0,25,16,47
SSC21659,58,46,105,8,13,22,0,0,0,17,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,28,0,0,0,0,0,0,31,25,53,22,12,29,110,81,193
SSC21660,57,63,117,3,5,5,0,0,0,17,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,34,0,0,0,0,0,0,22,20,40,15,8,27,92,85,183
SSC21661,11,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,15,29
SSC21662,346,349,694,64,66,133,17,17,27,165,153,319,20,16,35,0,3,3,9,5,12,0,3,5,0,0,0,0,0,8,0,0,0,207,200,408,9,14,23,0,3,6,289,284,573,53,67,119,686,695,1385
SSC21663,56,47,104,0,0,0,0,0,0,20,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,40,0,0,0,5,3,5,21,27,47,12,10,18,90,74,169
SSC21664,475,429,911,11,8,19,20,14,35,721,740,1458,4,7,14,5,0,5,9,13,17,0,3,0,4,3,7,0,8,6,0,0,0,764,783,1545,95,117,212,8,5,15,873,915,1785,74,77,156,1426,1424,2849
SSC21665,5,7,13,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,3,0,0,0,10,7,19
SSC21666,1019,1063,2086,168,176,342,33,39,72,365,413,781,26,31,55,5,6,15,8,7,16,0,0,0,3,3,3,10,4,15,0,0,0,458,495,955,134,132,269,7,17,23,770,819,1587,119,118,242,1904,2004,3911
SSC21667,29,28,55,8,5,8,0,0,0,5,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,0,3,0,0,0,0,12,15,23,3,4,11,48,46,91
SSC21668,72,62,134,8,6,10,0,3,5,11,7,22,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,19,12,30,0,0,0,0,0,0,24,17,40,12,12,27,112,92,201
SSC21669,7,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,14,14,21
SSC21670,160,171,330,37,21,54,0,3,8,41,50,92,4,6,12,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,57,111,3,9,11,3,4,5,96,88,183,22,19,42,269,274,545
SSC21671,7228,7881,15106,1422,1649,3075,487,575,1067,2681,2929,5608,150,156,305,295,357,648,88,80,163,16,22,33,47,58,101,5,9,17,0,0,0,3766,4181,7947,583,504,1087,132,129,265,5911,6460,12370,1545,1581,3131,14680,15927,30607
SSC21672,9431,9748,19175,325,293,626,79,73,155,2333,2486,4820,67,52,121,37,34,70,20,23,42,13,11,31,5,11,15,5,4,12,0,0,0,2565,2694,5265,786,773,1561,44,54,96,3723,3822,7542,621,712,1329,13775,14277,28050
SSC21673,53,55,115,0,0,3,0,0,3,4,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,21,0,0,0,0,0,0,7,12,23,8,9,19,75,74,153
SSC21674,468,444,910,105,115,220,3,8,7,123,128,248,0,0,7,0,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,130,137,270,3,7,6,0,3,6,238,264,503,67,62,130,773,770,1545
SSC21675,13,12,24,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,3,3,3,3,10,22,21,35
SSC21676,16,18,32,3,0,3,0,0,0,6,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18,4,0,4,0,0,3,18,13,25,3,3,9,30,30,61
SSC21677,6,4,11,0,0,0,0,0,0,4,4,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,0,0,0,0,0,0,9,6,10,0,0,0,16,14,24
SSC21678,25,21,39,0,0,3,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,3,5,5,3,0,4,28,22,50
SSC21679,13,4,19,0,0,4,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,0,0,0,0,0,5,5,12,0,0,0,16,10,33
SSC21680,767,739,1510,129,147,268,11,11,17,342,365,704,10,10,16,7,9,19,12,8,19,0,0,0,3,3,5,0,0,0,0,0,0,377,396,776,18,22,35,6,10,11,526,571,1101,70,68,142,1363,1378,2747
SSC21681,19,18,39,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,8,0,5,10,21,29,49
SSC21682,40,42,84,0,0,0,0,0,0,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,15,4,0,8,0,0,0,16,9,26,3,0,3,56,47,111
SSC21683,27,16,41,3,10,18,0,0,0,3,6,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,0,0,0,0,0,0,15,19,28,4,3,7,42,32,78
SSC21684,18,19,38,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,9,9,8,7,15,28,41,65
SSC21685,18,14,33,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,0,0,0,0,3,8,4,11,7,8,19,37,20,61
SSC21686,3,3,9,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,9,0,0,0,9,10,17
SSC21687,162,171,327,9,20,31,0,0,3,32,34,61,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36,43,76,0,3,3,0,0,0,47,66,111,32,34,68,241,267,507
SSC21688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
