SSC_CODE_2016,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4_m_sty_blk_Ds,OPDs_F_ap_I_4_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SSC21448,66,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,142,27,..,95,142
SSC21449,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,0,..,13,36
SSC21450,553,1443,13,22,0,0,13,22,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,3,4,8,15,0,3,573,1484,52,..,633,1484
SSC21451,30,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72,6,..,34,72
SSC21452,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,8,..,17,17
SSC21453,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,..,9,22
SSC21454,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,..,11,18
SSC21455,40,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,95,15,..,54,95
SSC21456,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,39,5,..,24,39
SSC21457,32,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,9,11,0,0,38,93,17,..,58,93
SSC21458,6612,19056,1029,1808,92,208,1126,2016,73,151,0,0,0,0,0,0,73,151,0,0,107,130,0,0,4,21,119,155,0,0,7929,21377,448,..,8376,21377
SSC21459,353,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,358,1148,22,..,380,1148
SSC21460,4731,13233,486,1029,19,42,501,1072,31,40,0,0,0,0,0,0,31,40,3,10,0,0,0,0,0,0,3,10,10,17,5274,14375,390,..,5664,14375
SSC21461,43,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,113,8,..,48,113
SSC21462,73,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,179,12,..,81,179
SSC21463,29,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,89,7,..,41,89
SSC21464,802,2168,0,3,0,0,0,3,3,4,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,7,3,7,3,4,811,2188,63,..,874,2188
SSC21465,83,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,82,194,26,..,109,194
SSC21466,34,68,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,38,77,19,..,54,77
SSC21467,1357,3825,150,354,88,252,235,603,39,96,0,0,4,8,0,0,41,97,0,0,0,0,0,0,3,15,6,12,6,12,1645,4559,233,..,1881,4559
SSC21468,0,0,10,9,0,0,10,9,0,0,0,0,0,0,0,0,0,0,35,42,0,0,0,0,0,0,34,44,0,0,43,52,0,..,43,52
SSC21469,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,..,4,19
SSC21470,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,..,6,16
SSC21471,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,..,3,15
SSC21472,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,3,..,10,20
SSC21473,141,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,3,9,6,17,0,0,151,379,12,..,164,379
SSC21474,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,45,0,..,21,45
SSC21475,36,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,120,4,..,46,120
SSC21476,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,3,..,22,46
SSC21477,218,514,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,223,514,37,..,259,514
SSC21478,81,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,218,19,..,96,218
SSC21479,271,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,813,18,..,294,813
SSC21480,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,4,..,20,39
SSC21481,1914,4686,76,121,4,12,83,135,152,226,0,0,0,0,0,0,152,226,3,3,0,0,0,0,3,3,5,9,3,8,2158,5053,246,..,2407,5053
SSC21482,47,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,126,10,..,57,126
SSC21483,201,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,580,43,..,238,580
SSC21484,4230,11325,298,442,11,21,310,458,4,5,0,0,0,0,0,0,4,5,4,3,35,43,0,0,0,0,42,49,8,11,4588,11858,412,..,4997,11858
SSC21485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC21486,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,56,10,..,33,56
SSC21487,314,923,0,6,0,0,0,6,3,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,0,7,0,0,317,943,34,..,351,943
SSC21488,100,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,224,32,..,133,224
SSC21489,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,..,9,7
SSC21490,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,..,3,3
SSC21491,28,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,81,4,..,37,81
SSC21492,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,4,..,14,25
SSC21493,34,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,100,16,..,51,100
SSC21494,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,61,9,..,34,61
SSC21495,4719,13510,885,1404,203,418,1084,1819,9,19,51,87,0,0,0,0,58,102,37,40,26,32,0,0,0,0,58,80,19,52,5951,15566,451,..,6403,15566
SSC21496,33,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,70,7,..,39,70
SSC21497,56,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,139,19,..,79,139
SSC21498,31,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,88,9,..,48,88
SSC21499,37,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,79,21,..,62,79
SSC21500,170,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,168,411,3,..,171,411
SSC21501,144,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,381,8,..,146,381
SSC21502,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,..,3,8
SSC21503,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,6,..,15,40
SSC21504,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,..,7,10
SSC21505,250,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,3,248,536,45,..,297,536
SSC21506,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,3,..,18,37
SSC21507,169,362,0,0,0,0,0,0,10,12,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,185,374,73,..,255,374
SSC21508,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,47,0,..,14,47
SSC21509,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
SSC21510,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,55,14,..,47,55
SSC21511,409,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,412,1167,35,..,448,1167
SSC21512,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,8,..,23,34
SSC21513,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,..,14,32
SSC21514,245,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,0,255,593,40,..,293,593
SSC21515,392,676,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,3,4,0,0,402,680,1250,..,1652,680
SSC21516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC21517,288,739,4,9,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,301,756,46,..,345,756
SSC21518,34,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,94,10,..,43,94
SSC21519,252,717,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,256,723,22,..,276,723
SSC21520,305,887,3,7,0,0,3,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,15,317,911,22,..,341,911
SSC21521,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,3,..,11,31
SSC21522,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,55,8,..,26,55
SSC21523,44,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,109,7,..,57,109
SSC21524,112,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,350,5,..,112,350
SSC21525,1211,2912,74,103,9,13,84,124,30,33,0,0,0,0,0,0,30,33,0,0,0,0,0,0,3,9,3,9,4,12,1333,3086,157,..,1484,3086
SSC21526,451,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,447,1259,43,..,498,1259
SSC21527,167,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,475,17,..,178,475
SSC21528,662,1794,18,37,0,0,18,37,8,11,0,0,0,0,0,0,8,11,0,0,0,0,0,0,4,5,3,4,3,8,698,1861,40,..,738,1861
SSC21529,64,159,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,11,19,0,0,78,178,4,..,84,178
SSC21530,90,219,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,222,26,..,122,222
SSC21531,35,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,36,75,25,..,64,75
SSC21532,333,725,5,28,8,21,17,47,18,35,6,13,0,0,0,0,30,51,0,0,0,0,0,0,7,16,7,16,11,26,395,859,1384,..,1776,859
SSC21533,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,..,7,10
SSC21534,669,2047,32,64,0,0,32,64,36,64,0,0,0,0,0,0,36,64,0,0,0,3,0,3,0,0,3,7,3,9,745,2190,50,..,797,2190
SSC21535,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,8,6,0,0,16,28,12,..,28,28
SSC21536,66,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,67,208,11,..,78,208
SSC21537,1027,2882,189,309,101,208,294,521,72,117,0,0,0,0,0,0,72,117,0,0,0,0,0,0,0,0,0,0,6,7,1391,3531,124,..,1519,3531
SSC21538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC21539,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,12,..,21,23
SSC21540,321,924,25,49,0,0,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,972,50,..,398,972
SSC21541,423,1059,16,20,0,0,16,20,3,9,0,0,0,0,0,0,3,9,0,0,15,20,0,0,0,0,15,20,14,13,467,1122,47,..,512,1122
SSC21542,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,3,..,22,25
SSC21543,64,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,180,4,..,73,180
SSC21544,2057,7600,53,123,62,197,113,321,8,30,18,38,0,0,0,0,28,61,0,0,0,0,0,0,0,0,0,0,4,10,2199,7997,62,..,2263,7997
SSC21545,1757,6230,31,117,71,182,102,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1865,6535,94,..,1957,6535
SSC21546,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,6,..,13,27
SSC21547,59,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,64,140,36,..,103,140
SSC21548,1942,6336,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,3,1952,6345,92,..,2044,6345
SSC21549,252,888,3,4,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,260,906,12,..,270,906
SSC21550,209,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,215,491,56,..,267,491
SSC21551,278,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,280,789,43,..,327,789
SSC21552,648,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,15,18,0,0,0,4,22,30,0,0,679,1859,75,..,751,1859
SSC21553,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,25,3,..,14,25
SSC21554,2771,7543,546,902,204,454,754,1356,16,32,95,122,0,0,0,0,109,151,0,0,0,0,0,0,12,8,12,8,6,19,3649,9070,339,..,3983,9070
SSC21555,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,90,8,..,40,90
SSC21556,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,4,..,10,18
SSC21557,38,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,80,89,..,130,80
SSC21558,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,3,..,17,17
SSC21559,1094,3057,112,172,6,16,117,189,3,8,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,4,3,4,0,0,1220,3259,79,..,1302,3259
SSC21560,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,7,..,12,17
SSC21561,1893,4552,14,24,0,0,14,24,52,71,0,0,0,0,0,0,52,71,0,0,0,0,0,4,14,23,17,29,13,44,1988,4714,206,..,2197,4714
SSC21562,26,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,75,16,..,42,75
SSC21563,110,341,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,344,4,..,118,344
SSC21564,1477,4655,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,5,7,7,14,0,0,0,0,7,16,4,21,1495,4695,75,..,1571,4695
SSC21565,1536,4499,356,720,756,2105,1117,2818,194,342,214,411,111,230,7,14,523,996,0,0,0,4,0,0,3,4,6,12,16,30,3191,8357,318,..,3508,8357
SSC21566,143,395,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,144,401,8,..,159,401
SSC21567,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,3,..,22,36
SSC21568,151,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,357,108,..,264,357
SSC21569,75,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,184,24,..,97,184
SSC21570,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56,24,..,49,56
SSC21571,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,7,..,20,35
SSC21572,75,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82,200,12,..,95,200
SSC21573,690,1341,5,9,3,8,7,15,22,21,0,0,0,0,0,0,22,21,3,3,0,0,0,3,0,4,7,16,0,3,728,1398,181,..,910,1398
SSC21574,435,875,25,32,0,0,25,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,0,0,7,17,0,8,470,923,310,..,783,923
SSC21575,306,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,5,17,0,3,316,739,47,..,358,739
SSC21576,1778,5369,397,826,383,876,780,1698,429,785,551,956,226,351,0,0,1211,2094,0,0,0,3,0,0,54,94,53,97,28,61,3845,9326,496,..,4337,9326
SSC21577,4355,13419,1205,2611,616,1558,1824,4167,748,1438,376,766,324,481,0,0,1455,2681,0,0,0,5,0,0,131,211,133,212,33,58,7790,20542,751,..,8540,20542
SSC21578,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,..,4,4
SSC21579,112,254,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,120,263,22,..,148,263
SSC21580,215,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,616,25,..,243,616
SSC21581,81,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,222,8,..,96,222
SSC21582,56,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,57,158,24,..,82,158
SSC21583,764,2066,101,158,26,68,129,224,126,190,0,0,0,0,0,0,132,195,0,0,0,0,0,0,0,0,0,0,0,0,1021,2485,102,..,1128,2485
SSC21584,28,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,82,16,..,41,82
SSC21585,28,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,24,73,8,..,30,73
SSC21586,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,63,..,72,17
SSC21587,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,..,3,5
SSC21588,1724,4073,41,53,0,0,41,53,19,21,0,0,0,0,0,0,19,21,10,12,10,13,3,3,3,5,25,37,8,17,1817,4203,404,..,2215,4203
SSC21589,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,5,..,10,14
SSC21590,36,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,40,127,17,..,56,127
SSC21591,71,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,175,19,..,91,175
SSC21592,85,175,0,0,9,9,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,97,193,164,..,261,193
SSC21593,1495,4704,81,189,1562,4287,1639,4469,359,671,110,235,784,1400,3,3,1257,2309,0,0,0,0,0,0,0,5,0,5,7,20,4403,11509,445,..,4850,11509
SSC21594,40,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,90,3,..,41,90
SSC21595,111,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,108,239,16,..,124,239
SSC21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,3,0
SSC21597,203,449,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,6,0,0,4,11,9,12,219,471,191,..,408,471
SSC21598,46,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,6,51,111,15,..,69,111
SSC21599,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,..,3,4
SSC21600,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,..,12,16
SSC21601,443,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,15,11,3,9,463,1291,32,..,493,1291
SSC21602,31,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,3,..,37,78
SSC21603,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,49,17,..,40,49
SSC21604,652,1418,103,226,0,3,100,230,3,8,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,14,758,1660,99,..,862,1660
SSC21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC21606,44,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,104,12,..,51,104
SSC21607,2977,6638,293,414,0,0,292,417,40,48,0,0,0,0,0,0,45,49,22,32,9,17,0,0,16,24,47,72,13,23,3374,7202,404,..,3778,7202
SSC21608,169,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,9,0,0,168,530,7,..,180,530
SSC21609,154,309,3,6,0,0,3,6,3,3,0,0,0,0,0,0,3,3,0,8,0,0,0,0,6,10,8,16,0,0,170,334,81,..,246,334
SSC21610,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,0,..,12,37
SSC21611,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,..,8,10
SSC21612,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,..,12,4
SSC21613,68,196,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,68,209,8,..,77,209
