SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC22670,86,94,179,0,0,0,0,0,0,9,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,15,0,0,0,0,0,0,11,7,15,12,18,30,108,120,227
SSC22671,46,46,89,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,4,6,3,9,52,54,109
SSC22672,5514,5910,11425,84,95,183,12,11,21,507,538,1044,8,14,20,9,10,15,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,538,576,1112,96,119,215,9,6,12,723,794,1520,395,359,753,6633,7064,13698
SSC22673,7481,8136,15620,110,139,245,20,27,46,852,980,1827,24,19,37,15,11,32,13,7,23,0,3,3,5,4,10,8,0,10,0,0,0,936,1052,1990,163,185,352,16,23,40,1221,1399,2622,436,433,866,9141,9965,19103
SSC22674,129,109,244,3,0,3,0,0,0,15,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,24,0,0,0,0,0,0,19,6,29,22,23,50,172,141,316
SSC22675,28,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,35,25,56
SSC22676,779,816,1593,35,48,85,3,3,8,51,60,113,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,59,64,124,3,3,5,0,0,0,97,120,216,98,96,195,972,1032,2005
SSC22677,37,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,3,35,34,68
SSC22678,28,27,53,0,0,0,0,0,0,4,0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,5,4,5,3,4,3,30,37,71
SSC22679,12,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,16
SSC22680,60,41,103,0,3,4,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,5,8,14,7,5,14,74,50,130
SSC22681,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
SSC22682,243,189,433,7,4,12,0,0,0,17,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,37,0,0,0,0,0,0,27,20,45,26,27,55,294,234,533
SSC22683,7,8,22,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,5,6,5,11,14,20,34
SSC22684,955,956,1911,50,60,110,7,10,16,43,55,98,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,127,0,3,6,8,4,13,118,133,257,120,133,256,1195,1221,2421
SSC22685,5636,6196,11834,413,471,889,23,32,58,608,659,1263,30,27,51,3,10,13,14,13,20,0,4,7,0,0,0,6,3,6,0,0,0,682,746,1429,37,47,83,17,17,31,1151,1282,2432,599,704,1302,7384,8179,15569
SSC22686,110,120,226,0,5,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,12,14,10,6,12,121,129,253
SSC22687,11,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,19
SSC22688,29,29,57,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,3,3,3,0,3,32,31,66
SSC22689,2339,2342,4678,30,34,61,3,6,11,163,157,326,9,5,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,179,178,349,11,19,30,5,3,6,220,224,448,188,151,344,2746,2719,5468
SSC22690,267,289,559,0,0,0,0,0,0,25,21,47,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,50,6,3,10,0,0,0,37,25,65,26,18,44,329,336,667
SSC22691,2051,2097,4153,22,19,40,6,3,7,129,145,271,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,157,288,17,15,29,3,6,8,173,195,364,122,114,240,2352,2407,4763
SSC22692,9,8,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,12,9,21
SSC22693,63,56,118,0,0,3,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,7,4,14,3,5,13,83,65,145
SSC22694,270,277,548,9,11,17,0,0,3,22,16,36,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,49,0,0,0,0,0,0,38,33,71,22,25,52,333,331,666
SSC22695,6,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,17
SSC22696,78,84,162,4,0,3,0,0,4,7,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,20,0,0,0,0,0,0,17,14,30,0,3,3,96,96,192
SSC22697,10554,11644,22201,683,751,1433,30,41,76,1024,1196,2223,43,57,103,27,32,65,25,33,61,9,10,19,6,16,21,3,5,6,0,0,0,1178,1392,2569,184,126,315,29,29,59,2078,2301,4376,1317,1425,2737,13945,15370,29312
SSC22698,11,13,27,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,19,28
SSC22699,31,26,53,0,3,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,6,7,8,3,3,5,38,33,72
SSC22700,33,34,67,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,7,3,10,5,0,5,46,42,84
SSC22701,53,41,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,26,68,44,114
SSC22702,11,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,18
SSC22703,23,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,43
SSC22704,77,75,155,0,3,5,0,0,0,7,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,22,0,0,0,0,0,0,10,10,23,6,8,11,94,94,190
SSC22705,3,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,4,3,11
SSC22706,49,52,98,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,4,0,9,0,4,4,50,58,109
SSC22707,1049,1054,2109,5,10,17,7,0,6,64,66,131,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70,73,146,29,28,55,0,0,4,103,109,214,64,58,124,1221,1221,2437
SSC22708,2045,2134,4177,36,36,75,7,5,13,235,233,465,5,6,10,0,0,0,0,3,4,0,0,0,3,3,3,0,0,0,0,0,0,245,255,501,14,20,37,0,3,7,306,311,616,169,182,348,2519,2621,5137
SSC22709,1612,1683,3295,4,11,18,6,0,5,131,102,234,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,110,245,5,17,20,0,7,8,152,140,293,90,83,178,1854,1912,3768
SSC22710,22,19,42,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,3,6,25,23,51
SSC22711,70,54,121,11,12,20,0,0,0,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,0,0,0,0,0,0,14,17,31,17,13,27,98,81,179
SSC22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22713,47,35,79,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,4,3,6,51,46,90
SSC22714,842,870,1710,11,13,18,0,0,0,41,50,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,49,89,3,8,10,3,4,8,51,76,124,50,58,114,945,1001,1951
SSC22715,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6
SSC22716,110,125,233,0,0,3,0,0,0,5,6,12,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,0,0,0,0,0,0,5,12,18,8,10,14,126,144,269
SSC22717,1663,1717,3384,91,90,183,26,34,56,326,405,728,18,28,44,7,16,18,4,3,7,4,11,17,7,7,9,0,3,3,0,0,0,384,496,888,60,22,85,4,7,12,545,621,1162,228,229,456,2436,2565,4999
SSC22718,12,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,27
SSC22719,21,22,41,0,0,3,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,4,3,7,0,0,4,27,31,51
SSC22720,366,357,725,12,15,25,3,0,4,25,16,42,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,49,0,0,0,0,0,0,41,36,74,70,59,132,481,449,932
SSC22721,9,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,20
SSC22722,16,8,25,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,3,0,4,25,19,35
SSC22723,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11
SSC22724,32,18,49,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,5,4,9,4,5,10,36,27,69
SSC22725,55,48,101,0,0,0,0,0,0,4,7,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,3,9,9,3,4,7,58,54,114
SSC22726,20,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,19,39
SSC22727,52,59,107,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,0,0,0,0,0,0,5,9,8,3,4,10,58,63,126
SSC22728,96,104,202,0,0,0,0,0,0,12,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,11,0,0,0,0,0,0,12,5,11,7,18,20,116,120,237
SSC22729,138,129,270,4,3,13,0,0,0,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,11,4,13,0,0,0,19,15,39,16,9,30,178,155,330
SSC22730,42,42,80,0,0,4,0,0,0,4,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,3,0,0,0,9,7,16,8,4,11,56,48,111
SSC22731,3759,4205,7964,171,163,327,14,10,24,427,463,889,9,13,27,15,9,22,0,0,3,0,0,3,0,4,3,0,0,4,0,0,0,466,514,982,26,25,47,5,11,15,665,708,1375,458,531,985,4876,5446,10324
SSC22732,40,40,76,0,0,0,0,0,0,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,0,0,0,0,0,0,6,4,12,6,12,15,57,48,104
SSC22733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22734,29,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,31,22,60
SSC22735,22,16,39,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,21,19,41
SSC22736,15164,15867,31031,442,477,920,66,67,134,1812,1846,3661,61,59,117,32,34,59,22,23,42,9,5,9,5,4,15,3,4,14,0,0,0,2009,2040,4052,343,366,710,43,19,60,2835,2903,5739,1492,1550,3036,19489,20320,39811
SSC22737,670,619,1288,13,17,35,3,3,4,93,104,200,7,7,10,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,104,117,219,9,9,16,3,3,6,129,145,274,102,96,192,899,856,1754
SSC22738,58,33,89,3,11,13,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,3,12,14,3,0,5,64,50,112
SSC22739,413,408,821,23,21,44,3,6,8,23,32,55,6,0,7,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,42,71,0,0,3,0,0,0,54,68,123,23,42,66,491,513,1003
SSC22740,140,146,279,6,8,13,0,0,4,15,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,31,0,0,0,0,0,0,27,19,44,19,23,45,182,181,369
SSC22741,47,48,94,3,3,6,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,7,3,9,0,3,4,53,56,103
SSC22742,4277,4139,8411,123,95,218,16,20,38,634,566,1196,25,30,55,9,14,23,11,7,16,0,0,0,3,0,3,4,0,5,0,0,0,697,634,1335,189,168,352,11,8,17,1018,901,1921,515,452,965,5811,5491,11299
SSC22743,1460,1388,2844,73,80,153,21,24,42,438,399,843,26,29,59,6,5,17,7,15,23,0,5,6,3,3,5,4,4,10,0,0,0,511,483,993,277,266,546,5,5,11,866,838,1704,639,283,924,2966,2507,5477
SSC22744,5398,5704,11102,236,264,492,151,182,338,493,563,1051,69,63,126,12,19,32,10,12,24,3,4,10,3,3,5,5,14,18,0,0,0,744,856,1598,29,40,64,15,16,27,1017,1169,2188,518,564,1082,6937,7435,14378
SSC22745,77,77,152,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,4,4,3,0,3,79,77,157
SSC22746,12,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,21
SSC22747,2274,2414,4685,68,71,136,3,7,11,204,208,408,3,0,3,4,3,11,0,0,3,0,0,0,0,0,4,3,0,3,0,0,0,214,230,442,15,31,47,3,4,3,298,328,635,206,262,466,2782,3001,5789
SSC22748,18,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,39
SSC22749,46,41,87,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,3,7,11,3,5,6,47,54,102
SSC22750,194,179,367,0,0,0,6,0,8,13,9,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,41,0,0,0,0,0,0,20,17,38,37,39,79,254,238,485
SSC22751,95,104,202,3,6,10,0,0,0,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,0,0,0,0,0,0,8,18,30,3,11,9,107,135,239
SSC22752,7976,8478,16452,159,173,339,19,16,33,616,652,1267,11,12,27,4,7,9,7,5,10,0,0,0,0,0,5,6,4,10,0,0,0,660,693,1358,151,188,337,10,0,13,985,1057,2039,528,600,1133,9485,10140,19626
SSC22753,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SSC22754,10,15,24,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,21,30
SSC22755,1208,1306,2511,30,40,70,5,3,11,154,171,325,5,4,4,0,6,5,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,164,193,359,6,7,15,4,0,4,207,240,445,98,113,212,1514,1655,3172
SSC22756,138,143,283,4,0,3,0,0,0,10,7,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,15,0,0,0,0,0,0,12,9,22,14,28,42,171,181,351
SSC22757,10,18,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,19,28
SSC22758,79,95,177,0,4,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,7,8,8,15,28,96,115,216
SSC22759,12,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,16,20,35
SSC22760,1402,1604,3009,41,52,94,3,0,3,114,139,253,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,150,271,13,9,18,3,5,7,179,217,389,221,216,440,1803,2041,3840
SSC22761,2200,2210,4414,91,126,216,6,6,18,243,236,474,11,11,18,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,256,516,15,12,28,4,3,8,367,394,765,191,197,385,2755,2804,5561
SSC22762,12,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,18
SSC22763,165,160,324,5,3,11,0,0,0,7,7,16,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20,0,0,0,0,0,0,12,13,23,11,11,25,188,186,368
SSC22764,38,34,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,42,40,79
SSC22765,16,17,35,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,5,3,3,7,27,23,51
SSC22766,22,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,28,15,42
SSC22767,58,44,97,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,6,3,8,0,3,5,60,55,110
SSC22768,74,63,135,0,0,4,3,6,7,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,15,3,0,3,0,0,0,9,7,18,4,11,16,88,77,164
SSC22769,29,28,57,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,0,0,0,28,32,62
SSC22770,94,72,168,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,3,16,19,40,113,94,213
SSC22771,22,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,49
SSC22772,18,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,35
SSC22773,21,24,44,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,6,0,0,3,25,28,55
SSC22774,197,177,375,0,3,3,0,0,0,9,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,5,3,7,0,0,0,12,17,27,62,57,123,274,251,522
SSC22775,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,13,18,14,32
SSC22776,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
SSC22777,2320,2296,4609,77,73,149,25,28,56,483,445,924,11,18,38,8,11,20,6,9,20,0,0,0,0,0,0,3,0,3,0,0,0,537,513,1051,120,134,246,5,0,9,736,722,1455,207,191,396,3269,3200,6467
SSC22778,5359,5600,10961,233,231,462,27,36,66,470,459,932,25,20,48,9,9,12,9,8,18,6,6,14,0,3,7,3,12,13,0,0,0,555,557,1107,104,110,216,10,7,18,899,906,1799,507,551,1063,6764,7062,13826
SSC22779,592,582,1177,24,21,52,5,9,12,66,70,134,7,3,8,0,3,7,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,85,87,175,17,15,34,0,0,0,129,133,260,74,62,141,798,778,1578
SSC22780,269,232,504,3,3,7,3,3,6,14,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,48,0,0,0,0,0,0,26,29,48,20,15,38,314,273,589
SSC22781,86,85,174,4,3,11,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,7,13,19,15,19,26,104,114,216
SSC22782,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC22783,27,29,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,6,35,34,69
SSC22784,60,57,119,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,3,9,0,7,8,70,71,138
