SSC_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC22491,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
SSC22492,..,1412,1412,2128,111,2243,1290,26,1322,1068,22,1091,555,3,557,405,3,408,5448,1589,7037
SSC22493,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22494,..,313,313,201,38,235,83,5,95,52,0,48,16,0,16,10,0,6,364,359,725
SSC22495,..,15,15,19,0,19,5,0,5,5,0,5,0,0,0,0,0,0,32,15,48
SSC22496,..,2358,2358,1988,445,2433,1022,167,1190,973,80,1056,284,29,311,100,6,103,4368,3083,7455
SSC22497,..,58,58,54,6,57,9,0,9,6,0,6,6,0,6,0,0,0,77,63,142
SSC22498,..,35,35,73,3,77,20,0,20,20,0,20,15,0,15,5,0,5,136,33,172
SSC22499,..,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,0,0,5,0,11
SSC22500,..,6,6,14,0,14,6,0,6,3,0,3,0,0,0,0,0,0,27,6,35
SSC22501,..,11,11,25,0,24,7,0,10,10,0,10,7,0,7,3,0,3,52,8,64
SSC22502,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22503,..,139,139,181,8,190,59,0,59,42,0,42,31,0,31,8,0,8,326,151,476
SSC22504,..,0,0,0,0,0,3,0,3,6,0,6,0,0,0,3,0,3,15,0,16
SSC22505,..,7,7,9,0,9,0,0,0,0,0,0,6,0,6,3,0,3,21,7,26
SSC22506,..,3,3,9,0,12,5,0,5,0,0,0,0,0,0,0,0,0,14,3,21
SSC22507,..,4,4,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,10,4,10
SSC22508,..,28,28,41,3,39,9,0,9,12,0,12,4,0,4,3,0,3,76,29,100
SSC22509,..,3,3,8,0,10,0,0,0,3,0,3,0,0,0,0,0,0,16,8,17
SSC22510,..,7,7,9,0,14,3,0,3,0,0,0,0,0,0,0,0,0,14,8,28
SSC22511,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22512,..,8,8,20,0,22,5,0,5,4,0,4,3,0,3,3,0,3,30,9,42
SSC22513,..,49,49,82,3,90,17,0,17,9,0,9,9,0,9,4,0,4,118,51,171
SSC22514,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22515,..,219,219,228,16,240,80,0,79,99,0,96,44,0,44,32,0,32,476,231,711
SSC22516,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC22517,..,5,5,12,0,12,3,0,3,6,0,6,0,0,0,0,0,0,19,5,24
SSC22518,..,11,11,29,0,30,14,0,14,13,0,13,5,0,5,0,0,0,63,15,78
SSC22519,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC22520,..,23,23,37,0,41,14,0,14,15,0,15,10,0,8,3,0,3,73,23,101
SSC22521,..,39,39,97,4,104,28,0,25,57,0,57,16,0,16,9,0,9,214,51,260
SSC22522,..,9,9,14,0,14,5,0,5,6,0,6,3,0,3,0,0,0,33,9,41
SSC22523,..,23,23,40,0,42,15,0,15,15,0,15,8,0,8,6,0,6,90,25,107
SSC22524,..,44,44,67,3,70,39,0,43,40,0,45,24,0,24,13,0,13,186,45,231
SSC22525,..,15,15,23,0,23,8,0,8,6,0,6,3,0,3,4,0,4,51,15,65
SSC22526,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22527,..,7,7,11,0,11,4,0,4,3,0,3,3,0,3,0,0,0,19,7,29
SSC22528,..,8,8,16,0,16,3,0,3,6,0,6,3,0,3,0,0,0,23,8,33
SSC22529,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22530,..,67,67,115,8,120,63,0,59,61,0,61,23,0,23,12,0,12,273,80,353
SSC22531,..,115,115,106,4,117,35,0,39,30,0,30,6,0,6,4,0,4,186,123,306
SSC22532,..,16,16,25,0,25,3,0,3,4,0,4,3,0,3,0,0,0,37,16,50
SSC22533,..,114,114,129,12,137,67,0,67,110,0,110,56,0,56,20,0,20,378,123,494
SSC22534,..,1808,1808,1828,237,2066,646,86,731,515,16,528,238,3,242,65,0,67,3295,2145,5437
SSC22535,..,24,24,36,0,34,18,0,18,23,0,23,5,0,5,4,0,4,93,25,120
SSC22536,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22537,..,333,333,365,27,390,144,5,150,122,0,122,65,0,65,30,0,30,729,360,1087
SSC22538,..,835,835,1434,88,1515,630,30,655,944,14,960,390,3,397,90,0,91,3481,970,4459
SSC22539,..,3,3,8,0,8,0,0,0,4,0,4,0,0,0,0,0,0,9,3,17
SSC22540,..,22,22,33,0,33,9,0,9,14,0,14,4,0,4,3,0,3,66,22,92
SSC22541,..,0,0,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,9,0,13
SSC22542,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11
SSC22543,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22544,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22545,..,3,3,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,9,3,15
SSC22546,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC22547,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22548,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22549,..,3,3,8,0,11,3,0,3,3,0,3,5,0,5,0,0,0,20,5,27
SSC22550,..,11,11,24,0,24,6,0,6,9,0,9,3,0,3,0,0,0,42,12,52
SSC22551,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13
SSC22552,..,389,389,502,28,531,178,3,177,211,0,211,85,0,85,37,0,37,1012,424,1442
SSC22553,..,21,21,35,0,41,23,0,23,31,0,31,10,0,10,6,0,6,110,24,132
SSC22554,..,23,23,47,0,48,11,0,11,16,0,16,10,0,10,0,0,0,75,23,99
SSC22555,..,7,7,9,0,8,5,0,5,6,0,6,3,0,3,0,0,0,24,9,36
SSC22556,..,2900,2900,3001,227,3232,1310,38,1348,1263,7,1273,501,0,504,186,3,193,6265,3182,9445
SSC22557,..,75,75,212,6,217,78,0,80,125,0,125,50,0,50,21,0,21,491,86,577
SSC22558,..,15,15,45,3,51,30,0,30,36,0,36,23,0,23,11,0,11,144,18,165
SSC22559,..,318,318,343,146,490,135,32,174,60,11,67,20,0,25,3,3,4,567,514,1084
SSC22560,..,14,14,14,0,16,4,0,4,14,0,14,0,0,0,0,0,0,41,12,55
SSC22561,..,6,6,19,0,19,5,0,5,0,0,0,3,0,3,0,0,0,30,6,33
SSC22562,..,3,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14
SSC22563,..,5,5,11,3,8,6,0,6,0,0,0,0,0,0,0,0,0,14,10,26
SSC22564,..,152,152,177,10,179,52,0,55,37,0,37,22,0,22,8,0,8,293,166,452
SSC22565,..,16,16,21,0,17,12,0,12,15,0,15,0,0,0,0,0,0,42,19,56
SSC22566,..,13,13,17,3,21,10,0,10,16,0,16,9,0,9,3,0,3,46,14,65
SSC22567,..,5,5,11,0,11,14,0,14,6,0,7,5,0,5,0,0,0,39,4,39
SSC22568,..,7,7,6,0,6,0,0,0,4,0,4,0,0,0,0,0,0,11,7,16
SSC22569,..,599,599,1184,103,1290,1287,32,1319,1259,19,1278,621,9,630,487,4,490,4841,768,5604
SSC22570,..,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5
SSC22571,..,23,23,38,3,41,20,0,20,24,0,24,8,0,8,4,0,4,97,26,119
SSC22572,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22573,..,834,834,810,77,892,422,18,440,304,9,314,134,0,134,51,0,51,1719,931,2651
SSC22574,..,44,44,76,3,78,18,0,18,13,0,13,3,0,3,4,0,4,113,46,160
SSC22575,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22576,..,5,5,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,8,5,10
SSC22577,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22578,..,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,5,3,12
SSC22579,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12
SSC22580,..,6,6,5,0,5,3,0,3,5,0,5,7,0,7,0,0,0,15,8,28
SSC22581,..,212,212,396,13,412,189,0,190,210,0,210,91,0,91,46,0,43,927,233,1161
SSC22582,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22583,..,50,50,104,7,107,53,0,52,45,0,45,17,0,19,4,0,4,228,59,291
SSC22584,..,38,38,66,0,67,40,0,40,27,0,27,12,0,12,4,0,4,146,42,188
SSC22585,..,36,36,41,9,54,23,0,23,25,0,25,13,0,15,11,0,11,106,42,154
SSC22586,..,26,26,42,0,42,19,0,19,25,0,25,10,0,10,3,0,3,110,28,136
SSC22587,..,11,11,13,3,12,4,0,3,5,0,5,9,0,9,0,0,0,31,11,48
SSC22588,..,6,6,19,0,19,13,0,13,11,0,11,10,0,10,3,0,3,58,6,65
SSC22589,..,19,19,26,0,26,5,0,5,16,0,16,6,0,6,0,0,0,58,19,74
SSC22590,..,3,3,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,9,3,11
SSC22591,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SSC22592,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22593,..,3,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,3,10
SSC22594,..,4,4,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,11,4,17
SSC22595,..,28,28,24,4,26,7,0,7,4,0,4,3,0,3,4,0,4,39,27,70
SSC22596,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22597,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC22598,..,29,29,47,7,55,17,0,17,18,0,18,14,0,14,9,0,9,112,36,150
SSC22599,..,31,31,38,0,42,13,0,13,7,0,7,7,0,7,0,0,0,59,30,95
SSC22600,..,3,3,12,0,11,0,0,0,3,0,3,0,0,0,0,0,0,20,8,24
SSC22601,..,243,243,369,31,395,202,3,203,199,0,197,94,0,94,29,0,29,890,272,1165
SSC22602,..,14,14,17,0,22,3,0,3,0,0,0,6,0,6,0,0,0,30,14,44
SSC22603,..,12,12,18,0,18,7,0,7,8,0,8,0,0,0,3,0,3,30,12,42
SSC22604,..,30,30,37,3,37,17,0,16,19,0,19,5,0,5,4,0,4,85,31,113
SSC22605,..,3,3,10,0,10,0,0,0,3,0,3,0,0,0,0,0,0,15,3,15
SSC22606,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11
SSC22607,..,442,442,714,48,766,386,7,389,469,0,467,195,0,195,58,0,58,1823,497,2318
SSC22608,..,14,14,23,0,23,9,0,7,6,0,6,0,0,0,3,0,3,44,13,56
SSC22609,..,4,4,10,0,10,0,0,0,3,0,3,3,0,3,0,0,0,17,4,19
SSC22610,..,5,5,4,0,4,3,0,3,0,0,0,5,0,5,0,0,0,16,5,21
SSC22611,..,7,7,26,0,26,10,0,10,13,0,13,3,0,3,0,0,0,51,7,55
SSC22612,..,72,72,147,7,152,42,0,44,34,0,34,10,0,10,8,0,8,238,78,321
SSC22613,..,148,148,121,10,133,26,0,28,22,0,22,3,0,3,0,0,0,170,159,336
SSC22614,..,767,767,1015,61,1069,623,16,641,810,11,823,282,3,284,88,0,88,2814,857,3671
SSC22615,..,606,606,1225,48,1276,698,18,712,847,10,857,329,3,328,138,3,134,3242,674,3913
SSC22616,..,3,3,6,0,6,0,0,3,0,0,0,0,0,0,0,0,0,10,3,13
SSC22617,..,10,10,8,0,13,0,0,0,4,0,4,0,0,0,0,0,0,13,9,21
SSC22618,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC22619,..,10,10,3,0,6,3,0,3,4,0,4,0,0,0,4,0,4,17,8,28
SSC22620,..,441,441,750,25,771,424,4,429,556,3,555,186,0,186,51,0,52,1963,471,2433
SSC22621,..,15,15,24,0,24,9,0,9,5,0,5,5,0,5,0,0,0,43,15,60
SSC22622,..,131,131,121,8,137,49,0,49,25,0,25,12,0,12,3,0,3,217,142,359
SSC22623,..,3,3,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,11,3,12
SSC22624,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14
SSC22625,..,14,14,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,14,23
SSC22626,..,25,25,51,0,54,21,0,21,18,0,18,17,0,17,6,0,6,109,32,137
SSC22627,..,6,6,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10
SSC22628,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22629,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22630,..,3,3,7,0,7,3,0,3,3,0,3,0,0,0,0,0,0,10,3,17
SSC22631,..,110,110,148,13,161,62,3,68,53,0,58,23,0,23,13,0,13,293,124,421
SSC22632,..,7,7,12,0,12,6,0,6,0,0,0,0,0,0,0,0,0,24,7,31
SSC22633,..,3,3,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,13,3,16
SSC22634,..,15,15,11,0,11,5,0,5,3,0,3,0,0,0,3,0,3,18,15,36
SSC22635,..,0,0,5,0,5,0,0,0,0,0,0,4,0,4,0,0,0,13,0,10
SSC22636,..,3,3,6,0,9,3,0,3,0,0,0,0,0,0,0,0,0,11,3,14
SSC22637,..,19,19,97,0,97,25,0,25,33,0,33,24,0,24,5,0,5,185,19,204
SSC22638,..,3,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10
SSC22639,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22640,..,13,13,16,3,14,3,0,3,6,0,6,0,0,0,0,0,0,22,15,34
SSC22641,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC22642,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22643,..,19,19,22,0,22,9,0,9,12,0,12,6,0,6,5,0,5,49,19,66
SSC22644,..,11,11,9,0,9,4,0,4,6,0,6,5,0,5,3,0,3,26,11,43
SSC22645,..,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SSC22646,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22647,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC22648,..,532,532,990,64,1053,654,5,657,697,0,700,334,0,334,176,0,176,2844,604,3450
SSC22649,..,3,3,8,0,8,3,0,3,3,0,3,0,0,0,0,0,0,14,3,18
SSC22650,..,63,63,125,3,132,63,0,67,85,0,83,44,0,44,21,0,21,334,67,402
SSC22651,..,3,3,7,0,11,0,0,0,0,0,0,3,0,3,0,0,0,9,3,14
SSC22652,..,16,16,35,0,40,8,0,8,6,0,7,6,0,6,6,0,6,67,20,89
SSC22653,..,17,17,16,3,16,5,0,8,5,0,5,0,0,3,0,3,3,37,20,52
SSC22654,..,19,19,28,0,30,9,0,9,6,0,6,6,0,6,0,0,0,46,17,63
SSC22655,..,40,40,41,3,39,5,0,5,4,0,4,0,0,0,0,0,0,51,45,90
SSC22656,..,82,82,212,4,209,130,0,128,153,0,155,59,0,59,16,0,16,568,90,654
SSC22657,..,10,10,13,0,13,6,0,6,6,0,6,3,0,3,0,0,0,20,10,27
SSC22658,..,50,50,57,8,69,19,0,19,23,0,23,13,0,13,0,0,3,113,57,171
SSC22659,..,17,17,45,0,45,30,0,30,21,0,21,12,0,12,7,0,7,115,17,133
SSC22660,..,170,170,285,17,306,170,5,171,191,0,191,94,0,94,56,0,56,800,190,991
SSC22661,..,5,5,6,0,6,5,0,5,3,0,3,0,0,0,0,0,0,13,5,15
SSC22662,..,8,8,12,0,12,0,0,0,6,0,6,3,0,3,0,0,0,25,13,35
SSC22663,..,61,61,116,4,122,66,0,66,101,0,101,40,0,40,27,0,27,354,65,420
SSC22664,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22665,..,18,18,36,3,36,4,0,4,13,0,13,7,0,7,0,0,0,63,22,78
SSC22666,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
SSC22667,..,2507,2507,2359,182,2543,900,18,919,834,7,838,351,8,354,121,0,124,4568,2722,7287
SSC22668,..,33,33,74,0,75,31,0,31,32,0,32,8,0,8,7,0,7,148,31,183
SSC22669,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22670,..,7,7,16,0,16,8,0,8,13,0,13,7,0,7,4,0,4,53,7,61
SSC22671,..,7,7,16,0,22,7,0,7,3,0,3,3,0,3,0,0,0,28,9,42
SSC22672,..,870,870,1480,62,1538,900,24,918,935,8,948,340,3,342,147,3,153,3803,963,4774
SSC22673,..,1220,1220,1814,97,1915,1154,25,1179,1359,8,1373,531,3,533,264,3,268,5121,1358,6482
SSC22674,..,35,35,50,0,55,13,0,13,9,0,9,8,0,8,4,0,4,83,34,123
SSC22675,..,7,7,3,0,3,0,0,0,4,0,4,3,0,3,0,0,0,12,7,20
SSC22676,..,287,287,272,30,297,120,4,117,77,0,77,32,0,34,13,0,13,512,319,827
SSC22677,..,4,4,18,0,18,3,0,3,3,0,3,0,0,0,0,0,0,22,4,32
SSC22678,..,8,8,6,0,6,0,0,0,4,0,4,3,0,3,3,0,3,17,8,27
SSC22679,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC22680,..,5,5,16,0,16,5,0,5,9,0,9,9,0,9,0,0,0,33,12,40
SSC22681,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22682,..,62,62,76,8,80,27,0,27,27,0,27,4,0,4,4,0,4,134,66,204
SSC22683,..,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,6,0,8
SSC22684,..,361,361,338,17,357,109,3,116,91,0,91,35,0,35,17,0,22,597,385,980
SSC22685,..,1623,1623,2038,112,2155,795,10,809,753,11,769,385,3,387,150,0,152,4130,1767,5891
SSC22686,..,14,14,31,0,31,11,0,11,14,0,14,10,0,10,7,0,7,68,14,88
SSC22687,..,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12
SSC22688,..,8,8,7,0,7,4,0,4,3,0,3,0,0,0,0,0,0,21,8,25
SSC22689,..,221,221,460,21,481,312,3,315,407,0,407,217,0,217,64,0,64,1467,248,1715
SSC22690,..,23,23,41,4,49,24,0,24,56,0,53,35,0,35,8,0,8,163,25,185
SSC22691,..,148,148,356,13,365,272,4,273,435,0,435,181,0,181,58,0,56,1299,156,1456
SSC22692,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6
SSC22693,..,14,14,26,0,24,10,0,10,4,0,4,0,0,0,0,0,0,45,10,55
SSC22694,..,39,39,61,0,65,42,0,37,35,0,35,26,0,26,12,0,12,170,41,212
SSC22695,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7
SSC22696,..,17,17,20,3,30,4,0,4,11,0,11,4,0,4,8,0,8,47,22,66
SSC22697,..,3523,3523,3660,307,3966,1450,86,1544,1385,40,1425,611,14,626,237,17,254,7350,3988,11340
SSC22698,..,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,0,8
SSC22699,..,3,3,10,0,11,7,0,7,4,0,4,0,0,0,0,0,0,26,5,26
SSC22700,..,9,9,16,0,16,3,0,3,3,0,3,0,0,0,0,0,0,26,9,33
SSC22701,..,18,18,13,0,11,7,0,7,3,0,3,8,0,8,0,0,0,22,23,46
SSC22702,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC22703,..,3,3,9,0,9,0,0,0,5,0,5,0,0,0,0,0,0,15,3,19
SSC22704,..,17,17,29,0,26,19,0,17,5,0,5,3,0,3,6,0,6,57,20,78
SSC22705,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
SSC22706,..,13,13,16,3,16,3,0,3,5,0,5,3,0,3,3,0,3,28,12,43
SSC22707,..,46,46,128,13,144,137,0,137,216,0,216,116,0,118,31,0,31,628,58,683
SSC22708,..,570,570,640,43,679,329,7,339,318,3,326,88,3,90,38,0,41,1416,633,2050
SSC22709,..,218,218,416,14,431,262,6,266,300,0,298,78,0,81,32,0,32,1089,235,1329
SSC22710,..,0,0,3,0,3,7,0,7,3,0,3,0,0,0,0,0,0,14,0,15
SSC22711,..,7,7,26,0,26,10,0,10,6,0,6,11,0,11,0,0,0,48,7,58
SSC22712,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22713,..,9,9,13,0,13,4,0,4,0,0,0,3,0,3,0,0,0,24,9,36
SSC22714,..,72,72,168,5,171,112,0,112,128,0,132,63,0,63,35,0,35,503,78,577
SSC22715,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22716,..,23,23,45,3,49,16,0,16,11,0,11,3,0,3,8,0,8,77,28,106
SSC22717,..,158,158,306,25,328,220,17,237,308,24,334,140,22,157,46,15,58,1020,256,1276
SSC22718,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC22719,..,3,3,9,0,9,3,0,3,3,0,3,3,0,3,0,0,0,17,3,18
SSC22720,..,175,175,128,22,147,36,0,34,28,0,28,7,0,7,10,0,10,208,195,404
SSC22721,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6
SSC22722,..,5,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15
SSC22723,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC22724,..,6,6,6,0,6,0,0,0,0,0,0,5,0,5,0,0,0,16,6,20
SSC22725,..,8,8,18,0,18,0,0,0,7,0,7,3,0,3,0,0,0,32,8,43
SSC22726,..,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,12,0,12
SSC22727,..,9,9,18,0,21,6,0,11,7,0,7,0,0,0,3,0,3,35,13,45
SSC22728,..,13,13,32,3,34,15,0,11,12,0,12,4,0,4,0,0,0,66,16,84
SSC22729,..,52,52,57,3,60,20,0,17,5,0,5,7,4,8,0,0,0,86,57,142
SSC22730,..,12,12,16,3,18,4,0,4,3,0,3,3,0,3,0,0,0,30,13,43
SSC22731,..,1661,1661,1303,125,1425,551,16,570,356,5,358,191,3,190,79,0,79,2464,1819,4286
SSC22732,..,3,3,7,0,7,3,0,3,6,0,6,0,0,0,3,0,3,22,3,31
SSC22733,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22734,..,3,3,10,0,10,3,0,3,0,0,0,3,0,3,0,0,0,18,3,16
SSC22735,..,6,6,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,10,7,17
SSC22736,..,3358,3358,3918,333,4248,2442,58,2503,2336,22,2358,970,6,977,603,3,610,10273,3772,14051
SSC22737,..,173,173,249,17,265,88,0,93,66,0,66,36,0,40,25,0,25,461,194,654
SSC22738,..,17,17,15,0,19,9,0,9,4,0,4,0,0,0,0,0,0,33,16,47
SSC22739,..,70,70,83,9,88,65,0,65,67,0,67,23,0,23,16,0,16,253,74,335
SSC22740,..,36,36,52,6,59,22,0,23,17,0,17,4,0,4,6,0,6,96,46,141
SSC22741,..,6,6,15,0,17,7,0,7,9,0,9,0,0,0,0,0,0,35,12,40
SSC22742,..,1160,1160,1167,231,1402,675,82,759,614,45,663,202,15,224,90,14,106,2754,1548,4308
SSC22743,..,560,560,687,243,936,215,112,323,137,56,193,31,22,58,15,14,29,1082,1006,2089
SSC22744,..,1296,1296,1747,131,1881,816,14,829,803,8,810,346,8,349,133,0,133,3845,1448,5291
SSC22745,..,17,17,23,0,23,10,0,10,12,0,12,3,0,3,0,0,0,48,17,63
SSC22746,..,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,7,3,6
SSC22747,..,465,465,692,39,732,358,7,366,329,4,327,131,0,131,74,0,71,1577,517,2091
SSC22748,..,8,8,5,0,7,4,0,4,3,0,3,0,0,0,0,0,0,11,8,16
SSC22749,..,10,10,16,4,26,3,0,3,3,0,3,0,0,0,3,0,3,27,14,42
SSC22750,..,19,19,49,3,53,17,0,17,27,0,27,11,0,11,0,0,0,112,20,136
SSC22751,..,28,28,35,3,42,11,0,10,12,0,12,7,0,7,0,0,0,70,31,99
SSC22752,..,1082,1082,2185,54,2245,1208,31,1233,1460,11,1473,515,3,517,181,0,178,5548,1179,6727
SSC22753,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22754,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,10
SSC22755,..,366,366,373,39,413,198,6,211,137,3,139,81,0,81,34,0,34,821,413,1238
SSC22756,..,26,26,49,3,49,17,0,17,16,0,16,12,0,12,0,0,0,91,33,121
SSC22757,..,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,6,0,7
SSC22758,..,28,28,34,5,42,8,0,8,8,0,8,6,0,6,3,0,3,58,32,92
SSC22759,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8
SSC22760,..,548,548,453,47,491,226,3,231,171,0,166,58,0,58,34,0,34,939,601,1540
SSC22761,..,446,446,567,39,603,279,3,279,345,0,347,168,0,173,64,0,64,1426,491,1914
SSC22762,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
SSC22763,..,29,29,63,3,67,17,0,17,17,0,17,9,0,9,0,0,0,111,34,146
SSC22764,..,7,7,12,0,12,5,0,5,5,0,5,0,0,0,0,0,0,23,7,33
SSC22765,..,4,4,7,0,7,3,0,3,5,0,5,3,0,3,0,0,0,12,4,20
SSC22766,..,7,7,3,0,5,0,0,0,3,0,3,0,0,0,0,0,0,12,10,19
SSC22767,..,18,18,18,0,17,10,0,10,9,0,9,0,0,0,0,0,0,32,18,50
SSC22768,..,15,15,23,0,23,5,0,6,10,0,10,8,0,8,0,0,0,40,22,60
SSC22769,..,3,3,7,0,7,4,0,4,0,0,0,3,0,3,0,0,0,18,3,26
SSC22770,..,12,12,23,0,23,7,0,7,11,0,11,4,0,4,3,0,3,52,7,65
