SA1_7DIGITCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
2129354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129355,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,13,30,27,73,80,55,28,3,0,307
2129356,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,12,17,37,36,89,87,40,26,13,3,341
2129357,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,4,0,10,16,31,31,90,81,35,28,5,0,318
2129401,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,7,7,3,0,7,6,3,3,0,0,20,17,31,72,133,93,52,22,7,0,430
2129404,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,12,25,51,73,46,28,8,3,3,262
2129405,0,0,0,4,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,4,0,0,15,20,26,100,112,75,44,21,5,0,407
2129408,0,0,0,0,0,0,5,3,3,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,17,14,29,71,72,67,65,37,10,8,369
2129409,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,7,8,4,3,0,0,0,25,20,39,139,173,103,46,14,3,0,538
2129411,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,11,11,7,3,0,3,0,46,16,44,109,137,79,33,19,10,0,443
2129412,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,12,11,19,48,66,50,31,15,3,0,237
2129413,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,10,4,16,31,57,28,17,14,11,0,179
2129414,0,0,4,0,0,10,10,0,0,28,0,0,0,0,3,0,0,0,0,3,0,0,6,7,5,0,3,7,0,27,19,49,90,100,82,57,44,14,3,456
2129415,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,18,51,51,44,24,28,6,0,227
2129416,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,22,6,30,74,64,51,33,13,13,0,282
2129417,0,0,0,0,0,5,3,3,3,23,0,0,3,0,0,3,0,0,0,3,0,3,3,8,5,3,0,3,0,23,13,41,64,78,82,78,27,8,3,391
2129418,0,0,0,0,0,4,8,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,0,18,15,43,61,70,77,63,24,13,0,368
2129419,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,18,24,54,75,69,46,13,4,0,309
2129420,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,11,35,36,83,86,36,13,5,3,309
2129421,0,0,3,0,0,3,3,5,0,15,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,14,28,62,55,70,41,14,12,3,304
2129422,0,0,0,0,3,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,0,0,0,20,25,46,54,99,133,66,22,9,0,456
2129424,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,9,7,22,31,44,47,28,21,10,4,221
2129425,0,0,0,0,4,3,3,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,13,7,19,53,47,31,48,14,5,4,231
2129426,0,0,0,0,0,0,3,13,0,19,0,0,0,3,0,0,0,0,0,0,3,0,0,5,3,3,0,3,3,24,13,38,84,101,76,32,15,24,9,391
2129427,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,9,28,49,47,53,33,13,6,3,255
2129428,0,0,0,0,4,3,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,23,25,58,69,23,16,9,8,232
2129429,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,14,12,41,54,18,12,3,3,167
2129432,0,0,0,0,4,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,0,0,3,0,25,32,33,82,99,89,43,32,9,0,415
2129433,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,13,47,61,43,9,7,3,0,193
2129434,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,11,18,24,43,55,41,15,9,3,212
2129435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,22,15,43,41,17,9,4,0,160
2129437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3
2129438,0,0,0,3,3,3,10,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,5,0,0,30,28,47,55,108,135,79,52,22,3,547
2129439,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,9,19,24,64,51,44,24,5,0,236
2129440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129441,0,0,0,0,0,4,10,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,18,45,34,95,106,63,41,8,0,404
2129442,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,10,7,19,45,51,46,24,6,6,0,208
2129443,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,8,16,26,50,50,62,21,33,5,0,261
2129444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129445,0,0,0,0,0,0,4,3,0,10,0,0,0,0,3,0,0,0,0,0,3,3,3,4,3,3,0,7,0,26,22,36,49,97,92,35,25,15,3,368
2129446,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,14,16,26,33,70,66,45,39,13,0,311
2129447,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,0,0,10,11,44,36,56,85,31,7,4,0,290
2129448,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,15,22,47,52,177,107,45,34,4,0,475
2129449,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,6,11,12,54,100,41,30,18,4,0,283
2129450,0,0,7,0,0,5,4,0,0,14,0,0,0,0,0,0,4,0,0,3,0,0,13,12,4,0,5,0,0,30,4,39,129,104,56,40,14,0,0,387
2129451,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,7,3,0,3,0,4,0,0,0,0,5,10,10,41,78,51,22,10,6,0,237
2129452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,6,0,0,13
2129453,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,10,6,11,49,73,48,17,11,3,5,229
2129454,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,7,3,0,0,0,0,11,17,27,31,102,81,42,23,0,0,320
2129455,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,19,11,35,86,53,19,14,3,0,242
2129456,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,4,3,0,19,12,16,39,53,44,33,46,23,3,267
2129457,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,3,0,0,16,5,7,44,97,50,32,22,4,0,258
2129458,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,9,8,23,57,45,43,51,19,10,0,256
2129459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,18,16,29,36,70,47,20,17,8,0,233
2129460,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,15,33,42,96,68,18,10,0,0,286
2129461,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,8,4,0,0,0,0,21,19,37,129,147,73,51,21,3,0,480
2129462,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,10,22,51,108,55,32,21,3,3,306
2129463,0,0,3,0,3,0,0,4,0,14,0,0,0,3,0,0,3,0,0,4,0,0,3,6,3,0,5,0,0,17,16,24,103,149,89,45,32,8,3,462
2129464,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,19,12,30,104,118,55,26,24,11,0,373
2129465,0,0,0,0,0,4,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,14,10,28,58,71,60,54,21,8,4,322
2129466,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,9,16,23,37,53,80,37,15,3,3,272
2129467,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,3,0,0,18,12,17,31,87,54,27,22,0,0,259
2129468,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,13,5,22,69,75,32,27,13,3,0,241
2129469,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,12,28,48,96,79,36,21,8,0,335
2129501,0,0,0,0,3,3,3,4,3,18,0,0,5,3,0,3,0,0,0,8,9,6,14,5,13,0,3,8,0,50,12,18,53,27,36,28,13,19,4,218
2129502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129504,0,0,0,4,3,7,11,4,0,31,0,0,4,3,0,0,3,0,0,14,0,3,0,0,0,0,3,3,0,17,3,28,44,24,33,38,48,22,3,245
2129505,0,0,4,4,9,4,4,14,0,37,0,0,4,14,8,0,0,4,0,31,0,0,13,7,0,6,0,5,0,30,10,35,96,64,50,47,20,35,3,358
2129506,0,0,3,6,5,4,8,5,0,38,0,0,4,9,10,10,0,0,0,30,0,0,0,4,0,0,3,9,0,13,19,55,138,118,74,61,45,15,3,520
2129507,0,0,3,0,3,3,3,3,0,20,0,0,3,4,5,0,3,0,0,21,0,3,4,3,0,0,0,3,0,21,15,35,55,37,29,30,27,18,4,239
2129508,0,3,6,4,5,5,3,8,3,35,0,5,7,3,3,3,0,0,0,22,3,3,14,6,5,6,0,5,3,44,13,33,112,76,77,52,32,26,11,432
2129509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2129510,0,0,11,11,5,11,13,6,0,53,0,4,0,12,7,3,4,4,0,42,3,10,3,0,5,12,3,4,0,31,18,69,122,108,79,76,73,26,7,576
2129511,0,3,4,8,3,8,11,11,11,49,0,0,4,0,3,3,3,4,0,16,3,7,10,5,4,6,3,14,3,44,12,28,67,43,34,39,47,36,16,318
2129512,0,3,3,4,3,14,13,9,12,60,0,0,4,8,4,3,7,0,0,27,3,3,12,18,8,8,10,6,6,68,13,41,93,92,62,65,62,46,24,502
2129513,0,0,10,4,0,3,6,5,3,31,0,8,8,12,4,0,0,0,0,31,0,0,4,4,0,7,3,6,3,30,11,38,98,88,57,55,28,26,8,407
2129514,0,3,5,3,5,7,3,3,0,35,0,0,0,6,3,3,0,0,0,21,0,0,0,5,0,6,7,0,0,14,3,31,50,42,48,44,13,9,0,243
2129515,0,3,8,6,3,3,5,8,0,50,0,3,3,6,7,3,5,0,0,26,0,5,12,6,3,4,4,5,0,36,19,60,109,94,62,65,30,22,3,469
2129516,3,0,7,7,4,3,4,4,3,42,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,5,0,0,0,13,5,24,56,53,32,50,9,12,6,250
2129517,0,0,4,6,7,5,0,4,11,34,0,0,7,11,9,0,0,0,0,24,4,0,19,10,10,8,11,3,5,75,16,29,99,72,47,43,29,13,14,363
2129518,0,4,3,8,3,5,6,8,4,48,0,0,4,11,3,0,3,3,0,33,8,12,4,9,6,6,9,9,7,70,22,45,104,93,53,45,30,21,11,425
2129519,4,0,3,3,13,7,10,10,0,47,0,3,0,3,9,3,0,0,0,19,3,7,7,7,10,3,3,9,0,40,12,44,64,49,74,52,27,28,6,354
2129520,0,3,5,8,6,4,9,4,7,37,0,0,3,8,0,3,0,3,0,21,0,0,5,0,5,7,4,7,0,26,10,26,92,69,47,49,30,16,9,349
2129521,0,3,7,12,3,4,10,6,5,41,0,6,4,8,3,0,3,3,0,26,4,8,14,5,12,9,10,10,3,75,8,57,86,82,61,56,38,29,3,420
2129522,0,3,3,6,4,0,14,5,4,40,0,6,3,11,0,3,0,0,0,19,0,6,10,3,9,4,9,7,5,56,9,39,57,48,44,52,44,18,13,316
2129523,0,0,0,0,4,4,6,7,7,32,0,0,0,0,3,0,0,0,0,3,0,0,3,4,0,3,7,6,6,35,10,19,72,49,43,36,57,43,15,336
2129524,0,0,7,8,3,8,10,10,0,38,0,0,0,3,3,0,3,0,0,6,0,3,21,5,6,5,5,0,0,50,9,23,86,55,56,44,52,26,4,359
2129525,0,3,10,10,3,3,6,10,3,56,0,0,5,7,6,3,0,3,0,27,0,6,9,13,3,6,12,10,3,61,18,47,136,125,80,56,53,33,10,561
2129526,0,0,3,9,0,7,7,15,9,52,0,3,3,3,0,0,3,0,0,20,0,7,0,3,9,3,8,7,0,35,8,43,75,59,55,54,55,41,21,417
2129701,0,0,0,4,3,3,0,0,0,23,0,0,3,4,7,5,0,0,0,15,3,0,0,0,3,0,0,0,0,17,15,32,58,62,63,67,28,11,6,332
2129702,0,0,6,4,0,7,3,0,0,21,0,0,3,0,5,0,3,0,0,11,0,0,4,0,0,7,3,3,0,17,5,18,53,34,39,46,28,6,0,233
2129703,0,0,0,3,5,6,3,3,0,26,0,0,5,4,3,0,0,0,0,12,0,0,0,5,0,3,3,0,0,14,16,44,79,65,61,39,18,13,4,336
2129704,0,0,0,3,5,0,9,4,0,29,0,0,3,4,0,6,3,0,3,13,0,0,0,0,3,6,4,3,0,20,8,40,69,57,80,53,54,21,3,385
2129705,0,0,0,4,3,3,7,0,0,21,0,0,0,3,8,13,4,0,0,22,12,5,6,13,6,9,8,6,0,55,28,55,96,76,87,86,40,16,0,496
2129706,0,0,0,0,0,0,3,3,3,12,0,0,0,3,0,0,0,0,0,9,0,3,0,4,0,9,3,0,0,19,14,40,43,73,56,45,22,21,15,322
2129707,0,0,0,3,0,0,3,0,0,12,0,0,3,0,3,0,0,0,0,9,0,4,0,3,4,0,0,0,0,16,10,19,47,47,44,28,13,5,0,209
2129708,0,0,0,0,0,7,10,16,40,76,0,0,0,0,0,3,0,0,0,10,0,3,3,0,3,0,3,7,8,25,4,29,79,73,30,35,28,37,72,384
2129709,0,0,3,3,4,9,12,19,13,63,0,0,5,3,0,3,0,0,0,15,0,0,8,7,0,0,4,16,0,39,11,45,95,86,71,71,88,75,18,558
2129710,0,0,3,0,4,0,3,3,0,18,0,0,3,4,0,0,0,0,0,9,0,0,6,3,3,3,5,0,3,29,4,40,75,59,52,33,27,9,3,298
2129711,0,0,0,0,0,3,3,5,0,14,0,0,0,0,3,0,0,0,0,7,0,0,6,0,5,0,0,0,0,15,4,30,62,38,45,30,26,4,5,252
2129712,0,0,0,3,5,3,6,3,0,20,0,0,0,0,0,0,0,0,0,8,0,0,3,4,0,7,0,0,0,12,16,28,58,38,63,56,19,4,3,277
2129713,0,0,3,0,0,7,6,3,3,25,0,0,0,6,0,0,3,0,3,12,3,3,3,3,0,7,12,24,23,70,9,26,119,88,41,55,53,43,25,454
2129714,0,0,3,0,0,5,7,5,4,21,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,8,0,0,0,12,10,31,56,47,63,79,29,21,9,337
2129715,0,0,0,3,3,12,9,7,3,39,0,0,0,0,3,0,0,0,0,4,0,3,3,0,10,0,0,3,0,25,16,25,58,53,66,52,35,20,6,329
2129716,0,3,0,3,3,6,9,0,3,30,0,0,0,4,3,3,0,0,0,12,0,3,3,3,9,5,0,5,0,29,13,33,56,61,54,66,43,26,8,362
2129717,0,0,3,3,9,3,3,3,0,21,0,4,3,5,0,3,0,0,0,10,4,3,4,3,6,0,3,0,0,18,14,30,84,75,50,45,22,12,8,346
2129718,0,0,0,8,3,10,8,10,3,41,0,0,0,0,7,3,0,3,0,12,0,3,3,0,3,8,8,0,0,24,12,35,75,49,41,62,31,23,12,342
2129719,0,7,0,3,3,4,3,0,0,16,0,0,0,0,4,0,4,0,0,11,0,0,0,0,0,5,4,3,0,13,9,51,56,65,69,49,27,12,0,332
2129720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129721,0,0,4,4,6,3,15,10,0,46,0,0,4,9,3,0,0,0,0,15,0,8,4,3,3,4,7,0,0,31,17,33,76,66,76,53,37,23,3,382
2129722,0,0,0,3,3,11,12,9,3,50,0,0,4,7,0,0,0,0,0,20,0,0,3,0,7,8,3,9,0,27,13,24,56,58,71,63,32,31,9,359
2129723,0,0,6,0,3,10,6,3,0,32,0,0,0,4,0,3,0,0,4,12,0,0,3,0,0,3,4,3,0,16,6,15,45,28,44,40,32,9,8,225
2129724,0,0,4,0,4,0,10,0,0,17,0,0,0,0,3,3,3,0,0,6,0,4,3,0,4,3,3,0,0,16,10,19,40,39,41,51,23,8,3,239
2129725,0,0,4,3,0,5,3,0,3,15,0,0,3,3,0,0,0,0,0,12,0,0,3,0,0,5,0,0,0,6,12,22,41,35,41,42,17,4,5,222
2129726,0,0,0,0,0,0,5,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,14,12,9,40,28,35,29,26,12,4,195
2129901,0,0,0,0,3,0,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,6,19,44,43,58,41,43,12,4,277
2129902,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,7,3,0,0,25,11,22,20,29,43,61,22,3,3,211
2129903,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,5,3,4,3,6,7,7,0,0,29,23,40,16,30,60,70,36,8,3,284
2129904,0,0,0,0,0,4,16,10,0,31,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,4,3,3,0,26,8,25,50,38,54,71,52,17,6,326
2129905,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,5,4,0,0,15,12,26,26,17,35,52,26,8,4,207
2129906,0,0,0,0,0,0,7,3,0,13,0,0,3,3,3,0,0,0,0,10,3,0,3,4,3,3,4,0,0,21,13,19,30,62,65,58,35,12,3,293
2129908,0,0,0,0,0,3,6,7,3,20,0,0,0,0,0,3,0,3,0,3,5,3,3,0,10,6,10,4,0,50,22,28,23,31,57,63,38,26,13,296
2129909,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,3,5,0,21,15,20,29,19,69,44,39,26,5,268
2129910,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,17,19,48,35,59,111,84,29,9,0,398
2129911,0,0,0,3,0,11,14,10,3,36,0,0,0,0,0,0,0,3,0,9,0,4,3,5,3,3,12,0,0,25,17,63,69,64,103,97,81,20,3,519
2129912,0,0,0,3,0,5,7,0,0,10,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,3,0,0,0,4,10,40,26,48,71,61,23,12,5,291
2129913,0,0,0,0,0,0,5,5,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,6,0,0,6,24,47,36,52,103,46,32,10,0,359
2129914,3,0,0,0,4,4,6,3,0,22,0,0,0,0,0,0,3,0,0,4,0,5,0,0,4,3,3,0,0,29,24,58,56,91,132,87,38,14,3,497
2129915,0,0,0,0,0,3,6,3,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,6,19,48,105,183,9,24,19,31,51,60,51,61,107,420
2129916,0,0,0,0,0,0,3,11,3,18,0,0,0,0,0,4,4,3,0,14,0,0,0,0,0,4,0,0,3,10,8,25,24,24,39,60,22,14,3,224
2129917,0,0,0,0,3,0,3,3,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,5,0,0,12,10,30,27,29,38,39,28,4,0,210
2129918,0,0,0,3,0,3,3,0,3,20,0,0,0,0,0,0,0,4,0,9,0,4,0,0,3,0,0,0,0,9,16,35,45,64,94,41,15,13,3,323
2129919,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,3,3,0,0,0,0,12,8,20,15,36,47,31,32,17,5,219
2129920,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,4,3,3,0,24,20,36,49,57,74,50,26,14,3,333
2130001,0,0,3,3,0,5,3,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,5,3,0,0,12,9,15,33,37,36,55,21,8,0,211
2130002,0,0,0,0,4,0,3,0,0,11,0,0,0,7,3,3,0,0,0,16,0,0,0,6,4,3,3,0,0,17,8,34,76,69,57,45,13,3,0,312
2130003,0,0,0,0,0,3,3,6,0,15,0,0,0,6,0,0,0,0,0,6,0,0,4,0,5,0,4,3,0,20,14,33,59,49,47,59,58,19,6,345
2130004,0,0,3,0,0,6,12,0,3,21,0,0,0,0,0,0,0,0,0,0,6,5,6,12,4,16,3,3,0,63,25,41,74,65,87,67,34,15,3,413
2130005,0,3,3,3,0,9,3,3,0,28,0,0,0,0,0,3,0,0,0,4,0,0,3,3,3,3,7,0,0,26,9,39,87,47,42,51,58,11,0,338
2130006,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,14,6,23,47,47,40,63,18,0,0,244
2130007,0,0,0,0,5,3,8,7,3,28,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,7,0,0,20,8,29,41,45,67,49,50,19,8,308
2130008,0,0,0,0,0,0,3,5,0,21,0,0,0,0,0,0,0,0,0,0,0,12,0,4,9,14,7,0,0,51,20,52,54,54,74,70,30,16,3,372
2130009,0,0,0,0,4,3,5,6,6,30,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,3,6,3,4,28,10,23,61,38,42,66,53,31,12,329
2130010,3,0,0,0,3,10,4,3,0,22,0,0,3,3,0,0,0,0,0,7,4,0,7,0,15,7,6,0,0,42,29,46,90,87,110,74,35,11,3,492
2130013,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,14,9,17,35,65,49,34,16,9,0,229
2130016,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3,3,12,3,18,35,36,30,24,13,11,9,177
2130017,0,0,3,3,0,3,9,10,3,33,0,0,0,0,0,0,0,0,0,7,0,0,3,12,3,5,3,7,0,46,6,23,54,59,38,45,46,32,13,317
2130018,0,3,0,3,0,5,4,7,3,33,0,0,0,0,3,0,0,0,0,3,0,3,8,5,7,6,3,3,0,39,10,34,88,44,73,75,37,25,3,381
2130019,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,3,0,0,0,3,0,0,3,3,4,8,6,5,0,33,15,22,58,57,49,52,33,14,3,299
2130021,0,0,0,0,3,5,13,19,7,47,0,0,0,0,0,0,0,3,0,3,0,4,5,0,5,3,3,9,10,42,16,31,64,48,53,58,56,41,27,389
2130022,0,0,4,3,5,0,3,3,0,23,0,0,0,0,0,0,0,0,0,0,6,3,0,5,7,5,0,3,4,32,12,26,40,34,43,43,27,8,11,240
2130023,0,3,4,0,0,8,6,4,4,23,0,0,0,0,0,0,4,0,0,6,3,3,6,3,3,6,0,3,0,23,8,28,57,53,51,47,40,17,7,298
2130024,0,0,0,0,0,5,8,12,0,24,0,0,0,0,0,0,0,0,0,3,0,0,12,3,6,6,6,4,0,44,8,26,102,68,53,36,49,27,3,382
2130025,0,0,0,0,3,0,9,0,0,20,0,0,0,6,0,0,3,0,0,5,0,8,4,4,4,6,8,3,0,39,7,47,89,57,66,48,54,18,3,382
2130026,0,0,0,3,0,3,14,4,0,32,0,0,0,3,0,0,0,0,0,4,4,3,10,9,7,0,11,3,6,51,10,22,75,55,65,48,60,12,12,361
2130027,0,0,0,0,3,0,10,3,0,25,0,0,0,3,0,0,0,0,0,3,0,0,3,0,4,15,5,0,0,29,14,21,46,43,50,46,45,16,5,283
2130028,0,3,0,4,4,10,10,5,0,31,0,0,0,0,0,0,3,0,0,7,6,0,10,0,0,7,0,3,5,38,19,41,78,49,72,77,32,14,11,389
