SA1_7DIGITCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
2110908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,12,0,0,0,0,11,6,0,0,0,0,6,6,0,0,0,0,6,8,0,0,0,0,3,0,0,0,0,0,0,44,0,0,0,0,49
2110909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,6,15,0,0,0,0,18,12,3,0,0,0,19,18,0,0,0,0,18,15,0,0,0,0,15,6,0,0,0,0,6,3,0,0,0,0,3,87,5,0,0,0,94
2110910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,9,0,0,0,0,5,9,0,0,0,0,12,11,0,0,0,0,11,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,41,3,3,0,0,44
2110911,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,14,0,0,0,0,14,16,0,0,0,0,16,7,0,0,0,0,7,7,0,0,0,0,7,4,0,0,0,0,4,8,0,0,0,0,8,64,0,0,0,0,72
2110912,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,4,3,0,0,0,5,9,0,0,0,0,9,7,0,0,0,0,7,4,0,0,0,0,4,4,0,0,0,0,4,36,4,0,0,0,43
2110913,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,8,4,0,0,0,0,3,4,0,0,0,0,11,5,3,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,4,4,0,0,0,0,4,42,12,0,0,0,55
2110914,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,9,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,40
2110915,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,3,7,0,0,0,0,8,5,0,0,0,0,5,7,0,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,3,48,0,0,0,0,51
2110916,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,3,4,0,3,0,0,6,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,25,3,3,0,0,36
2110917,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,7,14,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,59,0,0,0,0,58
2110918,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,9,15,0,0,0,0,15,8,0,0,0,0,5,15,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,66,4,4,0,0,66
2110919,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,8,3,0,5,0,0,5,0,6,0,0,0,10,4,0,0,0,0,11,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,21,9,14,0,0,48
2110920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,0,0,0,9,13,0,3,0,0,17,6,3,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,39,5,3,0,0,48
2110921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,4,0,4,0,0,10,3,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,27,5,7,0,0,36
2110922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,3,12,0,0,0,0,13,3,0,0,0,0,3,9,0,0,0,0,8,6,0,0,0,0,6,9,0,0,0,0,9,48,5,0,0,3,58
2110923,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,3,11,3,0,0,0,13,3,0,0,0,0,6,7,0,0,0,0,8,11,0,0,0,0,11,6,0,0,0,0,6,57,4,0,0,0,61
2110924,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,5,7,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,34,3,0,0,0,43
2111001,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,5,3,0,0,8,6,0,0,0,0,12,0,3,0,0,0,3,3,4,0,0,0,13,0,3,0,0,0,8,4,0,0,0,0,4,31,18,3,0,0,59
2111002,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,3,0,0,8,3,5,0,0,0,7,5,3,0,0,0,8,4,3,0,0,0,11,7,0,0,0,0,10,0,0,0,0,0,0,36,12,8,0,0,60
2111003,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,3,0,0,0,3,10,3,3,0,0,12,7,0,0,0,0,10,6,0,0,0,0,10,4,3,0,0,0,7,0,0,0,0,0,0,45,10,7,0,0,58
2111004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,6,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,4,22,6,3,0,0,32
2111005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,3,7,0,0,0,0,4,0,0,0,0,0,0,24,10,4,0,0,31
2111006,6,0,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,3,0,0,0,0,3,4,0,0,0,0,9,10,3,0,0,0,15,0,0,0,0,0,0,53,4,0,0,0,63
2111007,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,10,3,0,3,0,0,4,3,0,5,0,0,6,3,0,0,0,0,3,6,3,0,0,0,10,5,0,0,0,0,9,0,0,0,0,0,0,34,8,10,0,0,55
2111008,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,4,3,0,0,0,9,4,4,0,0,0,11,4,7,0,0,0,10,4,8,0,0,0,11,10,3,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,39,33,0,0,0,73
2111009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111010,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,4,0,0,10,8,4,3,0,0,10,0,3,3,0,0,8,3,4,0,0,0,6,3,3,0,0,0,5,5,0,0,0,0,9,35,12,14,0,0,65
2111011,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,7,3,0,5,0,0,9,0,0,0,0,0,4,0,3,0,0,0,3,3,0,0,0,0,3,5,3,0,0,0,10,0,0,0,0,0,4,28,12,10,0,0,46
2111012,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,3,3,3,0,0,0,10,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,0,0,13,6,0,0,0,0,6,43,4,3,0,0,54
2111013,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,5,0,0,0,0,9,4,0,0,0,0,9,9,0,0,0,0,9,11,0,0,0,0,13,3,0,0,0,0,3,39,10,6,0,0,58
2111014,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,8,0,0,3,4,0,0,0,0,4,0,0,3,0,0,3,3,0,3,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,25,3,13,0,0,42
2111015,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,3,3,0,0,12,4,0,0,0,0,9,8,3,0,0,0,9,0,3,0,0,0,4,6,6,0,0,0,13,13,0,0,0,0,13,3,0,0,0,0,9,59,20,11,0,0,84
2111016,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,5,6,0,0,0,0,6,7,0,0,0,0,6,3,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,3,55,0,0,0,0,62
2111017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,3,11,4,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,36,5,0,0,0,43
2111018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,5,3,3,0,0,0,6,3,3,0,0,0,3,0,0,0,0,0,0,9,16,0,0,0,25
2111019,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,9,0,0,10,0,0,5,0,0,8,3,0,3,0,0,4,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,15,8,22,0,0,46
2111020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111022,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,3,0,3,0,0,6,0,0,3,0,0,5,7,0,3,0,0,16,5,3,3,0,0,6,3,5,4,0,0,8,0,4,0,0,0,9,0,0,0,0,0,0,30,16,17,0,0,53
2111101,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,3,3,0,0,0,5,4,3,0,0,0,10,0,6,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,21,19,0,0,0,42
2111102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,9,0,0,11,0,4,3,0,0,12,0,3,0,0,0,3,3,7,3,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,19,16,17,0,0,47
2111103,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,0,0,3,0,0,3,3,0,11,0,0,9,3,0,8,0,0,13,5,5,7,0,0,24,0,3,8,0,0,9,3,4,4,0,0,11,3,3,0,0,0,7,0,0,3,0,0,7,31,18,44,0,0,97
2111104,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,5,3,0,0,8,12,3,0,0,0,14,8,5,0,0,0,13,10,6,0,0,0,14,10,7,0,0,0,16,0,0,0,0,0,0,41,31,7,0,0,75
2111105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,0,0,3,8,4,0,0,0,10,6,0,0,0,0,6,13,0,0,0,0,13,4,0,0,0,0,7,0,0,0,0,0,3,45,6,3,0,0,53
2111106,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,3,0,3,0,0,11,8,3,3,0,0,13,9,0,0,0,0,8,0,0,0,0,0,0,28,8,6,0,0,49
2111107,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,5,0,0,0,11,3,5,0,0,0,15,0,0,0,0,0,3,17,25,0,0,0,42
2111108,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,6,3,0,0,0,0,7,0,4,5,0,0,9,3,0,0,0,0,4,3,9,0,0,0,10,3,4,0,0,0,9,0,0,0,0,0,0,21,17,7,0,0,45
2111109,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,0,0,0,0,3,3,6,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,19,6,3,0,0,29
2111110,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,5,3,0,0,10,6,7,3,0,0,14,5,0,0,0,0,10,8,0,0,0,0,8,11,3,0,0,0,13,3,0,0,0,0,3,35,22,6,0,0,66
2111111,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,4,0,0,0,0,9,0,0,0,0,0,3,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,27,8,0,0,0,36
2111112,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,0,3,0,0,0,4,15,8,0,0,0,22,5,0,0,0,0,7,10,3,0,0,0,16,9,3,0,0,0,16,3,0,0,0,0,3,64,19,0,0,0,82
2111113,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,8,5,3,6,0,0,9,0,3,0,0,0,3,3,0,0,0,0,9,9,3,0,0,0,15,0,0,0,0,0,0,28,11,8,0,0,51
2111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,15,3,0,0,0,18,0,0,0,0,0,3,7,0,0,0,0,10,12,0,0,0,0,14,0,0,0,0,0,7,46,10,3,0,0,56
2111115,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,4,0,0,0,11,5,3,0,0,0,5,7,0,3,0,0,10,9,0,0,0,0,9,8,3,4,0,0,12,6,0,3,0,0,6,0,0,0,0,0,0,51,13,10,0,0,64
2111116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,17,3,12,0,0,24
2111117,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,0,12,9,0,7,0,0,9,5,0,10,0,0,10,11,0,3,0,0,13,9,0,0,0,0,12,9,0,0,0,0,9,0,0,0,0,0,0,51,3,17,0,0,72
2111118,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,3,5,0,3,0,0,15,4,0,0,0,0,8,3,0,0,0,0,4,12,0,3,0,0,10,3,0,0,0,0,3,43,6,11,0,0,62
2111119,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,9,6,0,0,0,0,6,43,0,0,0,0,40
2111120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,0,5,0,0,4,0,0,10,0,0,13,0,4,3,0,0,11,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,15,26,0,0,46
2111121,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,7,0,4,6,0,0,13,3,0,0,0,0,7,3,0,0,0,0,6,7,0,3,0,0,7,0,0,0,0,0,0,11,8,11,0,0,38
2111122,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,5,0,0,6,0,3,0,0,0,4,0,10,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,18,10,0,0,43
2111123,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,0,0,12,0,5,3,0,0,7,5,5,7,0,0,10,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,10,19,28,0,0,54
2111124,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,6,0,0,12,0,6,3,0,0,14,3,13,0,0,0,15,3,5,0,0,0,13,3,11,0,0,0,13,0,3,0,0,0,8,0,0,0,0,0,0,26,45,13,3,0,85
2111125,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,3,4,0,0,0,6,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,13,19,0,0,0,28
2111126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,4,0,0,4,3,4,4,0,0,12,5,0,3,0,0,8,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,15,10,17,0,0,34
2111127,3,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,3,0,0,0,9,3,3,0,0,0,6,0,0,0,0,0,0,4,4,0,0,0,8,3,4,0,0,0,9,3,0,0,0,0,3,31,12,0,0,0,48
2111128,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,10,0,0,0,0,17,3,0,0,0,0,5,7,6,0,0,0,12,7,3,0,0,0,13,3,0,0,0,0,3,51,16,0,0,0,67
2111129,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,3,3,0,0,5,0,3,3,3,0,11,0,3,0,0,0,3,4,6,0,0,0,12,4,6,0,0,0,13,3,0,0,0,0,4,23,36,3,3,0,60
2111130,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,7,3,3,0,0,12,3,0,0,0,0,9,9,4,0,0,0,13,4,0,0,0,0,4,0,3,0,0,0,3,32,20,14,0,0,60
2111131,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,6,0,4,0,0,0,4,0,3,0,0,0,3,3,3,0,0,0,5,3,5,0,0,0,9,0,0,0,0,0,0,13,18,6,0,0,36
2111132,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,6,4,0,0,0,13,3,3,0,0,0,6,5,0,0,0,0,8,5,4,0,0,0,7,0,0,0,0,0,3,42,16,0,0,0,58
2111133,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,10,0,3,0,0,0,6,0,0,0,0,0,4,3,0,0,0,0,5,6,0,3,0,0,7,11,0,0,0,0,11,0,0,0,0,0,3,32,5,14,0,0,52
2111134,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,9,0,3,0,0,13,4,0,0,0,0,8,0,0,0,0,0,4,4,5,0,0,0,7,0,0,0,0,0,5,20,13,8,0,0,36
2111135,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,11,5,0,0,0,0,3,0,3,0,0,0,8,8,3,0,0,0,7,3,3,0,0,0,3,3,0,0,0,0,6,21,21,0,0,0,45
2111136,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,13,5,0,3,0,0,14,5,0,0,0,0,9,11,5,0,0,0,11,11,0,0,0,0,12,0,0,0,0,0,0,49,10,6,0,0,70
2111137,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,7,4,0,0,0,0,5,3,0,0,0,0,3,4,4,0,0,0,10,10,3,0,0,0,12,4,0,0,0,0,4,36,11,0,0,0,51
2111138,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,0,0,3,3,3,4,0,0,8,7,0,0,0,0,7,6,3,0,0,0,8,3,3,0,0,0,7,0,0,0,0,0,0,35,13,4,0,0,53
2111139,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,0,0,3,5,3,0,0,0,5,3,3,0,0,0,3,0,0,0,0,0,0,26,15,0,0,0,39
2111140,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,9,3,0,0,0,10,4,3,0,0,0,5,11,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,61,5,0,0,0,68
