SA1_7DIGITCODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
2122022,0,0,3,3,0,6,3,0,0,15,0,9,4,3,5,5,0,3,0,31,3,17,12,3,6,3,3,11,0,58,5,7,12,5,7,3,3,9,0,55,8,14,8,8,6,0,10,3,0,55,0,0,0,3,6,3,0,7,0,24,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,35,29,33,22,15,33,3,240
2122023,0,0,0,0,0,0,0,0,0,5,0,7,8,5,0,3,0,3,0,27,4,15,7,6,4,3,3,7,0,40,3,7,7,6,7,5,0,3,0,47,12,6,11,9,8,3,3,0,0,48,3,12,8,4,10,5,8,0,0,49,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,39,26,31,20,19,17,3,221
2122024,0,0,0,0,0,8,0,6,0,12,0,7,10,3,0,10,4,3,0,35,3,19,6,7,7,4,0,3,0,52,6,12,7,5,5,0,0,0,0,39,7,3,6,5,18,11,3,4,3,62,0,8,3,5,7,3,4,10,0,44,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,49,32,27,40,34,17,31,6,257
2122025,0,0,3,0,0,4,0,5,0,15,0,0,6,0,0,0,0,0,0,4,5,5,4,0,0,3,3,0,0,22,0,9,0,0,3,3,0,0,0,23,0,6,5,0,3,3,3,3,0,29,0,3,0,3,3,0,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,16,9,15,13,8,5,0,101
2122026,0,0,0,0,0,7,3,0,0,13,0,5,5,0,4,5,0,3,0,30,0,8,11,4,6,10,0,0,0,40,0,10,7,4,4,3,0,3,0,30,14,6,4,4,20,9,3,0,0,66,4,3,9,0,6,4,8,3,0,43,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,32,10,45,43,21,13,3,221
2122027,0,0,0,0,0,7,0,0,0,9,0,0,0,5,0,8,3,0,0,19,0,3,9,4,3,3,4,0,0,31,5,4,3,3,3,3,0,9,0,31,3,3,3,3,9,5,0,7,0,37,0,0,0,3,4,4,4,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,19,20,19,25,17,17,3,141
2122028,0,0,4,3,0,10,0,9,0,20,3,5,6,6,4,12,0,3,0,40,5,17,11,3,12,3,5,0,0,59,15,7,8,0,15,4,0,4,0,54,19,17,12,7,23,10,3,9,0,99,5,3,0,3,7,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,54,36,30,58,39,15,25,6,305
2122029,0,0,3,0,0,3,0,3,0,15,0,3,3,6,5,10,4,0,0,30,5,10,7,4,5,3,6,3,6,48,12,6,5,0,12,3,3,3,0,48,16,12,16,4,20,8,5,6,0,92,4,7,3,0,6,0,7,5,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,37,20,48,27,29,25,7,273
2122030,0,0,0,0,0,3,0,7,0,11,0,6,3,0,0,3,0,0,0,21,0,9,12,3,5,5,3,5,0,43,7,7,6,0,3,3,3,3,0,37,6,4,9,4,10,5,3,5,4,57,3,3,9,3,3,0,6,4,0,36,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,40,15,23,23,17,23,5,205
2122031,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,3,0,12,3,3,5,3,0,0,0,0,0,20,0,5,0,3,0,0,0,3,0,18,3,5,4,4,7,3,4,0,0,31,4,3,0,7,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,18,16,19,9,4,13,0,114
2122032,0,0,0,0,0,3,0,3,0,5,0,0,3,0,3,5,0,0,0,14,3,4,9,0,4,7,3,3,0,39,9,8,8,6,0,3,0,6,0,46,0,0,4,0,6,0,3,0,0,19,6,6,4,4,13,0,0,3,0,34,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,30,11,30,21,10,17,0,164
2122033,0,0,0,3,0,11,0,3,0,20,0,0,11,4,5,16,3,3,3,48,0,8,9,4,5,3,3,0,0,36,13,8,10,10,9,9,3,0,0,60,12,14,12,5,18,11,0,3,3,89,3,12,5,3,9,4,4,3,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,47,49,28,51,57,16,20,4,306
2122034,0,0,0,0,3,4,0,0,0,14,0,3,3,0,0,4,0,0,0,12,3,14,4,5,4,4,0,0,0,36,0,8,7,0,4,0,3,0,0,27,4,4,3,0,3,0,9,0,0,20,0,3,4,3,5,0,4,8,0,37,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,19,10,22,11,17,14,0,142
2122035,0,0,0,0,0,9,0,4,0,19,0,3,4,4,3,7,0,0,0,26,4,5,10,8,4,3,0,3,3,34,14,11,5,7,3,3,5,3,3,45,9,5,5,0,13,9,9,5,0,50,6,12,3,12,7,0,3,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,33,27,30,26,19,19,10,227
2122036,0,0,0,0,0,3,0,3,0,10,0,3,3,0,0,3,0,3,0,12,0,9,3,6,5,0,3,0,0,30,8,0,3,3,3,3,3,0,0,20,3,3,4,5,13,6,0,0,0,39,0,6,7,3,3,3,0,5,0,29,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,18,18,27,15,11,12,3,147
2122037,0,0,0,4,0,3,0,3,0,16,7,6,17,8,4,9,8,3,3,58,16,29,31,13,18,14,10,11,0,149,13,16,7,6,9,3,5,6,0,69,6,12,12,3,17,5,7,5,0,63,4,8,11,5,9,3,9,3,0,46,0,3,3,0,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,75,79,40,62,40,36,38,7,420
2122038,0,0,3,0,0,7,0,0,0,6,0,3,5,3,4,0,0,0,0,18,4,11,9,4,3,3,6,3,3,39,6,9,6,0,8,3,3,0,4,35,3,4,6,6,14,7,0,3,0,45,3,3,0,0,12,3,3,5,0,36,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,27,11,35,19,10,21,11,186
2122039,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,11,0,3,6,3,0,0,0,38,0,5,3,3,4,0,0,3,0,20,0,0,0,3,4,4,4,0,0,24,6,3,6,3,3,0,3,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,13,19,26,12,7,14,0,119
2122040,0,0,0,0,0,3,0,3,0,10,0,0,0,0,3,0,0,0,0,6,3,13,3,0,5,3,0,3,0,29,0,8,0,3,0,0,0,0,0,18,0,4,3,4,9,3,0,3,0,20,3,3,3,4,0,4,4,3,0,23,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,12,9,22,9,8,12,3,109
2122041,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,21,3,7,10,3,7,11,3,5,0,38,3,8,3,3,3,0,3,3,0,19,0,0,3,10,7,7,0,3,0,30,3,7,5,3,8,0,3,4,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,28,19,19,24,11,10,0,143
2122042,0,0,0,0,3,13,0,0,0,13,0,0,4,3,0,10,3,0,0,25,4,15,10,4,6,3,0,0,0,39,0,5,3,5,3,3,3,6,0,35,11,10,15,3,11,4,3,3,0,56,4,7,7,3,7,3,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,37,21,38,36,14,13,3,218
2122043,0,0,0,0,0,3,0,0,0,4,0,4,7,3,3,3,0,0,0,26,0,6,8,0,0,0,0,3,0,25,3,3,13,3,3,0,4,3,0,38,0,7,3,7,7,0,3,8,0,32,0,0,0,0,3,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,32,20,22,12,8,21,4,142
2122044,0,0,0,3,0,0,0,3,0,10,0,0,4,6,0,3,0,3,0,19,3,10,11,5,6,0,3,0,0,45,4,9,3,3,8,0,4,3,0,36,4,9,8,6,10,0,3,4,0,36,3,4,0,11,6,3,6,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,24,36,24,10,19,16,0,177
2122045,0,0,0,6,0,7,0,3,0,21,0,0,3,7,0,8,0,3,0,25,3,9,7,3,6,8,0,0,0,31,3,6,5,3,0,3,0,6,0,33,8,10,5,6,13,6,4,3,0,62,3,4,7,3,3,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,22,25,27,29,9,20,3,188
2122046,0,0,3,0,0,3,0,3,0,11,0,3,8,6,3,3,0,0,0,28,6,8,9,3,4,0,0,0,0,35,0,3,4,3,3,3,0,0,0,19,3,8,8,3,9,3,3,6,0,38,3,3,5,3,5,0,5,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,28,17,31,15,6,11,0,155
2122101,0,0,0,0,3,3,0,0,0,7,0,3,0,6,0,3,0,0,0,14,4,14,4,11,8,3,3,5,0,49,3,19,0,0,0,4,6,4,3,34,0,9,7,4,5,9,3,3,0,43,3,9,7,7,4,6,0,0,0,43,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,54,25,29,21,25,16,9,3,196
2122102,0,0,3,0,0,8,0,0,0,5,0,5,5,5,3,10,0,0,0,27,0,12,13,4,12,0,0,4,0,44,5,6,6,0,10,3,0,0,0,35,7,10,6,5,10,4,7,3,0,52,3,8,5,5,4,3,9,8,0,37,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,37,21,39,20,18,16,0,208
2122103,0,0,0,0,0,3,0,0,0,7,0,4,3,3,3,8,0,0,0,25,0,9,3,0,5,8,3,0,0,31,3,3,3,3,3,5,3,0,0,23,3,9,8,4,3,5,7,0,0,38,0,3,4,10,8,8,4,7,0,47,0,0,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,19,16,30,33,18,7,0,173
2122104,0,0,3,0,0,4,0,0,0,18,3,6,4,3,5,3,3,4,0,33,8,17,17,9,4,8,3,3,0,66,8,8,5,0,6,3,0,3,0,30,15,15,8,4,12,11,3,9,4,74,8,12,9,3,12,4,0,8,0,57,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,57,41,27,43,36,11,25,3,286
2122105,0,0,4,0,4,4,0,3,0,11,0,4,3,0,7,9,0,3,0,21,4,19,8,0,3,4,6,0,0,43,4,4,0,0,3,0,0,4,0,23,12,19,13,4,7,0,0,12,0,71,5,8,8,6,11,3,3,9,0,52,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,30,18,40,16,16,25,0,231
2122106,0,0,0,0,0,6,0,3,0,15,0,7,3,6,5,4,0,0,0,25,5,6,14,7,11,5,4,4,0,57,6,11,6,7,4,3,0,5,0,38,6,7,6,11,12,0,7,12,0,61,0,0,6,0,7,0,6,3,0,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,32,36,39,25,14,31,0,216
2122107,0,0,0,3,0,8,0,3,0,15,0,3,9,6,0,4,0,0,0,22,7,17,14,8,12,8,3,7,0,78,3,7,8,6,0,3,0,7,0,35,5,8,12,5,9,4,6,17,0,66,4,3,9,7,5,3,4,4,0,41,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,51,32,35,28,15,39,4,268
2122108,0,0,0,3,0,0,0,0,0,3,0,10,0,8,6,10,0,3,0,39,8,12,7,6,7,9,3,6,3,53,3,7,6,9,8,4,7,10,0,41,0,3,6,4,7,3,0,6,0,42,0,10,3,4,0,3,5,3,0,32,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,27,30,33,22,25,30,5,216
2122109,0,0,0,0,0,8,0,3,0,11,0,0,3,3,0,10,0,0,0,15,0,10,6,0,3,0,5,0,0,21,3,6,3,4,0,0,3,0,0,25,7,3,6,3,0,8,3,10,0,44,4,4,6,4,5,0,4,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,20,20,15,22,17,19,0,154
2122110,0,3,3,0,0,10,0,4,0,19,0,3,3,6,0,4,3,3,0,28,3,17,25,6,5,3,8,3,0,70,0,4,4,3,9,5,4,7,0,39,5,6,9,7,12,8,3,4,0,54,7,0,3,7,18,5,3,6,3,50,0,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,42,33,45,34,24,32,10,275
2122111,0,0,0,8,0,4,0,3,0,17,0,4,5,0,0,4,0,0,0,17,3,31,7,8,3,3,0,5,0,58,6,12,6,7,18,3,7,3,0,52,4,11,6,3,17,4,6,9,0,56,3,4,0,3,9,3,4,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,30,23,46,22,10,22,4,225
2122112,0,0,0,0,0,0,0,4,0,7,0,0,4,4,3,3,0,3,0,25,4,7,5,10,5,3,4,0,3,39,3,21,8,6,9,0,7,4,3,52,9,7,11,6,13,4,9,10,0,65,3,3,4,4,3,0,7,4,0,31,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,31,31,36,10,24,24,7,218
2122113,0,0,0,0,0,11,0,3,0,15,3,5,0,9,4,10,0,3,0,28,11,15,12,10,9,4,3,4,0,65,3,11,10,6,6,0,0,6,0,43,3,12,8,9,7,3,12,3,0,58,0,9,6,9,7,5,7,5,0,51,0,6,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,58,42,33,45,26,20,24,3,277
2122114,0,0,0,0,0,3,0,0,0,7,0,7,3,3,0,3,0,3,0,17,4,19,8,10,12,3,0,5,0,59,3,14,4,4,3,6,5,7,0,43,0,3,7,3,3,3,4,8,0,39,0,4,8,6,8,0,10,5,0,52,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,38,27,32,16,21,33,6,220
2122115,0,0,0,0,0,0,0,0,0,3,0,0,9,4,3,9,0,0,0,19,5,6,10,4,6,4,4,4,0,45,0,10,9,3,8,3,3,4,0,33,7,0,0,3,3,0,5,0,0,21,3,0,0,3,4,3,3,5,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,26,14,20,19,20,10,3,145
2122116,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,5,3,3,0,13,0,13,8,3,7,0,0,0,0,30,3,6,3,0,0,0,3,0,0,23,0,3,3,3,5,0,3,6,0,34,0,3,8,3,4,4,7,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,24,15,21,20,13,17,0,136
2122117,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,5,0,3,0,22,4,13,4,7,3,3,0,0,0,36,10,14,3,4,7,0,3,3,0,39,8,13,3,6,6,3,3,3,0,39,9,3,9,8,5,0,4,5,0,43,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,20,28,26,15,14,19,5,191
2122118,0,0,0,3,0,0,0,0,0,3,0,0,8,3,0,0,0,3,0,22,7,15,17,9,13,4,5,4,0,65,3,8,3,3,4,0,4,4,0,36,5,0,3,5,3,3,5,3,0,22,8,7,0,7,5,5,3,6,0,47,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,31,34,29,16,20,24,3,204
2122119,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,7,0,0,0,13,3,8,11,3,0,7,6,3,0,36,4,3,9,4,3,0,0,7,0,25,0,4,3,7,5,3,3,0,0,31,0,3,5,3,6,3,3,0,0,25,0,0,3,4,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,27,26,14,16,12,13,0,137
2122120,0,0,0,0,0,3,0,5,0,9,0,5,4,3,3,11,0,3,0,24,3,13,10,6,3,5,4,5,0,56,5,3,4,6,8,0,7,3,0,32,8,10,8,3,12,0,3,0,0,42,4,4,4,5,7,0,6,5,0,32,0,0,5,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,31,27,35,16,22,19,3,203
2122121,0,0,0,0,0,10,0,0,0,13,0,3,3,4,5,7,0,3,0,31,5,16,9,8,10,0,3,4,0,56,8,7,6,4,13,3,9,0,0,42,3,5,8,7,9,9,3,4,0,49,3,10,7,4,4,6,6,5,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,41,30,41,31,15,24,0,236
2122122,0,0,0,0,0,3,0,0,0,4,4,0,0,0,3,3,0,0,0,8,0,8,0,0,3,0,0,7,0,18,3,8,7,3,0,0,0,0,0,23,0,9,4,3,4,0,0,4,3,30,0,3,0,3,0,3,3,4,0,16,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,11,7,8,18,11,14,0,112
2122123,0,0,0,0,0,5,0,3,0,3,0,0,4,0,0,3,0,0,0,8,3,10,11,4,0,3,3,6,0,39,5,8,6,0,0,3,7,0,0,31,3,3,4,4,5,4,3,3,0,36,3,0,11,4,5,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,29,19,13,14,11,12,0,149
2122124,0,0,0,5,3,5,0,0,0,11,0,4,8,4,4,4,4,4,0,25,4,6,13,5,4,3,0,10,0,48,7,8,9,3,3,6,0,0,0,30,3,11,3,3,10,3,7,6,5,49,5,9,10,5,10,6,4,3,0,46,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,42,23,39,22,19,25,3,227
2122125,0,0,0,0,0,0,0,0,0,0,0,3,7,9,5,8,8,7,0,42,8,16,19,10,17,5,11,7,0,92,6,12,8,8,5,0,5,3,0,43,3,3,5,7,8,3,4,3,0,37,7,3,13,9,13,13,9,3,0,70,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,42,32,50,32,35,31,3,298
2122126,0,0,0,0,0,3,0,0,0,8,0,3,0,3,3,8,0,0,0,17,3,7,4,4,0,0,3,0,0,21,5,3,0,3,0,0,0,0,0,19,0,5,3,7,6,3,3,3,0,31,0,0,4,0,0,0,3,3,0,17,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,11,14,13,16,12,12,0,115
2122127,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,6,3,4,8,3,5,3,0,5,0,30,3,3,11,10,4,3,3,3,0,31,0,0,3,3,0,3,0,0,0,19,0,3,8,3,8,0,3,3,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,23,18,22,15,11,14,3,125
2122128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,7,0,9,3,3,0,0,29,0,3,5,0,0,0,0,0,0,12,3,3,0,3,9,0,3,0,0,23,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,11,14,14,8,8,3,0,79
2122129,0,0,0,3,0,0,0,0,0,3,3,3,3,0,3,0,0,3,0,17,4,7,7,3,3,3,3,6,0,43,3,6,4,3,3,0,0,0,0,23,0,5,0,0,7,3,6,5,0,30,3,0,8,6,4,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,18,25,18,8,17,15,0,138
2122301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,6,6,6,8,0,9,0,39,4,4,3,0,5,3,4,3,0,37,4,3,4,5,3,0,0,3,0,21,0,0,0,4,3,0,3,5,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,18,18,20,10,16,27,0,122
2122302,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,6,3,0,12,7,18,8,10,10,5,10,6,4,81,5,10,3,3,5,3,7,7,0,45,0,0,4,3,4,0,5,7,0,35,0,4,10,5,10,0,0,9,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,28,19,33,13,30,36,5,219
2122303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,9,3,3,10,3,0,5,3,0,0,27,5,3,7,10,4,4,0,3,0,29,0,0,3,0,4,0,4,9,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,20,18,9,14,5,13,0,102
2122304,0,0,0,0,0,0,0,3,0,5,0,0,4,5,7,9,5,10,0,39,3,13,26,10,11,9,6,12,0,91,0,11,9,0,9,3,11,5,0,45,3,0,5,3,6,9,4,8,0,48,4,3,0,3,0,0,3,0,0,20,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,43,29,31,23,34,44,3,249
2122305,0,0,0,3,0,0,0,3,0,8,0,0,8,3,3,9,0,3,0,20,8,18,7,11,8,4,10,8,0,83,11,13,9,8,9,0,11,10,0,66,0,3,4,4,5,3,10,9,0,30,0,3,7,4,0,0,3,3,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,31,34,25,20,35,35,0,232
2122306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,13,4,3,4,8,9,4,10,9,0,45,0,0,3,3,4,0,0,3,0,18,0,0,0,0,3,0,0,4,0,11,0,4,0,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,17,9,15,14,8,15,0,98
2122307,0,0,0,0,0,5,0,5,0,9,0,0,0,4,0,0,3,8,0,17,0,8,15,6,8,4,4,4,0,57,4,0,9,0,5,0,0,9,0,29,3,0,5,3,4,0,3,8,0,35,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,37,17,14,16,10,30,0,148
2122308,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,5,3,3,0,19,7,20,18,6,5,7,12,11,0,85,0,8,0,5,5,3,4,6,0,41,0,3,0,4,7,0,3,6,0,23,0,3,3,3,0,0,0,4,0,19,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,28,29,25,16,32,37,5,197
