SA1_7DIGITCODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
2134801,9,6,0,0,0,0,3,20,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,5,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,13,21,3,4,0,0,3,46,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,18,23,0,3,3,0,3,51
2134802,4,7,0,0,0,0,0,12,13,0,0,0,0,0,0,16,10,3,0,0,0,0,0,18,17,4,9,3,7,0,0,34,0,0,0,0,0,0,0,0,42,17,6,7,4,0,3,83,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,19,48,20,10,9,7,3,4,98
2134803,11,7,0,0,3,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,22,8,0,0,0,0,0,30,0,0,0,0,0,0,0,0,42,14,0,0,3,0,0,57,0,3,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,3,0,19,43,20,4,3,5,0,0,76
2134804,10,9,3,0,7,3,0,38,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,15,5,4,7,3,0,54,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,16,17,20,11,4,7,4,0,65
2134805,10,14,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,3,0,35,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,14,17,15,8,0,0,4,0,48
2134806,37,25,14,6,0,0,0,81,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,25,14,6,0,3,0,89,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,5,3,3,3,0,3,0,15,42,29,15,5,3,3,0,103
2134807,3,3,0,0,0,0,0,12,0,3,0,0,0,0,0,3,3,3,3,0,0,0,0,7,12,15,5,0,3,0,0,29,0,0,0,0,0,0,0,0,12,23,7,7,4,0,0,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,13,17,27,11,9,4,0,0,66
2134809,8,4,0,0,0,0,0,16,3,4,0,0,0,0,0,8,3,0,0,0,0,0,0,4,19,9,0,0,0,0,0,28,0,0,0,0,0,0,0,0,39,15,4,0,0,0,0,57,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,3,5,6,3,0,25,39,18,6,5,6,3,3,78
2134810,10,3,0,3,4,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,17,11,3,4,7,0,0,40,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,12,13,13,9,10,12,4,0,57
2134811,13,3,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,3,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,4,0,0,4,0,31
2134812,7,7,0,8,0,4,0,25,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,12,3,4,0,0,0,0,21,0,0,0,0,0,0,0,0,27,10,3,7,3,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,13,3,7,3,6,0,55
2134813,7,6,0,0,4,3,0,15,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,16,9,0,0,3,3,0,36,3,4,0,0,3,3,0,10,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,11,10,0,0,3,3,0,23,29,14,3,0,3,4,0,55
2134814,3,6,3,3,3,5,3,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,11,8,3,3,5,3,42,7,3,7,4,5,4,0,31,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,3,9,5,5,3,10,4,0,46,24,15,17,4,11,15,4,88
2134815,6,3,0,0,6,5,4,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,11,0,0,0,0,0,25,0,0,0,0,0,0,0,0,29,13,0,3,6,5,4,61,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,11,31,19,0,4,6,5,4,72
2134816,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,6,3,0,0,0,0,22
2134817,8,3,0,0,0,3,0,11,0,3,0,3,8,0,0,13,4,0,0,0,0,0,0,3,9,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,10,0,3,7,3,0,41,0,3,3,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,14,17,15,5,3,13,4,3,53
2134818,6,0,0,0,3,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,16,6,0,3,3,5,3,34,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,16,3,0,4,4,5,3,39
2134819,21,14,4,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,0,0,3,0,27,0,0,0,0,0,0,0,0,41,23,4,7,0,3,0,76,0,3,4,0,0,0,3,10,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,4,0,0,3,3,23,38,27,13,5,4,4,3,100
2134820,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,3,0,0,3,16
2134821,30,10,3,3,6,3,4,64,9,4,0,0,0,0,0,23,18,3,0,0,0,0,0,23,29,5,0,0,4,0,3,41,0,0,0,0,0,0,0,0,88,26,3,3,11,9,7,150,3,3,0,4,0,3,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,5,6,3,3,3,5,0,29,93,35,9,9,17,15,12,176
2134822,13,10,3,0,0,0,0,31,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,25,11,4,0,3,0,0,50,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,15,29,22,5,3,8,0,0,65
2134823,8,4,0,0,0,0,0,12,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,20,10,3,7,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,20,9,6,7,0,0,0,42
2134824,3,0,0,0,7,8,3,20,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,5,4,7,0,0,0,0,20,0,0,0,0,0,0,0,0,15,12,5,3,6,8,3,54,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,3,0,10,0,0,4,0,0,17,18,18,6,3,13,4,8,73
2134825,3,0,5,0,0,3,0,11,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,4,5,0,0,3,3,3,17,0,0,0,0,0,0,0,0,12,9,3,3,3,3,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,15,6,8,3,3,7,4,46
2134826,9,9,0,0,0,3,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,11,0,0,3,3,0,35,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,11,20,15,4,0,3,7,0,44
2134827,15,9,0,0,0,3,0,27,4,3,0,0,0,0,0,11,0,5,0,0,0,0,0,9,8,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,28,19,6,0,0,3,0,53,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,28,19,6,0,3,3,3,58
2134829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134830,9,10,5,0,0,0,0,20,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,8,11,3,0,0,0,0,21,0,0,0,0,0,0,0,0,26,22,11,0,0,3,0,56,4,4,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,9,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,6,3,0,0,3,0,23,29,24,12,3,3,5,3,76
2134831,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,6,0,0,0,0,0,21
2134832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134833,6,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,11,13,6,0,0,4,4,0,32
2134834,10,3,0,0,3,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,3,0,0,23,0,4,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,3,0,13,10,3,0,0,3,6,0,29
2134835,41,19,4,3,10,0,3,83,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,46,19,4,3,10,0,3,83,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,51,19,4,3,13,0,3,92
2134836,6,4,0,3,4,3,0,28,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,8,0,3,4,3,0,41,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,21,8,0,8,11,3,0,48
2134902,6,9,7,3,5,3,0,30,3,0,0,3,0,0,0,7,6,4,0,0,0,0,0,11,7,8,3,4,0,0,0,30,0,0,0,0,0,0,0,0,27,19,13,8,13,3,0,80,3,3,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,7,3,0,0,8,3,0,16,26,18,13,8,16,5,0,98
2134903,3,4,3,0,9,9,3,34,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,5,7,8,3,0,3,0,0,29,0,0,0,0,0,0,0,0,18,20,11,3,13,9,4,76,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,24,17,11,5,17,9,4,80
2134904,24,9,0,3,0,3,0,41,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,11,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,38,14,4,3,0,5,5,64,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,41,13,4,3,3,3,5,76
2134905,11,3,0,0,0,3,0,20,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,3,3,0,23,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,3,6,0,31
2134906,6,10,3,8,16,7,3,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,3,5,3,3,0,0,22,0,0,0,0,0,0,0,0,16,17,7,11,25,14,9,87,0,0,3,0,4,3,3,16,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,8,0,4,3,3,27,22,18,16,9,23,16,12,109
2134907,9,13,9,8,13,7,3,56,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,5,0,0,3,3,0,22,0,0,0,0,0,0,0,0,16,25,9,7,13,11,3,80,0,0,0,0,4,0,0,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,6,0,3,0,0,14,16,31,13,7,23,6,5,99
2134908,3,9,4,4,9,15,5,43,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,7,7,5,5,4,3,0,27,0,0,0,0,0,0,0,0,6,11,5,9,11,18,6,77,3,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,8,13,12,5,13,11,18,9,86
2134909,4,9,5,3,10,7,7,44,3,0,0,0,0,0,0,10,0,3,0,0,3,0,0,6,0,4,8,3,3,0,0,17,0,0,0,0,0,0,0,0,11,14,17,6,13,7,6,74,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,13,12,13,19,12,19,6,6,85
2134910,10,8,14,0,11,9,4,46,3,0,0,0,3,3,0,8,3,0,0,0,0,0,0,6,11,3,5,0,6,0,0,21,0,0,0,0,0,0,0,0,24,11,18,3,15,6,4,77,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,10,0,3,3,0,0,11,24,18,18,6,21,7,4,93
2134911,0,10,5,5,5,3,0,25,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,3,4,0,3,0,0,8,0,0,0,0,0,0,0,0,6,16,6,4,6,3,0,49,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,10,6,15,15,11,4,4,0,58
2134912,8,0,6,0,5,0,3,24,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,18,0,0,0,0,0,0,0,0,18,10,6,0,4,3,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,18,13,12,0,6,4,0,54
2134913,16,3,6,3,0,0,0,28,3,0,3,0,0,0,0,7,0,0,3,0,0,0,0,10,11,7,8,0,3,3,0,35,0,0,0,0,0,0,0,0,23,14,14,8,3,5,3,77,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,5,0,4,3,3,15,30,17,15,5,10,6,5,90
2134914,3,5,3,0,0,0,0,18,6,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,7,11,4,5,3,0,0,29,0,0,0,0,0,0,0,0,15,11,10,7,3,3,0,49,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,10,0,0,0,0,0,0,0,3,8,0,3,3,0,6,0,19,24,18,9,6,0,9,0,67
2134915,11,6,4,0,3,0,3,25,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,8,7,9,6,3,3,3,0,31,0,0,0,0,0,0,0,0,25,13,13,6,9,3,4,70,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,8,26,20,11,6,9,5,4,80
2134916,9,11,7,5,8,9,3,50,3,0,0,0,0,0,0,3,4,8,0,3,4,0,0,21,6,15,4,0,3,0,0,28,0,0,0,0,0,0,0,0,19,33,16,8,11,11,3,99,3,4,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,3,0,3,0,3,16,26,42,15,8,18,11,7,115
2134917,4,10,3,0,10,3,0,27,0,0,0,0,0,0,0,4,3,0,3,0,3,0,0,7,4,7,12,5,0,0,0,24,0,0,0,0,0,0,0,0,9,16,18,3,8,10,0,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,16,19,14,3,8,10,0,76
2134918,9,11,7,5,3,4,3,33,0,3,3,0,0,0,0,13,3,12,3,0,0,0,0,21,9,25,19,4,5,6,9,73,0,0,0,0,0,0,0,0,27,41,27,12,15,15,11,143,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,12,28,43,33,13,16,17,11,157
2134919,12,3,0,0,8,9,3,32,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,12,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,36,5,3,4,8,9,3,65,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,4,3,0,5,3,0,0,17,37,8,8,13,13,9,3,78
2134920,6,8,0,4,5,0,0,23,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,3,4,4,0,0,0,10,0,0,0,0,0,0,0,0,13,6,3,7,9,3,0,40,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,9,11,8,4,7,9,3,0,52
2134921,13,4,0,0,0,3,0,23,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,23,4,3,0,0,3,0,36,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,15,27,7,6,0,0,8,0,49
2134922,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,7,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,13,7,0,0,0,0,0,23
2134923,4,3,4,3,0,5,4,22,3,3,0,0,0,0,0,7,0,0,3,0,0,0,0,13,8,7,3,6,4,3,0,33,0,0,0,0,0,0,0,0,16,16,13,10,8,9,7,79,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,14,15,16,10,12,9,9,82
2134924,27,3,3,0,5,5,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,31,8,3,0,5,3,3,62,0,3,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,12,33,13,5,7,9,3,3,77
2134925,11,12,7,10,3,6,4,51,3,0,0,0,0,0,0,10,0,3,3,3,0,0,0,7,12,16,7,3,0,0,0,39,0,0,0,0,0,0,0,0,25,34,14,11,10,6,3,107,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,11,32,37,12,11,10,4,6,119
