SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
20103101303,0,0,0,3,3,7,9,0,0,17,0,0,5,3,5,6,8,0,0,27,0,0,6,0,5,0,3,0,0,16,0,0,0,4,6,0,3,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,4,7,7,0,0,26,22,4,20,33,38,47,77,21,0,265
20103101304,0,0,0,0,3,8,0,0,0,16,0,0,4,3,5,0,0,0,0,15,0,0,0,3,9,4,3,0,0,25,0,0,0,0,3,4,8,0,0,14,0,0,0,3,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,10,11,8,9,0,55,11,17,17,22,69,75,62,39,17,319
20103101305,0,3,6,0,11,3,4,0,0,30,0,4,6,0,11,8,0,0,0,28,0,0,0,6,9,5,3,0,0,36,0,0,0,3,3,3,0,5,0,12,0,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,5,5,12,4,3,38,15,10,21,25,76,75,91,53,15,386
20103101306,0,0,6,0,9,0,3,4,3,23,0,0,8,0,6,5,0,0,0,25,0,0,5,0,9,4,0,0,0,17,0,0,4,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,3,8,8,0,31,18,10,31,27,38,42,63,43,28,301
20103101307,0,0,0,6,5,4,5,0,0,16,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,5,0,5,0,25,0,0,3,0,0,0,0,0,0,4,0,0,0,3,9,0,0,0,0,11,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,16,11,9,10,24,26,44,51,20,4,203
20103101308,0,0,4,4,3,10,7,0,0,38,0,3,4,5,5,13,0,0,0,32,0,0,3,7,10,12,0,0,0,43,0,0,12,3,3,6,0,0,0,26,0,0,4,5,9,7,4,0,0,24,0,0,0,0,9,5,0,0,0,14,0,0,0,0,12,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,10,4,3,0,0,10,9,14,8,0,44,29,20,45,40,84,102,89,16,3,432
20103101309,0,0,0,0,3,0,5,0,0,19,0,0,3,0,3,4,0,0,0,18,0,0,0,4,0,3,0,0,0,16,0,5,6,0,5,0,0,0,0,10,0,0,3,3,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,3,6,6,0,11,0,0,34,14,12,25,37,44,38,52,12,7,244
20103101310,0,0,3,0,3,9,0,0,0,12,0,0,0,0,7,5,4,0,0,15,0,0,4,0,9,0,0,0,0,15,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,4,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,6,6,4,0,0,35,19,6,19,25,43,48,51,27,5,230
20103101401,0,0,3,3,3,6,3,4,0,35,0,8,0,3,11,5,0,4,0,36,0,3,4,0,10,12,3,0,0,37,0,0,3,3,0,3,0,3,0,12,0,0,6,4,5,0,0,0,0,15,0,0,0,0,3,0,3,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,9,6,3,0,42,22,25,32,42,63,69,66,48,12,379
20103101402,0,4,0,0,4,0,3,9,0,25,0,7,8,0,0,10,3,0,0,21,0,0,4,9,7,0,5,0,0,20,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,8,3,3,33,12,16,23,24,33,32,64,51,25,277
20103101403,6,4,0,0,5,10,17,4,0,31,0,0,10,8,8,7,0,0,0,33,0,0,6,9,8,9,0,0,0,39,0,0,3,8,4,6,0,3,0,18,0,0,5,6,7,3,6,0,0,27,0,0,3,6,3,9,0,0,0,19,0,0,4,9,8,3,3,0,0,19,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,7,5,5,36,52,18,39,53,84,73,101,32,15,459
20103101404,0,0,0,4,7,5,7,0,0,30,0,0,0,5,8,8,9,0,0,37,0,0,6,7,13,6,3,0,0,33,0,0,4,3,3,0,5,0,0,18,0,0,0,4,7,6,4,0,0,15,0,0,0,0,3,5,0,0,0,12,0,0,0,4,5,3,4,0,0,11,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,6,10,7,4,3,4,3,45,27,12,21,53,88,83,88,43,18,434
20103101405,0,0,0,0,3,5,0,0,0,8,0,3,0,3,0,3,0,0,0,8,0,0,3,5,3,0,0,0,0,18,0,0,0,3,6,0,0,0,0,18,0,0,0,0,6,11,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,6,0,0,0,4,4,6,0,3,4,5,4,0,31,9,22,19,22,31,36,26,9,0,177
20103101406,0,4,0,3,0,0,3,0,0,17,0,8,0,0,3,3,5,0,0,15,0,3,10,3,3,3,0,0,0,31,0,4,4,8,5,3,0,0,0,16,0,0,0,4,9,4,7,0,0,21,0,0,6,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,11,4,8,48,71,76,52,50,30,3,345,17,38,76,101,120,99,82,42,4,568
20103101407,0,0,3,6,6,5,0,0,0,18,0,0,4,5,9,9,0,0,0,29,0,3,3,3,7,3,3,0,0,22,0,0,3,3,0,3,0,0,0,10,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,3,0,0,0,23,21,15,37,35,49,62,38,14,0,273
20103101408,0,4,4,3,11,0,3,0,0,25,0,3,8,7,0,3,3,0,0,39,0,3,10,5,9,4,7,4,0,43,0,0,7,8,6,7,0,0,0,30,0,0,0,0,3,6,0,0,0,19,0,0,4,0,5,0,0,0,0,8,0,0,9,3,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,7,9,5,0,0,43,17,23,62,60,55,80,56,19,6,364
20103101409,0,0,0,3,0,5,7,0,0,14,0,0,4,0,0,7,0,0,0,20,0,0,0,3,6,5,5,3,0,22,0,0,0,4,0,4,0,0,0,12,0,0,0,5,3,4,0,0,0,11,0,0,0,0,3,4,4,0,0,8,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,7,4,0,0,3,4,6,15,3,0,35,18,3,14,33,40,48,77,21,0,244
20103101410,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,8,0,0,0,7,3,0,0,0,0,14,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,9,9,9,21,15,21,17,8,10,117
20103101411,0,3,3,6,7,7,4,0,0,32,0,0,0,8,6,5,5,0,0,21,0,0,7,7,9,8,0,0,0,35,0,0,11,0,3,7,0,0,0,21,0,0,0,9,4,0,3,0,0,18,0,0,0,3,4,0,0,0,0,12,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,7,5,0,11,4,9,0,34,23,9,36,49,53,76,47,25,0,319
20103101412,0,0,4,0,8,9,6,4,0,29,0,5,0,3,3,5,3,0,0,20,0,4,4,9,6,5,5,0,0,28,0,0,6,0,3,0,0,0,0,16,0,0,0,8,3,8,0,0,0,21,0,0,0,0,3,0,0,0,0,9,0,0,3,3,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,4,3,4,8,0,0,4,27,10,9,34,42,49,65,74,31,13,337
20103101413,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,3,0,0,11
20103101501,0,0,0,3,7,7,3,4,0,27,0,9,4,6,12,9,7,0,0,49,0,7,8,11,18,8,6,0,0,46,0,3,3,5,9,7,4,0,0,31,0,0,4,8,7,5,0,0,0,32,0,0,4,0,6,5,0,0,0,15,0,0,0,5,10,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,8,5,0,0,28,38,35,36,55,87,86,84,30,8,466
20103101502,0,3,0,5,0,0,6,0,0,18,0,3,0,7,3,5,3,0,0,23,0,0,0,0,9,9,0,0,0,21,0,0,0,3,5,5,0,0,0,9,0,0,0,6,5,3,0,0,0,12,0,0,0,4,5,3,0,0,0,7,0,0,4,9,14,5,0,0,0,30,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,4,5,0,3,4,0,19,14,8,26,54,59,44,54,12,0,267
20103101503,0,0,5,4,4,5,7,0,0,23,0,3,0,4,11,6,0,0,0,29,5,4,3,0,18,3,0,0,0,36,0,0,5,6,13,0,0,0,0,25,0,0,4,4,4,0,0,0,0,21,0,0,0,0,8,4,0,0,0,17,0,0,0,11,9,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,14,28,30,33,46,84,58,49,14,0,340
20103101504,0,0,4,0,4,3,3,0,0,16,0,0,3,4,3,3,6,0,0,21,0,0,0,8,7,6,0,0,0,21,0,0,3,0,9,0,0,0,0,11,0,0,3,3,3,3,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,6,4,7,5,4,0,28,13,7,24,28,47,42,44,14,0,230
20103101505,0,0,0,9,7,6,5,0,0,28,4,5,6,4,3,5,7,0,0,28,0,0,9,5,3,13,0,0,0,31,0,0,0,0,7,5,6,0,0,24,0,0,5,0,4,4,0,3,0,11,0,0,0,3,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,14,6,3,10,5,11,6,15,0,0,55,28,24,37,47,73,78,84,41,8,424
20103101506,0,0,3,3,6,3,5,0,0,21,0,3,8,4,3,3,4,0,0,29,0,0,14,5,4,7,7,0,0,34,0,0,6,3,9,3,0,0,0,26,0,0,4,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,4,0,0,0,3,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,4,4,7,0,0,29,11,14,53,31,58,57,72,29,6,344
20103101507,0,5,7,6,8,5,11,4,0,46,0,8,7,8,10,10,3,0,0,44,0,7,7,9,10,13,5,0,0,54,0,0,12,7,9,5,0,0,0,41,0,0,6,4,3,8,3,0,0,30,0,0,11,7,5,0,3,0,0,27,0,0,7,5,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,12,4,7,6,7,4,11,0,0,46,47,49,86,94,90,90,82,30,0,565
20103101508,0,0,0,0,5,8,0,0,0,18,0,4,5,3,3,5,0,0,0,20,0,0,5,9,6,0,0,0,0,24,0,0,0,3,3,7,0,0,0,9,0,0,7,3,8,0,0,0,0,15,0,0,0,3,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,9,3,0,24,25,17,40,35,59,44,40,7,0,270
20103101509,0,4,4,6,9,8,4,0,0,33,0,7,6,12,6,10,0,0,0,30,0,0,9,19,16,6,0,0,0,44,0,0,13,4,7,4,5,0,0,27,0,0,11,4,3,7,0,0,0,22,0,0,3,3,7,0,0,0,0,16,0,0,3,7,4,0,0,0,0,18,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,24,21,7,61,68,74,66,34,16,3,361
20103101510,0,0,0,0,0,3,0,3,0,15,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,4,0,0,0,7,0,0,6,0,3,0,5,0,0,15,0,0,3,0,0,3,0,0,0,10,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,3,0,0,3,0,4,0,0,5,0,17,4,14,23,9,28,21,25,12,4,137
20103101511,0,0,0,8,7,4,4,0,0,21,0,3,0,5,13,4,5,0,0,30,0,4,13,5,9,5,3,0,0,33,0,0,4,4,0,5,0,0,0,14,0,0,4,0,8,7,0,0,0,18,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,12,3,0,29,18,10,35,45,57,58,39,27,0,279
20103101512,0,0,0,5,0,4,4,0,0,19,0,5,5,5,6,7,0,0,0,24,0,4,0,3,5,0,0,0,0,19,0,0,8,0,0,6,0,0,0,10,0,0,5,6,5,0,0,0,0,10,0,0,3,3,0,3,0,0,0,12,0,0,3,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,8,6,0,3,0,32,28,16,36,56,40,43,39,12,3,276
20103101601,0,6,0,0,6,7,4,3,0,22,0,0,6,3,3,0,0,3,0,17,0,0,4,3,9,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,11,12,16,16,16,27,34,25,23,4,164
20103101602,0,0,8,5,8,9,10,4,0,45,0,8,7,8,10,8,0,0,0,31,0,4,9,0,4,10,0,0,0,32,0,0,0,3,7,8,6,0,0,15,0,0,9,0,7,0,0,0,0,12,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,13,5,10,12,4,46,34,21,45,38,67,92,67,63,28,463
20103101603,0,0,0,3,7,5,10,0,0,22,0,0,4,5,7,6,6,0,0,29,0,0,4,8,9,9,0,0,0,29,0,0,3,0,0,9,0,3,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,0,0,26,19,16,27,36,34,47,62,33,8,288
20103101604,0,0,3,4,3,5,3,5,0,33,0,0,9,6,4,3,0,0,0,25,0,0,10,9,0,7,0,0,0,21,0,3,6,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,0,7,6,9,15,0,40,24,22,48,29,42,60,55,41,10,330
20103101605,0,4,7,0,0,4,0,0,0,16,0,0,5,0,3,0,0,0,0,11,0,0,5,0,4,6,0,0,0,14,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,0,4,0,30,10,12,38,37,32,27,21,19,3,195
20103101606,0,0,11,0,0,0,4,3,0,20,0,0,5,3,6,5,6,0,0,26,0,0,6,9,0,9,0,0,0,21,0,0,0,4,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,8,0,21,16,10,43,26,40,48,65,71,16,334
20103101607,0,3,7,4,6,8,7,7,4,41,0,10,4,11,8,3,0,0,0,45,0,3,3,9,11,7,9,0,0,32,0,7,4,3,0,0,0,0,0,14,0,6,3,0,5,11,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,0,7,8,0,35,35,28,33,43,53,53,90,77,23,434
20103101608,0,0,0,0,0,9,10,0,6,23,0,6,0,0,9,3,0,0,0,23,0,0,0,4,4,7,5,0,0,19,0,0,5,4,4,4,3,0,0,17,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,3,0,0,4,3,0,20,13,19,20,23,49,53,53,28,5,266
20103101609,0,0,5,3,3,4,3,0,0,24,0,0,7,3,5,6,0,0,0,28,0,0,4,6,0,0,0,0,0,13,0,0,5,0,0,3,5,0,0,12,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,7,9,4,40,20,17,33,35,56,60,45,37,14,317
20103101610,0,4,4,0,7,5,6,0,0,25,0,4,10,3,11,5,4,3,0,35,0,0,4,5,5,4,5,0,0,25,0,0,5,0,10,5,0,0,0,15,0,0,4,3,6,0,3,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,5,9,6,9,5,34,27,21,38,38,68,66,91,60,23,426
20103101612,0,5,6,9,13,3,3,9,0,39,0,5,10,3,9,12,8,0,0,50,0,5,13,3,9,11,0,0,0,42,0,0,6,3,7,4,0,0,0,23,0,0,3,0,3,10,0,0,0,23,0,0,0,0,5,0,0,0,0,6,0,0,6,3,0,6,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,5,0,15,25,19,63,41,61,72,85,60,6,435
20103101613,0,4,6,0,6,3,9,9,0,41,0,3,4,6,9,9,3,3,0,33,0,0,10,3,10,5,4,0,0,29,0,3,5,0,0,0,0,0,0,3,0,0,0,4,0,4,3,0,0,11,0,0,0,0,4,0,0,0,0,3,0,0,4,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,6,5,32,21,22,49,38,45,59,79,76,82,480
20103101614,0,0,13,19,11,7,4,7,0,57,0,11,10,4,15,6,5,6,0,53,0,10,19,9,3,4,5,0,0,50,0,5,11,0,8,6,0,0,0,22,0,0,5,3,3,8,0,0,0,23,0,0,6,3,9,0,0,0,0,11,0,0,0,3,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,6,10,8,0,33,42,35,83,68,78,63,84,60,11,522
20103101615,0,0,3,4,3,0,0,0,0,10,0,0,5,0,5,6,0,0,4,19,0,0,3,0,3,0,0,3,0,10,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,3,3,17,0,6,27,17,20,30,54,51,35,229
20103101616,0,4,4,0,3,4,3,0,0,22,0,7,11,5,7,5,9,0,0,38,0,0,3,4,7,5,3,3,0,30,0,0,3,0,6,4,0,0,0,12,0,0,3,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,5,7,5,30,18,16,34,34,30,57,87,50,16,358
20103101617,0,7,8,0,5,12,5,0,0,43,0,0,8,4,6,6,8,0,0,28,0,0,3,0,5,7,0,0,0,19,0,0,0,0,3,5,0,0,0,11,0,0,4,0,3,5,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,12,25,17,41,16,54,52,59,27,5,300
20103101618,0,6,4,0,0,3,3,5,3,28,0,0,4,0,3,8,3,0,4,18,0,0,5,0,3,5,0,0,0,16,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,8,10,5,34,13,10,24,16,29,34,62,60,74,323
20103101619,0,3,5,7,8,9,3,4,0,36,0,4,8,7,6,0,0,0,0,32,0,4,6,3,4,7,0,0,0,19,0,0,0,3,5,6,0,0,0,12,0,0,0,5,3,5,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,0,3,0,8,3,3,4,5,28,36,24,43,41,52,57,77,51,16,389
20103101620,0,0,4,0,0,0,3,0,0,15,0,0,0,0,5,6,0,0,0,18,0,0,4,0,4,4,7,0,0,18,0,0,5,0,6,3,0,0,0,17,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,9,0,16,5,17,34,19,26,37,52,36,5,236
20103101621,0,0,0,0,5,0,8,5,0,17,0,0,0,3,3,0,0,0,0,11,0,0,0,7,0,8,4,0,0,19,0,0,0,3,6,3,3,0,0,19,0,0,0,0,6,9,0,0,0,6,0,0,0,0,3,4,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,0,0,0,18,19,9,11,18,40,46,37,14,4,205
20103101622,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,16,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,11,9,5,9,16,20,32,30,9,3,134
