UCL_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
UCL221041,0,0,3,3,0,0,0,5,0,10,0,0,6,0,0,0,0,0,0,8,3,4,13,0,0,0,3,8,0,33,7,5,21,0,0,4,0,13,0,58,8,9,21,7,0,0,7,8,0,52,0,3,15,5,0,0,7,4,5,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,85,10,8,7,23,27,6,210,0,0,0,4,0,4,0,0,0,8,0,0,0,4,0,0,0,3,0,9,3,7,5,7,8,0,0,3,0,36,8,7,4,7,10,0,0,0,0,43,3,6,7,10,11,3,0,4,0,47,3,10,0,8,10,6,0,0,0,32,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,20,38,43,17,0,12,0,174
UCL221042,0,0,4,0,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,7,7,0,14,0,0,4,3,3,0,32,0,4,9,0,0,3,3,6,0,30,7,6,3,4,0,0,5,4,0,28,15,5,8,3,0,0,4,3,0,42,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,43,9,0,15,17,22,3,157,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,12,0,4,4,0,0,0,0,20,0,7,0,7,3,0,0,0,0,22,7,14,3,6,3,6,0,3,0,39,5,5,0,7,8,4,0,4,0,40,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,8,34,26,13,0,15,3,147
UCL221043,0,0,0,0,0,0,0,3,0,6,3,0,3,0,0,0,0,0,0,11,3,0,9,0,0,0,0,0,0,6,3,0,8,0,0,3,3,3,0,23,8,3,4,3,0,0,3,3,0,25,3,3,6,0,3,0,0,3,0,19,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,35,7,6,4,9,8,0,93,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,3,0,6,3,3,0,0,0,18,0,4,3,6,6,3,0,3,0,26,0,12,0,3,10,3,0,0,0,29,5,11,0,3,7,0,0,4,0,31,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,3,33,19,14,0,8,0,115
UCL221044,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,12,3,3,9,0,0,0,8,0,0,26,3,4,13,4,3,0,6,0,0,38,0,0,8,4,3,0,6,4,0,31,6,3,11,0,0,0,13,3,0,37,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,48,7,6,8,35,20,0,150,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,10,3,5,3,3,3,3,0,0,0,26,0,0,0,0,3,3,0,4,0,20,3,4,3,6,4,4,0,10,0,40,0,5,4,3,8,3,0,3,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,11,22,22,22,3,22,0,127
UCL221045,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8,0,0,4,0,0,0,0,0,0,8,3,0,7,7,0,0,3,3,0,21,5,3,4,3,0,0,0,7,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,5,24,10,0,4,8,14,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,4,3,0,0,8,4,3,0,3,0,21,0,0,3,5,0,8,0,6,0,25,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,14,8,8,0,15,0,58
UCL221046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,3,0,0,0,3,0,18,6,5,11,0,0,0,0,4,3,25,4,4,15,6,0,3,3,10,0,50,16,4,10,6,0,3,0,11,0,55,3,0,5,3,0,4,0,6,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,16,56,14,0,12,7,38,3,171,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,18,3,11,0,6,5,5,0,3,0,30,5,6,3,9,5,4,0,6,0,49,6,9,0,13,6,3,0,9,0,46,6,3,0,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,6,33,24,26,0,23,0,169
UCL221047,0,0,3,3,0,0,0,4,0,11,0,0,5,0,3,0,0,3,0,20,4,3,7,0,0,0,3,3,0,22,7,9,7,0,3,0,3,6,0,27,6,11,9,3,0,3,4,8,0,38,9,4,4,3,0,0,4,5,0,40,3,3,3,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,39,15,9,5,20,33,0,168,0,0,0,0,0,8,0,5,0,14,0,0,0,4,0,4,0,0,0,7,0,10,3,5,6,0,0,0,0,19,3,12,3,3,3,3,0,3,0,30,6,13,0,13,3,3,3,3,0,47,3,11,3,3,4,0,0,3,0,31,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,11,25,17,13,3,22,0,157
UCL221048,0,0,3,0,0,3,0,0,0,4,0,3,13,0,0,0,0,5,0,25,6,10,38,5,6,9,12,6,0,97,13,3,12,7,4,0,10,5,0,60,0,0,8,4,3,0,6,3,0,23,0,4,3,0,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,21,69,12,12,15,39,32,5,233,0,0,0,0,0,3,0,0,0,4,0,3,0,8,4,5,0,0,0,23,5,24,5,14,26,11,0,0,3,87,6,11,4,4,9,4,3,9,0,52,3,3,0,4,4,0,0,6,0,20,0,3,0,9,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,8,47,43,24,3,15,3,204
UCL221049,0,3,5,0,0,3,0,3,0,19,0,0,6,0,0,6,0,0,0,13,4,0,7,0,0,0,5,0,0,20,3,0,11,0,0,0,6,3,0,24,17,5,16,0,0,0,5,4,0,49,5,3,11,0,0,0,3,3,0,25,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,62,0,5,11,24,9,3,158,0,0,0,3,0,7,0,0,0,10,0,0,0,6,0,5,0,0,0,15,3,0,0,0,9,8,0,0,0,23,3,6,0,0,7,0,0,0,0,29,8,9,3,7,13,3,0,3,0,41,3,7,0,4,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,9,17,37,19,0,11,3,140
UCL221050,0,0,5,0,0,0,0,0,0,8,0,0,9,0,0,3,0,0,0,13,0,6,3,3,0,3,0,4,0,25,9,6,9,0,0,0,3,3,0,34,10,11,7,3,3,6,0,7,0,49,16,4,20,9,0,4,3,6,3,72,5,3,0,0,7,3,5,0,0,24,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,41,35,57,13,16,24,14,20,3,226,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,3,0,8,3,12,0,5,0,6,0,0,0,26,8,17,0,10,7,3,0,3,0,48,9,10,0,15,9,5,0,8,0,59,8,15,4,11,17,7,0,4,0,56,4,3,3,0,7,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,51,7,37,44,29,0,20,4,225
UCL221051,0,0,3,0,0,0,0,10,0,19,0,0,9,0,0,0,0,6,0,13,0,3,12,3,0,0,0,0,0,27,11,13,20,0,0,7,4,3,0,50,12,9,5,4,4,3,0,0,0,45,11,3,6,0,3,0,8,0,0,37,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,63,9,13,13,15,21,0,206,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,4,0,0,0,13,0,6,0,0,3,3,0,4,0,19,7,23,4,0,11,7,0,0,0,53,3,6,3,9,14,3,0,0,0,40,0,5,3,5,5,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,14,22,40,18,0,9,0,154
UCL221052,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,8,0,0,9,0,0,0,0,3,0,15,3,3,11,0,0,0,5,3,0,28,5,4,6,0,0,0,5,3,0,30,6,3,5,3,0,0,5,5,0,34,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,16,35,8,3,3,20,20,4,130,0,0,0,0,0,3,0,3,0,11,0,0,0,0,4,0,0,0,0,3,0,6,0,3,0,3,0,0,0,17,3,4,0,4,6,4,0,3,0,33,4,4,0,7,8,6,0,8,0,35,3,3,0,4,3,5,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,4,19,25,15,0,16,3,128
UCL221053,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,5,3,0,11,9,4,8,0,0,0,3,4,0,22,3,3,4,0,0,0,8,3,0,23,9,4,3,3,7,3,10,5,0,39,3,3,9,0,0,6,8,5,3,39,3,0,0,0,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,10,28,4,10,13,28,27,4,153,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,4,0,8,5,3,0,0,0,18,0,4,0,10,3,0,0,0,0,21,4,8,0,9,11,0,0,5,0,36,0,10,0,6,3,3,0,3,0,30,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,4,33,18,7,0,14,0,119
UCL221054,0,0,3,0,0,3,0,4,0,10,0,0,9,0,0,0,3,3,0,22,3,0,13,0,0,0,4,0,0,25,3,0,6,0,0,0,0,3,0,22,4,3,17,0,0,3,13,3,5,38,3,0,16,0,4,0,9,4,5,37,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,67,6,5,7,26,22,5,162,0,0,0,4,0,8,0,0,0,13,0,7,0,7,7,9,0,0,3,24,4,3,0,0,8,3,0,0,0,20,3,3,0,4,6,0,0,4,0,19,7,3,0,4,12,3,0,3,0,38,0,3,0,8,12,3,0,3,4,28,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,3,28,38,26,5,11,3,148
UCL221055,0,0,3,0,0,0,0,3,0,6,0,3,5,0,0,3,3,0,0,16,3,0,13,0,0,0,5,4,0,28,12,9,7,5,0,0,10,7,0,37,11,3,12,3,0,4,7,7,0,40,3,8,6,0,4,0,3,8,0,43,0,6,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,32,44,9,9,11,27,29,0,184,0,0,0,3,0,8,0,3,0,13,0,3,0,0,0,0,0,3,0,11,0,4,0,0,4,0,0,3,0,21,4,13,0,5,8,3,0,3,0,39,3,8,0,8,7,3,0,3,0,34,6,6,0,7,11,0,0,6,0,32,0,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,4,31,31,13,0,19,4,152
UCL221056,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,3,0,11,0,0,4,0,0,0,3,3,0,15,3,3,3,0,0,3,0,4,0,17,0,3,13,3,3,3,5,3,0,28,3,0,7,0,0,3,4,3,0,23,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,28,9,4,14,12,19,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,12,0,4,4,3,4,4,0,3,0,19,7,6,0,8,5,3,0,3,0,33,3,8,0,4,7,0,0,3,0,24,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,5,20,20,9,0,10,0,94
UCL221057,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,3,7,0,0,0,3,0,0,19,0,3,14,0,0,0,3,3,0,26,3,3,10,0,0,0,4,4,0,32,5,3,6,3,3,3,3,5,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,19,39,7,4,3,16,21,0,124,0,0,0,0,0,0,0,4,0,10,0,3,0,4,0,3,0,0,0,11,3,6,0,7,0,0,0,0,0,12,0,3,0,4,3,3,0,3,0,16,0,3,0,7,4,4,0,0,0,23,6,5,0,4,0,3,0,3,0,26,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,3,28,8,12,0,8,0,103
UCL221058,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,7,0,0,12,5,0,0,4,4,0,25,9,3,18,0,3,0,9,7,0,54,4,3,13,3,0,0,11,4,0,38,0,0,6,0,3,0,5,4,0,27,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,56,6,8,3,37,20,5,157,0,0,0,0,0,8,0,3,0,12,0,0,3,5,3,0,0,0,0,12,0,0,4,9,5,5,0,0,0,18,7,4,5,4,13,3,0,5,0,38,3,3,8,8,3,7,0,10,0,36,0,3,3,4,6,3,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,28,33,25,0,18,0,141
UCL221059,0,0,0,0,0,0,0,7,0,8,0,0,5,0,0,0,0,0,0,12,4,3,14,4,0,0,0,0,0,25,3,8,8,0,0,0,0,5,0,29,9,0,8,0,0,0,3,5,0,27,3,3,3,0,7,0,3,0,0,24,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,50,7,4,11,9,20,3,140,0,0,0,3,0,0,0,0,0,7,0,0,3,7,0,0,0,4,0,15,8,7,3,5,8,0,0,3,0,30,8,10,0,10,4,3,0,9,0,33,6,6,4,4,10,0,0,8,0,42,0,4,0,7,7,6,0,7,0,36,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,11,40,26,14,3,23,0,166
UCL221060,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,9,4,8,6,0,0,0,3,3,0,21,0,3,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,17,6,0,3,7,7,4,63,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,0,0,18,3,3,0,0,3,3,0,0,0,15,3,10,3,3,7,4,0,0,0,25,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,5,11,15,8,0,3,0,74
UCL221061,0,0,3,0,0,0,0,0,0,8,0,0,7,3,0,4,0,5,0,25,0,3,9,3,5,0,12,9,0,39,0,0,9,0,3,0,15,12,3,41,6,0,11,3,0,0,16,3,3,45,3,0,4,0,0,3,19,4,0,36,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,37,6,12,10,69,38,5,196,0,0,0,0,0,4,0,0,0,8,0,0,0,8,3,3,0,3,0,18,3,4,3,7,10,3,0,0,0,33,0,0,3,8,3,6,3,4,3,29,0,0,3,6,10,5,4,8,0,38,4,3,0,3,4,0,0,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,39,31,27,9,24,3,152
UCL221062,0,0,0,0,0,0,0,3,0,6,0,0,8,0,0,0,0,4,0,12,6,0,7,0,0,0,8,5,0,33,0,0,0,0,0,3,0,6,0,14,8,3,5,0,0,0,10,6,3,36,8,3,12,0,3,0,7,3,0,38,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,13,38,3,3,3,29,37,3,158,0,0,0,3,0,5,0,0,0,6,0,0,0,5,0,0,0,3,0,12,0,3,3,3,3,0,0,0,0,15,0,4,0,7,3,0,0,5,0,21,0,0,3,10,10,6,0,5,3,39,8,11,0,6,0,0,0,7,0,35,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,9,32,17,13,0,20,3,134
UCL221063,0,0,3,0,0,0,0,4,0,7,0,0,3,0,0,0,0,0,0,3,3,0,4,0,0,3,3,3,0,24,5,4,3,0,0,0,3,0,0,18,4,3,9,0,0,0,11,3,0,27,3,0,6,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,8,25,3,3,6,12,18,3,101,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,8,0,3,0,3,0,0,0,17,0,4,0,0,5,8,0,5,0,19,3,0,0,4,7,4,0,0,0,23,0,4,0,3,4,5,0,3,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,14,15,12,0,8,0,84
UCL221064,0,0,3,0,0,0,0,3,0,11,0,0,7,0,0,0,3,3,0,23,9,0,17,3,0,0,0,4,0,33,5,3,19,0,0,3,9,7,3,54,4,0,13,0,0,3,9,4,0,35,8,0,9,0,5,0,9,4,0,33,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,67,3,7,11,36,28,3,189,0,0,0,0,0,3,0,3,0,4,0,0,3,3,3,7,0,4,0,16,0,6,0,6,7,0,0,3,0,27,3,16,0,7,10,3,0,3,0,39,9,10,0,7,13,3,3,4,0,46,3,5,4,0,0,0,3,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,30,13,32,36,15,3,17,0,156
UCL221065,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,6,10,3,13,4,0,0,11,3,0,39,3,8,9,0,5,0,3,9,0,30,4,0,8,3,0,0,4,4,0,20,3,9,5,3,0,0,8,3,0,31,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,38,11,3,5,24,22,0,140,0,0,0,5,0,0,0,3,0,4,0,0,0,3,3,3,0,4,0,10,0,8,0,8,5,5,0,3,0,26,4,0,3,9,3,6,0,0,0,23,4,7,0,4,5,3,4,0,0,25,0,3,0,3,9,6,0,0,0,21,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,8,22,27,19,4,13,0,113
UCL221066,0,0,3,0,0,0,0,3,0,8,0,0,4,0,0,0,0,4,0,14,3,0,6,0,0,0,0,4,0,18,0,0,3,3,0,0,4,14,0,29,3,0,8,0,0,0,8,8,0,28,7,0,3,0,4,0,7,5,0,27,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,29,4,3,3,24,42,3,124,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,6,0,7,0,0,0,7,4,0,0,5,3,17,0,3,4,4,3,4,0,4,0,22,0,4,0,3,0,0,0,8,0,20,0,4,0,3,3,3,0,6,0,19,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,23,17,16,0,29,5,103
UCL221067,0,0,3,0,0,0,0,3,0,9,0,0,5,0,0,0,0,0,0,7,0,5,15,3,0,3,0,6,0,34,3,7,17,0,0,0,4,9,0,44,3,11,16,5,0,3,3,5,0,41,6,3,7,4,0,0,3,4,0,31,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,64,13,0,15,12,25,4,173,0,0,0,0,0,4,0,0,0,6,0,0,3,4,0,0,0,0,0,4,0,7,0,7,7,4,0,0,0,24,3,11,3,12,3,4,0,0,0,40,6,12,0,4,8,3,0,5,0,41,3,11,0,3,15,4,0,0,0,39,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,9,36,34,16,0,6,0,155
UCL221068,0,0,3,0,0,4,0,7,0,10,0,0,5,0,0,0,0,0,0,16,0,4,11,0,0,0,3,9,0,30,9,3,5,4,3,0,6,8,0,35,6,4,14,7,5,0,7,11,0,53,6,3,5,0,0,0,7,8,0,35,3,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,52,16,10,13,30,29,0,193,0,0,0,0,0,10,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,7,7,7,7,3,0,3,0,30,3,13,0,3,0,0,0,3,0,26,4,15,0,5,17,4,3,4,0,47,3,6,4,10,3,0,0,9,0,32,3,5,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,39,12,29,30,18,3,21,3,169
