UCL_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
UCL221042,3,14,5,284,9,308,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,26,11,14,277,5,334,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,37,0,42,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,10,3,3,74,0,91,14,0,3,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,67,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,0,13,0,0,0,11,111,119,65,30,18,566,122,793
UCL221043,0,13,20,200,0,231,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,3,0,4,0,18,34,16,10,178,4,243,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,0,30,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,10,4,0,57,0,74,3,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,3,7,60,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0,6,0,26,0,0,0,0,39,39,90,30,25,396,49,588
UCL221044,3,20,15,171,3,210,0,0,0,3,0,3,0,0,0,0,0,3,3,4,0,0,0,8,9,3,0,10,0,17,33,22,14,173,3,250,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,22,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,13,9,0,78,0,93,4,0,0,15,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,5,12,4,62,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,0,20,8,0,0,5,31,46,99,40,28,379,40,585
UCL221045,3,38,15,182,6,246,0,0,0,7,0,7,3,0,0,0,0,4,6,0,0,0,0,6,21,4,0,0,0,29,77,29,23,232,9,371,6,0,0,0,0,6,0,0,0,4,0,0,21,3,0,22,0,54,9,0,3,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,7,3,4,60,0,75,6,7,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,7,4,0,0,0,0,6,0,3,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,4,17,5,6,56,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,27,11,0,12,0,46,3,0,0,3,53,61,209,64,34,425,77,806
UCL221046,4,48,16,282,5,358,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,24,3,4,8,0,35,98,53,29,263,5,450,3,0,0,0,0,3,0,0,0,9,0,6,33,0,3,33,0,60,4,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,16,7,0,107,0,130,11,3,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,7,0,0,0,0,8,3,0,0,0,0,3,15,6,10,116,0,148,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,30,4,0,14,0,55,0,0,0,6,50,63,213,77,46,606,63,1005
UCL221047,0,37,11,241,3,294,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,6,32,33,14,198,5,291,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,18,0,26,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,0,0,0,12,10,3,74,0,108,8,4,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,14,3,8,47,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,7,0,14,0,0,0,0,42,48,83,58,22,427,49,641
UCL221048,3,33,12,423,3,470,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,5,3,6,0,16,27,24,15,287,7,348,13,0,3,0,0,16,0,0,0,0,0,0,0,7,3,28,3,40,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,5,8,11,3,93,0,109,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,4,3,4,95,0,105,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,5,0,15,0,0,0,24,66,91,56,49,26,719,76,928
UCL221049,3,22,19,208,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,27,0,53,49,19,24,112,4,206,0,0,0,0,0,0,0,0,0,0,0,3,15,4,0,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,11,4,53,3,82,11,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,3,3,0,0,11,0,4,0,0,0,6,0,0,0,0,0,0,14,5,11,30,0,56,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,16,0,3,0,0,27,30,117,44,43,332,30,577
UCL221050,4,24,27,351,17,418,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19,5,4,8,0,39,114,26,27,362,13,545,7,0,0,0,0,7,3,0,0,7,0,6,13,4,0,26,0,52,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,17,5,6,110,0,142,7,4,0,13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,3,3,0,14,0,0,0,3,0,6,0,0,0,0,0,0,31,5,9,120,4,173,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,0,10,31,3,3,11,0,56,3,0,0,7,81,87,245,57,48,759,105,1213
UCL221051,0,15,8,312,7,347,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,11,0,20,28,17,17,175,9,247,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,54,3,72,8,3,3,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,11,6,0,53,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,0,0,9,0,25,0,0,0,15,21,36,75,30,23,517,33,676
UCL221052,3,19,13,261,7,294,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,5,4,0,3,0,15,28,15,6,263,3,315,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,106,0,119,10,3,0,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,76,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,7,15,3,5,13,0,38,3,3,0,10,60,85,85,28,22,543,74,752
UCL221053,0,12,8,258,7,287,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,3,0,3,10,11,15,292,3,329,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,102,0,108,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,84,0,94,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,85,0,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,6,3,5,0,25,0,0,0,14,34,50,47,23,19,614,48,750
UCL221054,4,18,16,211,0,248,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,10,0,28,39,14,17,137,0,211,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,14,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,46,0,63,6,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,7,3,6,29,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,4,0,4,0,19,3,0,0,8,17,23,90,26,32,358,23,525
UCL221055,3,33,26,322,5,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,0,12,68,27,23,259,9,383,0,0,0,0,0,0,0,0,0,0,0,4,10,3,7,18,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,9,90,0,110,6,5,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,18,11,3,62,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,6,0,23,0,0,0,8,48,53,129,53,40,559,53,837
UCL221056,4,9,9,204,3,233,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,12,68,25,17,190,14,310,0,0,0,0,0,0,3,0,0,0,0,3,15,0,0,14,0,32,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,39,0,52,4,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,14,5,3,41,0,67,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,17,0,0,5,0,27,0,0,0,14,26,46,128,28,24,395,48,622
UCL221057,0,14,10,206,3,236,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,12,34,15,13,191,10,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,68,0,83,3,0,0,21,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,61,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,18,3,3,12,0,37,3,0,0,3,22,32,75,28,23,411,39,572
UCL221058,3,32,32,238,12,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,20,0,34,60,20,32,225,5,339,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,21,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,16,9,3,62,0,92,3,0,10,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,10,4,3,57,4,74,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,7,10,0,32,0,0,0,4,31,35,98,47,50,457,44,698
UCL221059,5,21,10,237,10,290,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,3,0,8,0,17,44,20,9,192,0,267,0,0,0,0,0,0,6,3,0,0,0,5,6,0,4,13,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,63,0,83,6,4,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,8,4,5,59,0,78,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,16,0,3,13,0,33,0,0,0,4,39,43,97,32,20,437,52,642
UCL221060,0,40,9,129,9,187,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,13,54,31,12,158,10,261,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,11,0,32,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,7,7,0,61,0,75,8,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,59,0,70,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,11,18,3,0,0,0,25,0,0,0,0,40,40,116,58,23,304,54,548
UCL221061,16,20,7,193,4,240,0,0,0,0,0,0,3,0,0,3,0,8,9,0,0,7,0,18,3,0,0,0,0,5,47,21,13,149,5,233,7,5,0,0,0,6,0,0,0,0,0,0,13,7,4,21,3,40,3,0,0,3,0,12,3,0,0,0,0,3,11,0,0,0,0,11,13,11,5,45,0,68,16,4,0,7,0,22,3,0,0,0,0,3,5,0,0,0,0,5,4,0,0,0,0,4,46,9,3,22,0,80,9,0,0,0,0,9,0,0,0,0,0,4,11,4,0,4,0,15,0,0,0,0,0,0,11,9,5,40,0,62,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,58,11,0,7,0,73,8,0,0,3,151,166,253,65,22,361,168,871
UCL221062,3,25,15,368,10,413,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,21,46,20,23,294,11,397,9,0,0,0,0,11,0,0,0,0,0,0,9,0,0,35,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,122,0,146,5,3,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,75,3,95,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,19,3,0,16,3,42,0,0,0,8,62,72,112,41,36,684,89,965
UCL221063,3,16,3,228,5,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,3,186,6,230,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,64,4,77,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,52,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,7,59,69,50,25,8,417,71,574
UCL221064,0,46,23,233,9,316,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,19,3,0,10,0,31,39,41,23,209,11,323,0,0,0,0,0,0,0,3,0,4,0,4,6,5,0,9,0,19,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,77,0,83,3,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,10,4,0,3,6,0,9,0,0,0,0,0,0,3,6,4,53,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,6,0,9,0,28,0,0,0,10,27,35,85,70,36,430,50,664
UCL221065,0,21,18,197,6,238,0,0,0,0,0,0,0,0,0,7,0,7,0,3,0,0,0,4,10,4,0,3,0,14,25,16,3,185,9,242,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,25,0,40,0,0,0,3,0,7,0,0,3,0,0,3,0,0,0,0,0,0,5,0,3,78,0,90,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,6,3,61,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,22,0,0,0,7,20,26,72,31,21,409,39,568
UCL221066,3,16,16,207,9,246,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,17,8,17,190,3,238,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,3,45,0,60,3,3,0,25,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,19,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,3,0,0,17,16,30,53,23,29,389,34,525
UCL221067,0,36,31,235,10,315,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,3,8,5,3,12,0,26,52,29,17,180,6,282,4,0,0,0,0,7,0,3,0,3,0,3,7,0,0,17,0,22,0,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,61,3,91,15,3,0,21,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,3,0,5,0,0,8,0,0,5,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,6,7,6,52,0,78,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,3,0,0,10,29,3,7,9,0,47,0,0,0,10,54,60,142,54,53,444,70,762
UCL221068,0,33,28,347,13,414,0,0,0,3,0,3,3,0,0,0,0,3,3,0,0,3,0,3,5,4,0,6,0,15,50,32,22,284,11,391,0,0,4,0,0,3,0,0,0,3,0,3,15,7,0,35,0,53,0,0,0,0,0,3,4,0,0,0,0,6,8,0,0,0,0,8,7,0,10,88,3,106,3,3,3,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,6,5,6,85,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,3,6,0,21,0,0,3,12,32,44,109,55,46,677,54,935
UCL221069,8,64,27,593,8,703,0,0,0,6,0,6,3,0,0,0,0,7,9,0,0,8,0,19,27,7,4,8,0,49,125,66,38,466,9,707,5,0,0,0,0,5,3,3,0,3,0,11,24,9,7,37,0,80,4,3,0,0,0,7,3,0,0,0,0,7,0,0,0,0,0,0,23,23,12,122,5,182,14,4,3,22,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,4,8,0,22,0,0,0,0,0,0,4,8,0,0,0,9,4,7,0,9,0,15,0,0,0,3,0,4,38,22,21,134,3,218,3,0,0,0,0,3,0,0,0,0,0,0,4,0,3,4,0,9,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,7,3,0,9,0,13,39,13,9,16,0,76,8,0,0,16,64,89,302,135,72,1072,82,1664
