"SECTOR","SHELF","REEF_NAME","REEF_ID","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","4","199596","1995-12-10","Algae","52.75"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","4","199596","1995-12-10","Hard Coral","19.39"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","4","199596","1995-12-10","Other","14.19"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","4","199596","1995-12-10","Soft Coral","13.67"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","5","199697","1996-11-12","Algae","41.72"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","5","199697","1996-11-12","Hard Coral","45.74"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","5","199697","1996-11-12","Other","11.11"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","5","199697","1996-11-12","Soft Coral","1.43"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","5","199697","1996-11-12","Algae","58.74"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","5","199697","1996-11-12","Hard Coral","35.88"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","5","199697","1996-11-12","Other","4.32"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","5","199697","1996-11-12","Soft Coral","1.07"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","5","199697","1996-11-12","Algae","54.54"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","5","199697","1996-11-12","Hard Coral","19.08"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","5","199697","1996-11-12","Other","11.88"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","5","199697","1996-11-12","Soft Coral","14.5"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","6","199798","1997-12-10","Algae","32.42"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","6","199798","1997-12-10","Hard Coral","54.64"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","6","199798","1997-12-10","Other","10.26"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","6","199798","1997-12-10","Soft Coral","2.68"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","6","199798","1997-12-10","Algae","47.1"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","6","199798","1997-12-10","Hard Coral","45.6"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","6","199798","1997-12-10","Other","5.2"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","6","199798","1997-12-10","Soft Coral","2.1"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","6","199798","1997-12-10","Algae","42.39"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","6","199798","1997-12-10","Hard Coral","25.68"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","6","199798","1997-12-10","Other","16.1"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","6","199798","1997-12-10","Soft Coral","15.83"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","7","199899","1998-11-26","Algae","25.33"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","7","199899","1998-11-26","Hard Coral","63.21"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","7","199899","1998-11-26","Other","10.15"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","7","199899","1998-11-26","Soft Coral","1.31"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","7","199899","1998-11-26","Algae","34.32"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","7","199899","1998-11-26","Hard Coral","58.59"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","7","199899","1998-11-26","Other","5.06"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","7","199899","1998-11-26","Soft Coral","2.03"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","7","199899","1998-11-26","Algae","51.6"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","7","199899","1998-11-26","Hard Coral","29.07"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","7","199899","1998-11-26","Other","10.91"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","7","199899","1998-11-26","Soft Coral","8.41"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","8","199900","1999-12-02","Algae","28.06"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","8","199900","1999-12-02","Hard Coral","65.13"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","8","199900","1999-12-02","Other","5.5"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","8","199900","1999-12-02","Soft Coral","1.32"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","8","199900","1999-12-02","Algae","45.16"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","8","199900","1999-12-02","Hard Coral","45.2"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","8","199900","1999-12-02","Other","4.77"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","8","199900","1999-12-02","Soft Coral","4.88"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","8","199900","1999-12-02","Algae","39.39"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","8","199900","1999-12-02","Hard Coral","34.59"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","8","199900","1999-12-02","Other","11.11"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","8","199900","1999-12-02","Soft Coral","14.9"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","9","200001","2000-09-13","Algae","36.06"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","9","200001","2000-09-13","Hard Coral","56.99"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","9","200001","2000-09-13","Other","4.83"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","9","200001","2000-09-13","Soft Coral","2.12"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","9","200001","2000-09-13","Algae","47"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","9","200001","2000-09-13","Hard Coral","48"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","9","200001","2000-09-13","Other","2.3"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","9","200001","2000-09-13","Soft Coral","2.7"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","9","200001","2000-09-13","Algae","43.74"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","9","200001","2000-09-13","Hard Coral","32.52"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","9","200001","2000-09-13","Other","9.33"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","9","200001","2000-09-13","Soft Coral","14.42"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","10","200102","2001-08-08","Algae","28.61"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","10","200102","2001-08-08","Hard Coral","65.97"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","10","200102","2001-08-08","Other","4.92"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","10","200102","2001-08-08","Soft Coral","0.5"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","10","200102","2001-08-08","Algae","34.8"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","10","200102","2001-08-08","Hard Coral","62"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","10","200102","2001-08-08","Other","2.2"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","10","200102","2001-08-08","Soft Coral","1"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","10","200102","2001-08-08","Algae","39.72"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","10","200102","2001-08-08","Hard Coral","41.37"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","10","200102","2001-08-08","Other","5.62"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","10","200102","2001-08-08","Soft Coral","13.29"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","11","200203","2002-09-19","Algae","32.4"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","11","200203","2002-09-19","Hard Coral","61.96"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","11","200203","2002-09-19","Other","5.25"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","11","200203","2002-09-19","Soft Coral","0.4"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","11","200203","2002-09-19","Algae","36.8"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","11","200203","2002-09-19","Hard Coral","59.4"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","11","200203","2002-09-19","Other","2.5"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","11","200203","2002-09-19","Soft Coral","1.3"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","11","200203","2002-09-19","Algae","38.5"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","11","200203","2002-09-19","Hard Coral","45.9"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","11","200203","2002-09-19","Other","3.2"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","11","200203","2002-09-19","Soft Coral","12.4"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","12","200304","2003-10-27","Algae","33.8"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","12","200304","2003-10-27","Hard Coral","59.46"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","12","200304","2003-10-27","Other","5.54"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","12","200304","2003-10-27","Soft Coral","1.21"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","12","200304","2003-10-27","Algae","40.7"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","12","200304","2003-10-27","Hard Coral","56.6"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","12","200304","2003-10-27","Other","1.3"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","12","200304","2003-10-27","Soft Coral","1.4"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","12","200304","2003-10-27","Algae","36.78"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","12","200304","2003-10-27","Hard Coral","42.79"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","12","200304","2003-10-27","Other","7.91"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","12","200304","2003-10-27","Soft Coral","12.52"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","13","200405","2004-12-03","Algae","38.51"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","13","200405","2004-12-03","Hard Coral","54.47"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","13","200405","2004-12-03","Other","5.61"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","13","200405","2004-12-03","Soft Coral","1.4"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","13","200405","2004-12-03","Algae","51.7"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","13","200405","2004-12-03","Hard Coral","44.8"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","13","200405","2004-12-03","Other","1.7"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","13","200405","2004-12-03","Soft Coral","1.8"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","13","200405","2004-12-03","Algae","34.63"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","13","200405","2004-12-03","Hard Coral","45.23"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","13","200405","2004-12-03","Other","5.3"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","13","200405","2004-12-03","Soft Coral","14.85"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","14","200506","2006-03-10","Algae","35.7"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","14","200506","2006-03-10","Hard Coral","60.1"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","14","200506","2006-03-10","Other","1.7"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","14","200506","2006-03-10","Soft Coral","2.5"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","14","200506","2006-03-10","Algae","58.2"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","14","200506","2006-03-10","Hard Coral","38.2"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","14","200506","2006-03-10","Other","1.4"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","14","200506","2006-03-10","Soft Coral","2.2"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RMRAP","14","200506","2006-03-10","Algae","34.3"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RMRAP","14","200506","2006-03-10","Hard Coral","49.2"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RMRAP","14","200506","2006-03-10","Other","2.9"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RMRAP","14","200506","2006-03-10","Soft Coral","13.6"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","15","200607","2006-11-22","Algae","46.27"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","15","200607","2006-11-22","Hard Coral","49.45"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","15","200607","2006-11-22","Other","3.49"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","15","200607","2006-11-22","Soft Coral","0.5"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","15","200607","2006-11-21","Algae","74.74"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","15","200607","2006-11-21","Hard Coral","23.27"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","15","200607","2006-11-21","Other","0.6"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","15","200607","2006-11-21","Soft Coral","1.3"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","15","200607","2006-11-21","Algae","40.24"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","15","200607","2006-11-21","Hard Coral","40.67"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","15","200607","2006-11-21","Other","4.41"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","15","200607","2006-11-21","Soft Coral","14.68"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","16","200708","2007-11-30","Algae","35.43"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","16","200708","2007-11-30","Hard Coral","57.26"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","16","200708","2007-11-30","Other","5.31"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","16","200708","2007-11-30","Soft Coral","2"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","16","200708","2007-11-30","Algae","69.4"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","16","200708","2007-11-30","Hard Coral","28.4"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","16","200708","2007-11-30","Other","1.8"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","16","200708","2007-11-30","Soft Coral","0.4"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RMRAP","16","200708","2007-11-30","Algae","34.86"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RMRAP","16","200708","2007-11-30","Hard Coral","48.04"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RMRAP","16","200708","2007-11-30","Other","3.62"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RMRAP","16","200708","2007-11-30","Soft Coral","13.38"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","17","200809","2008-11-19","Algae","82.8"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","17","200809","2008-11-19","Hard Coral","10.2"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","17","200809","2008-11-19","Other","5.7"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RM","17","200809","2008-11-19","Soft Coral","0.8"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","17","200809","2008-11-19","Algae","93.6"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","17","200809","2008-11-19","Hard Coral","4.4"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","17","200809","2008-11-19","Other","1.9"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RM","17","200809","2008-11-19","Soft Coral","0"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","17","200809","2008-11-20","Algae","63.1"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","17","200809","2008-11-20","Hard Coral","26"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","17","200809","2008-11-20","Other","3.5"
"CB","O","BROOMFIELD REEF","23048S","3","-23.257383","151.947133","RM","17","200809","2008-11-20","Soft Coral","7"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","18","200910","2010-01-13","Algae","92.2"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","18","200910","2010-01-13","Hard Coral","3"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","18","200910","2010-01-13","Other","4.1"
"CB","O","BROOMFIELD REEF","23048S","1","-23.249567","151.94255","RMRAP","18","200910","2010-01-13","Soft Coral","0.7"
"CB","O","BROOMFIELD REEF","23048S","2","-23.25245","151.94545","RMRAP","18","200910","2010-01-13","Algae","92.5"
