UCL_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL215066,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,13,0,16,0,0,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,0,0,3,0,63,0,68,0,4,0,0,0,0,0,7,0,48,0,66,3,3,0,0,0,0,0,11,0,47,0,69,0,5,0,6,0,3,0,3,0,43,0,65,0,3,0,3,0,4,0,4,5,14,0,32,3,3,0,3,0,0,0,7,0,19,0,41,6,0,0,9,0,7,0,5,0,25,0,52,11,0,0,7,0,0,0,6,0,14,0,42,6,0,0,4,0,0,0,0,0,8,0,23,5,0,0,0,0,3,0,4,0,3,0,14,7,3,0,0,0,3,0,4
UCL215067,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,3,0,22,0,27,0,0,0,0,0,0,0,3,0,7,0,13,0,0,0,0,0,0,0,11,0,51,0,57,0,3,0,0,0,3,0,3,0,22,0,39,0,0,0,7,0,9,0,3,0,27,0,47,6,3,0,7,3,0,0,0,0,15,0,42,5,3,0,9,0,0,0,0,0,0,0,16,6,0,0,3,0,4,3,3,0,3,0,22,12,5,4,11,0,3,0,0,0,7,0,42,6,0,4,5,3,0,0,0,0,0,0,19,4,0,0,3,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,9,7,3,0,4,0,0,0,0
UCL215068,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,45,3,51,0,4,0,0,0,3,0,6,0,14,0,25,0,0,0,3,0,7,0,0,0,17,0,28,7,3,0,9,0,0,0,0,0,13,0,38,5,0,0,0,0,5,0,0,0,0,0,20,13,0,0,3,0,0,0,0,0,3,0,18,13,4,0,10,4,0,0,0,0,0,0,35,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215069,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,19,0,22,0,0,0,0,0,5,0,4,0,15,0,27,0,0,0,3,0,5,0,6,0,12,0,30,3,6,0,13,0,3,0,3,0,11,0,35,0,3,0,12,0,4,0,0,0,3,0,24,0,3,0,3,0,0,0,0,0,4,0,15,16,3,0,9,5,7,0,4,0,5,0,44,11,0,0,3,0,6,0,0,0,0,0,28,15,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,3,3,0,0,0,0,0,13,3,0,0,0,0,0,0,0
UCL215070,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,22,0,0,0,0,0,5,0,0,0,7,0,17,0,3,0,0,0,5,0,0,0,5,4,19,3,0,0,6,0,4,0,3,0,4,0,23,4,0,0,3,0,3,0,0,0,0,0,11,0,0,0,6,0,3,0,0,0,3,0,13,7,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL215071,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,24,0,0,0,0,0,0,0,0,0,4,0,11,0,4,0,0,0,4,0,0,0,72,0,81,0,0,0,0,0,5,0,4,0,17,0,36,0,0,0,0,0,0,0,4,0,23,0,36,4,3,0,3,0,5,0,0,0,13,0,31,3,0,0,3,0,3,0,3,0,0,0,17,6,3,0,3,0,9,0,0,0,5,0,25,12,0,0,9,0,3,0,0,0,0,0,30,9,0,0,9,0,0,0,0,0,0,0,18,7,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
UCL215072,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,16,0,18,0,0,0,0,0,0,0,3,0,3,0,6,0,3,0,0,0,0,0,5,0,26,0,34,0,3,0,0,0,3,0,5,0,24,0,38,0,5,0,5,0,11,0,0,0,17,0,40,0,0,0,14,0,5,0,3,0,5,0,28,7,5,0,7,0,10,0,3,0,0,0,21,7,0,0,3,0,6,0,3,0,3,0,22,23,0,0,9,0,13,0,0,3,0,0,40,13,0,0,8,0,3,0,3,0,0,0,33,9,0,0,8,0,0,0,0,0,0,0,23,6,0,0,0,0,4,0,0,0,0,0,10,4,0,0,3,0,0,0,0
UCL215073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,29,0,32,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,5,0,0,0,6,0,15,3,0,0,3,0,3,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,8,5,0,0,0,0,0,0,0,0,0,0,10,6,0,3,9,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,33,0,41,0,0,0,3,0,4,0,0,0,16,0,27,0,4,0,0,0,4,0,4,0,10,0,20,3,3,0,3,0,9,0,0,0,9,0,26,0,0,0,4,0,7,0,0,0,3,0,21,5,0,0,4,0,0,0,0,0,0,0,11,16,3,0,9,3,3,0,0,0,4,0,36,10,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
UCL215075,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,13,0,21,0,0,0,3,0,0,0,0,0,17,0,17,0,7,0,4,0,0,0,3,0,18,0,26,3,0,0,0,0,0,0,3,0,3,0,13,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,9,12,0,0,3,0,0,0,0,0,0,3,22,3,0,0,3,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
UCL215076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,10,0,3,0,0,0,5,0,0,0,13,0,19,0,4,0,0,0,3,0,5,0,3,0,11,4,3,0,6,0,3,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,11,5,0,0,5,0,0,0,0,0,0,0,15,17,0,0,8,0,0,0,0,0,3,0,37,12,0,0,8,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
UCL215077,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,48,0,53,3,0,0,0,0,3,0,4,0,9,0,24,0,3,0,5,0,3,0,0,3,16,0,31,0,0,0,8,3,4,0,0,0,7,0,23,0,0,0,5,0,0,0,0,0,0,0,6,3,3,0,3,3,3,0,0,0,4,0,18,10,0,0,5,0,3,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215078,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,0,27,0,0,0,0,0,3,0,3,0,10,0,14,0,3,0,0,0,3,0,4,0,13,0,33,0,0,0,3,0,9,0,0,0,3,0,21,7,0,0,3,3,3,0,3,0,3,0,22,0,0,0,0,0,4,0,3,0,0,0,8,12,4,0,6,0,3,0,0,0,4,0,22,9,0,0,3,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215079,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,25,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,5,0,59,3,70,0,3,0,3,0,5,0,7,3,17,0,38,3,0,0,9,0,3,0,5,0,20,0,46,7,3,0,0,0,6,0,3,0,11,0,40,0,0,0,8,0,3,0,4,0,7,0,18,7,0,0,9,0,4,0,3,0,0,0,27,26,0,0,4,0,6,3,0,0,4,0,44,14,0,0,5,0,0,3,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0
UCL215080,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,6,0,28,0,33,4,4,0,0,0,3,0,3,0,3,0,13,0,0,0,3,0,0,0,8,0,9,0,19,3,0,0,5,0,0,0,3,0,3,0,15,5,0,0,0,0,0,0,0,0,3,0,12,5,0,3,3,0,0,0,0,0,0,0,17,7,0,0,3,0,0,0,0,0,3,0,16,3,0,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
UCL215081,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,18,0,3,0,3,0,5,0,3,0,8,0,15,0,0,0,3,0,3,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,4,0,12,5,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,5,0,10,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215083,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,24,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,4,0,11,3,47,3,66,0,0,0,0,0,0,0,3,0,19,0,25,0,3,0,0,0,7,0,3,0,19,0,38,5,3,0,6,0,0,0,0,0,11,0,24,3,0,0,3,0,3,0,3,3,4,0,15,10,3,0,9,3,0,0,4,0,4,0,32,19,0,0,15,0,7,0,0,0,3,0,46,13,0,0,10,0,3,0,0,0,0,0,27,7,0,0,4,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,0,0
UCL215084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,3,0,0,0,8,0,11,0,0,0,3,0,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,0,7,0,16,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,8,0,0,0,0,0,16,10,0,0,8,0,3,0,0,0,0,0,29,3,3,0,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
UCL215085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,3,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,0,4,0,29,0,36,0,0,0,0,0,3,0,0,0,8,0,17,0,3,0,4,0,3,0,0,0,14,0,35,7,0,0,3,0,0,0,4,0,11,0,21,0,0,0,3,0,0,0,0,0,5,0,14,0,3,0,4,0,0,0,0,0,0,0,9,9,0,0,0,0,3,0,0,0,0,0,18,3,0,0,3,0,0,0,0,0,0,0,7,7,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,3,0,10,0,13,0,0,0,0,0,0,0,3,0,44,0,56,0,3,0,0,0,5,0,3,0,13,0,23,0,0,0,4,0,3,0,0,0,9,0,32,5,3,0,6,0,3,0,3,0,6,0,31,3,0,0,9,0,0,0,0,3,0,0,21,5,0,3,3,0,0,0,0,0,5,0,15,11,0,0,7,5,0,0,0,0,3,0,26,3,0,0,7,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215087,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,3,23,0,0,0,0,0,0,0,3,0,4,0,10,0,3,0,0,0,3,0,0,0,35,0,45,0,0,0,0,0,5,0,3,0,22,0,25,0,0,0,0,0,5,0,3,0,16,0,28,5,3,0,3,0,3,0,3,0,7,0,31,0,0,0,3,0,4,0,0,0,4,0,10,12,0,0,4,0,5,0,0,0,3,0,25,21,0,0,9,0,3,0,0,0,3,0,32,19,0,0,9,0,4,0,0,0,0,0,28,5,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
UCL215088,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,12,0,29,0,48,3,0,0,0,0,5,0,3,3,3,0,17,0,3,0,4,0,3,0,3,0,8,0,25,0,3,0,3,0,3,0,0,0,3,0,18,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,4,0,0,0,0,0,3,0,11,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215089,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,3,0,0,0,0,0,9,0,14,0,0,0,3,0,0,0,3,0,3,0,13,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,3,0,0,0,0,0,4,0,7,5,0,0,3,0,0,0,0,0,0,0,14,3,0,0,6,0,0,0,0,0,3,0,21,3,3,0,3,0,0,0,0,0,0,0,12,3,0,0,3,0,0,0,0,0,0,0,5,11,0,0,4,0,3,0,4
UCL215090,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,3,0,4,0,29,0,39,0,4,0,0,0,0,0,8,0,15,0,29,0,0,0,0,0,3,0,4,0,34,0,39,3,0,0,7,0,0,0,3,0,9,0,34,0,3,0,3,0,4,0,3,0,3,0,20,5,0,0,0,0,3,0,0,0,3,0,18,7,0,0,5,3,3,0,3,0,10,0,36,13,4,0,12,0,3,0,0,0,3,0,37,4,0,0,3,0,0,0,0,0,0,0,13,10,0,0,3,0,6,0,3,0,0,0,19,13,3,0,6,0,0,0,0
UCL215091,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,3,0,29,0,37,0,0,0,0,0,11,0,5,0,23,0,44,0,3,0,7,0,11,0,4,0,10,0,42,8,6,0,10,0,13,0,3,0,11,0,52,10,0,0,7,0,0,0,0,0,4,0,22,17,3,0,6,0,3,0,0,0,0,0,24,26,0,0,10,0,4,0,0,0,0,0,53,11,0,0,7,0,0,0,0,0,0,0,25,3,0,0,3,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
