UCL_CODE_2016,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
UCL215097,0,0,0,4,3,3,0,0,0,16,11,14,26,35,52,46,7,3,0,194,0,3,3,6,5,8,0,0,0,23,0,0,0,0,0,0,0,0,0,3,3,7,0,5,8,7,4,0,0,31,0,0,0,0,0,0,0,0,0,3,4,3,6,4,13,13,3,0,0,52,0,0,5,0,3,0,0,0,0,11,0,7,4,0,12,7,0,0,0,26,9,3,10,4,4,6,3,0,0,45,0,0,0,7,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,8,3,0,0,0,0,15,0,0,7,5,0,0,0,0,0,10,0,0,7,11,3,18,3,0,0,40,0,0,6,7,15,11,3,0,0,41,3,0,6,9,15,14,0,0,0,50,0,0,3,0,0,0,0,0,0,3
UCL221001,0,0,3,0,3,0,0,0,0,10,8,19,37,47,43,25,3,0,0,180,0,5,9,4,11,3,0,0,0,34,0,0,4,0,3,0,0,0,0,3,5,7,9,5,16,14,0,0,0,52,0,0,0,0,0,0,0,0,0,5,0,8,7,13,4,0,0,0,0,32,0,0,0,0,9,0,0,0,0,14,10,12,3,12,4,6,0,0,0,47,5,0,7,4,0,3,0,0,0,30,0,0,3,3,7,0,4,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,8,0,0,3,3,3,3,0,0,0,9,0,0,3,7,12,3,0,0,0,24,0,0,13,14,16,8,0,0,0,55,0,0,0,3,0,0,0,0,0,3
UCL221002,0,0,3,0,0,0,0,0,0,7,5,17,27,43,40,40,9,0,0,187,0,9,14,3,7,6,3,0,0,42,0,0,4,0,0,0,0,0,0,8,3,5,9,4,9,6,0,0,0,35,0,0,0,0,3,0,0,0,0,7,3,4,11,3,10,10,0,0,0,44,0,0,0,0,0,0,0,0,0,3,5,3,7,3,6,10,0,0,0,30,8,4,3,8,4,4,0,0,0,27,0,0,3,3,3,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,3,3,4,0,0,0,11,0,0,4,11,7,8,0,0,0,28,0,0,3,11,9,10,3,0,0,32,0,0,3,8,9,9,0,0,0,35,0,0,0,0,0,3,0,0,0,3
UCL221003,0,0,0,3,0,4,3,0,0,11,7,13,19,29,30,30,13,0,0,149,0,0,4,9,5,8,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,10,4,8,3,12,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,0,0,0,0,20,0,0,0,0,0,3,0,0,0,3,4,5,5,9,6,3,3,0,0,35,4,0,4,3,3,8,3,0,0,23,0,3,3,5,4,4,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,3,5,5,4,0,0,0,17,0,0,0,4,8,7,3,0,0,18,0,3,4,9,8,12,0,0,0,43,0,0,0,3,0,0,0,0,0,3
UCL221004,0,0,0,0,0,0,0,0,0,3,5,13,18,28,33,25,0,0,0,127,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,7,6,11,0,0,0,32,0,0,0,0,3,0,0,0,0,3,0,0,10,3,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,5,3,3,4,0,7,3,0,0,0,28,5,3,0,0,0,0,0,0,0,10,0,0,4,3,8,6,5,0,0,31,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,6,0,0,0,5,4,4,0,0,0,17,0,0,5,6,4,3,3,0,0,21,4,7,0,6,16,4,0,0,0,40,0,0,0,0,4,0,0,0,0,4
UCL221005,0,0,0,0,0,0,0,0,0,3,28,9,11,36,68,25,4,0,0,179,0,0,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,5,0,0,0,29,0,0,0,0,0,0,0,0,0,6,3,9,8,19,15,6,0,0,0,51,0,0,0,0,4,0,0,0,0,13,10,5,3,15,15,5,3,0,0,62,21,3,0,3,0,0,0,0,0,26,0,0,0,3,9,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,3,7,0,0,0,0,18,0,0,0,0,5,3,0,0,0,11,0,0,0,3,4,3,0,0,0,16,0,4,0,6,10,3,0,0,0,24,0,3,0,7,18,10,0,0,0,47,0,0,0,0,0,0,0,0,0,5
UCL221006,0,0,0,0,0,0,0,0,0,0,5,6,28,26,29,24,7,0,0,130,0,0,12,4,15,12,17,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,3,4,3,9,0,0,0,0,23,0,0,4,3,3,0,0,0,0,12,8,0,3,8,3,0,0,0,0,19,3,0,0,0,3,0,5,0,0,13,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,13,0,0,3,0,0,4,0,0,0,10,0,0,3,0,3,0,3,0,0,13,0,0,12,7,5,3,3,0,0,36,0,0,4,8,13,14,0,0,0,39,0,0,0,0,0,0,0,0,0,3
UCL221007,0,0,0,0,0,0,0,0,0,3,5,6,22,25,29,20,9,0,0,118,0,0,3,7,3,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,15,11,3,3,0,0,0,31,0,0,0,4,0,0,0,0,0,6,3,0,0,0,5,8,0,0,0,19,4,3,13,9,7,3,3,0,0,34,0,0,0,0,5,0,3,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,5,3,5,0,0,0,12,0,0,7,0,5,8,0,0,0,16,0,9,4,5,13,11,0,0,0,38,0,0,0,0,3,0,0,0,0,3
UCL221008,0,0,3,0,0,0,0,0,0,3,9,8,13,22,36,31,3,0,0,119,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,3,0,0,0,8,0,0,0,3,3,4,0,0,0,13,3,0,8,0,3,3,0,0,0,20,0,3,0,3,0,0,0,0,0,4,7,0,3,6,4,0,0,0,0,25,8,3,0,0,0,3,0,0,0,14,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,0,0,0,0,9,0,0,0,3,10,3,0,0,0,13,0,0,4,8,7,8,0,0,0,27,0,0,6,12,17,15,0,0,0,41,0,0,0,0,0,0,0,0,0,3
UCL221009,0,0,0,0,0,3,0,0,0,8,10,5,19,20,35,28,9,3,0,126,0,0,3,12,6,12,5,5,0,43,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,13,0,0,0,0,5,5,0,0,0,8,0,0,0,5,4,8,0,0,0,15,0,0,0,3,0,3,0,0,0,4,4,3,3,4,5,5,4,0,0,30,4,0,0,0,0,5,0,0,0,11,0,0,0,4,4,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,5,0,4,3,0,0,0,11,0,0,5,5,8,6,0,0,0,20,0,3,7,10,16,10,4,0,0,51,0,0,0,0,0,0,0,0,0,0
UCL221010,0,0,0,6,0,0,0,0,0,5,11,5,22,29,20,40,4,0,0,128,0,0,10,5,0,3,3,0,0,21,0,0,0,0,0,3,0,0,0,3,0,0,4,3,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,4,0,0,0,23,0,0,5,0,0,0,0,0,0,7,3,3,3,5,7,0,0,0,0,22,4,0,0,4,3,3,0,0,0,12,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,3,3,4,9,0,0,0,27,0,0,0,9,12,7,0,0,0,27,0,0,3,3,7,15,0,0,0,30,0,0,0,0,0,0,0,0,0,4
UCL221011,0,0,0,3,0,0,0,0,0,4,5,11,12,28,25,20,7,0,0,109,0,0,4,3,3,0,3,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,0,0,18,3,0,0,0,0,3,0,0,0,8,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,6,0,0,0,16,0,0,3,4,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,12,0,4,6,3,4,3,0,0,0,21,0,0,3,6,12,7,7,0,0,39,0,0,0,0,0,0,0,0,0,7
UCL221012,0,0,0,0,0,0,0,0,0,0,8,5,11,41,38,13,3,0,0,125,0,0,0,3,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,4,6,9,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,6,14,13,9,0,0,0,44,0,0,0,0,4,3,0,0,0,6,12,0,3,12,10,3,0,0,0,33,4,3,0,3,0,0,0,0,0,11,0,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,8,0,0,0,4,3,0,0,0,0,11,0,0,0,5,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,16,0,0,3,12,11,3,0,0,0,30,0,0,7,11,16,12,0,0,0,38,0,0,0,0,0,0,0,0,0,0
UCL221013,0,0,0,0,0,0,0,0,0,3,10,10,13,31,35,19,0,0,0,119,0,0,0,3,7,3,0,0,0,21,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,6,4,8,0,0,0,0,26,0,0,0,3,0,0,0,0,0,3,7,0,0,5,7,3,0,0,0,24,4,0,0,0,0,3,0,0,0,14,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,3,0,6,0,0,0,0,0,12,0,0,0,3,3,3,0,0,0,8,0,0,3,3,10,0,0,0,0,20,0,3,0,3,7,8,0,0,0,25,0,0,5,13,8,3,0,0,0,28,0,0,0,3,0,0,0,0,0,3
UCL221014,0,0,3,0,0,0,0,0,0,4,5,15,30,32,34,20,5,0,0,135,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,3,4,9,15,17,8,0,0,0,57,0,0,5,0,0,4,0,0,0,11,5,3,10,3,6,4,0,0,0,33,0,5,5,0,0,0,0,0,0,11,0,0,3,4,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,10,0,0,0,0,3,3,0,0,0,5,0,3,0,3,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,8,0,0,0,5,4,7,0,0,0,17,0,0,6,6,5,5,0,0,0,19,0,3,7,4,6,5,0,0,0,32,0,0,0,0,0,0,0,0,0,3
UCL221015,0,0,0,0,0,0,0,0,0,0,8,12,24,24,41,40,7,0,0,152,0,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,18,0,0,0,0,5,0,0,0,0,4,0,3,6,5,13,3,0,0,0,39,0,0,3,0,4,0,0,0,0,6,0,4,8,6,3,3,3,0,0,28,11,3,3,0,4,10,0,0,0,30,0,0,0,5,0,3,0,0,0,5,0,0,3,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,8,4,3,4,3,0,0,22,0,0,5,0,0,3,0,0,0,8,0,0,4,8,3,3,0,0,0,19,0,0,9,4,9,7,4,0,0,29,0,0,4,11,10,16,3,0,0,49,0,0,0,3,3,0,0,0,0,8
UCL221016,0,0,0,0,0,0,0,0,0,0,5,4,28,32,28,15,3,0,0,117,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,0,0,21,0,0,0,0,4,0,0,0,0,8,0,3,6,4,0,3,0,0,0,21,0,0,0,4,0,3,0,0,0,6,3,3,5,5,3,0,0,0,0,24,3,0,0,3,0,0,0,0,0,7,0,0,7,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,0,8,4,10,0,0,0,0,24,0,0,9,8,0,5,0,0,0,19,0,3,11,12,14,6,0,0,0,46,0,0,0,0,0,3,0,0,0,5
UCL221017,0,0,0,0,3,0,0,0,0,3,12,17,22,30,41,29,7,0,0,158,0,5,8,3,3,8,7,0,0,24,0,0,0,5,3,3,0,0,0,7,5,3,7,9,9,5,0,0,0,50,0,0,0,3,5,0,0,0,0,5,0,8,3,7,7,10,0,0,0,33,0,0,0,0,0,0,0,0,0,7,15,12,8,3,16,4,4,0,0,60,5,0,0,6,0,8,0,0,0,20,0,0,0,3,8,8,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,3,0,0,0,11,0,0,0,3,0,6,0,0,0,6,0,0,3,0,5,3,0,0,0,20,0,0,4,8,6,7,0,0,0,28,0,0,5,9,11,6,0,0,0,35,0,0,0,0,0,0,0,0,0,3
UCL221018,3,0,0,0,0,0,0,3,0,12,9,5,16,28,52,43,6,3,0,166,0,3,4,6,14,7,0,0,3,31,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,5,0,0,5,3,10,5,0,0,0,25,0,0,0,0,0,3,0,0,0,10,3,5,0,12,12,8,0,0,0,37,3,0,3,3,3,10,0,0,0,25,0,0,0,3,10,12,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,8,0,0,5,7,8,9,0,0,0,27,0,3,10,3,16,11,3,0,0,44,5,4,3,5,9,21,0,0,0,38,0,0,0,0,0,0,0,0,0,3
UCL221019,4,0,0,0,0,3,0,0,0,10,17,19,23,49,59,69,8,0,0,246,0,0,3,0,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,5,9,8,12,4,0,0,34,0,0,0,0,0,0,0,0,0,0,5,3,5,5,7,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,6,7,14,4,15,3,3,0,56,11,3,0,3,13,5,3,0,0,29,0,0,0,0,3,9,3,0,0,10,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,3,3,3,8,6,0,0,0,21,3,0,3,3,3,8,0,0,0,16,0,0,6,4,14,9,0,0,0,38,0,3,4,11,17,17,0,0,0,61,0,3,10,15,12,28,5,0,0,69,0,0,0,6,6,3,0,0,0,18
UCL221020,0,0,0,0,0,0,0,0,0,0,12,0,30,14,38,37,12,3,0,145,0,0,12,16,8,9,5,3,0,50,0,0,3,0,4,0,0,0,0,10,0,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,3,0,0,0,21,0,0,0,0,7,3,0,0,0,9,6,0,4,6,8,7,0,0,0,27,3,3,4,3,4,0,0,0,0,13,0,0,0,3,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,5,0,0,0,19,0,0,4,0,4,5,0,0,0,14,3,0,7,7,20,20,4,0,0,60,0,0,0,0,0,0,0,0,0,3
UCL221021,0,0,0,0,0,0,0,0,0,8,8,4,19,23,23,22,6,0,0,115,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,4,0,0,24,0,0,3,0,0,0,0,0,0,4,0,9,3,7,12,6,3,0,0,41,0,0,3,0,3,7,0,0,0,8,4,0,3,3,7,10,3,0,0,31,7,0,3,0,5,4,0,0,0,25,0,0,0,3,3,3,4,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,10,3,0,0,14,0,0,0,0,3,0,3,0,0,11,0,0,0,0,3,8,0,0,0,5,0,0,3,0,0,3,0,0,0,11,0,0,3,7,7,8,0,0,0,29,0,0,0,0,0,0,0,0,0,4
UCL221022,0,0,0,0,3,3,0,0,0,6,4,9,15,16,22,33,8,0,0,103,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,0,24,0,0,0,0,0,4,0,0,0,10,0,0,0,9,4,6,4,0,0,16,0,5,0,3,3,5,0,0,0,17,0,0,0,0,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,7,3,3,4,0,0,17,0,0,3,0,3,0,0,0,0,10,0,0,4,3,3,0,0,0,0,14,0,0,3,5,8,18,5,0,0,32,0,0,0,0,0,6,0,0,0,8
UCL221023,0,0,0,3,0,0,0,0,0,5,3,3,15,29,26,23,7,0,0,108,0,0,6,3,10,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,6,3,0,13,5,7,7,3,0,0,38,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,12,0,3,4,8,16,8,0,0,0,39,0,0,3,9,9,3,0,0,0,26,0,0,0,0,3,0,0,0,0,3
UCL221024,0,0,0,5,0,3,0,0,0,11,4,5,14,10,19,22,3,0,0,77,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,4,3,4,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,5,0,0,0,22,0,0,3,0,3,0,0,0,0,7,0,0,0,0,8,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,7,0,0,0,3,4,3,0,0,0,9,0,0,3,3,3,9,0,0,0,16,0,0,0,0,0,0,5,0,0,3
UCL221025,0,0,0,0,0,0,0,0,0,3,9,8,22,23,41,36,7,0,0,159,0,0,4,0,3,5,0,0,0,12,0,0,0,3,0,0,0,0,0,0,3,3,0,5,3,3,0,0,0,20,0,0,0,0,3,0,0,0,0,4,0,0,10,0,7,14,0,0,0,32,0,0,0,0,3,3,0,0,0,4,8,3,3,8,15,13,3,0,0,46,4,3,0,3,3,5,0,0,0,19,0,0,0,3,4,3,0,0,0,13,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,3,3,5,4,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,3,3,4,7,0,0,0,15,0,3,8,8,8,12,0,0,0,36,0,3,4,6,11,26,3,0,0,51,0,0,0,0,0,4,0,0,0,6
UCL221026,0,0,0,0,0,0,0,0,0,4,6,12,16,33,50,39,9,3,0,169,0,0,0,3,4,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,3,9,3,6,10,12,0,0,0,41,0,0,3,0,3,3,0,0,0,9,4,0,7,8,13,9,3,0,0,38,0,0,0,0,4,3,0,0,0,11,6,6,7,8,14,6,4,0,0,45,6,3,0,0,6,3,5,0,0,23,0,0,0,0,3,3,0,0,0,9,0,0,0,3,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,3,0,0,0,17,0,0,0,5,3,4,0,0,0,13,0,0,0,0,3,3,0,0,0,14,0,0,0,4,10,8,0,0,0,32,0,3,0,9,14,18,3,0,0,50,0,6,0,7,4,3,0,0,0,13
