UCL_CODE_2016,M_Mng_0,M_Mng_1_15,M_Mng_16_24,M_Mng_25_34,M_Mng_35_39,M_Mng_40,M_Mng_41_48,M_Mng_49over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_15,M_Pro_16_24,M_Pro_25_34,M_Pro_35_39,M_Pro_40,M_Pro_41_48,M_Pro_49over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_15,M_TTW_16_24,M_TTW_25_34,M_TTW_35_39,M_TTW_40,M_TTW_41_48,M_TTW_49over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_15,M_CPS_16_24,M_CPS_25_34,M_CPS_35_39,M_CPS_40,M_CPS_41_48,M_CPS_49over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_15,M_CA_16_24,M_CA_25_34,M_CA_35_39,M_CA_40,M_CA_41_48,M_CA_49over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_15,M_Sal_16_24,M_Sal_25_34,M_Sal_35_39,M_Sal_40,M_Sal_41_48,M_Sal_49over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_15,M_MOD_16_24,M_MOD_25_34,M_MOD_35_39,M_MOD_40,M_MOD_41_48,M_MOD_49over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_15,M_Lab_16_24,M_Lab_25_34,M_Lab_35_39,M_Lab_40,M_Lab_41_48,M_Lab_49over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_15,M_ID_NS_16_24,M_ID_NS_25_34,M_ID_NS_35_39,M_ID_NS_40,M_ID_NS_41_48,M_ID_NS_49over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_15,F_Mng_16_24,F_Mng_25_34,F_Mng_35_39,F_Mng_40,F_Mng_41_48,F_Mng_49over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_15,F_Pro_16_24,F_Pro_25_34,F_Pro_35_39,F_Pro_40,F_Pro_41_48,F_Pro_49over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_15,F_TTW_16_24,F_TTW_25_34,F_TTW_35_39,F_TTW_40,F_TTW_41_48,F_TTW_49over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_15,F_CPS_16_24,F_CPS_25_34,F_CPS_35_39,F_CPS_40,F_CPS_41_48,F_CPS_49over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_15,F_CA_16_24,F_CA_25_34,F_CA_35_39,F_CA_40,F_CA_41_48,F_CA_49over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_15,F_Sal_16_24,F_Sal_25_34,F_Sal_35_39,F_Sal_40,F_Sal_41_48,F_Sal_49over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_15,F_MOD_16_24,F_MOD_25_34,F_MOD_35_39,F_MOD_40,F_MOD_41_48,F_MOD_49over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_15,F_Lab_16_24,F_Lab_25_34,F_Lab_35_39,F_Lab_40,F_Lab_41_48,F_Lab_49over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_15,F_ID_NS_16_24,F_ID_NS_25_34,F_ID_NS_35_39,F_ID_NS_40,F_ID_NS_41_48,F_ID_NS_49over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_15,F_Tot_16_24,F_Tot_25_34,F_Tot_35_39,F_Tot_40,F_Tot_41_48,F_Tot_49over,F_Tot_hours_NS,F_Tot_Tot
UCL221052,0,0,3,0,3,6,0,6,0,19,0,0,0,3,3,3,4,3,0,16,3,0,0,3,8,9,0,9,0,35,0,0,0,0,0,3,0,4,0,8,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,10,0,20,0,0,4,0,6,3,4,6,0,20,0,0,0,0,0,0,0,0,0,4,5,9,9,9,21,33,12,26,0,130,0,0,0,0,4,4,0,3,0,12,3,0,9,9,9,0,4,3,0,27,0,0,0,0,0,0,0,0,0,4,0,3,5,4,3,0,0,0,0,19,0,3,4,10,3,3,0,0,0,25,3,3,5,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,10,22,22,25,27,8,8,9,4,128
UCL221053,0,0,0,4,4,7,3,8,0,32,0,0,0,0,8,3,3,0,0,10,0,0,0,0,0,15,0,3,0,28,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,3,0,0,0,10,0,0,0,0,0,3,0,0,0,13,0,0,0,0,12,6,3,5,0,28,0,5,0,0,6,8,0,3,0,27,3,0,0,0,0,0,0,0,0,4,11,14,5,8,27,48,12,18,4,153,0,0,0,0,0,5,0,0,0,11,3,3,4,9,3,4,5,0,0,28,0,0,4,0,0,0,0,0,0,4,0,11,6,10,0,0,0,0,0,33,0,7,4,4,0,8,0,0,0,18,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,32,28,23,8,15,7,4,3,119
UCL221054,0,0,3,0,0,4,4,5,0,13,0,0,0,0,0,5,0,0,0,9,0,5,0,0,11,18,3,17,0,67,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,0,0,0,7,0,3,0,3,7,8,6,6,0,26,0,3,0,4,5,8,0,0,0,22,0,0,0,0,0,0,0,0,3,5,7,15,9,7,26,46,18,27,3,162,0,0,0,3,3,0,0,3,0,16,0,0,3,5,3,11,0,3,0,25,0,0,0,0,0,0,0,0,0,3,0,7,9,7,4,0,0,0,0,28,0,3,9,10,9,3,0,0,0,38,3,6,6,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,7,3,0,4,0,0,0,11,0,0,0,0,3,0,0,0,0,3,6,22,29,34,21,21,0,14,0,148
UCL221055,0,0,0,0,0,5,3,16,0,29,0,8,3,6,0,3,3,5,0,32,0,0,0,3,11,17,7,8,0,44,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,5,0,11,3,0,0,0,3,6,7,8,0,27,0,6,0,3,6,6,3,4,0,29,0,0,0,0,0,0,0,0,0,0,7,20,11,7,26,44,30,42,0,184,0,0,0,0,0,0,4,7,0,13,3,0,9,8,0,8,0,6,0,41,0,3,0,0,0,0,0,0,0,4,0,5,6,7,0,0,0,0,0,31,3,7,6,10,9,4,0,0,0,31,0,7,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,11,28,23,28,21,12,4,10,3,152
UCL221056,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,7,0,0,0,7,4,7,10,4,0,28,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,0,0,14,0,0,0,3,5,0,0,4,0,12,0,3,4,0,3,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,7,9,11,20,24,10,18,0,99,0,0,0,0,0,3,0,3,0,8,0,4,4,0,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,5,3,0,4,6,0,3,0,0,0,20,3,9,4,0,5,0,0,0,0,20,0,0,3,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,9,15,22,11,11,16,10,7,0,94
UCL221057,0,0,0,3,0,3,0,4,0,16,0,0,0,0,0,3,0,4,0,19,0,0,5,8,8,13,3,3,0,39,0,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,4,0,4,3,0,0,0,16,0,3,3,3,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,13,16,14,19,24,14,21,3,124,0,0,0,4,3,0,4,0,0,12,0,0,4,6,3,0,0,6,0,19,0,0,0,3,0,0,0,0,0,3,0,3,8,7,5,4,0,0,0,28,0,3,3,0,0,0,0,0,0,8,0,3,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,11,16,25,15,12,4,11,0,103
UCL221058,0,0,0,0,0,4,0,9,0,21,0,0,0,0,0,3,0,0,0,6,3,0,0,3,3,21,6,15,0,56,0,0,0,0,0,8,0,3,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,6,4,14,0,37,0,3,0,5,0,7,0,4,0,20,0,0,0,0,0,4,0,0,0,5,6,5,0,8,19,51,15,44,0,157,0,0,0,0,3,0,0,3,0,10,0,0,4,0,4,0,0,0,0,10,0,3,0,5,4,0,0,0,0,18,3,6,7,3,3,3,0,3,0,28,0,0,4,6,12,7,0,0,0,33,0,9,3,3,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,28,19,28,28,15,3,5,5,141
UCL221059,0,0,0,3,0,5,0,10,0,28,0,0,0,0,3,3,0,4,0,13,0,0,0,10,10,9,9,4,3,50,0,0,0,0,0,3,0,3,0,7,0,0,0,0,3,0,0,0,0,4,0,3,3,0,0,0,0,0,0,11,0,0,0,0,3,0,3,4,0,9,0,7,0,3,3,0,3,0,0,20,0,0,0,0,0,0,0,0,3,3,4,6,13,19,19,25,16,33,8,140,3,0,3,0,4,0,3,9,3,26,0,6,3,5,4,0,0,3,0,27,0,3,0,0,0,4,0,0,0,11,0,5,10,5,5,0,3,0,0,40,0,7,6,3,3,4,0,0,0,26,0,3,3,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,4,3,3,23,0,0,0,0,0,0,0,0,0,0,6,33,28,31,30,13,15,14,3,166
UCL221060,0,0,0,0,0,0,0,4,0,10,3,0,3,3,3,0,0,0,0,14,0,0,0,3,3,6,0,0,0,17,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,4,10,13,6,12,3,10,0,63,0,0,0,3,3,0,0,7,0,9,0,0,3,9,0,3,0,0,0,23,0,0,3,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,11,0,3,0,5,0,3,0,0,0,15,0,3,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,14,8,19,5,7,4,8,0,74
UCL221061,0,0,0,3,3,3,3,0,0,8,0,0,0,0,0,0,0,3,0,6,3,0,5,3,9,7,0,6,3,37,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3,0,12,0,3,0,0,3,0,3,0,0,10,3,0,0,3,24,15,3,19,7,69,0,3,4,8,6,8,4,5,0,38,0,0,0,3,0,0,0,0,3,5,4,10,11,14,48,39,18,36,11,196,0,0,0,0,0,4,0,0,0,5,0,3,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,8,4,8,9,0,0,0,0,39,0,0,4,9,4,10,0,0,0,31,4,9,4,7,3,3,0,0,0,27,0,4,0,0,3,0,0,0,0,9,3,3,4,0,3,5,0,0,0,24,0,0,0,0,0,0,0,0,0,3,11,28,22,28,33,23,3,4,4,152
UCL221062,0,4,0,3,3,4,5,10,0,24,0,5,3,0,0,0,0,0,0,13,0,0,5,0,13,9,4,11,0,38,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,3,8,5,0,29,3,0,3,4,6,9,10,3,0,37,0,0,0,0,0,0,0,0,3,3,10,13,14,6,26,31,20,33,8,158,0,0,0,3,3,4,0,3,0,13,3,0,6,3,3,0,4,0,0,24,0,3,3,0,0,3,0,0,0,9,0,8,5,9,6,0,0,0,0,32,0,4,5,3,4,4,0,0,0,17,0,4,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,11,31,25,20,18,13,9,3,3,134
UCL221063,0,0,0,0,3,7,4,10,0,23,0,0,0,0,0,0,6,0,0,8,0,3,0,3,10,8,5,5,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,6,0,0,0,0,4,5,0,3,0,12,0,4,3,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,9,3,3,23,31,11,11,0,101,0,0,0,0,0,3,0,0,0,8,3,0,0,3,7,6,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,14,0,4,3,3,0,3,3,0,0,15,0,5,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,19,18,8,15,10,3,5,0,84
UCL221064,3,0,3,0,3,8,0,10,3,25,0,0,0,0,3,0,0,0,0,7,3,0,8,8,15,19,13,7,0,67,3,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,3,0,11,0,0,0,0,4,10,10,6,0,36,0,3,0,3,4,7,3,0,0,28,0,0,0,0,0,0,0,0,0,3,6,10,10,15,37,46,29,27,4,189,0,0,0,0,3,3,3,3,0,16,0,3,3,3,3,4,6,6,0,30,0,3,3,3,0,0,0,0,0,13,4,6,7,9,6,0,3,0,0,32,3,7,10,4,8,3,4,0,0,36,0,0,4,3,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,19,30,25,21,18,13,11,0,156
UCL221065,0,0,0,0,3,3,6,3,0,21,0,0,0,0,0,8,3,5,0,16,0,0,0,0,11,14,0,7,0,38,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,5,0,3,0,3,4,7,4,3,0,24,0,8,0,3,6,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,8,12,3,14,29,34,19,19,3,140,0,0,0,0,0,0,0,3,0,6,0,0,0,8,3,0,3,0,0,17,0,0,0,0,3,0,0,0,0,8,0,0,4,6,5,3,0,0,0,22,0,7,9,6,3,0,0,0,0,27,0,3,3,7,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,13,20,27,17,9,4,8,3,113
UCL221066,0,0,0,0,0,0,3,10,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,5,6,11,6,4,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,8,8,8,3,0,24,4,0,4,0,7,8,12,9,0,42,0,0,0,0,0,0,0,0,0,3,7,10,6,3,26,27,26,22,3,124,0,0,0,0,0,3,0,0,0,6,0,4,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,6,8,3,0,0,3,0,23,0,3,0,3,3,0,0,0,0,17,0,3,6,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,5,0,4,7,5,0,0,0,29,0,0,0,0,0,0,0,0,0,5,11,17,12,24,17,16,3,6,0,103
UCL221067,0,0,0,0,0,4,3,3,0,16,0,0,3,0,3,8,3,7,0,29,0,3,0,11,10,17,5,10,6,64,0,3,3,3,0,3,3,3,4,13,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,15,0,0,0,6,3,0,0,0,0,12,0,3,5,0,3,10,4,3,0,25,0,0,0,0,0,0,0,0,0,4,7,15,17,25,28,37,15,29,9,173,0,0,4,0,4,0,4,0,0,18,3,7,5,9,3,7,0,0,0,36,0,0,0,3,0,0,0,0,0,9,3,10,6,5,3,0,0,3,0,36,0,4,9,6,10,0,3,3,0,34,0,6,3,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,30,32,32,20,16,12,10,3,155
UCL221068,0,0,0,0,3,3,3,8,0,23,0,0,0,0,4,3,0,6,0,20,4,0,0,3,0,15,6,6,0,52,0,0,4,4,5,0,0,0,0,16,0,0,0,0,3,0,0,3,0,10,0,4,0,0,0,3,0,0,0,13,4,0,0,4,7,3,4,7,0,30,6,3,4,4,5,5,3,5,0,29,0,0,0,0,0,0,0,0,3,0,18,9,13,18,28,36,24,37,3,193,0,0,0,0,3,4,0,8,0,16,0,4,10,9,3,3,4,6,0,39,0,0,0,5,7,0,0,0,0,12,4,6,5,6,3,0,0,0,3,29,3,0,3,0,12,4,3,0,0,30,0,5,8,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,8,4,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,17,28,27,29,26,7,5,19,5,169
UCL221069,0,0,0,5,10,16,7,24,0,62,0,0,3,3,11,11,4,8,0,41,4,4,0,4,34,48,21,25,0,140,0,3,3,3,0,3,3,7,0,18,0,0,0,0,5,3,0,3,0,15,0,4,0,0,3,0,5,0,0,16,0,3,4,10,11,8,4,23,4,64,0,8,7,3,8,11,7,8,0,50,0,0,0,0,0,3,0,0,0,11,10,26,20,25,83,104,49,101,11,418,0,3,3,0,7,8,3,7,0,29,6,12,16,26,14,10,6,4,0,95,0,5,7,4,6,4,0,0,0,24,5,20,12,23,11,8,0,0,0,79,0,13,13,18,19,5,3,3,0,79,3,13,4,9,13,3,0,0,0,39,0,0,0,0,3,0,0,0,0,3,0,15,15,3,4,0,0,0,3,41,0,0,0,0,0,0,0,0,3,6,19,77,65,84,73,41,10,17,5,387
UCL221070,0,0,0,3,3,4,0,6,0,21,0,0,3,0,0,0,6,7,0,20,4,0,0,7,7,15,3,3,0,43,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,9,0,3,0,0,0,0,0,3,0,7,3,0,3,0,7,8,9,4,0,34,0,12,3,0,3,10,0,4,0,32,0,0,0,0,0,0,0,0,0,4,12,13,12,13,24,37,23,28,0,167,3,0,0,0,0,5,0,0,0,12,3,4,3,6,4,7,0,0,0,32,0,5,0,4,0,0,0,0,0,14,4,3,5,6,3,3,3,0,0,22,3,0,3,3,6,3,0,0,0,28,3,12,3,0,0,3,0,0,0,23,0,3,0,0,0,0,0,0,0,3,0,12,10,3,3,0,0,3,0,38,0,0,0,0,0,0,0,0,0,0,16,40,25,32,17,17,10,10,3,166
UCL221071,0,0,0,0,0,4,4,3,0,16,0,3,0,0,0,5,0,0,0,16,3,0,3,0,14,6,9,12,0,51,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,3,0,0,0,9,0,0,0,0,7,4,5,4,0,17,4,3,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,3,9,13,6,3,25,33,20,25,0,132,0,0,0,0,0,3,0,3,0,11,0,0,15,4,3,4,3,4,0,34,0,0,0,0,0,0,0,0,0,4,3,3,6,3,0,3,0,3,0,16,0,4,10,3,6,3,0,3,0,25,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,18,29,12,17,10,7,13,0,114
UCL221072,0,0,0,3,3,0,0,9,0,18,3,3,0,0,0,10,0,3,0,25,3,0,3,3,8,5,3,4,0,31,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,12,0,9,4,4,0,3,0,6,0,24,0,0,0,0,0,0,0,0,3,8,7,24,12,17,20,30,10,27,4,146,0,0,3,0,0,4,0,3,0,9,0,4,7,8,3,4,0,3,0,39,0,0,0,0,4,4,0,0,0,6,0,6,11,9,3,0,0,0,0,31,0,0,7,3,6,4,3,0,0,24,0,7,3,0,0,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,5,24,28,30,21,16,10,7,4,152
UCL221073,4,0,0,4,3,3,3,12,0,28,3,5,0,0,7,0,0,0,0,14,0,0,3,6,9,12,0,3,0,41,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,10,0,3,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,3,7,6,14,16,15,20,28,8,21,5,125,0,3,3,4,0,0,0,5,0,19,0,7,13,3,7,6,0,0,0,35,0,0,3,3,0,3,0,0,0,11,0,9,4,6,0,0,0,0,0,23,0,0,8,5,3,3,0,3,0,23,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,3,10,29,33,25,13,12,0,13,0,133
UCL221074,0,0,0,4,4,5,3,4,0,20,4,0,0,3,0,4,0,0,0,11,0,3,0,6,6,11,5,5,0,35,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,13,0,0,0,0,3,0,0,0,0,9,0,10,3,3,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,13,7,12,18,24,12,17,0,109,0,0,0,0,0,0,0,0,0,9,0,0,3,5,0,4,3,3,0,26,0,0,0,0,0,0,3,0,0,9,0,7,3,3,3,0,0,3,0,19,0,6,3,3,0,0,0,0,0,17,0,5,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,28,15,14,9,9,4,13,3,107
UCL221075,0,0,0,0,0,10,4,6,0,20,0,0,0,0,9,3,0,3,0,14,0,0,0,5,5,6,5,3,0,30,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,12,0,8,3,3,3,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,6,16,9,12,18,32,13,16,0,116,0,0,0,0,0,3,0,3,0,8,0,3,3,6,7,7,3,3,0,29,0,4,0,0,0,0,0,0,0,5,0,7,6,7,3,0,0,0,0,26,0,3,3,0,3,3,0,0,0,15,0,7,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,30,7,19,18,16,7,6,0,119
UCL221076,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,4,0,5,0,3,0,3,16,11,3,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,3,3,0,0,13,3,0,0,0,11,10,3,4,0,24,0,3,0,0,3,9,4,5,0,25,0,0,0,0,0,0,0,3,4,10,5,7,3,9,29,39,15,24,4,139,0,0,0,0,0,0,0,0,0,6,0,3,3,3,3,4,3,4,0,17,0,5,0,0,0,0,0,0,0,13,0,0,3,4,3,0,0,0,0,17,0,3,3,0,12,3,0,0,0,24,0,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,16,20,15,24,10,3,3,4,106
UCL221077,0,0,0,3,0,4,0,12,0,18,0,0,0,3,0,3,0,0,0,4,0,0,0,0,3,7,0,4,0,19,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,6,0,4,0,0,0,0,11,0,7,0,0,0,0,3,4,0,15,0,0,0,0,0,0,0,0,0,3,11,6,8,6,11,10,3,19,3,83,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,3,0,6,4,3,0,0,0,0,18,0,3,0,3,6,7,0,0,0,19,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,3,25,12,8,15,9,3,6,0,81
UCL221078,0,0,0,0,0,8,3,3,0,18,0,0,0,0,3,6,3,3,0,17,0,0,3,4,4,11,4,7,0,32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,3,3,4,3,0,4,0,17,3,0,3,0,10,0,0,3,0,19,0,0,0,0,0,3,0,0,0,5,3,9,11,12,27,31,11,27,3,131,0,0,0,0,0,4,0,3,0,8,3,0,4,6,6,0,0,3,0,23,0,0,0,0,0,0,3,0,0,7,0,3,8,3,4,0,0,0,0,15,0,4,6,6,3,3,5,0,0,28,0,3,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,17,17,18,22,12,8,9,0,112
UCL221079,0,0,0,0,0,3,0,14,0,20,0,0,0,0,4,8,3,3,0,30,5,3,3,0,21,19,5,9,0,64,0,5,0,0,3,6,8,3,0,23,0,0,0,0,3,3,0,4,0,13,0,0,0,0,3,0,0,3,0,6,0,0,0,3,5,6,3,10,0,26,0,12,3,6,0,4,3,10,0,37,0,0,0,0,0,0,0,0,0,4,12,21,10,8,40,52,30,51,5,224,0,0,3,0,3,0,3,5,0,20,0,10,3,8,12,6,0,3,0,47,0,0,3,3,0,0,0,0,0,10,0,11,5,10,7,6,0,3,0,39,0,3,7,7,9,6,0,3,0,42,0,17,0,7,4,0,0,0,0,27,0,0,0,0,0,3,0,0,0,3,0,10,8,3,3,0,0,0,0,21,0,3,0,0,0,0,0,0,3,10,9,41,28,36,34,23,6,16,7,203
UCL221080,0,3,0,0,0,3,0,23,0,30,0,0,0,0,3,0,0,3,0,10,0,0,0,0,3,10,0,4,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,9,0,0,3,0,11,0,3,0,0,0,8,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,16,3,4,14,19,4,36,0,104,0,0,0,3,3,0,0,4,0,10,0,0,3,7,0,3,3,0,0,14,0,0,0,3,0,0,0,0,0,6,0,5,5,3,0,0,0,0,0,15,0,0,5,0,3,0,0,0,0,12,0,5,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,15,16,17,11,8,3,10,3,93
