UCL_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
UCL222015,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,4,29,34,28,16,39,36,14,7,0,202,..,3,10,22,46,43,20,4,0,161,..,3,9,3,7,6,0,0,0,31,..,0,4,0,6,5,3,0,0,20,79,..,..,..,..,..,..,..,..,79,..,28,..,..,..,..,..,..,..,28,..,19,18,3,4,0,0,0,0,42,..,0,0,0,0,3,0,0,0,11,..,0,3,0,0,0,0,0,0,8,..,0,0,0,4,0,0,0,0,6,..,0,3,3,8,9,5,0,0,32,3,3,3,3,0,0,0,0,0,19,83,61,52,45,82,74,30,14,3,441
UCL222016,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,7,0,0,0,10,0,0,0,0,5,0,0,0,0,7,37,18,20,28,28,24,8,0,0,168,..,0,22,36,47,27,16,3,0,149,..,0,10,6,6,3,0,0,0,28,..,0,0,0,4,0,4,0,0,11,82,..,..,..,..,..,..,..,..,82,..,21,..,..,..,..,..,..,..,21,..,14,4,3,0,0,0,0,0,25,..,0,0,3,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,10,4,8,3,0,0,26,0,3,3,3,3,0,0,0,0,13,82,35,41,65,62,41,27,3,0,363
UCL222017,..,0,0,0,0,0,0,0,0,3,..,0,4,3,6,7,7,3,0,31,0,3,0,0,0,0,0,0,0,3,47,30,39,32,36,18,14,5,0,222,..,0,22,30,28,21,16,6,0,126,..,8,21,3,6,0,0,0,0,48,..,3,9,4,9,3,3,0,0,35,94,..,..,..,..,..,..,..,..,94,..,13,..,..,..,..,..,..,..,13,..,16,3,0,3,0,0,0,0,20,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,4,3,3,0,4,0,0,0,13,..,8,7,13,15,12,12,4,0,70,0,0,0,0,0,0,0,0,0,3,94,49,66,61,67,44,30,15,0,434
UCL222018,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,6,52,26,25,23,28,20,16,8,0,197,..,0,25,35,33,33,20,3,0,146,..,3,6,10,11,0,0,0,0,29,..,0,3,3,0,0,3,0,0,14,88,..,..,..,..,..,..,..,..,88,..,18,..,..,..,..,..,..,..,18,..,15,7,0,0,0,0,0,0,24,..,0,0,0,0,0,0,3,0,7,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,3,0,0,5,7,3,3,0,24,0,0,0,0,0,0,0,3,0,10,88,46,48,46,50,45,27,10,0,368
UCL222019,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,3,0,0,13,0,3,3,0,0,0,0,0,0,6,18,10,14,10,17,17,17,3,0,107,..,0,6,9,11,21,24,6,0,75,..,4,3,9,9,9,4,0,0,34,..,0,0,3,5,4,0,0,0,13,35,..,..,..,..,..,..,..,..,35,..,3,..,..,..,..,..,..,..,3,..,8,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,3,0,0,0,3,..,0,3,8,12,7,7,0,3,39,0,3,3,0,0,0,0,0,0,8,36,16,24,25,36,40,37,11,3,221
UCL222020,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,8,5,6,3,30,0,0,0,0,0,0,0,0,0,4,14,8,7,9,15,13,17,18,7,103,..,0,3,11,14,16,16,13,7,90,..,0,0,4,3,4,3,0,0,11,..,0,0,0,0,0,0,0,0,7,36,..,..,..,..,..,..,..,..,36,..,8,..,..,..,..,..,..,..,8,..,4,0,3,0,0,0,0,0,6,..,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,..,0,0,0,3,7,15,14,7,49,0,5,0,0,0,0,0,0,0,7,36,17,13,13,27,39,37,30,17,217
UCL222021,..,6,6,0,0,0,0,0,0,15,..,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,7,11,15,9,3,0,0,67,..,0,0,14,12,13,0,0,0,34,..,0,0,3,5,3,0,0,0,17,..,0,0,0,0,0,0,0,0,8,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,6,15,4,0,0,0,0,0,25,..,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,27,12,20,26,23,15,4,0,0,117
UCL222022,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,26,21,9,26,30,35,12,9,3,159,..,0,9,25,32,49,21,12,0,140,..,0,8,16,13,3,3,0,0,45,..,0,0,0,8,0,0,0,0,12,61,..,..,..,..,..,..,..,..,61,..,15,..,..,..,..,..,..,..,15,..,14,8,0,0,0,0,0,0,29,..,3,0,4,0,0,0,0,0,6,..,3,0,0,0,0,0,0,0,6,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,6,0,5,0,19,0,3,3,0,3,0,0,0,0,9,59,46,28,42,59,64,29,16,3,338
UCL222023,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,4,41,3,12,14,20,17,10,4,0,130,..,0,9,13,19,22,20,9,0,92,..,6,4,5,3,0,3,0,0,24,..,0,4,5,3,0,0,0,0,12,64,..,..,..,..,..,..,..,..,64,..,6,..,..,..,..,..,..,..,6,..,7,0,0,0,0,0,0,0,9,..,3,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,10,4,3,4,0,27,0,0,0,0,0,4,0,0,0,9,64,26,17,28,38,39,25,14,0,246
UCL222024,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,3,5,3,3,19,0,0,0,0,0,0,0,0,0,0,15,16,9,4,21,19,27,11,3,119,..,3,4,9,19,22,26,14,4,103,..,3,4,4,7,9,0,0,0,25,..,0,0,0,0,0,0,0,0,3,27,..,..,..,..,..,..,..,..,27,..,10,..,..,..,..,..,..,..,10,..,3,4,3,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,5,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,4,3,0,0,10,..,3,0,4,8,11,14,3,3,33,0,0,3,0,0,0,4,0,0,9,27,28,19,20,43,42,46,13,3,236
UCL222025,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,7,46,20,34,28,31,25,13,5,4,209,..,0,30,42,35,25,29,3,4,168,..,3,16,19,7,7,3,0,0,57,..,0,0,0,8,0,0,0,0,12,97,..,..,..,..,..,..,..,..,97,..,20,..,..,..,..,..,..,..,20,..,12,3,3,0,0,0,0,0,20,..,0,0,0,0,0,0,0,3,7,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,0,3,6,5,3,0,0,22,0,0,3,0,0,0,0,0,0,11,97,40,57,68,61,44,42,3,6,414
UCL222026,..,7,3,0,0,0,0,0,0,12,..,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,8,9,13,10,3,6,3,0,51,..,0,9,9,7,3,7,0,0,35,..,0,3,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,7,27,..,..,..,..,..,..,..,..,27,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,6,6,0,3,0,0,0,0,16,..,0,3,5,4,3,4,0,0,17,0,0,3,0,0,0,0,0,0,3,27,6,20,24,18,9,7,7,0,111
UCL222027,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,3,4,3,17,0,0,0,0,0,0,0,0,0,3,21,4,9,9,11,20,16,8,3,100,..,0,5,10,7,13,20,10,0,57,..,0,0,6,6,4,0,0,0,21,..,0,0,5,4,4,0,0,0,10,37,..,..,..,..,..,..,..,..,37,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,11,10,3,32,0,0,0,0,0,0,0,0,0,11,43,8,14,16,17,34,27,16,3,177
UCL222028,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3,31,13,15,18,23,34,18,6,3,154,..,0,14,26,28,51,22,4,3,144,..,0,4,11,7,4,0,0,0,31,..,0,3,0,0,0,0,0,0,3,68,..,..,..,..,..,..,..,..,68,..,17,..,..,..,..,..,..,..,17,..,7,3,3,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,..,0,0,3,0,4,5,4,0,13,0,0,0,0,0,0,0,0,0,6,68,28,28,44,34,62,30,13,3,313
UCL222029,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,3,3,3,0,13,0,0,0,0,0,0,0,0,0,0,27,9,17,19,17,35,22,3,0,142,..,0,13,22,19,33,32,3,3,131,..,0,10,4,7,5,0,0,0,24,..,0,3,0,3,4,0,0,0,13,52,..,..,..,..,..,..,..,..,52,..,8,..,..,..,..,..,..,..,8,..,3,3,3,0,0,0,0,0,14,..,0,0,0,0,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,3,8,10,3,0,31,0,0,0,0,0,3,0,0,0,4,52,15,31,39,32,54,47,4,3,290
UCL222030,..,0,0,0,3,3,0,0,0,6,..,0,0,0,5,13,13,0,0,41,0,0,0,3,0,3,4,0,0,11,15,8,5,19,26,49,51,10,3,192,..,0,3,13,23,43,49,10,0,145,..,0,0,10,11,8,12,3,0,43,..,0,0,4,0,3,0,0,0,11,28,..,..,..,..,..,..,..,..,28,..,7,..,..,..,..,..,..,..,7,..,3,0,3,0,0,0,0,0,12,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,3,9,0,0,13,..,0,3,5,20,33,26,11,0,98,0,0,4,3,0,3,4,3,0,17,28,15,19,45,57,90,101,29,6,386
UCL222031,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,8,0,0,0,0,3,0,0,0,0,3,26,12,14,24,20,21,8,4,4,132,..,3,8,23,25,22,12,3,3,104,..,0,10,8,4,3,0,0,0,26,..,0,0,4,0,0,0,0,0,9,49,..,..,..,..,..,..,..,..,49,..,14,..,..,..,..,..,..,..,14,..,11,3,0,0,0,0,0,0,14,..,0,0,0,0,0,3,3,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,7,..,0,3,0,3,8,7,0,0,25,0,0,0,0,3,0,0,0,0,5,49,35,30,38,35,36,28,11,3,262
UCL222032,..,3,0,0,0,3,0,0,0,7,..,0,0,0,0,5,9,3,0,18,3,0,0,0,0,0,0,0,0,9,52,22,24,26,31,36,21,5,4,220,..,0,25,32,31,41,26,4,0,160,..,0,5,7,16,3,0,0,3,39,..,0,3,4,8,0,0,3,0,15,74,..,..,..,..,..,..,..,..,74,..,19,..,..,..,..,..,..,..,19,..,13,7,6,0,0,0,0,0,27,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,0,0,0,9,..,0,3,3,8,5,13,3,0,30,5,3,3,0,3,0,0,0,0,14,80,49,44,55,67,64,44,9,4,412
UCL222033,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,9,8,3,27,0,3,0,0,0,0,0,0,0,3,13,14,8,3,18,12,19,12,4,110,..,0,12,3,20,7,19,10,0,78,..,0,4,0,6,3,0,0,0,13,..,0,0,0,3,0,3,0,0,10,22,..,..,..,..,..,..,..,..,22,..,11,..,..,..,..,..,..,..,11,..,7,0,0,3,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,0,3,10,4,14,5,3,43,0,3,0,0,3,0,3,0,0,12,22,27,18,10,42,18,40,22,5,201
UCL222034,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,4,24,6,10,15,11,20,15,4,0,106,..,0,3,6,13,12,19,12,0,61,..,3,8,0,3,10,0,0,0,23,..,0,0,4,5,0,0,3,0,17,37,..,..,..,..,..,..,..,..,37,..,3,..,..,..,..,..,..,..,3,..,3,3,3,0,0,0,0,0,10,..,3,0,0,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,8,3,7,0,30,0,0,0,0,0,0,0,0,0,3,37,9,19,24,25,39,20,19,0,193
UCL222035,..,0,0,0,0,0,0,0,0,3,..,4,0,3,3,4,0,3,3,23,0,0,0,0,0,3,0,0,0,9,19,11,11,18,15,23,21,10,6,124,..,0,11,16,21,19,27,7,0,96,..,0,0,3,4,3,0,0,0,12,..,0,0,4,0,0,0,0,0,6,43,..,..,..,..,..,..,..,..,43,..,8,..,..,..,..,..,..,..,8,..,9,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,3,8,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,3,0,10,..,4,0,7,3,15,6,3,7,46,3,0,0,0,0,4,3,0,0,11,43,25,12,32,33,40,37,16,9,242
UCL222036,..,4,3,0,0,0,0,0,0,6,..,0,4,0,0,0,4,4,0,12,0,3,0,0,3,0,3,0,0,6,13,11,18,19,20,21,17,7,0,123,..,0,3,29,14,28,26,7,4,108,..,7,3,3,5,4,3,0,0,28,..,0,3,3,0,0,0,0,0,8,37,..,..,..,..,..,..,..,..,37,..,6,..,..,..,..,..,..,..,6,..,0,3,3,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,4,12,0,0,0,0,0,0,12,..,0,5,3,5,0,7,4,3,32,0,3,0,0,3,5,3,0,0,16,37,24,30,40,29,35,47,11,10,265
UCL222037,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,0,4,0,8,0,0,0,0,0,3,0,0,0,4,8,4,9,16,12,18,16,6,0,88,..,0,3,6,14,24,24,4,0,74,..,0,3,10,8,7,3,0,0,35,..,0,0,3,0,3,0,0,0,11,22,..,..,..,..,..,..,..,..,22,..,9,..,..,..,..,..,..,..,9,..,4,0,3,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,6,..,0,0,6,5,3,3,4,0,22,0,0,0,0,0,3,0,0,0,3,22,21,10,37,25,41,28,6,0,187
UCL222038,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,3,3,0,18,0,0,0,0,0,0,0,0,0,0,26,9,13,12,13,23,12,3,0,111,..,0,6,15,3,10,20,0,0,53,..,0,7,5,4,4,3,0,0,31,..,0,3,4,3,0,0,0,0,13,56,..,..,..,..,..,..,..,..,56,..,8,..,..,..,..,..,..,..,8,..,4,0,6,0,0,0,0,0,11,..,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,3,9,18,13,3,0,40,0,3,0,0,0,4,0,0,0,7,56,15,25,33,21,43,29,3,0,234
UCL222039,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,10,5,0,3,16,0,0,0,0,0,0,0,3,0,7,17,7,13,12,14,31,19,9,4,144,..,0,12,14,11,27,29,15,5,110,..,4,0,5,3,7,3,0,0,23,..,0,0,0,4,3,0,0,0,9,37,..,..,..,..,..,..,..,..,37,..,9,..,..,..,..,..,..,..,9,..,5,4,0,4,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,0,0,0,10,..,0,0,6,13,15,21,6,6,64,0,0,0,0,4,3,0,3,0,13,37,20,19,29,38,68,51,22,9,302
UCL222040,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,7,3,4,0,17,0,0,0,0,0,0,0,0,0,3,18,10,7,7,12,16,14,8,4,92,..,0,7,3,15,4,7,16,8,51,..,0,0,4,3,3,0,0,0,6,..,0,0,3,3,0,0,0,0,14,31,..,..,..,..,..,..,..,..,31,..,15,..,..,..,..,..,..,..,15,..,9,3,0,0,0,0,0,0,12,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,3,4,14,10,4,3,33,0,0,0,0,0,3,0,0,0,6,28,24,9,11,27,25,17,23,9,177
UCL222041,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,3,3,3,3,12,0,3,0,0,0,0,0,0,0,7,24,10,8,12,28,9,9,3,3,107,..,0,6,13,15,11,14,8,0,71,..,0,12,4,8,3,0,0,0,25,..,0,3,3,6,0,0,0,0,9,43,..,..,..,..,..,..,..,..,43,..,15,..,..,..,..,..,..,..,15,..,3,3,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,0,0,0,3,..,0,0,0,7,6,3,3,3,24,0,3,0,0,0,0,0,0,0,4,40,28,27,23,40,24,18,8,3,206
UCL222042,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,19,5,10,20,21,14,9,3,0,99,..,0,13,24,24,9,24,6,0,95,..,0,0,0,4,3,0,0,0,12,..,0,0,4,0,0,0,0,0,6,48,..,..,..,..,..,..,..,..,48,..,8,..,..,..,..,..,..,..,8,..,7,0,0,0,0,0,0,0,10,..,0,0,0,0,3,0,0,0,6,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,3,0,3,0,12,0,5,0,0,0,0,0,0,0,4,48,20,13,34,30,29,20,7,0,202
UCL222043,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,46,16,13,24,26,20,15,0,3,159,..,0,13,33,34,34,28,4,0,148,..,0,3,8,12,3,0,0,0,22,..,0,3,5,3,3,0,0,0,13,82,..,..,..,..,..,..,..,..,82,..,15,..,..,..,..,..,..,..,15,..,8,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,8,0,0,3,3,0,0,0,0,0,9,81,28,29,44,49,42,32,9,3,317
UCL222044,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,5,4,3,22,0,0,0,0,0,0,0,0,0,4,26,10,10,19,22,25,28,7,3,162,..,0,11,26,24,36,34,13,3,154,..,0,3,6,10,3,3,0,0,23,..,0,0,3,0,3,0,0,0,12,59,..,..,..,..,..,..,..,..,59,..,13,..,..,..,..,..,..,..,13,..,3,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,..,0,3,8,11,6,4,8,3,45,0,0,3,0,0,3,0,0,0,6,59,22,20,52,41,56,46,25,11,325
UCL222045,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,3,3,3,3,14,0,0,0,0,0,0,0,0,0,3,38,11,11,22,16,20,13,3,3,137,..,0,3,16,16,24,22,8,0,85,..,0,11,10,6,3,0,0,0,33,..,0,3,4,0,3,0,0,0,17,62,..,..,..,..,..,..,..,..,62,..,13,..,..,..,..,..,..,..,13,..,6,4,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,5,..,0,0,0,4,7,8,0,3,34,0,0,3,0,0,3,0,0,0,8,62,19,29,40,37,40,34,10,5,274
UCL222046,..,0,0,0,0,0,0,0,0,3,..,0,0,4,0,5,3,3,0,16,0,0,0,0,0,0,0,0,0,0,16,6,7,14,17,18,11,18,3,110,..,0,9,7,19,21,17,20,0,86,..,0,3,6,13,9,0,0,0,26,..,0,0,4,0,0,0,0,0,5,38,..,..,..,..,..,..,..,..,38,..,7,..,..,..,..,..,..,..,7,..,4,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,..,0,0,3,5,8,8,3,0,36,0,0,0,0,0,0,0,0,0,0,38,17,21,17,32,41,31,27,9,224
UCL222047,..,0,0,0,0,0,3,0,0,4,..,0,3,0,3,8,4,6,0,25,5,0,0,0,0,0,0,0,0,9,36,12,18,24,27,37,24,15,0,211,..,4,15,27,32,40,33,16,0,174,..,8,14,11,7,9,3,3,0,48,..,0,3,3,4,0,0,0,0,9,76,..,..,..,..,..,..,..,..,76,..,14,..,..,..,..,..,..,..,14,..,8,9,0,0,0,0,0,0,18,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,6,0,0,0,9,..,0,3,0,3,12,10,6,3,54,6,3,0,0,0,0,0,0,0,21,80,37,48,46,57,76,53,30,7,430
UCL222048,..,0,0,0,3,0,0,0,0,4,..,0,0,4,0,5,3,11,0,26,0,0,0,0,0,0,0,0,0,0,25,17,17,23,25,34,25,14,5,182,..,0,11,20,20,39,28,7,4,135,..,0,8,12,5,11,12,0,0,45,..,0,3,3,4,3,0,0,0,19,51,..,..,..,..,..,..,..,..,51,..,14,..,..,..,..,..,..,..,14,..,9,3,4,0,0,0,0,0,16,..,0,0,0,0,3,3,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,3,3,3,0,0,0,5,..,0,0,4,8,18,11,9,3,52,0,0,0,0,3,4,0,0,0,10,51,27,27,45,49,73,57,26,7,358
UCL222049,..,0,0,0,9,3,0,0,0,10,..,0,0,0,0,3,11,4,0,19,0,0,0,0,0,0,0,0,0,3,11,3,7,7,20,25,18,13,0,109,..,0,3,5,21,30,18,15,3,94,..,0,9,3,3,6,3,0,0,24,..,0,0,5,0,3,0,0,0,6,28,..,..,..,..,..,..,..,..,28,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,3,9,4,4,0,0,23,..,3,3,0,10,13,15,15,3,56,0,0,3,0,0,0,0,0,0,11,28,14,18,17,41,55,36,32,6,251
UCL222050,..,0,0,0,0,0,3,0,0,0,..,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15,20,6,21,26,19,8,3,0,116,..,0,6,19,35,25,13,3,0,100,..,0,5,8,0,3,3,0,0,15,..,0,0,3,3,0,0,0,0,9,39,..,..,..,..,..,..,..,..,39,..,20,..,..,..,..,..,..,..,20,..,14,6,8,0,0,0,0,0,26,..,0,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,0,5,0,0,0,0,0,0,6,..,0,0,0,5,7,3,0,0,15,0,3,0,0,0,0,0,0,0,7,44,44,20,29,44,40,25,8,0,249
