UCL_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
UCL222057,..,0,12,15,21,20,21,16,7,95,..,5,8,0,3,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,32,..,..,..,..,..,..,..,..,32,..,15,..,..,..,..,..,..,..,15,..,5,3,0,0,0,0,0,0,13,..,3,0,3,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,7,..,4,0,4,3,5,3,3,0,19,0,3,0,0,0,0,0,0,0,5,32,33,24,23,31,25,26,15,3,216,..,3,12,12,22,23,15,16,0,95,..,0,10,0,3,0,0,0,0,18,..,0,0,3,4,3,3,0,0,18,41,..,..,..,..,..,..,..,..,41,..,11,..,..,..,..,..,..,..,11,..,6,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222058,..,0,3,12,11,14,9,0,0,60,..,0,6,3,0,0,0,0,0,10,..,0,0,3,0,0,0,0,0,3,48,..,..,..,..,..,..,..,..,48,..,3,..,..,..,..,..,..,..,3,..,10,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,4,..,0,4,3,8,3,3,0,0,19,0,0,0,3,3,0,0,0,0,6,48,20,11,24,26,25,21,3,0,169,..,0,7,15,16,14,5,0,0,54,..,0,4,3,5,0,0,0,0,15,..,0,4,3,5,3,0,0,0,23,43,..,..,..,..,..,..,..,..,43,..,7,..,..,..,..,..,..,..,7,..,12,3,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222059,..,0,8,21,15,12,20,3,3,74,..,0,3,3,0,5,3,0,0,15,..,0,0,0,0,0,3,0,0,4,41,..,..,..,..,..,..,..,..,41,..,5,..,..,..,..,..,..,..,5,..,8,4,4,0,0,0,0,0,18,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,..,3,0,3,4,3,7,3,0,19,0,0,0,0,0,3,0,0,0,12,39,18,18,34,31,21,34,7,3,206,..,0,4,17,16,21,5,3,0,77,..,0,3,4,0,6,0,0,0,13,..,0,4,0,0,3,0,0,0,10,29,..,..,..,..,..,..,..,..,29,..,10,..,..,..,..,..,..,..,10,..,7,3,3,0,0,0,0,0,13,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL222060,..,0,9,11,4,14,6,10,0,50,..,0,7,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,3,32,..,..,..,..,..,..,..,..,32,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,32,8,14,17,7,21,10,10,0,120,..,0,3,12,8,9,10,3,0,50,..,3,4,0,0,0,0,0,0,8,..,0,0,3,4,0,0,0,0,8,29,..,..,..,..,..,..,..,..,29,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222061,..,0,0,4,3,16,23,5,0,57,..,0,3,4,3,0,3,0,0,10,..,0,0,0,0,0,0,0,0,6,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,9,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,0,3,3,7,15,10,0,37,0,0,0,0,0,0,0,0,0,0,23,11,9,9,17,35,40,16,0,162,..,0,3,8,12,23,11,4,0,57,..,0,3,5,3,0,4,0,0,12,..,3,0,4,0,0,0,3,0,16,12,..,..,..,..,..,..,..,..,12,..,6,..,..,..,..,..,..,..,6,..,3,3,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222062,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,14,..,0,0,0,0,3,0,0,0,7,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222063,..,0,4,6,12,3,4,0,0,33,..,0,3,4,0,3,0,0,0,9,..,0,0,0,0,3,0,0,0,3,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,3,5,11,3,3,0,25,3,0,0,0,0,0,0,0,0,8,18,6,9,14,19,17,10,3,0,106,..,0,7,7,8,4,8,0,0,36,..,0,3,3,3,0,0,0,0,10,..,0,0,0,3,0,0,0,0,4,16,..,..,..,..,..,..,..,..,16,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL222064,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,3,..,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,5,10,0,3,0,3,0,0,26,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222065,..,0,7,3,7,3,8,10,0,34,..,0,3,0,0,3,0,0,0,5,..,0,0,3,0,0,0,0,0,5,17,..,..,..,..,..,..,..,..,17,..,6,..,..,..,..,..,..,..,6,..,3,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,4,0,0,14,0,0,0,0,0,0,0,0,0,0,17,13,8,11,8,10,13,10,3,96,..,0,5,5,4,8,3,3,0,39,..,0,0,0,0,4,0,0,0,8,..,0,0,3,3,0,0,0,0,11,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222066,..,0,3,9,10,4,11,7,3,48,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,7,3,3,3,23,0,0,0,0,0,3,0,0,0,3,22,3,6,16,23,16,13,11,3,109,..,0,4,5,10,13,6,6,0,45,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222067,..,0,3,11,16,10,3,0,0,45,..,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,25,..,..,..,..,..,..,..,..,25,..,10,..,..,..,..,..,..,..,10,..,14,3,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,9,4,0,0,0,0,0,0,0,0,7,26,25,9,15,17,21,6,0,0,117,..,0,8,12,15,6,4,0,0,48,..,0,0,3,3,0,0,0,0,9,..,0,0,4,3,0,3,0,0,4,25,..,..,..,..,..,..,..,..,25,..,7,..,..,..,..,..,..,..,7,..,7,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,3
UCL222068,..,0,5,0,10,19,12,7,3,60,..,0,0,6,5,3,0,0,0,11,..,0,0,0,0,0,0,0,0,4,18,..,..,..,..,..,..,..,..,18,..,3,..,..,..,..,..,..,..,3,..,0,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,7,..,0,3,6,9,12,0,3,0,39,0,0,0,3,0,3,0,0,0,9,17,8,13,21,31,37,17,12,3,158,..,0,3,8,10,19,9,6,0,60,..,0,5,0,6,0,0,0,0,12,..,0,3,3,3,0,0,0,3,18,28,..,..,..,..,..,..,..,..,28,..,3,..,..,..,..,..,..,..,3,..,10,0,0,0,0,3,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222069,..,0,10,6,16,18,14,9,3,76,..,0,5,7,0,0,0,3,0,11,..,0,0,0,3,3,0,0,0,4,28,..,..,..,..,..,..,..,..,28,..,7,..,..,..,..,..,..,..,7,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,3,0,0,3,..,0,0,0,0,5,7,0,3,24,0,0,0,0,0,0,0,0,0,4,28,16,13,14,21,30,25,14,9,166,..,0,8,7,20,17,18,4,0,76,..,0,3,3,0,3,0,0,0,11,..,0,3,0,4,0,0,0,0,13,28,..,..,..,..,..,..,..,..,28,..,9,..,..,..,..,..,..,..,9,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222070,..,0,8,25,27,21,10,7,0,97,..,0,3,3,3,3,0,0,0,15,..,0,0,0,0,0,0,0,0,3,60,..,..,..,..,..,..,..,..,60,..,13,..,..,..,..,..,..,..,13,..,12,3,4,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,3,3,3,0,6,0,0,0,0,0,0,0,0,0,4,60,26,17,30,28,28,15,13,3,218,..,0,12,32,24,25,11,3,0,104,..,0,3,3,6,3,0,0,0,16,..,0,0,0,6,0,0,0,0,11,69,..,..,..,..,..,..,..,..,69,..,15,..,..,..,..,..,..,..,15,..,4,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222071,..,0,4,6,15,9,3,0,0,50,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,28,..,..,..,..,..,..,..,..,28,..,7,..,..,..,..,..,..,..,7,..,6,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,8,5,10,18,12,6,5,0,103,..,0,6,21,11,8,5,0,0,49,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,6,32,..,..,..,..,..,..,..,..,32,..,8,..,..,..,..,..,..,..,8,..,3,0,3,0,0,0,0,0,6,..,0,0,0,0,0,0,3,0,0,..,0,0,0,0,0,0,0,0,0
UCL222072,..,0,0,5,13,14,12,5,0,43,..,0,3,3,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,15,..,..,..,..,..,..,..,..,15,..,10,..,..,..,..,..,..,..,10,..,11,0,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,15,18,8,9,17,14,13,4,3,100,..,0,0,7,7,15,5,0,0,37,..,4,3,0,0,0,0,0,0,6,..,0,0,0,3,0,0,0,0,3,16,..,..,..,..,..,..,..,..,16,..,14,..,..,..,..,..,..,..,14,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222073,..,0,0,7,7,14,10,12,0,47,..,0,0,0,3,5,0,0,0,11,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,6,0,0,3,0,0,0,0,8,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,3,0,0,4,7,3,0,20,0,0,0,0,0,0,0,0,0,0,11,11,9,8,21,22,18,14,0,122,..,0,3,7,5,16,13,3,0,49,..,0,0,5,3,3,0,0,0,13,..,0,4,0,0,0,0,0,0,7,14,..,..,..,..,..,..,..,..,14,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222074,..,0,7,4,4,17,10,7,0,53,..,0,0,0,3,7,5,3,0,17,..,0,0,0,0,0,0,0,0,3,37,..,..,..,..,..,..,..,..,37,..,6,..,..,..,..,..,..,..,6,..,5,3,0,4,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,..,0,3,3,6,10,8,4,3,42,3,3,3,0,0,0,0,0,0,6,36,21,16,12,19,34,30,18,3,192,..,3,11,6,8,11,16,5,0,59,..,3,0,0,4,3,6,0,0,18,..,0,5,9,3,0,0,0,0,16,30,..,..,..,..,..,..,..,..,30,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,7,..,5,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0
UCL222075,..,0,7,4,10,11,6,8,0,33,..,0,3,0,0,0,7,0,0,9,..,0,0,0,0,0,0,0,0,3,22,..,..,..,..,..,..,..,..,22,..,4,..,..,..,..,..,..,..,4,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,3,0,4,7,0,3,0,16,0,0,0,0,0,0,0,0,0,4,22,7,12,12,16,17,11,8,3,103,..,0,7,3,10,6,8,0,0,32,..,0,4,0,0,3,0,0,0,10,..,0,0,3,0,0,0,3,0,8,14,..,..,..,..,..,..,..,..,14,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222076,..,0,7,24,21,13,11,4,0,84,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,46,..,..,..,..,..,..,..,..,46,..,8,..,..,..,..,..,..,..,8,..,10,4,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,0,0,0,3,3,6,3,0,14,0,0,0,0,0,0,0,0,0,0,46,19,12,24,26,20,23,11,0,179,..,0,11,24,17,11,16,4,0,86,..,0,0,3,0,0,0,0,0,5,..,0,0,0,3,3,0,0,0,5,54,..,..,..,..,..,..,..,..,54,..,3,..,..,..,..,..,..,..,3,..,6,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222077,..,0,0,4,11,14,0,3,0,39,..,0,0,0,3,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,11,..,..,..,..,..,..,..,11,..,14,4,0,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,7,28,7,7,23,20,0,3,0,95,..,0,3,9,18,13,0,0,0,43,..,0,0,0,4,3,0,0,0,4,..,0,0,0,3,0,0,0,0,5,8,..,..,..,..,..,..,..,..,8,..,11,..,..,..,..,..,..,..,11,..,5,3,0,0,0,0,0,0,7,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL222078,..,0,3,8,11,24,16,6,0,76,..,0,0,3,0,3,3,0,0,12,..,0,0,0,3,0,0,0,0,3,42,..,..,..,..,..,..,..,..,42,..,10,..,..,..,..,..,..,..,10,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,6,..,0,0,4,3,9,13,3,3,32,0,0,0,0,0,0,0,0,0,4,42,15,11,17,19,40,36,11,5,193,..,0,4,13,14,22,15,5,0,76,..,0,3,0,3,0,4,0,0,15,..,0,0,3,3,0,0,0,0,8,35,..,..,..,..,..,..,..,..,35,..,9,..,..,..,..,..,..,..,9,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL222079,..,0,5,14,15,9,21,0,4,64,..,5,0,0,8,0,3,0,0,18,..,0,0,0,0,0,0,0,0,0,39,..,..,..,..,..,..,..,..,39,..,10,..,..,..,..,..,..,..,10,..,6,0,0,3,0,0,0,0,5,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,6,0,0,0,0,0,0,8,..,0,3,0,4,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,39,19,22,20,21,12,23,3,6,168,..,3,16,9,11,18,12,0,3,69,..,3,4,3,3,5,0,0,0,17,..,0,0,0,0,3,0,3,3,13,32,..,..,..,..,..,..,..,..,32,..,5,..,..,..,..,..,..,..,5,..,0,4,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
UCL222080,..,0,3,0,5,14,14,4,0,37,..,0,3,0,0,4,3,0,0,11,..,0,0,0,0,0,0,0,0,3,7,..,..,..,..,..,..,..,..,7,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,..,0,0,0,6,8,12,0,0,37,0,0,0,0,0,0,0,0,0,5,7,5,11,12,18,29,34,10,0,120,..,0,5,3,3,12,10,4,0,42,..,3,0,0,0,3,3,0,0,9,..,0,0,0,0,0,0,0,0,8,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222081,..,0,0,12,6,8,3,3,0,34,..,0,4,3,3,6,0,0,0,10,..,0,0,0,0,0,0,0,0,4,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,4,0,0,4,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,23,13,8,14,16,17,9,4,0,107,..,0,3,11,8,16,0,0,0,34,..,3,3,3,4,3,0,0,0,15,..,0,0,0,0,0,0,0,0,9,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
UCL222082,..,0,0,4,6,8,3,0,0,19,..,0,0,3,7,3,0,0,0,13,..,0,3,3,3,0,3,0,0,10,26,..,..,..,..,..,..,..,..,26,..,7,..,..,..,..,..,..,..,7,..,5,0,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,8,4,0,0,0,7,0,0,3,0,0,0,0,0,0,4,26,12,4,11,21,18,9,3,0,104,..,0,0,8,3,5,0,0,0,21,..,0,0,3,3,0,3,0,0,12,..,0,0,3,3,0,0,0,0,3,18,..,..,..,..,..,..,..,..,18,..,9,..,..,..,..,..,..,..,9,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
UCL222083,..,0,7,14,19,20,12,7,0,72,..,3,0,0,3,3,4,0,0,19,..,0,0,0,0,4,0,0,0,8,44,..,..,..,..,..,..,..,..,44,..,15,..,..,..,..,..,..,..,15,..,8,0,3,6,0,0,0,0,20,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,9,..,0,0,0,3,3,0,3,0,20,0,3,0,3,0,0,0,0,0,7,44,27,13,26,34,27,22,8,0,205,..,0,6,18,25,15,9,5,0,80,..,4,0,8,3,3,0,0,0,14,..,0,0,6,0,4,3,0,0,16,46,..,..,..,..,..,..,..,..,46,..,7,..,..,..,..,..,..,..,7,..,4,4,0,0,0,0,0,0,6,..,0,0,0,0,0,0,3,0,4,..,0,0,0,0,0,0,0,0,0
UCL222084,..,0,3,14,10,17,13,11,0,68,..,0,5,0,0,4,0,0,0,9,..,0,0,0,0,0,0,0,0,0,35,..,..,..,..,..,..,..,..,35,..,9,..,..,..,..,..,..,..,9,..,9,0,3,3,0,0,0,0,9,..,0,0,0,0,0,0,0,3,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,5,0,0,0,9,..,3,4,8,7,4,8,6,4,34,0,0,0,0,0,0,0,0,0,3,35,15,18,24,19,32,20,14,6,184,..,0,9,9,9,15,11,13,0,72,..,0,0,5,3,3,0,0,0,10,..,0,4,8,3,0,3,0,0,21,41,..,..,..,..,..,..,..,..,41,..,5,..,..,..,..,..,..,..,5,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
