SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
206071143,7,3,5,7,0,6,0,68,3,64,143,42,3,0,4,4,3,0,3,3,3,3,11,291,0,0,0,0,4,6,9,5,0,0,0,0,0,0,3,36,0,0,0,0,3,0,3,3,0,0,0,0,4,0,0,15,0,0,3,5,13,3,0,0,0,0,0,0,0,0,0,27,0,0,3,7,15,7,10,4,0,0,4,0,0,0,0,67,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,17,0,3,8,3,0,0,3,0,0,0,0,0,0,0,0,36,0,0,8,9,46,36,60,66,29,26,17,19,17,9,8,343,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,6,0,0,3,0,4,5,3,0,0,0,0,3,0,0,3,25,0,0,6,0,5,9,3,0,0,0,0,0,0,0,0,24,0,0,0,3,0,4,8,3,0,0,0,0,3,0,0,21
206071144,26,19,17,12,15,11,3,220,3,22,38,22,0,4,8,7,4,3,15,15,10,5,8,168,0,0,0,0,3,6,23,10,3,8,0,7,4,0,3,71,0,0,0,0,3,10,16,16,6,13,11,6,0,0,3,83,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,0,0,3,15,27,48,56,25,8,3,3,7,13,12,7,230,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,16,0,3,7,4,3,3,0,5,0,3,3,0,3,0,0,35,0,3,3,32,62,92,159,164,68,92,76,73,69,50,25,974,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,13,0,0,0,0,15,28,23,26,0,11,7,11,8,10,3,144,0,3,4,4,19,8,5,0,0,0,0,0,7,0,0,54,0,0,3,3,7,18,18,13,0,3,9,3,3,6,0,81
206071145,3,0,0,3,3,0,0,52,0,22,26,0,0,0,3,3,0,0,0,0,3,0,7,73,0,0,0,0,0,3,12,9,0,0,0,0,3,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,18,9,3,0,0,0,3,0,0,0,57,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,3,0,0,0,3,0,0,0,0,0,0,0,3,17,0,0,7,6,26,22,36,43,7,15,12,8,11,3,11,208,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,0,3,3,0,0,0,0,0,0,0,18
207011146,0,0,0,4,0,0,0,11,0,12,8,6,3,0,3,0,0,0,0,0,0,0,0,34,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,14,0,0,0,0,4,3,8,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,6,10,46,18,11,0,0,3,0,0,0,0,96,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,4,15,25,17,35,11,3,3,0,6,0,0,4,119,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,8,7,5,0,0,0,0,0,0,0,18,0,0,0,0,7,7,0,3,0,0,0,0,0,0,0,19,0,0,0,3,4,5,10,3,0,0,0,0,0,0,0,28
207011147,0,0,0,0,0,0,0,23,0,55,43,14,7,0,0,0,0,0,0,6,0,0,4,141,0,0,0,0,0,11,7,0,8,0,3,3,3,0,5,44,0,0,0,0,0,9,34,21,8,4,3,4,6,3,3,94,0,0,3,3,5,3,0,0,0,0,0,0,0,0,0,12,0,0,9,53,105,99,78,62,8,12,15,3,12,0,13,463,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,9,0,3,4,3,3,0,0,0,0,0,0,0,31,5,0,12,12,23,22,49,48,10,9,3,0,5,4,11,217,0,0,0,3,0,3,5,6,3,3,0,0,9,0,0,28,0,0,0,0,7,8,10,28,0,6,14,0,0,10,0,70,0,10,7,8,7,4,3,0,0,0,5,3,0,0,3,38,0,0,3,14,7,31,38,16,3,3,0,5,4,3,0,124
207011148,0,0,0,0,0,0,3,44,3,103,138,27,10,0,4,0,0,3,0,0,0,0,6,300,0,0,5,3,0,7,16,4,3,0,0,0,0,0,3,43,0,0,0,3,9,12,40,24,15,0,0,4,3,3,0,109,0,0,7,14,4,4,0,0,0,0,0,0,0,0,0,27,0,0,8,65,113,180,93,108,26,21,15,10,31,7,16,694,0,5,8,4,0,0,0,0,0,0,0,0,0,0,0,18,0,6,4,3,6,6,3,4,0,0,0,0,0,0,0,40,0,10,3,17,29,29,79,43,7,11,8,4,11,0,6,266,0,0,0,4,0,20,6,6,5,4,3,0,3,0,3,55,0,0,5,5,9,3,4,5,3,5,6,3,5,0,4,63,0,7,5,0,4,5,3,0,0,0,0,3,0,0,0,32,0,0,0,9,10,30,36,27,5,3,3,10,4,0,3,157
207011149,3,4,0,0,0,0,3,79,3,57,87,21,4,3,3,3,0,6,3,3,9,0,8,208,0,0,0,3,3,11,8,4,4,3,0,4,0,0,3,49,0,0,0,0,0,9,32,21,0,0,0,4,4,7,3,78,0,0,5,14,5,0,0,0,0,0,0,0,0,0,0,27,0,3,10,37,91,83,36,44,0,3,3,9,12,6,8,349,0,12,3,3,0,0,0,0,0,0,0,0,0,0,0,20,0,11,8,3,0,0,3,5,0,0,0,0,0,0,3,38,0,3,16,42,56,48,97,46,11,14,14,25,5,19,7,398,0,0,0,0,0,3,3,0,3,3,0,3,0,0,0,17,0,0,0,0,14,13,4,11,7,3,3,0,3,3,0,58,0,19,11,0,6,6,0,0,0,0,0,0,0,0,0,52,0,0,3,9,27,20,19,19,0,3,0,3,9,3,0,114
207011150,4,0,0,0,0,0,0,51,0,22,40,8,0,0,0,5,0,0,0,0,0,0,3,80,0,0,0,0,3,9,9,3,0,3,0,0,0,3,0,34,0,0,0,0,0,5,6,14,5,3,0,0,0,0,0,30,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,9,0,0,6,25,70,57,40,18,6,4,4,4,3,4,10,249,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,6,0,3,0,6,4,0,0,0,4,0,0,0,35,0,3,7,16,25,43,66,40,7,16,4,3,5,4,7,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,4,8,3,0,0,3,3,0,0,3,31,3,7,4,3,14,6,3,0,0,0,0,0,0,0,0,48,0,0,0,9,13,6,17,8,3,0,0,0,11,0,0,73
207011151,8,10,3,3,0,0,0,85,0,40,34,12,8,3,5,7,3,3,9,3,5,4,5,139,0,0,0,3,3,6,19,12,9,4,5,3,3,3,3,73,0,0,0,0,4,9,22,24,6,8,10,9,0,12,0,106,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,17,4,0,10,28,44,64,50,34,9,23,24,35,33,60,18,430,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,6,4,4,3,3,7,3,0,0,0,0,0,0,0,35,3,4,11,21,36,50,83,66,27,29,19,16,26,13,11,420,0,0,0,0,0,3,0,13,0,0,3,4,15,3,0,45,0,0,0,0,8,17,5,11,4,3,6,10,7,17,3,88,0,3,7,0,9,6,0,6,0,0,0,0,0,0,0,43,0,0,0,7,11,17,30,19,3,7,4,3,10,10,0,124
207011152,5,0,0,0,0,0,0,39,3,30,40,9,6,0,5,0,0,6,3,3,3,0,4,111,0,0,0,0,3,3,4,10,0,3,0,0,3,0,0,31,0,0,0,0,0,4,27,14,7,3,6,3,3,0,4,69,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,7,15,47,53,39,32,7,16,5,7,7,17,7,256,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,4,0,7,3,0,0,0,0,0,0,0,0,0,27,0,0,6,21,32,34,56,40,14,27,20,15,11,5,7,283,0,0,0,0,0,0,3,7,0,3,0,0,5,3,0,33,0,0,0,0,9,16,8,11,3,3,14,7,16,0,4,91,0,3,9,3,9,3,8,0,0,0,0,0,0,0,0,33,0,0,0,7,13,9,17,12,4,4,0,5,3,7,0,89
207011153,8,8,3,0,0,0,0,73,10,74,99,39,10,5,8,5,4,0,3,5,3,0,9,264,0,0,0,3,7,7,21,13,0,0,0,3,4,3,3,73,0,0,0,0,8,6,28,19,5,3,3,0,6,7,0,89,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,16,3,3,8,67,93,105,78,27,7,5,8,9,6,6,7,455,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,8,0,0,3,10,3,0,0,0,0,0,0,0,36,7,9,9,30,61,52,66,37,8,14,14,18,7,4,11,345,0,0,0,5,0,3,0,0,0,0,0,0,0,0,8,19,0,0,0,7,10,22,11,10,5,3,7,4,3,0,6,79,4,17,14,4,12,10,0,4,0,0,0,0,0,0,3,65,0,0,3,20,17,32,32,14,14,3,3,3,11,5,5,153
207011154,0,0,0,0,0,0,0,23,0,44,65,19,3,0,3,3,0,0,0,0,0,0,4,137,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,16,12,3,7,0,0,0,0,0,41,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,0,7,15,23,28,12,3,0,0,3,3,4,0,0,96,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,19,0,0,3,5,12,7,21,11,4,3,0,0,0,4,0,84,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,6,3,3,0,3,0,0,0,0,0,14,4,4,5,3,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,11,6,7,0,0,0,0,0,0,0,30
207011155,3,3,3,0,0,0,0,62,0,35,51,13,3,0,0,0,0,4,7,3,0,0,3,112,0,0,0,0,0,6,4,3,0,0,3,0,0,0,4,24,0,0,0,0,3,4,23,14,3,3,4,0,0,0,0,55,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,3,0,0,23,80,54,37,15,12,3,0,0,3,4,3,239,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,6,3,11,0,3,0,0,0,0,0,0,0,0,35,0,9,3,30,27,45,67,23,6,16,3,10,11,5,4,260,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,9,3,0,0,4,0,0,0,0,34,0,7,3,0,0,8,0,0,0,0,0,0,0,0,0,22,3,0,4,8,15,10,12,9,0,3,0,4,5,0,0,80
207021156,0,0,0,0,0,0,0,11,9,282,357,97,3,8,11,4,0,0,0,0,0,0,38,805,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,17,19,18,0,0,0,0,0,0,3,53,0,0,5,28,16,3,3,0,0,0,0,0,0,0,0,62,0,0,7,22,43,46,56,26,4,7,0,9,7,4,6,245,0,6,8,0,0,0,4,0,0,0,0,0,0,0,3,20,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,4,11,7,29,16,0,5,0,3,3,0,5,79,0,0,0,0,0,4,0,3,0,0,4,4,0,3,7,27,0,0,0,0,8,17,6,10,0,0,4,0,0,0,0,55,0,3,7,3,7,9,4,0,0,0,0,0,0,0,0,21,0,0,0,4,8,9,11,8,0,3,0,0,0,0,0,44
207021157,3,0,0,0,0,0,0,14,3,175,244,62,9,9,3,9,3,5,3,3,0,5,21,541,0,0,0,0,6,3,24,8,0,6,3,0,0,0,0,53,0,0,0,0,5,35,90,84,17,17,9,9,5,13,8,297,0,0,7,25,14,10,3,0,0,0,0,0,0,0,0,63,0,0,13,22,105,167,117,161,31,32,28,32,62,40,30,837,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,4,0,3,0,3,0,0,0,0,0,0,0,0,31,3,3,5,3,30,22,62,31,14,10,3,3,0,0,0,202,0,0,3,0,0,3,3,15,4,3,4,8,17,9,7,80,0,0,4,0,12,19,14,23,7,3,3,9,6,0,8,119,0,4,8,0,10,13,0,0,0,0,0,0,0,0,0,29,0,0,3,8,15,22,68,45,3,7,4,0,3,11,3,185
207021159,0,0,3,0,0,0,3,24,0,155,183,77,12,10,6,3,0,4,0,0,0,0,31,475,0,0,0,7,3,3,0,3,0,0,0,0,0,0,0,23,0,0,0,0,0,14,22,7,0,0,3,0,4,0,0,58,0,0,8,25,30,21,4,0,0,0,0,0,0,0,0,88,0,0,7,40,103,121,84,49,8,5,5,3,4,3,11,453,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,12,9,3,3,0,4,0,0,0,0,0,0,0,5,29,0,3,3,15,22,39,67,9,8,3,5,3,0,0,10,183,0,0,0,6,8,7,15,3,3,3,5,0,0,0,0,49,0,0,0,3,9,16,6,18,3,0,0,0,3,0,0,64,0,6,5,0,7,6,0,0,0,0,0,0,0,0,0,29,0,0,0,14,9,22,33,10,4,0,7,4,4,3,0,104
207021160,3,0,0,0,0,0,4,26,4,124,182,59,13,12,3,4,0,3,4,0,0,0,44,446,0,0,0,4,3,8,4,3,0,0,0,0,0,0,0,29,0,0,0,0,10,9,22,24,4,0,0,0,0,0,0,68,0,0,10,19,11,16,4,0,0,0,0,0,0,0,3,72,0,0,16,32,46,88,96,70,5,13,8,9,5,8,7,404,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,27,0,11,5,0,0,0,5,0,3,0,0,0,0,0,0,24,0,0,5,14,16,19,25,8,0,3,0,0,0,4,4,106,0,0,0,0,0,3,4,8,0,0,0,7,0,7,0,24,0,0,0,3,15,15,8,5,0,0,0,7,3,8,3,67,0,4,3,0,4,10,0,0,0,0,0,0,0,0,3,25,0,0,3,0,8,18,46,20,0,0,5,0,0,0,0,109
207021424,0,0,0,0,0,0,0,27,0,75,130,39,7,5,0,11,0,0,0,0,0,0,13,278,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,21,0,0,0,0,0,3,22,24,7,15,0,0,0,0,9,82,0,4,7,6,7,5,10,0,0,0,0,0,0,0,0,46,0,3,10,46,101,168,120,127,32,34,13,22,37,17,8,729,0,18,3,3,0,0,0,0,0,0,0,0,0,0,0,24,0,9,12,0,0,0,0,0,0,0,3,0,0,0,0,30,3,0,3,9,15,19,40,5,3,3,0,3,4,0,0,108,0,0,0,0,0,10,14,17,0,3,4,0,11,7,3,69,0,0,3,4,7,13,4,6,0,0,0,0,0,0,4,40,0,3,7,3,10,8,0,0,0,0,0,0,0,0,0,32,0,0,3,7,16,32,66,22,4,10,0,12,6,0,3,167
207021425,0,0,0,0,0,0,0,16,3,82,89,30,8,3,6,0,3,0,4,11,0,0,7,249,0,0,0,0,0,0,12,7,0,0,4,0,0,0,0,33,0,0,0,0,3,6,45,73,10,9,5,5,0,6,3,169,0,0,8,14,10,3,3,0,0,0,0,0,0,0,0,34,0,3,8,9,107,158,164,123,30,19,51,30,44,24,13,786,0,10,7,3,0,0,0,0,0,0,0,0,0,0,3,28,0,12,7,0,0,0,3,0,0,0,0,0,0,0,0,23,0,0,3,7,16,16,37,41,9,5,7,0,3,4,3,149,0,0,0,0,4,4,7,11,11,10,8,7,21,11,0,86,0,0,0,3,5,21,8,3,0,12,3,0,0,0,0,62,0,3,9,0,5,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,14,12,60,53,3,4,0,3,7,0,3,171
207031161,0,4,0,0,0,0,0,54,0,37,55,27,0,3,7,0,0,0,0,3,0,0,8,146,0,0,0,0,0,7,24,12,0,0,0,0,0,0,6,58,0,0,0,0,0,8,39,34,11,15,6,7,0,6,0,121,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,7,27,50,121,79,89,3,10,15,14,8,20,12,454,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,18,0,32,15,3,3,0,9,3,0,0,0,0,0,0,0,65,0,3,7,17,40,34,60,42,7,14,9,3,0,10,4,260,0,0,0,0,0,4,4,11,0,3,0,0,0,0,0,27,0,0,0,0,9,34,8,16,0,3,0,11,10,3,0,101,0,9,3,7,16,5,4,0,0,0,0,0,0,0,0,36,0,0,0,3,15,15,32,31,0,0,11,3,3,3,0,107
207031162,0,0,0,0,3,0,0,35,0,11,34,16,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0,3,3,11,0,0,0,0,0,3,0,0,21,0,0,0,0,0,3,27,12,3,10,0,0,0,0,3,61,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10,0,0,3,12,36,85,44,25,3,8,8,9,0,3,5,244,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,15,10,0,3,0,0,3,0,0,0,0,0,0,0,44,0,3,0,6,28,16,34,6,4,3,3,0,0,0,3,116,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,5,6,20,6,3,12,0,3,0,5,0,0,61,0,3,3,8,12,5,3,0,0,0,0,0,0,0,0,30,0,0,0,8,0,9,13,25,0,0,0,0,0,3,6,60
207031163,0,3,0,0,0,0,0,32,0,35,43,31,0,7,0,0,3,0,0,5,0,0,6,128,0,0,0,0,3,3,21,8,4,4,5,4,7,0,0,59,0,0,0,0,4,11,36,75,14,10,13,18,28,17,5,230,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,18,44,108,96,88,17,26,48,72,100,65,52,734,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,13,3,0,0,4,0,0,0,0,0,0,0,0,39,0,5,11,17,18,36,50,25,6,13,14,7,3,0,8,204,0,0,0,0,0,0,8,15,3,4,6,12,12,0,0,57,0,0,0,3,7,15,12,18,10,10,18,25,21,11,7,146,0,3,7,3,10,6,0,5,0,0,0,6,0,0,0,38,0,0,0,0,11,12,28,6,3,6,4,3,11,3,3,94
207031164,0,7,0,0,0,0,0,33,0,46,85,32,4,9,0,0,0,0,7,0,0,0,0,185,0,0,0,0,0,5,16,11,3,3,0,0,0,0,0,48,0,0,0,0,6,15,52,48,3,14,7,14,7,5,6,173,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,17,0,0,6,21,88,123,89,85,6,25,33,32,54,21,23,611,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,7,0,17,13,4,3,3,3,0,3,3,0,0,0,0,0,44,0,0,9,26,26,35,46,35,15,8,3,0,5,0,6,214,0,0,0,0,0,0,3,5,5,4,8,3,6,5,3,45,0,0,0,5,4,24,12,31,3,12,16,9,12,3,0,111,0,3,0,8,3,3,0,0,0,0,3,0,0,0,0,22,0,0,0,8,13,16,40,24,0,3,3,4,4,6,3,122
207031165,0,0,0,0,0,0,0,15,5,27,41,11,0,0,0,0,0,3,3,5,0,0,4,100,0,0,0,0,0,5,4,3,0,0,0,0,0,4,3,22,0,0,0,0,0,0,17,22,4,12,0,0,3,5,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,14,30,63,60,38,8,10,13,29,51,53,12,378,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,3,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,5,13,19,19,13,0,0,9,3,9,3,3,91,0,0,0,0,0,0,3,0,3,3,5,17,5,3,0,44,0,0,0,4,0,3,8,3,3,3,6,12,19,21,3,92,0,0,8,4,14,4,3,0,0,0,0,0,0,0,0,33,0,0,0,3,4,12,18,15,7,3,3,5,3,9,0,78
207031166,0,5,0,0,0,0,3,15,0,48,75,19,0,0,0,0,0,0,3,0,0,0,10,155,0,0,0,0,0,3,3,3,0,3,0,0,7,3,0,20,0,0,0,0,0,5,26,20,4,7,9,0,3,3,4,77,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,16,0,0,3,8,40,73,69,22,6,3,11,11,15,15,9,277,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,7,0,0,3,0,3,0,0,0,0,0,0,0,17,0,5,3,3,15,9,22,16,3,3,3,3,0,8,3,89,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,18,0,0,0,0,16,24,3,3,4,9,3,8,4,3,4,82,0,0,8,4,3,12,0,0,0,0,0,0,0,0,0,34,0,0,0,3,4,5,11,23,0,7,5,0,0,0,0,51
207031167,0,0,0,0,0,0,3,31,0,14,13,12,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,13,0,0,0,0,0,3,17,23,0,0,0,0,0,0,0,47,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,6,12,34,44,29,29,4,14,4,7,4,14,9,220,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,3,0,0,3,0,0,0,0,0,0,0,0,27,0,0,7,11,27,21,52,23,4,8,4,0,6,0,0,161,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,4,3,8,4,0,3,0,0,3,5,0,35,0,0,0,0,3,12,3,0,0,0,0,0,0,0,0,15,0,0,0,4,4,6,12,11,0,3,6,5,5,3,0,61
208011168,4,6,0,0,0,0,0,70,3,11,33,14,0,0,0,0,0,3,0,0,4,0,4,73,0,0,0,0,3,3,4,3,0,0,4,0,0,0,0,23,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,14,0,0,8,7,7,9,3,0,0,0,0,0,0,0,0,30,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,13,3,15,10,4,4,0,9,3,3,0,0,0,0,0,8,54,0,0,3,32,39,31,68,26,8,3,4,4,4,0,3,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,15,0,5,7,3,7,3,0,0,0,0,0,0,0,0,0,22,0,0,0,3,4,0,12,8,0,3,0,0,0,0,0,30
208011169,4,9,0,6,8,6,0,128,6,51,60,22,6,3,9,5,3,0,3,0,0,0,9,188,0,0,0,0,3,8,6,8,3,0,11,5,12,13,10,87,0,0,0,0,3,3,3,0,0,0,3,0,0,3,0,19,0,0,0,7,3,5,0,6,0,0,0,0,0,0,0,20,0,0,4,20,25,34,19,5,6,0,3,0,5,0,3,128,0,11,4,3,0,3,0,0,0,0,0,0,0,0,0,17,0,13,20,4,3,3,3,8,0,8,0,4,3,0,3,77,5,3,19,30,68,58,76,40,16,11,17,9,13,8,11,380,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,13,0,0,0,6,4,6,8,6,0,0,0,3,3,3,5,57,3,26,23,3,21,15,5,7,0,0,3,0,0,0,4,106,0,0,0,6,7,9,16,9,4,3,0,9,11,6,0,78
208011170,8,8,3,5,0,0,3,89,0,36,38,17,9,0,3,0,0,5,0,0,0,3,5,117,0,0,0,3,3,3,4,8,6,0,10,8,15,16,3,77,0,0,0,0,0,7,13,0,0,0,0,0,0,7,0,20,0,0,6,3,0,3,3,0,0,0,0,0,0,0,0,18,0,0,4,12,14,17,23,7,0,3,0,0,0,0,0,86,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,5,3,3,5,0,0,0,0,0,0,0,0,29,7,3,9,28,37,27,55,45,3,7,7,3,13,0,9,258,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,5,8,6,3,0,4,0,3,10,3,0,52,0,19,40,13,36,22,5,3,0,0,0,0,6,0,3,150,0,0,0,3,6,6,6,12,9,3,0,3,0,6,0,44
