SA2_MAINCODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
206051133,0,0,0,5,0,5,0,3,0,16,0,0,3,34,3,0,7,5,0,54,0,0,3,21,0,3,0,0,0,31,0,0,3,14,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,5,0,0,0,16,8,0,0,0,0,24,0,16,15,64,23,16,11,0,0,145,0,0,10,20,8,0,0,0,0,36,0,0,0,24,3,3,0,0,0,29,0,0,0,13,0,0,0,0,0,19,9,8,40,402,82,55,53,41,57,749,50,54,169,965,280,193,128,48,15,1904,394,554,1237,6676,1718,1335,800,309,141,13161,0,0,0,0,0,0,0,0,0,3,339,400,838,2919,938,639,341,121,74,6617,0,0,4,0,0,0,0,0,0,6,0,0,0,13,3,3,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,8,51,4,7,0,0,0,72,0,0,0,19,4,0,3,0,0,28
206051134,0,0,0,4,0,0,0,0,0,10,0,0,0,24,0,0,3,0,0,25,0,0,0,9,0,0,0,0,0,9,0,0,0,14,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,8,6,7,25,47,15,9,9,0,0,121,0,0,3,13,0,0,0,0,0,20,0,0,0,6,3,0,0,0,0,8,0,0,0,8,0,0,0,0,0,10,0,24,27,240,49,52,46,34,22,494,39,41,61,374,98,66,47,18,10,758,471,604,839,3969,981,627,364,177,69,8105,0,0,0,0,0,0,0,0,0,0,374,499,611,2214,567,377,187,61,28,4919,0,0,0,4,0,0,0,0,0,8,0,0,0,6,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,4,35,3,5,0,0,0,49,0,0,0,13,0,0,0,0,0,16
206061135,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,4,3,21,0,0,0,4,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,7,4,7,14,7,0,3,4,0,37,0,0,4,13,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,6,8,76,13,13,20,11,9,160,17,24,35,116,38,26,28,24,11,323,231,373,464,1470,500,394,378,224,70,4111,0,0,0,0,0,0,0,0,0,0,208,324,433,968,412,319,285,143,74,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,10,3,3,0,0,0,21,0,0,0,0,0,4,0,0,0,5
206061136,0,0,0,3,0,3,0,3,0,6,0,0,5,27,3,3,6,0,0,38,0,0,0,16,0,0,0,0,0,20,0,0,3,14,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,7,0,0,0,11,3,0,0,0,0,18,4,3,7,38,14,4,4,3,0,77,0,0,6,18,4,11,3,0,0,39,0,0,0,8,5,0,0,0,0,18,0,0,0,10,0,0,0,0,0,9,0,6,24,218,48,23,19,29,16,382,27,36,89,532,100,86,64,51,18,1010,386,444,982,5010,1033,700,531,370,133,9599,0,0,0,0,0,0,0,0,0,0,313,391,845,2790,557,468,254,136,88,5846,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,0,0,12,0,0,0,0,0,3,0,0,0,11,0,0,3,27,8,4,0,0,0,44,0,0,0,10,0,0,0,0,0,16
206061137,0,0,0,10,0,3,3,0,0,15,0,4,8,29,10,7,6,0,3,55,0,0,10,29,0,0,0,0,0,37,3,0,7,25,5,0,0,0,0,42,0,0,0,5,0,0,0,0,0,9,0,0,0,15,5,0,0,0,0,20,3,0,12,59,10,5,6,0,0,90,0,0,4,37,8,8,3,3,0,69,0,0,0,6,3,4,3,0,0,19,0,0,3,12,3,0,0,0,0,14,9,14,33,274,57,50,47,42,30,560,33,45,142,551,117,73,49,39,11,1064,335,361,1374,5152,1000,703,503,301,110,9843,0,0,0,3,0,4,0,0,0,6,252,267,848,2438,502,447,334,150,57,5302,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,0,7,44,4,0,0,0,0,58,0,0,0,7,0,3,3,3,0,22
206061138,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,5,6,5,0,26,0,0,0,4,0,0,0,0,0,13,0,3,0,5,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,4,17,6,6,3,0,0,43,0,0,0,4,3,3,3,0,0,14,0,0,0,3,0,3,0,0,0,5,0,0,0,0,3,3,0,0,0,6,0,5,11,70,37,32,66,23,18,254,18,22,46,122,56,62,75,37,20,453,200,510,732,1597,717,766,818,447,211,6005,0,0,0,0,0,0,0,0,0,0,178,436,639,1089,530,557,553,335,145,4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,14,3,0,0,0,0,21,0,0,0,0,0,4,0,0,0,5
206071139,0,0,0,4,0,0,0,0,0,7,0,0,3,14,0,0,0,0,0,21,0,0,0,19,0,0,0,0,0,26,0,0,6,11,4,0,0,0,0,26,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,19,3,0,3,0,0,25,0,0,18,53,33,23,24,7,7,168,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,4,14,110,9,3,3,3,0,149,14,11,44,226,44,30,18,19,3,409,163,165,444,2282,435,287,209,77,45,4111,0,0,0,0,0,0,0,0,0,0,128,125,303,1150,189,158,103,40,27,2214,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29,0,3,0,0,0,34,0,0,0,8,0,0,0,0,0,6
206071140,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,11,0,3,4,25,3,5,3,0,0,41,0,0,5,0,0,7,0,0,0,9,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,8,13,51,9,7,18,10,0,119,12,14,38,108,24,37,21,8,4,276,208,286,540,1603,438,366,336,122,62,3973,0,0,0,0,0,0,0,0,0,0,162,224,501,1248,329,273,250,67,22,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,10
206071141,0,0,0,0,0,3,0,0,0,10,0,0,0,9,0,0,0,0,0,13,0,0,0,8,0,0,0,3,0,11,3,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,0,3,4,26,0,0,4,37,3,4,0,0,0,59,0,7,10,34,34,28,6,5,4,134,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,26,57,141,40,12,5,7,0,295,37,43,57,271,71,69,18,14,3,580,207,278,451,2222,482,340,145,72,22,4221,0,0,0,7,0,0,3,0,0,4,175,182,268,1107,194,134,62,20,16,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,4,20,3,0,0,0,0,33,0,0,0,13,0,0,0,0,0,15
206071142,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,13,0,0,0,3,3,9,0,0,0,12,0,0,0,9,3,4,0,0,0,15,0,0,3,41,8,4,7,0,0,66,0,12,11,28,29,31,5,12,0,127,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,8,3,24,44,183,46,22,9,7,6,342,43,53,98,347,117,68,49,24,7,806,272,341,515,2378,656,473,277,154,53,5126,0,0,8,5,4,0,0,0,0,16,222,224,370,1313,286,211,137,43,29,2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,6,10,3,3,0,0,0,20,0,0,0,5,3,0,0,0,0,10
206071143,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,13,0,8,3,28,3,0,10,4,0,57,0,0,3,6,6,8,5,0,0,25,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,9,19,85,25,19,11,5,3,177,11,28,44,204,72,61,30,19,8,477,260,537,553,2360,718,579,425,209,67,5705,0,0,0,0,0,0,0,0,0,0,232,469,518,1807,531,446,275,120,33,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,4,21,3,0,5,0,0,39,0,0,0,8,0,3,0,0,0,20
206071144,0,0,0,0,3,4,0,7,0,11,0,0,0,30,12,0,0,0,0,49,0,0,0,16,5,0,0,0,0,20,0,4,3,18,0,0,0,0,0,25,0,0,0,0,0,5,0,0,0,6,0,0,0,8,4,0,3,0,0,10,3,6,13,69,15,9,0,0,0,119,0,12,50,153,129,109,56,24,11,549,0,0,0,10,4,0,0,3,0,12,0,0,0,4,0,0,0,0,0,3,5,11,57,297,98,64,47,42,10,626,57,56,147,607,160,119,85,51,16,1291,681,828,1538,7511,1750,1189,802,440,141,14882,0,0,0,0,0,0,0,0,0,0,567,762,1216,4449,924,712,394,132,58,9218,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,18,0,0,0,8,3,9,0,0,0,26,0,0,8,57,3,0,0,0,0,63,0,0,0,8,0,0,0,0,0,16
206071145,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,4,5,25,4,3,3,0,0,40,0,0,0,3,0,3,3,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,47,11,16,5,6,0,93,17,25,32,162,53,27,31,8,6,347,245,426,438,1710,613,477,341,114,49,4398,0,0,0,0,0,0,0,0,0,0,234,404,378,1170,469,376,208,54,32,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4
207011146,0,0,0,0,4,0,0,0,0,3,0,0,11,15,3,4,0,0,0,29,0,0,0,3,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,4,3,0,4,0,0,21,0,0,3,11,5,3,3,0,3,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,15,33,13,11,5,5,4,98,3,16,16,37,30,15,20,17,4,166,293,581,533,906,579,449,266,154,61,3822,0,0,0,0,3,0,0,0,0,3,208,527,342,578,407,286,160,83,114,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
207011147,0,0,0,0,0,3,0,0,0,3,0,3,5,24,19,8,4,8,0,63,3,3,10,39,7,10,4,0,0,81,0,0,4,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,9,0,5,7,5,8,0,0,0,0,33,0,0,5,30,31,23,3,6,0,95,0,0,0,0,3,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,11,22,34,19,15,13,12,12,147,12,28,33,63,45,43,37,30,21,308,303,948,1283,1506,1067,944,710,397,225,7383,0,0,0,0,0,0,0,0,0,4,271,694,806,697,596,557,452,339,292,4714,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,4,0,0,16,0,0,0,0,3,3,0,0,0,6
207011148,0,0,0,0,3,3,0,0,0,8,0,0,21,23,23,19,6,4,0,95,0,3,3,44,10,7,6,3,0,76,0,3,3,0,0,0,0,0,0,3,0,0,0,0,5,3,0,7,3,18,0,3,0,3,9,4,0,0,0,24,0,12,9,13,3,10,0,0,0,52,0,0,9,41,55,34,3,3,0,148,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,15,17,35,32,40,23,16,14,195,7,56,48,65,70,34,34,30,19,366,407,1573,1722,1849,1566,1215,779,473,261,9837,0,0,0,0,0,0,0,0,0,0,358,1077,1068,913,867,590,382,308,246,5809,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,3,9,3,7,0,5,0,0,29,0,0,0,4,0,0,0,0,0,7
207011149,0,0,0,0,0,0,3,0,0,5,0,0,4,38,10,12,13,3,0,78,0,3,5,22,0,6,3,0,0,35,0,3,0,3,3,0,0,0,0,12,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,6,4,15,16,10,11,3,5,3,0,68,0,4,9,23,23,14,4,3,0,85,0,0,0,3,4,3,0,0,0,13,0,0,0,0,0,3,0,0,0,10,0,14,25,77,27,23,21,22,18,228,7,38,54,89,80,31,34,41,13,396,479,1424,1492,2242,1476,1156,895,544,253,9969,0,0,0,0,0,0,0,0,0,0,439,1158,1273,1385,1093,808,659,410,408,7630,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,15,7,4,4,0,0,37,0,0,0,0,0,4,0,0,0,3
207011150,0,0,0,3,0,3,0,0,0,6,0,0,4,23,9,10,12,7,0,54,0,0,3,7,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,3,12,8,9,14,4,3,0,0,61,0,3,5,21,12,7,8,0,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,3,3,14,15,42,24,21,18,8,13,151,13,28,27,72,49,48,14,19,3,274,475,1281,1112,1833,1269,963,635,309,96,7967,0,0,0,0,0,0,0,0,0,0,369,1052,909,1236,960,676,454,198,135,5991,0,0,0,5,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,3,0,0,16,0,0,0,0,0,0,0,0,0,3
207011151,0,0,0,3,0,0,0,0,0,6,0,3,27,46,4,10,3,0,0,97,0,3,10,19,0,0,0,0,0,26,0,0,12,26,0,0,0,0,0,40,0,0,0,3,0,3,3,0,0,7,0,0,0,3,0,3,0,0,0,11,3,23,14,41,9,4,3,0,0,103,0,3,73,72,5,3,3,0,0,173,0,0,0,3,0,3,3,0,0,10,0,0,3,7,3,0,0,0,0,8,16,10,87,200,25,13,6,8,4,370,32,39,144,286,81,58,37,32,20,727,526,1025,2139,4343,1132,876,668,351,112,11173,0,0,0,0,0,0,0,0,0,3,407,771,1203,2354,879,672,549,224,129,7183,0,5,0,25,0,0,0,0,0,30,0,0,0,4,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,8,3,3,5,21,4,0,0,0,0,43,0,0,0,3,4,0,0,0,0,12
207011152,0,0,0,0,0,0,0,4,0,3,0,0,9,52,3,3,0,0,0,68,0,0,0,12,0,0,0,0,0,14,0,0,4,15,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,12,9,17,8,4,3,3,0,52,0,0,31,33,6,0,0,0,0,73,0,0,0,4,0,0,0,0,0,4,0,0,4,8,3,0,0,0,0,8,4,17,37,106,33,18,16,3,6,229,21,27,58,175,45,39,33,26,6,432,424,799,1097,2631,815,648,499,245,88,7248,0,0,0,0,0,0,0,0,0,0,320,640,746,1475,587,517,360,198,155,4993,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,4,0,0,3,10,5,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0
207011153,0,0,0,0,0,0,0,0,0,7,0,0,8,16,14,11,3,3,0,58,0,0,3,22,3,3,7,0,0,43,0,3,3,14,4,0,0,0,0,23,0,0,0,0,3,3,3,3,0,15,0,0,0,3,3,0,0,0,0,13,3,12,19,15,10,10,5,3,0,68,0,0,18,62,32,33,12,0,3,156,0,0,0,3,9,0,0,0,0,10,0,0,0,4,0,3,0,0,0,8,5,5,14,92,32,23,31,34,15,251,31,59,63,214,106,121,79,36,20,728,563,1449,1786,3071,1690,1389,1048,532,265,11807,0,0,0,0,0,0,0,0,0,0,467,1204,1303,1854,1148,978,627,370,307,8239,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,4,0,0,0,32,0,0,0,4,4,0,0,0,0,10
207011154,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,17,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,0,0,14,0,0,3,15,4,6,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,21,9,9,12,6,0,78,9,22,24,45,38,19,15,7,9,179,208,507,465,718,512,352,244,150,67,3221,0,0,0,0,0,0,0,0,0,0,140,389,323,485,352,219,156,75,44,2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4
207011155,0,0,0,0,3,0,0,0,0,9,0,3,3,18,16,9,3,5,0,56,0,0,4,26,3,7,3,0,0,44,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,17,4,16,4,5,3,0,0,56,0,0,6,20,13,10,0,0,0,44,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,0,11,8,40,29,20,8,12,9,132,12,31,41,83,56,39,43,22,14,340,334,1167,1158,1590,1160,1044,731,354,191,7722,0,0,0,0,0,0,0,0,0,0,329,916,907,990,856,768,539,304,272,5865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,13,5,3,0,0,0,24,0,0,0,0,0,0,4,0,0,8
207021156,0,0,0,0,0,0,3,0,0,6,0,0,6,3,11,3,0,0,0,27,0,0,6,13,0,6,4,0,0,30,0,0,8,3,0,0,0,0,0,12,0,0,0,0,3,3,5,4,0,14,0,0,0,0,5,3,0,0,0,10,0,0,0,6,0,0,0,0,0,11,0,0,4,22,18,15,15,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,29,27,18,22,19,17,142,15,25,25,70,36,41,38,41,17,302,284,586,659,1291,786,597,495,518,187,5406,0,0,0,0,0,0,0,0,0,0,255,447,457,693,469,229,186,189,62,2995,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5
207021157,0,0,0,3,0,3,0,5,0,14,0,0,9,19,7,11,13,7,0,67,0,3,7,60,8,16,6,0,0,100,0,0,4,8,0,0,0,0,0,11,0,0,0,0,0,6,3,7,0,20,0,0,0,0,5,7,0,0,0,17,0,3,3,7,4,0,3,3,0,30,0,0,17,30,26,32,5,3,0,114,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,4,3,13,8,79,34,51,40,38,19,289,13,23,42,125,61,46,39,43,28,421,494,923,1361,2748,1247,1075,942,847,280,9917,0,0,0,0,0,0,0,0,0,5,393,664,730,893,499,402,467,416,162,4641,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,3,0,0,0,9,0,3,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6
207021159,0,0,0,0,0,3,0,3,3,6,0,3,0,23,12,13,17,0,0,67,0,3,4,10,6,12,8,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,12,12,3,0,35,0,0,0,4,6,6,0,3,0,16,3,3,12,9,3,6,3,0,0,36,0,0,0,8,11,16,6,0,0,49,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,5,0,9,14,38,34,44,32,23,5,193,6,28,48,65,46,52,52,28,17,331,352,976,1083,1683,1077,1141,925,570,186,7990,0,0,0,4,0,0,0,0,0,4,310,739,742,893,663,545,435,256,220,4798,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,8,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,3,0,0,0,4
207021160,0,0,0,0,3,0,3,4,0,10,0,3,4,7,14,10,3,3,0,38,0,0,3,12,4,0,3,0,0,21,0,3,9,0,0,0,0,0,0,11,0,0,0,3,3,0,8,0,0,14,0,0,0,3,4,5,0,0,0,13,0,3,3,9,3,3,5,0,0,26,0,0,3,13,15,9,5,3,0,45,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,9,45,31,27,21,26,22,174,9,29,27,57,44,45,26,48,17,299,354,783,756,1501,912,662,687,609,198,6462,0,0,0,0,0,0,0,0,0,0,357,653,481,824,505,302,415,327,175,4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6
207021424,0,0,0,3,0,4,0,0,0,4,0,3,0,7,8,13,10,0,0,38,0,9,13,28,3,4,9,0,0,62,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,7,0,0,8,0,0,0,0,4,3,3,4,0,12,0,4,3,3,0,0,0,0,0,22,0,0,3,17,15,17,11,0,0,67,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,10,14,35,23,44,35,25,13,207,9,16,23,42,25,31,33,23,22,217,342,917,1081,1574,966,981,741,423,149,7164,0,0,0,0,0,0,0,0,0,0,281,616,658,638,493,406,319,142,86,3637,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
