SA2_MAINCODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
210031236,59,115,186,145,396,465,195,279,36,1881,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,12,8,7,21,11,4,10,0,74,0,0,0,0,0,3,0,0,0,10,0,0,0,7,3,8,4,0,0,19,0,3,6,4,10,10,3,0,0,31,6,45,25,18,29,17,5,9,0,164,0,36,28,9,18,7,3,6,4,108,0,3,10,3,16,4,0,0,0,37,3,6,3,3,8,6,4,3,0,42,4,0,11,8,26,11,6,10,0,77,0,0,3,3,10,0,5,0,0,27,7,13,9,23,26,35,9,10,0,131,6,12,16,9,9,13,0,5,0,72,11,8,21,21,37,36,14,12,0,153,13,44,37,38,44,25,18,24,0,242,21,29,54,67,55,41,23,18,4,306,5,10,12,5,6,3,3,0,0,42,0,14,6,11,15,0,6,3,0,56
210031237,67,249,303,249,694,704,239,328,134,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,6,23,19,3,3,0,76,0,0,0,3,4,4,0,0,0,14,0,0,0,3,9,0,0,3,0,17,0,0,6,9,16,12,0,3,0,45,12,74,41,33,47,19,13,9,5,243,0,49,26,19,22,10,9,6,3,150,9,3,6,6,16,4,0,0,0,49,0,0,3,0,3,3,0,0,0,14,10,3,5,11,23,34,6,4,0,92,0,0,3,0,3,8,3,0,0,21,3,12,12,14,24,16,5,3,5,95,5,16,21,15,4,7,3,4,0,76,3,0,16,17,35,20,6,11,0,111,9,49,46,43,37,33,23,23,3,259,21,46,73,105,85,51,17,39,3,440,0,7,10,4,8,5,0,0,3,32,4,17,7,7,18,7,3,3,0,66
210031239,122,370,368,381,1275,1615,729,1031,127,6013,0,0,3,0,0,4,3,0,0,13,0,0,0,0,0,3,0,0,0,6,7,12,32,24,54,51,22,26,3,232,3,0,5,3,12,4,3,3,0,33,3,12,9,22,26,30,6,7,0,122,6,9,10,17,20,31,7,8,0,116,17,157,90,82,87,51,26,32,9,554,13,107,41,52,55,22,22,24,5,340,10,11,19,24,59,33,20,20,0,200,6,15,5,11,30,29,11,9,0,113,16,12,23,30,70,86,24,19,3,285,3,11,10,13,26,21,8,5,0,99,22,38,53,60,112,117,45,28,10,484,3,30,30,21,41,30,15,6,4,177,33,16,58,60,95,71,42,28,3,395,34,95,115,113,150,103,56,114,10,782,66,120,189,214,212,153,40,55,7,1064,6,28,14,12,20,25,4,8,0,118,8,24,16,26,35,17,15,10,3,162
210031438,117,364,539,434,1176,1263,488,648,158,5194,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,3,12,21,24,56,43,12,10,0,181,0,0,3,7,9,9,5,3,0,26,3,3,6,5,17,17,4,3,0,61,0,6,9,10,30,15,3,7,0,81,9,119,89,66,85,38,19,17,5,438,8,111,90,56,55,26,21,22,9,389,4,5,14,7,30,30,7,8,0,114,4,0,3,4,24,7,3,8,0,60,10,5,21,16,55,80,20,20,3,231,3,4,6,9,17,14,5,7,0,58,15,21,20,19,70,70,18,13,0,249,3,29,54,34,39,27,10,10,7,207,13,13,21,32,68,42,22,14,0,235,16,56,71,73,77,64,39,42,3,446,49,88,148,161,188,114,56,60,12,873,3,11,9,11,15,7,5,4,0,65,0,24,20,15,33,13,4,11,3,124
210031439,12,37,28,53,130,208,109,134,20,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,7,0,8,0,33,0,0,0,0,3,0,0,0,0,5,0,3,0,3,3,3,0,0,0,13,0,0,3,3,3,7,0,0,0,26,6,23,11,10,10,8,8,0,0,74,0,19,7,6,0,3,0,0,0,40,0,0,0,10,11,18,3,0,0,47,0,0,0,0,3,0,0,0,0,9,3,0,6,3,15,7,0,4,0,39,0,0,3,0,3,0,3,0,0,11,3,5,5,13,8,12,3,8,0,52,0,3,3,7,9,3,0,0,0,27,6,4,3,8,15,7,3,3,0,44,3,10,19,15,17,13,3,15,0,102,7,8,24,27,18,21,6,11,0,127,0,5,0,4,3,0,3,0,0,14,0,3,5,11,5,5,5,0,0,33
210031440,20,92,86,93,283,278,139,153,44,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,16,15,3,0,0,60,0,0,0,0,3,3,0,0,0,5,0,0,4,3,10,3,0,0,0,21,0,3,0,0,10,3,3,0,0,23,4,36,27,12,26,10,3,5,3,128,0,20,8,6,13,3,3,3,3,47,5,0,5,0,10,0,7,0,0,24,5,0,0,0,4,0,0,0,0,9,3,0,7,5,11,8,3,8,0,39,3,0,0,0,3,3,0,0,0,15,3,3,10,6,13,11,4,7,0,62,3,3,3,3,4,3,7,4,0,31,5,3,10,15,20,16,8,0,0,71,7,19,20,15,31,21,15,18,0,138,4,20,36,46,40,24,12,11,0,194,0,0,4,3,0,3,0,0,0,14,0,8,6,4,9,6,3,3,0,43
210041240,83,247,147,203,605,846,385,686,50,3249,0,3,3,7,0,3,3,0,0,22,0,0,0,0,0,0,0,0,0,5,3,11,15,18,32,24,11,6,0,114,0,0,3,0,3,11,0,0,0,21,0,16,17,5,11,21,9,6,0,85,0,6,6,10,25,4,8,0,0,61,14,121,81,70,52,27,19,13,3,404,8,103,23,35,21,14,10,10,4,228,6,5,29,34,48,28,5,11,0,180,0,3,8,5,3,5,3,6,0,35,5,5,13,7,27,24,10,17,4,106,0,0,13,6,6,10,4,3,0,48,4,24,19,27,37,28,11,14,0,164,3,30,15,16,22,9,3,3,0,107,15,15,36,47,57,33,14,13,0,227,17,50,86,83,65,44,40,38,3,427,28,64,127,139,104,60,31,29,4,582,0,23,11,6,10,3,3,0,0,60,0,25,21,14,17,7,6,4,0,92
210041241,155,441,309,410,1424,1780,929,1275,124,6854,0,4,5,5,7,4,3,3,0,24,0,0,0,0,0,0,0,3,0,8,7,27,19,31,60,49,15,6,0,223,3,3,0,7,19,10,3,4,0,48,4,30,15,20,30,34,3,13,0,155,4,15,18,22,26,28,16,8,0,141,34,233,165,133,127,81,34,29,18,843,19,175,64,55,56,24,26,16,6,437,18,20,55,63,103,82,26,28,3,397,4,4,8,7,24,14,7,4,0,70,20,12,30,45,70,58,23,23,0,284,3,8,17,12,29,20,10,15,3,110,9,45,50,54,80,51,30,17,0,340,4,50,38,36,43,28,10,16,0,224,23,33,56,83,118,91,40,29,4,478,28,91,121,135,181,82,66,89,7,805,75,141,247,262,234,168,36,64,6,1237,9,39,7,15,12,19,8,5,0,113,10,56,45,37,51,23,16,12,0,254
210051242,41,225,322,219,604,457,172,221,112,2378,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,7,7,13,30,10,7,3,0,89,0,0,0,0,3,0,0,0,0,7,0,7,3,3,0,0,0,3,0,22,0,3,3,0,14,4,9,0,0,32,8,52,26,26,35,9,4,0,5,162,3,40,47,22,21,10,5,0,0,150,5,6,3,25,20,11,0,4,0,73,0,0,0,5,0,0,0,0,0,5,6,0,3,4,18,16,0,0,0,40,0,0,0,0,4,0,0,3,0,16,4,8,10,5,15,11,0,3,0,55,0,25,20,13,15,7,0,5,0,90,6,5,3,7,15,11,10,3,3,60,3,18,21,26,37,19,7,10,0,138,11,38,65,67,77,39,18,35,6,366,0,3,4,3,3,3,0,0,0,19,0,4,9,3,8,4,3,3,0,38
210051243,73,251,301,271,611,569,215,247,99,2632,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,15,11,30,22,9,3,3,106,0,0,0,0,0,0,0,0,0,6,0,3,4,0,4,5,0,0,0,24,0,3,0,0,16,5,0,0,0,27,9,54,33,38,38,24,12,5,0,209,3,58,27,26,11,16,3,4,3,151,0,3,8,10,11,12,0,3,0,55,0,0,0,0,3,4,0,0,0,12,7,0,3,3,10,15,3,0,0,36,0,0,0,0,8,0,3,0,0,9,0,3,9,5,17,5,0,0,0,47,0,16,10,11,19,5,3,6,0,73,6,15,5,8,28,7,4,3,0,77,7,26,30,28,44,25,19,13,3,192,10,49,45,73,76,51,16,44,9,382,0,9,0,0,3,0,0,0,0,16,0,16,4,5,10,11,0,0,0,38
210051245,106,329,262,287,911,1033,499,692,109,4220,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,21,23,22,50,41,19,7,3,194,0,0,0,0,10,3,0,0,0,20,3,19,9,16,9,16,7,3,0,83,0,8,7,10,39,26,3,3,0,106,16,128,92,83,78,36,19,22,8,476,14,115,65,37,35,24,9,8,5,323,8,17,35,51,72,43,20,17,0,261,0,6,7,0,7,5,3,3,0,36,10,3,25,29,41,57,12,10,0,192,3,12,12,0,19,18,12,6,0,77,9,23,15,30,39,35,15,20,3,199,4,27,20,29,35,20,5,3,0,148,17,16,27,29,60,31,14,15,5,200,22,66,80,93,97,69,33,31,3,494,27,83,132,130,141,106,27,28,8,692,4,11,8,6,7,10,0,3,0,50,3,20,20,24,28,16,11,0,0,133
210051246,100,365,204,280,921,1090,511,888,127,4491,0,3,8,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,6,8,32,21,30,55,42,19,13,0,221,0,4,0,3,7,6,4,3,0,24,3,25,16,16,26,25,0,4,0,114,4,10,12,14,20,35,14,5,0,101,14,170,106,97,86,55,22,24,12,582,19,97,28,32,23,23,6,8,5,242,10,19,36,36,55,38,21,11,5,228,0,3,3,3,7,10,0,4,0,30,10,9,17,20,29,49,9,19,3,171,8,9,17,9,19,11,7,4,0,82,7,30,31,33,41,48,15,21,5,236,6,34,29,16,30,24,12,6,0,156,5,17,34,29,36,28,17,15,3,184,14,63,96,62,91,68,33,25,3,455,23,52,102,120,108,79,27,36,6,559,0,17,7,4,6,8,0,4,0,45,3,25,23,41,27,16,9,7,0,151
210051247,65,268,239,227,621,540,214,278,108,2550,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,14,20,46,23,4,4,3,118,0,0,0,0,4,0,0,0,0,3,0,0,3,3,3,4,0,0,0,12,0,3,3,3,12,7,6,0,3,31,7,72,51,26,48,18,12,5,5,259,10,61,31,26,11,7,5,3,3,164,6,10,10,10,16,14,3,3,0,69,0,4,3,7,7,0,0,0,0,18,4,3,3,3,18,12,4,0,0,54,3,3,0,0,10,4,0,3,0,24,0,3,6,9,23,15,4,4,0,64,0,14,6,18,27,8,0,0,0,77,7,6,15,11,25,3,0,3,0,73,5,33,25,42,45,32,4,12,0,213,16,45,68,86,76,35,22,45,9,399,0,4,3,0,3,0,3,0,0,14,0,12,8,10,10,7,0,3,0,43
210051248,0,0,0,3,5,6,8,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
210051249,67,425,329,356,1031,1015,355,495,176,4257,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,31,19,25,71,62,19,5,3,234,0,0,0,0,14,0,0,0,0,22,0,8,7,6,14,10,0,0,0,41,0,11,9,7,27,17,0,3,0,75,14,133,67,82,77,25,12,9,15,432,3,111,35,32,25,20,8,7,7,246,0,3,8,15,47,26,5,4,3,118,0,3,3,3,9,6,3,0,4,27,3,4,15,16,34,45,17,3,3,133,0,6,0,6,11,17,5,8,0,45,3,15,3,16,49,30,8,4,0,124,5,19,20,14,25,29,4,0,3,124,7,13,20,22,50,25,4,7,0,153,13,60,41,64,88,55,13,36,4,379,27,69,124,142,158,95,49,48,24,742,0,11,6,11,3,4,0,0,3,34,3,25,11,11,12,12,7,6,0,88
210051250,39,87,75,120,385,385,187,238,57,1579,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,4,8,20,23,3,3,0,77,0,0,0,0,8,0,4,0,0,18,4,0,0,5,3,5,3,0,3,22,0,4,5,9,15,5,9,7,0,50,5,34,18,29,42,14,13,6,8,154,3,35,20,19,23,14,3,11,0,131,5,5,9,18,30,19,10,9,0,102,0,0,0,4,5,4,0,0,0,16,0,0,11,5,13,15,7,0,0,55,3,3,5,0,6,8,3,0,0,28,3,7,3,7,17,17,5,3,0,66,3,5,10,6,11,7,6,0,0,47,5,13,5,12,30,7,9,3,5,93,7,13,28,24,35,19,14,24,3,159,7,26,27,57,56,34,14,10,3,239,0,13,4,7,0,3,0,3,0,28,0,8,4,8,9,9,7,0,0,46
210051441,39,138,143,133,534,490,214,296,54,2032,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,17,18,39,24,9,7,0,121,0,0,0,0,3,4,0,0,0,11,0,7,0,9,8,10,0,3,0,33,0,3,5,4,15,8,0,0,0,42,10,44,42,37,43,29,6,5,3,221,12,48,27,19,13,5,9,4,4,136,3,0,10,12,18,14,9,4,0,78,0,0,3,0,0,0,0,0,0,11,7,4,3,6,15,11,4,3,0,57,0,0,0,0,3,0,0,0,0,7,0,3,6,3,22,7,5,3,0,47,3,11,11,5,23,5,8,0,0,71,7,3,11,18,27,9,10,3,3,93,6,24,31,37,30,14,10,15,3,167,12,48,54,72,76,27,11,21,6,328,0,8,3,3,0,8,0,0,0,19,0,9,12,3,15,6,3,0,0,46
210051442,41,182,184,181,737,777,306,352,86,2837,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,12,14,19,49,25,10,8,0,148,6,3,0,0,10,4,3,0,0,27,0,4,3,9,3,6,6,4,0,44,3,0,3,13,15,10,4,3,0,50,9,68,51,46,49,27,15,8,4,280,9,49,25,25,13,14,9,9,3,158,3,8,8,23,28,22,3,12,0,110,0,6,3,0,10,11,4,3,0,37,11,3,16,16,33,21,7,8,0,116,0,6,3,9,11,3,3,3,0,35,0,11,13,10,25,15,9,3,0,101,0,16,14,15,26,14,0,0,3,91,11,4,13,15,42,22,5,6,3,122,3,28,27,33,51,23,16,21,3,208,26,51,71,120,113,57,21,29,6,501,0,9,3,3,4,0,0,3,0,24,0,11,9,10,23,8,3,5,0,78
210051443,80,284,291,286,1060,985,439,534,128,4084,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,18,22,22,60,48,26,12,3,215,3,3,4,3,13,7,3,0,0,28,0,8,3,10,11,10,0,0,0,52,0,0,4,15,28,16,5,5,0,68,17,102,83,81,90,58,18,7,8,472,5,96,48,34,28,14,11,11,3,254,5,6,19,15,35,30,17,13,6,138,0,7,3,0,15,7,0,3,0,34,9,3,15,16,49,27,10,8,0,137,0,5,7,8,17,4,3,3,0,49,8,15,19,20,46,30,7,3,0,150,0,30,28,24,39,13,4,6,0,154,4,8,27,33,53,15,8,10,0,168,13,41,35,51,78,42,14,20,7,296,20,74,99,147,171,92,26,35,4,671,3,8,3,9,5,7,3,3,0,38,3,16,12,19,19,12,3,0,0,86
210051444,68,162,206,245,951,873,336,431,104,3387,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,13,16,15,13,43,28,12,4,3,148,3,0,0,0,13,3,3,0,0,29,3,9,0,4,14,12,4,3,0,54,0,6,0,5,29,12,4,0,0,59,19,58,56,63,78,23,17,14,3,319,6,59,35,26,36,20,10,4,0,187,3,7,13,17,53,27,6,5,0,130,3,3,4,0,9,11,3,0,3,35,11,3,9,15,39,26,8,5,0,110,0,3,10,8,13,4,0,4,3,46,5,18,14,10,36,32,10,0,0,119,8,15,22,20,37,19,5,0,0,126,6,12,17,14,40,23,7,4,0,128,15,26,41,36,56,24,19,18,5,237,41,59,100,147,159,70,28,38,13,651,0,4,3,4,0,9,0,0,0,24,8,8,14,10,14,4,4,3,0,64
210051445,23,45,32,50,234,233,107,178,21,927,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,4,20,8,10,0,0,52,0,0,0,0,0,4,0,3,0,10,4,5,3,0,4,3,0,3,0,24,0,0,6,0,6,5,3,5,0,29,0,13,19,28,19,7,5,0,4,104,0,11,9,11,3,4,3,0,0,42,3,3,0,7,3,11,6,3,0,38,3,0,0,0,0,0,0,0,0,6,4,0,0,4,9,8,0,0,0,36,0,0,0,0,6,10,0,3,0,16,3,3,3,4,6,9,0,4,0,41,0,10,8,4,8,5,0,3,0,35,3,0,7,11,18,10,3,4,0,54,0,11,6,8,33,11,3,9,0,93,8,10,22,34,39,23,6,9,0,149,0,3,0,3,0,0,0,0,0,6,3,7,0,4,8,8,0,0,0,25
211011251,73,209,187,197,751,774,336,451,77,3054,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,3,0,0,0,3,3,21,27,16,61,36,14,4,0,185,0,0,3,3,6,7,0,0,0,17,5,10,6,6,16,14,8,3,0,66,8,9,10,14,36,22,16,6,0,123,16,74,52,45,69,45,12,12,7,324,3,62,27,18,21,10,13,10,4,158,0,9,6,7,14,6,6,4,0,42,0,3,12,0,11,10,3,4,0,50,9,3,18,15,35,18,8,4,0,113,3,7,0,7,6,9,3,0,0,34,10,20,27,18,37,41,14,6,0,175,3,29,13,4,23,11,8,3,0,103,8,15,18,16,29,29,6,4,0,126,14,35,47,44,67,37,27,41,4,312,34,100,103,129,133,61,23,33,6,616,3,11,8,3,4,0,3,0,0,38,3,10,24,21,23,11,5,5,0,102
211011254,82,319,184,247,913,1011,455,607,73,3901,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,18,25,29,73,40,25,14,0,229,0,0,3,0,6,3,0,4,0,22,0,17,11,11,21,19,4,4,0,93,0,5,14,22,49,39,15,7,0,149,9,139,72,81,76,49,24,16,4,469,0,99,35,31,23,13,8,12,4,229,0,3,12,12,19,16,3,3,0,70,4,0,3,3,16,14,6,3,0,49,10,3,11,30,41,32,6,14,0,142,0,10,3,4,13,13,3,9,0,52,9,25,17,25,52,49,19,22,0,221,5,23,20,21,29,15,3,0,4,111,13,12,20,17,31,31,5,6,0,139,17,71,73,46,77,41,34,47,3,412,32,84,160,187,140,88,29,27,3,758,3,12,3,5,3,10,3,4,0,42,3,18,23,27,35,17,9,3,3,134
211011255,42,157,97,100,316,531,236,440,28,1946,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,20,18,17,30,26,8,13,0,132,0,0,3,3,8,3,0,3,0,21,0,17,16,15,17,9,3,0,0,73,4,7,20,13,30,14,10,9,3,97,8,79,54,47,36,20,9,8,13,272,6,49,15,8,5,3,7,5,0,92,0,8,4,5,6,3,3,0,0,37,0,0,3,3,4,8,0,0,0,19,8,5,14,13,21,20,3,4,0,86,0,3,8,3,5,11,3,3,0,30,3,16,22,17,19,20,6,7,0,112,0,6,6,12,13,5,6,0,0,49,3,10,6,8,13,10,3,0,0,49,5,25,39,31,36,19,18,26,0,198,19,32,74,61,43,33,9,7,3,288,0,16,8,3,4,0,3,0,0,36,7,17,13,13,12,15,0,3,3,85
211011256,92,342,241,281,897,1094,485,747,57,4233,3,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,5,21,30,35,73,51,15,12,0,247,0,0,0,3,10,7,0,0,0,29,8,13,18,16,14,16,3,6,0,97,11,12,17,28,50,41,6,15,0,172,23,152,101,98,86,67,34,36,4,594,3,109,44,48,21,9,10,20,0,264,3,3,11,16,19,22,7,3,0,88,3,0,0,3,23,14,0,6,0,54,5,3,27,19,35,34,12,10,0,147,5,9,8,0,9,14,5,4,0,58,13,33,33,29,50,49,16,12,3,237,0,32,20,23,18,24,9,5,0,133,9,11,14,19,46,22,13,10,0,150,18,61,67,62,85,55,33,55,0,442,33,101,152,157,150,109,34,26,8,761,3,25,10,5,10,0,3,4,0,56,4,33,22,31,40,28,6,11,0,182
211011257,47,193,88,126,409,598,276,419,25,2178,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,19,18,19,30,36,12,3,0,144,0,0,0,0,3,0,0,0,0,8,0,12,4,6,14,15,3,3,0,50,4,15,6,10,22,21,7,9,0,95,13,109,52,50,46,24,17,17,0,319,3,57,17,15,10,12,4,7,0,132,0,0,3,8,5,10,3,3,0,39,0,0,3,3,9,8,0,0,0,27,5,3,13,16,15,20,4,12,3,84,0,3,7,3,4,9,0,0,0,31,0,21,17,20,34,25,10,13,0,143,0,15,9,6,12,14,3,4,0,67,3,6,10,13,20,26,4,4,0,95,11,38,32,34,38,24,17,27,0,219,25,44,71,80,68,49,14,13,3,372,3,10,9,6,0,4,0,0,0,31,0,12,15,17,17,14,0,7,3,76
211011258,62,262,158,177,569,808,345,573,48,3002,0,0,0,0,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,20,21,22,55,39,15,14,0,195,0,0,3,8,8,5,3,0,0,28,4,11,12,8,14,21,4,4,0,76,0,6,21,25,36,35,8,5,0,148,11,122,56,68,62,30,14,20,7,393,13,83,24,28,14,4,4,13,0,186,4,4,11,9,12,7,7,3,0,50,0,4,0,9,7,4,5,0,0,34,3,14,16,15,19,29,7,8,0,115,0,3,3,5,13,4,0,0,0,30,11,22,30,25,33,34,9,15,3,180,3,18,12,10,15,16,3,11,0,90,4,5,15,13,33,19,5,4,0,100,15,51,47,50,54,38,16,27,0,305,21,66,100,102,99,68,18,23,5,498,0,13,10,3,4,4,0,3,0,36,5,23,21,17,24,14,3,9,0,109
211011259,85,274,197,270,777,910,370,545,64,3495,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,19,25,14,47,24,23,12,3,167,0,0,0,0,10,5,0,0,0,20,4,17,6,7,18,9,4,3,0,62,0,13,7,13,43,41,9,10,0,142,3,125,88,63,71,39,14,17,3,423,3,76,31,26,32,16,9,15,0,204,0,3,0,9,12,11,3,0,0,36,3,0,3,3,9,9,3,0,0,33,6,7,16,13,30,42,9,7,3,133,0,3,3,10,10,8,0,3,0,50,3,21,33,33,56,34,18,13,0,208,4,18,11,22,23,20,9,9,0,117,11,15,25,17,43,16,18,4,3,155,13,82,65,60,62,48,33,47,0,411,32,105,133,168,132,99,36,27,8,737,0,12,5,3,7,0,3,3,0,44,0,18,23,22,24,8,7,10,0,121
