POA_CODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA3678,1097,0,3,8,3,1114,808,0,4,3,8,821,47,4,3,0,4,53,0,0,0,0,0,0,133,0,3,0,0,142,0,0,0,0,0,0,18,0,0,11,3,27,27,0,0,0,0,23,220,3,7,12,3,249,16,0,0,0,0,16,48,0,0,3,0,53,2190,4,12,29,15,2253
POA3682,95,0,0,0,0,96,87,0,0,0,0,85,10,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,7,0,0,0,0,7,203,0,0,0,0,207
POA3683,258,0,5,13,3,278,274,0,0,0,8,288,36,0,3,0,0,39,0,0,4,0,0,4,30,0,3,0,0,36,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,4,70,0,17,4,0,90,3,0,0,0,0,3,19,0,0,0,0,21,622,4,22,23,9,675
POA3685,421,12,14,3,0,447,354,3,3,3,0,362,81,4,31,0,0,112,13,4,19,0,0,36,63,0,3,0,0,69,4,0,0,0,0,9,9,0,0,0,0,13,6,0,0,0,0,13,175,11,56,3,0,243,6,0,0,0,0,3,19,0,3,0,0,28,975,22,74,12,4,1085
POA3687,153,0,9,0,3,160,161,0,4,0,0,165,23,0,15,0,0,37,0,0,9,0,0,9,18,0,3,0,0,21,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,47,0,28,0,0,81,0,0,0,0,0,0,7,0,4,0,0,12,371,0,46,0,3,421
POA3688,148,0,0,0,0,155,219,0,0,0,0,216,22,0,0,0,0,22,0,0,0,0,0,0,24,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,50,6,0,0,0,0,6,7,0,0,0,0,7,431,0,0,0,3,434
POA3690,3137,220,31,13,3,3406,3914,128,24,3,4,4074,2029,679,165,9,4,2887,563,234,58,0,0,855,503,118,27,3,3,655,33,7,7,0,0,44,228,18,4,7,0,257,35,9,3,0,0,45,3389,1069,259,16,12,4739,59,3,0,0,0,64,248,61,17,4,3,325,10736,1476,329,43,26,12613
POA3691,998,0,0,9,22,1034,1351,5,0,4,27,1382,244,5,0,0,3,256,14,0,0,0,0,16,150,0,6,6,3,165,9,0,0,0,0,7,101,0,0,6,0,109,12,0,0,0,0,12,531,9,4,13,5,566,34,0,0,0,0,34,56,0,0,0,0,56,2968,16,5,29,56,3074
POA3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3695,68,0,0,0,0,69,67,0,0,0,0,67,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,8,160,0,0,0,0,160
POA3697,110,0,0,0,0,118,69,0,0,0,3,74,5,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,215,0,0,3,3,224
POA3698,160,0,6,0,10,180,99,0,3,0,12,110,21,0,3,0,0,20,0,0,0,0,0,0,21,0,3,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,5,0,5,51,0,0,0,0,0,0,4,0,0,0,0,10,311,0,16,0,23,347
POA3699,160,0,14,0,0,176,107,0,8,0,0,114,55,0,3,0,0,61,0,0,5,0,0,5,31,0,6,0,0,46,0,0,0,0,0,0,3,0,12,0,0,17,3,0,0,0,0,8,94,0,28,0,0,128,0,0,10,0,0,9,3,0,3,0,0,7,363,0,55,0,4,431
POA3700,222,3,0,7,0,229,156,0,0,0,0,162,35,6,0,0,0,41,0,5,0,0,0,6,35,3,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,12,85,9,0,0,0,96,4,0,0,0,0,4,17,4,0,0,0,23,487,17,0,5,0,517
POA3701,208,0,0,4,0,215,115,0,0,0,3,122,7,0,0,0,0,7,0,0,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,0,12,0,0,0,0,12,11,0,0,0,0,11,64,0,0,0,0,68,5,0,0,0,0,5,11,0,0,0,0,13,408,0,0,6,4,419
POA3704,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
POA3705,41,0,0,0,0,41,35,0,0,0,0,35,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,16,0,0,0,0,16,4,0,0,0,0,4,3,0,0,0,0,3,94,0,0,0,0,94
POA3707,299,0,0,3,3,311,175,0,0,0,0,179,58,0,5,0,0,66,11,0,0,0,0,9,72,0,0,0,0,77,0,0,0,0,0,0,13,0,0,3,0,19,8,0,0,0,0,13,173,0,6,0,0,184,4,0,0,0,0,11,25,0,0,0,0,30,684,0,12,10,4,709
POA3708,16,0,0,0,0,16,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,28
POA3709,68,0,0,0,0,70,32,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,3,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,23,0,3,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,127,0,3,3,0,136
POA3711,84,0,0,3,0,86,69,0,0,0,0,72,9,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,174,0,0,4,0,184
POA3712,70,0,0,0,0,68,30,0,0,0,3,35,11,0,0,0,0,11,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,31,0,0,0,0,38,3,0,0,0,0,3,4,0,0,19,0,21,136,0,0,17,3,162
POA3713,147,0,0,10,9,168,93,0,0,0,0,94,36,0,0,0,0,42,6,0,0,0,0,6,25,0,0,0,0,30,0,0,0,0,0,0,9,0,0,3,0,17,3,0,0,0,0,8,93,3,0,7,4,100,3,0,0,0,0,3,25,7,0,11,0,49,359,12,0,31,16,410
POA3714,580,24,0,28,3,636,408,3,0,0,0,419,92,28,10,4,3,140,8,17,0,0,0,23,66,7,0,0,0,72,0,0,0,0,0,0,9,3,0,3,0,21,9,0,0,0,0,9,186,55,15,11,0,274,7,0,0,0,0,4,46,19,0,11,0,75,1228,98,17,50,7,1406
POA3715,53,0,0,3,0,53,42,0,0,0,0,45,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,112,0,0,3,0,115
POA3717,500,10,4,12,0,516,296,3,0,0,3,307,63,3,13,0,0,78,3,0,3,0,0,10,65,0,0,0,0,66,6,0,0,0,0,3,11,0,0,5,0,15,9,0,0,0,0,15,161,3,22,3,0,190,12,0,0,0,0,12,36,0,3,3,0,41,1004,16,27,20,3,1074
POA3718,20,0,0,0,0,16,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,33
POA3719,88,0,0,0,0,87,38,0,0,0,4,42,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,3,142,0,0,3,3,148
POA3720,108,0,0,3,0,110,70,0,0,0,0,73,7,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,22,0,0,0,0,24,0,0,0,0,0,0,11,0,0,0,0,11,209,0,0,3,0,215
POA3722,737,14,0,7,3,765,557,3,3,0,0,560,215,14,4,0,0,239,53,3,0,0,0,54,101,0,5,3,3,108,0,0,0,0,0,0,12,0,0,9,0,27,20,0,4,0,0,23,397,21,15,10,3,447,35,0,0,0,0,35,77,0,4,3,3,84,1811,41,19,25,8,1900
POA3723,496,0,4,5,8,508,309,0,0,3,3,323,32,0,3,0,0,36,0,0,0,0,0,0,55,0,0,0,0,51,0,0,0,0,0,0,27,7,0,0,0,35,12,3,0,0,0,21,127,8,5,0,3,145,7,0,0,0,0,9,40,0,3,0,3,45,980,13,16,5,12,1028
POA3725,85,0,0,0,0,88,87,0,0,0,0,87,10,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,32,0,0,3,0,35,0,0,0,0,0,0,6,0,0,0,0,6,213,0,0,3,0,219
POA3726,79,0,0,0,0,81,50,0,0,0,0,50,5,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,5,0,0,0,0,5,152,0,0,0,0,157
POA3727,55,0,0,0,0,58,31,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,5,106,0,0,0,3,109
POA3728,112,0,0,0,0,112,73,0,0,0,0,73,6,0,4,0,0,14,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,37,0,4,0,0,37,0,0,0,0,0,0,8,0,0,0,0,7,233,0,4,0,0,239
POA3730,1246,32,62,3,45,1381,907,13,10,0,3,928,353,37,65,0,3,457,59,9,22,0,0,89,159,12,18,3,4,186,11,3,0,0,0,10,20,0,5,0,12,34,23,0,3,0,0,28,626,57,106,3,18,810,12,3,3,0,0,15,99,0,13,0,4,120,2881,101,191,10,68,3250
POA3732,95,0,0,0,0,97,94,0,0,0,0,94,9,0,0,0,0,9,0,0,4,0,0,4,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,27,0,4,0,0,32,0,0,0,0,0,0,12,0,0,0,0,12,230,0,4,0,0,239
POA3733,48,0,0,0,0,48,18,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,22,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,86,0,0,0,0,92
POA3735,124,0,0,0,0,124,57,0,0,0,0,57,15,0,0,0,0,15,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,0,37,3,0,0,0,0,3,8,0,0,0,0,8,229,0,0,0,0,229
POA3737,743,7,0,5,9,765,489,5,0,4,0,493,159,30,0,3,0,187,31,9,0,0,0,38,106,9,0,6,4,121,3,0,0,0,0,3,13,0,0,0,0,13,12,3,0,0,0,14,319,44,4,3,6,381,4,0,0,0,3,11,69,7,0,0,0,72,1625,65,3,12,15,1724
POA3738,33,0,0,0,0,33,31,0,0,0,0,31,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,87,0,0,0,0,88
POA3739,34,0,0,0,0,34,21,0,0,0,0,21,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,86,0,0,0,0,86
POA3740,152,3,0,0,3,160,123,3,0,0,0,128,44,0,0,0,0,44,0,0,0,0,0,0,28,3,0,0,0,30,0,0,0,0,0,0,5,0,0,0,0,9,4,0,0,0,0,4,75,7,0,0,0,81,4,0,0,0,0,4,18,0,0,0,0,20,373,13,0,3,3,393
POA3741,478,16,17,0,6,517,272,5,14,0,8,297,107,11,26,0,3,156,15,9,0,0,0,25,60,13,13,4,0,89,0,0,0,0,0,0,10,0,6,0,0,21,5,0,0,0,0,9,197,42,56,6,5,304,5,0,3,0,0,10,28,3,3,0,0,39,981,61,90,11,16,1156
POA3744,78,0,0,0,0,78,63,0,0,0,0,63,7,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,5,168,0,0,0,3,171
POA3746,64,0,0,0,0,71,53,0,0,0,0,57,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,5,0,146
POA3747,717,16,13,3,3,756,509,8,4,0,11,523,133,10,20,0,0,169,25,3,17,0,0,41,95,5,6,3,4,112,3,0,0,0,0,5,11,0,0,0,3,13,10,0,5,0,0,16,278,25,47,4,6,354,16,0,3,4,0,18,30,0,3,0,4,39,1545,46,69,8,18,1694
POA3749,278,0,0,9,0,292,248,0,0,4,0,249,47,0,0,0,0,47,0,0,0,0,0,0,45,3,0,0,0,54,0,14,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,96,20,0,0,0,121,8,4,0,0,0,10,20,0,0,0,0,21,650,24,0,11,3,687
POA3750,284,7,3,0,3,296,1703,40,4,0,8,1751,332,81,48,0,5,462,0,0,0,0,0,0,73,0,0,0,0,76,0,0,0,0,0,0,14,0,0,0,0,10,10,0,0,0,0,10,421,82,49,0,5,557,0,0,0,0,0,6,67,0,3,0,0,71,2477,128,56,0,19,2677
POA3751,43,0,0,0,0,43,21,0,0,0,0,21,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,3,3,0,0,0,0,3,90,0,0,0,0,90
POA3752,1350,159,40,0,3,1545,3641,489,0,0,5,4134,758,419,7,0,3,1188,18,12,0,0,0,38,151,46,0,0,0,198,11,0,0,0,0,12,37,4,0,0,0,39,14,0,0,0,0,16,989,486,5,0,3,1486,76,0,11,0,0,87,112,24,3,0,0,143,6166,1154,59,0,6,7381
POA3753,135,0,0,0,0,137,430,7,0,0,0,436,62,0,0,0,0,61,0,0,0,0,0,0,23,0,0,3,0,23,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,90,0,0,3,3,94,0,0,0,0,0,0,17,0,0,0,0,17,669,4,0,0,0,683
POA3754,1568,152,0,3,0,1722,6470,535,20,3,5,7041,1934,479,83,0,4,2503,32,6,0,0,0,37,236,52,3,0,4,296,19,6,0,0,0,22,35,14,0,0,0,46,26,4,0,0,0,30,2279,553,88,0,7,2930,38,27,0,0,0,58,168,22,0,0,0,190,10522,1285,114,6,19,11945
POA3755,44,3,0,0,0,45,28,0,0,0,0,33,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,90,3,0,0,0,97
POA3756,746,18,14,0,0,776,2099,38,11,0,5,2145,435,67,20,0,3,521,7,10,0,0,0,18,140,4,7,0,0,145,3,5,0,0,0,9,14,0,0,0,0,14,8,0,0,0,0,9,605,83,23,0,5,713,9,0,0,0,0,9,71,5,0,0,0,82,3538,138,40,3,5,3728
POA3757,968,25,5,3,0,1002,1392,15,8,3,0,1418,209,44,10,3,0,262,19,12,7,0,0,38,79,6,3,4,3,93,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,7,318,67,16,5,3,416,14,0,0,0,0,19,99,5,3,0,0,105,2796,110,33,12,8,2963
POA3758,199,0,0,3,0,199,404,0,0,0,0,406,16,0,0,0,0,16,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,48,0,0,4,0,54,4,0,0,0,0,4,22,0,0,0,0,22,669,3,0,12,0,686
POA3759,145,0,0,0,0,144,170,0,0,0,3,169,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,25,0,0,0,0,0,0,6,0,0,0,0,6,346,0,0,0,3,349
POA3760,48,0,0,0,0,48,57,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,123,0,0,0,0,121
POA3761,137,0,0,0,6,142,208,0,0,0,0,212,16,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,25,3,0,0,0,0,3,11,0,0,0,0,11,384,0,0,0,7,392
POA3762,11,0,0,0,0,11,19,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,45
POA3763,162,0,0,0,0,163,310,0,0,0,0,313,30,0,4,0,0,34,0,0,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,50,0,3,0,0,52,8,0,0,0,0,8,14,0,0,0,0,16,540,0,3,3,3,551
POA3764,890,90,22,14,3,1017,1257,21,0,0,3,1284,401,59,12,0,0,480,24,12,0,0,0,40,127,14,3,0,3,137,0,0,0,0,0,3,9,3,0,13,0,26,13,0,0,0,0,20,579,91,16,12,3,706,16,17,5,0,0,40,67,11,0,0,4,79,2808,230,45,31,18,3127
POA3765,725,28,4,0,0,753,1089,17,20,0,3,1126,91,21,10,0,0,118,9,0,0,0,0,9,72,3,0,0,0,75,0,24,0,0,0,23,3,0,0,0,0,3,6,6,0,0,0,3,173,48,10,0,0,235,11,36,0,0,0,49,35,8,0,0,0,47,2031,135,34,0,3,2202
POA3766,158,0,0,0,0,159,263,0,0,0,0,263,18,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,36,3,0,0,0,0,3,0,0,0,0,0,0,455,0,0,0,0,460
POA3767,169,7,0,0,3,181,221,0,0,0,0,226,23,0,0,0,0,23,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,42,0,0,0,0,0,0,9,3,0,0,0,15,440,11,0,0,3,456
POA3770,364,0,0,0,0,365,504,3,0,5,0,512,47,0,0,0,0,48,0,0,0,0,0,0,54,0,0,0,3,62,0,0,0,0,0,0,14,0,0,0,0,18,5,0,0,0,0,5,123,0,3,0,6,133,7,0,0,0,0,9,24,0,0,0,0,28,1022,3,3,4,5,1038
POA3775,486,11,0,3,3,509,594,8,0,0,0,606,79,6,0,0,3,91,3,0,0,0,0,3,65,9,0,0,0,72,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,160,18,0,0,3,176,11,0,0,0,0,11,20,0,0,0,0,20,1279,38,0,3,8,1323
POA3777,1296,104,4,45,3,1450,1582,55,6,0,5,1648,292,66,3,0,0,364,56,33,4,0,0,95,160,12,0,0,0,173,10,16,0,0,0,26,22,0,0,6,4,25,18,0,0,0,0,23,557,125,11,6,8,703,21,7,0,0,0,30,90,8,0,3,0,99,3542,308,13,51,21,3932
POA3778,29,0,0,0,0,32,28,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,69,0,0,3,7,70
POA3779,87,0,0,0,0,87,38,0,0,3,0,46,8,3,0,0,0,10,4,0,3,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,0,4,30,3,3,0,0,34,0,0,0,0,0,0,4,0,0,3,0,7,154,3,3,8,0,170
POA3781,353,0,0,0,3,360,905,0,0,0,3,908,96,0,0,0,0,102,14,0,0,0,0,14,34,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,159,0,0,0,3,164,11,0,0,0,0,11,34,0,0,0,0,34,1465,0,0,4,8,1476
POA3782,937,0,4,3,0,947,1356,0,0,0,0,1357,146,0,0,0,0,145,12,0,3,0,0,9,62,0,0,0,0,61,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,227,0,3,0,0,233,8,0,0,0,0,8,42,0,0,0,5,46,2572,0,8,3,5,2591
POA3783,223,0,0,0,3,223,402,0,0,0,0,405,51,0,0,0,0,51,0,0,0,0,0,0,27,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,81,0,0,0,0,82,5,0,0,0,0,5,24,0,0,0,0,24,731,0,0,0,3,741
POA3785,4,0,0,0,0,8,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,26
POA3786,179,0,0,0,0,179,282,0,0,0,0,283,19,0,0,0,0,22,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,42,0,0,0,0,39,0,0,0,0,0,0,12,0,0,0,0,13,514,0,0,0,3,516
POA3787,135,0,0,0,3,131,180,0,0,0,0,184,16,0,0,0,0,16,0,0,0,0,0,0,8,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3,27,0,0,0,0,0,0,3,0,0,0,0,3,345,0,0,0,3,351
POA3788,222,0,0,0,3,229,302,0,0,0,7,312,50,7,0,0,0,56,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,83,7,0,0,0,92,3,0,0,0,0,3,13,0,0,0,0,12,622,11,0,0,12,653
POA3789,51,0,0,0,0,51,45,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,102,0,0,0,3,105
POA3791,192,0,0,0,0,191,267,0,0,0,0,267,17,4,0,0,0,26,0,0,0,0,0,0,21,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,50,3,0,0,0,0,3,10,0,0,0,0,10,507,5,0,0,0,519
POA3792,128,0,0,0,0,130,178,0,0,0,0,178,22,0,0,0,0,20,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,36,5,0,0,0,0,5,3,0,0,0,0,3,343,3,0,0,3,345
POA3793,452,4,0,0,0,460,532,0,0,0,0,536,97,14,0,0,0,106,0,0,0,0,0,0,72,0,0,0,3,76,5,0,0,0,0,5,13,0,0,0,0,13,5,0,0,0,0,8,187,14,0,0,3,210,10,12,3,0,0,23,31,0,0,0,0,34,1212,29,5,4,4,1255
POA3795,162,0,0,0,0,160,156,0,0,5,0,159,8,3,0,0,0,15,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,38,3,0,0,0,41,4,0,0,0,0,4,5,0,0,0,0,5,365,3,0,5,3,370
