POA_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3760,124,125,256,0,3,3,0,0,0,33,34,70,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,79,0,0,0,0,0,0,41,46,85,13,9,21,178,177,360
POA3761,422,375,794,19,17,42,3,3,5,97,99,197,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,104,100,202,4,3,12,0,3,6,130,133,263,57,56,110,610,557,1169
POA3762,45,37,81,0,3,3,0,0,0,9,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,16,4,3,6,0,0,0,9,14,25,11,16,23,67,62,127
POA3763,452,411,866,34,25,58,5,4,11,186,169,352,0,0,3,0,0,0,3,3,8,0,0,3,0,4,3,0,0,0,0,0,0,195,178,374,3,4,13,9,3,6,243,219,458,59,56,122,754,691,1445
POA3764,2235,2267,4495,449,489,935,50,55,107,949,1058,2003,37,29,65,13,11,22,12,17,29,6,13,18,13,9,23,5,3,10,0,0,0,1083,1194,2280,91,104,195,22,20,47,1649,1805,3451,322,346,666,4203,4416,8614
POA3765,2018,2128,4151,72,90,161,6,13,21,696,725,1418,20,20,46,3,7,10,10,10,23,3,3,3,0,0,4,0,3,3,0,0,0,742,773,1520,35,34,72,28,39,72,887,940,1822,178,198,378,3089,3267,6348
POA3766,392,359,755,18,17,35,3,3,3,139,122,262,3,6,5,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,148,136,285,12,18,34,6,0,11,191,170,362,18,31,44,597,560,1161
POA3767,373,379,748,37,30,69,5,3,10,113,131,235,10,8,16,7,0,8,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,132,146,272,5,11,16,3,3,7,178,191,365,26,37,62,580,604,1177
POA3770,1073,1034,2106,66,62,129,7,6,15,250,282,534,4,7,11,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,264,306,567,16,19,34,11,3,16,357,391,743,100,89,193,1528,1519,3043
POA3775,1121,1129,2255,125,132,263,5,10,22,381,398,772,13,15,34,0,0,3,5,3,6,3,0,3,0,0,0,0,0,0,0,0,0,414,429,838,22,14,27,5,11,16,562,580,1142,135,118,255,1821,1834,3657
POA3777,2994,3123,6123,585,701,1291,18,25,47,734,826,1560,30,32,65,16,15,30,18,18,31,0,4,9,5,14,19,4,5,8,0,0,0,825,943,1771,66,74,139,14,28,41,1496,1745,3243,385,388,775,4873,5263,10134
POA3778,75,63,135,4,0,7,3,3,3,8,24,30,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,40,0,0,3,0,0,0,17,28,49,7,3,14,100,96,195
POA3779,110,94,205,27,25,51,0,3,7,34,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,73,4,5,10,0,0,0,74,65,135,19,16,35,198,183,384
POA3781,1324,1290,2613,130,117,251,13,10,21,392,408,798,13,12,29,0,6,6,3,3,5,0,0,0,0,0,0,0,7,5,0,0,0,424,439,866,21,24,37,10,7,13,584,588,1168,169,171,345,2078,2049,4126
POA3782,2489,2411,4900,233,233,471,23,17,40,662,701,1365,9,19,31,7,9,12,4,9,13,0,0,3,6,7,8,3,3,9,0,0,0,721,764,1482,46,49,98,11,10,27,1017,1060,2077,216,214,425,3724,3683,7408
POA3783,703,612,1319,115,142,255,7,0,7,210,212,421,6,6,13,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,222,229,450,5,7,12,6,7,11,352,378,730,69,75,139,1128,1064,2185
POA3785,19,12,34,4,0,3,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,17,0,3,4,0,0,0,15,12,22,9,10,16,39,35,71
POA3786,450,454,908,34,34,70,3,3,5,145,146,293,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,158,304,25,11,40,3,4,4,211,207,418,55,50,104,718,708,1435
POA3787,311,316,626,25,22,45,5,6,14,103,95,199,3,3,7,0,0,0,0,0,0,0,0,5,0,0,0,3,8,6,0,0,0,117,110,228,16,19,38,3,0,3,158,158,313,30,40,71,503,512,1008
POA3788,527,503,1033,50,44,92,5,12,17,175,159,331,0,3,4,0,0,0,8,12,19,0,0,3,0,0,0,0,3,5,0,0,0,191,183,376,16,33,42,4,0,4,260,255,513,48,47,93,835,807,1641
POA3789,74,78,153,8,10,15,0,0,0,22,37,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30,40,66,5,3,9,0,0,4,37,54,91,3,3,7,117,134,254
POA3791,492,457,952,14,18,35,4,9,9,117,133,254,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,147,277,10,5,17,3,7,9,157,179,330,38,33,78,686,672,1356
POA3792,348,334,680,9,9,16,0,3,4,91,110,205,4,3,3,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,97,124,221,10,10,17,0,0,0,116,149,265,31,33,65,497,513,1009
POA3793,1106,1145,2251,98,105,200,9,11,18,306,312,619,3,4,9,3,0,6,3,8,13,3,5,6,0,0,0,0,3,4,0,0,0,337,344,679,27,31,61,11,7,18,466,487,960,77,82,164,1652,1719,3369
POA3795,405,395,799,19,24,41,3,0,3,108,96,206,3,0,3,0,0,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,118,103,222,3,6,13,7,3,10,155,136,287,39,45,76,596,571,1165
POA3796,3039,2997,6038,133,140,275,27,29,53,999,1041,2037,19,13,35,3,9,14,5,4,17,3,3,11,0,3,0,3,0,4,0,0,0,1066,1103,2170,51,58,112,17,16,28,1266,1320,2586,213,225,440,4520,4543,9061
POA3797,936,904,1844,244,261,513,9,4,13,291,291,582,16,17,31,0,0,0,3,3,9,0,0,3,0,0,0,0,0,0,0,0,0,320,322,642,16,19,32,8,10,19,589,616,1209,131,104,236,1662,1628,3285
POA3799,1612,1602,3206,332,375,708,26,25,52,422,462,883,22,13,37,7,3,9,8,8,16,7,4,11,3,4,9,5,6,4,0,0,0,495,516,1015,30,29,55,13,6,14,867,929,1796,236,232,471,2714,2763,5469
POA3800,20,5,28,8,16,22,41,49,84,217,215,433,18,30,55,8,14,17,16,13,32,31,36,66,12,8,21,10,13,25,0,0,0,352,379,734,619,654,1268,7,3,8,984,1047,2032,78,71,149,1086,1124,2207
POA3802,7591,7710,15294,412,413,826,36,43,83,1981,1878,3855,40,34,72,22,21,46,13,16,36,10,6,19,3,0,7,3,6,8,0,0,0,2113,2016,4128,626,624,1251,41,30,76,3201,3083,6280,595,620,1216,11384,11415,22791
POA3803,2878,2987,5862,163,169,340,34,28,60,1109,1104,2214,15,16,26,12,10,19,18,11,21,0,0,0,4,5,13,4,0,4,0,0,0,1188,1167,2359,467,486,951,32,16,53,1853,1845,3702,278,252,533,5012,5086,10099
POA3804,2598,2511,5106,64,63,128,7,5,7,946,1017,1966,6,5,12,0,0,0,10,5,7,0,0,0,0,0,0,0,0,0,0,0,0,967,1027,1991,52,57,112,9,10,23,1090,1161,2257,179,201,383,3869,3877,7747
POA3805,16552,16598,33152,754,756,1506,146,147,295,5963,5945,11905,137,130,269,47,48,101,61,51,115,10,17,30,15,13,27,19,6,24,0,0,0,6405,6360,12766,1325,1573,2904,134,136,265,8613,8826,17442,1174,1220,2394,26340,26638,52983
POA3806,12590,13271,25867,1285,1378,2661,164,163,327,5329,5709,11039,151,161,307,47,51,97,69,59,131,35,34,68,19,12,32,15,23,40,0,0,0,5823,6218,12046,1109,1265,2374,98,86,184,8316,8947,17264,961,1010,1968,21872,23225,45098
POA3807,2165,2172,4335,118,111,228,20,17,41,789,857,1643,5,3,14,6,9,12,15,7,25,11,4,14,0,0,3,0,4,3,0,0,0,846,907,1751,55,42,100,7,5,15,1026,1068,2088,161,131,285,3347,3363,6711
POA3808,957,917,1875,65,51,111,6,3,5,341,335,673,3,8,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,348,341,692,12,12,26,0,3,3,428,400,826,88,79,169,1474,1399,2876
POA3809,603,603,1205,135,162,302,37,32,74,1986,2098,4088,48,40,84,6,6,12,15,15,27,5,7,11,0,0,0,0,3,7,0,0,0,2096,2204,4302,164,184,347,17,17,35,2422,2571,4991,159,141,297,3179,3314,6488
POA3810,9052,9379,18432,1431,1651,3079,177,192,369,7493,8292,15793,195,190,390,49,57,108,64,47,113,21,29,54,21,34,58,20,13,31,3,0,4,8055,8867,16916,794,923,1719,143,125,267,10418,11568,21983,1296,1420,2717,20764,22365,43131
POA3812,731,717,1448,35,47,83,8,3,8,230,245,476,3,4,6,0,0,0,0,3,4,3,3,4,3,4,8,0,0,0,0,0,0,252,260,511,3,8,12,3,8,6,296,322,614,63,76,135,1084,1115,2201
POA3813,313,290,602,14,15,27,3,0,5,64,58,119,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,67,60,124,4,0,4,3,3,7,80,81,159,41,44,81,438,412,847
POA3814,656,652,1314,68,50,118,3,3,6,221,233,453,9,8,13,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,234,252,479,4,9,11,3,4,6,303,311,613,92,87,178,1050,1055,2103
POA3815,899,890,1792,111,102,209,9,11,20,284,332,616,3,7,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,354,651,8,11,19,3,3,8,416,473,892,100,93,196,1418,1458,2872
POA3816,653,619,1271,88,87,175,0,10,10,375,422,793,13,13,29,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,0,0,0,393,449,835,12,13,21,9,3,9,498,550,1042,107,101,211,1258,1264,2522
POA3818,3154,3281,6440,752,828,1582,46,41,88,1694,1873,3569,63,66,129,9,9,25,24,23,48,16,7,21,7,6,17,0,5,4,0,0,0,1859,2045,3901,76,93,170,38,25,61,2724,2991,5713,512,539,1056,6390,6819,13206
POA3820,3598,4052,7646,1146,1239,2384,73,89,162,1528,1673,3206,59,63,125,14,21,34,34,29,58,20,25,46,9,6,19,4,3,3,0,0,0,1738,1918,3656,107,121,233,36,37,76,3024,3317,6347,486,549,1033,7103,7921,15026
POA3821,912,943,1853,94,100,194,8,8,15,202,239,444,6,0,7,6,3,9,3,9,8,0,3,4,0,0,0,0,0,0,0,0,0,225,269,498,3,10,16,4,6,6,327,380,710,105,102,205,1345,1422,2770
POA3822,306,293,597,43,50,94,0,0,3,52,64,117,7,4,6,3,0,8,3,0,3,0,0,0,3,3,4,0,0,0,0,0,0,66,72,142,3,8,10,0,0,0,119,130,248,38,43,85,465,463,930
POA3823,517,520,1037,71,68,139,10,4,17,171,199,366,8,5,12,4,3,6,10,10,15,0,0,3,3,0,3,0,0,0,0,0,0,196,221,411,3,0,6,5,0,5,272,289,565,57,65,124,852,875,1727
POA3824,1398,1376,2775,234,258,489,6,17,24,381,496,877,18,20,41,0,0,0,14,6,24,0,0,0,0,0,0,0,0,0,0,0,0,429,541,970,19,25,43,8,7,12,685,834,1513,193,226,422,2281,2428,4711
POA3825,5878,5972,11846,1244,1427,2667,39,47,90,1191,1225,2414,60,64,125,3,6,6,24,33,64,7,8,17,11,6,21,4,0,3,0,0,0,1341,1399,2739,51,88,145,45,44,90,2684,2956,5642,874,838,1715,9434,9767,19203
POA3831,496,481,978,71,70,141,3,3,8,139,146,282,3,3,6,3,3,5,8,3,6,3,0,4,3,0,4,0,0,0,0,0,0,159,158,318,5,5,9,3,5,11,240,236,479,75,78,152,811,802,1609
POA3832,73,78,148,6,7,14,0,0,0,16,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,44,0,0,0,0,0,0,25,31,57,18,17,36,116,126,242
POA3833,107,95,201,0,0,3,0,0,0,29,24,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,61,0,5,3,0,0,0,34,29,68,13,15,32,155,137,291
POA3835,156,140,292,31,14,43,0,3,3,26,42,71,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,49,82,0,3,4,0,0,0,60,70,127,12,10,15,224,221,443
POA3840,4553,4591,9147,844,906,1750,46,42,91,1125,1223,2348,47,65,114,8,14,24,34,22,54,7,9,22,0,3,3,3,4,4,0,0,0,1282,1381,2661,98,108,207,47,37,81,2270,2428,4696,827,849,1673,7646,7871,15520
POA3842,1226,1204,2427,251,269,520,15,13,26,309,415,723,24,29,53,4,9,10,10,14,25,9,6,18,0,3,8,0,0,0,0,0,0,371,494,860,74,60,130,13,15,23,708,837,1539,253,253,503,2181,2294,4473
POA3844,7430,7776,15205,2053,2337,4397,91,99,188,1790,2029,3817,134,140,272,47,46,90,50,47,92,22,22,44,13,12,32,7,4,11,0,0,0,2155,2394,4546,224,251,477,70,47,114,4503,5030,9533,1121,1287,2409,13053,14094,27148
POA3847,623,622,1243,75,81,160,13,12,20,197,173,371,11,7,17,0,0,3,7,8,10,0,6,6,0,0,0,4,0,8,0,0,0,224,207,436,16,11,30,0,3,3,322,310,632,95,98,191,1040,1030,2071
POA3850,3452,3760,7211,1001,1179,2182,143,131,273,945,1014,1961,114,110,223,40,42,84,51,49,97,9,12,26,31,28,59,21,27,46,0,0,0,1355,1411,2769,171,196,365,41,49,86,2572,2833,5399,586,612,1194,6606,7203,13807
POA3851,1417,1335,2752,133,129,264,32,31,62,509,460,968,25,22,46,3,3,8,10,12,27,0,0,4,7,3,11,4,4,5,0,0,0,589,532,1125,28,19,46,4,12,15,751,694,1445,1050,221,1268,3219,2256,5467
POA3852,7,12,17,0,3,3,9,0,15,16,4,18,16,3,16,12,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,50,7,64,0,0,0,0,0,0,55,15,69,3,0,3,71,18,90
POA3854,476,461,933,30,29,62,0,0,0,114,133,247,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,135,257,6,0,7,3,4,6,157,172,325,32,33,61,660,660,1319
POA3856,298,288,582,21,23,48,0,0,0,101,116,216,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,117,230,0,4,3,3,0,3,137,142,278,31,27,60,457,458,921
POA3857,127,118,238,16,10,26,3,0,3,21,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,57,3,0,3,0,0,0,42,37,83,14,10,21,179,163,343
POA3858,875,824,1697,166,200,365,5,7,15,198,220,416,13,12,25,7,0,8,9,11,19,0,3,6,3,5,11,0,0,0,0,0,0,237,253,488,20,22,50,10,3,20,439,486,922,124,114,237,1433,1427,2860
POA3859,271,249,517,47,37,83,5,3,7,44,52,93,3,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,62,113,9,15,22,0,0,0,110,107,216,36,30,62,415,379,796
POA3860,2003,2047,4045,541,594,1136,15,25,44,309,389,697,42,34,75,5,14,19,16,11,26,3,6,7,0,3,7,3,0,3,0,0,0,405,481,887,55,52,111,5,7,21,1007,1138,2146,255,278,530,3267,3461,6729
POA3862,948,924,1867,143,153,292,16,13,32,207,226,434,7,15,25,3,3,8,7,8,10,3,5,10,4,4,13,0,0,0,0,0,0,251,274,527,9,11,22,4,6,8,411,446,855,109,118,235,1464,1490,2956
POA3864,60,56,113,6,4,10,0,0,0,36,28,68,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,33,36,70,0,0,0,0,0,0,40,37,78,8,8,15,112,98,209
POA3865,137,120,258,23,32,55,0,0,3,32,19,52,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,62,0,3,8,0,0,0,60,62,119,25,16,38,219,201,420
POA3869,531,510,1038,77,89,160,7,6,16,83,106,193,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,120,219,4,4,10,0,3,3,174,218,393,55,50,107,763,782,1540
POA3870,406,404,811,40,48,82,0,0,0,96,101,194,3,9,10,0,0,3,8,8,11,0,0,3,0,0,0,0,0,0,0,0,0,113,116,227,0,0,0,3,8,10,156,166,323,37,44,80,594,615,1213
POA3871,865,840,1707,129,148,274,3,0,9,194,227,430,12,8,12,4,3,7,8,8,19,3,4,8,7,5,12,0,0,0,0,0,0,230,255,492,12,12,16,0,4,3,366,419,782,128,136,265,1361,1390,2758
POA3873,113,107,224,4,5,9,0,0,0,22,12,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41,0,0,3,0,0,0,30,26,55,17,15,31,161,146,301
POA3874,203,164,367,12,20,39,3,3,8,44,42,89,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,104,0,3,3,0,0,0,70,77,144,15,20,34,282,258,545
POA3875,4540,4826,9372,1060,1256,2317,112,130,251,1316,1498,2817,113,133,251,18,18,37,56,61,112,13,25,36,20,18,39,11,14,25,0,0,0,1671,1890,3566,109,136,246,34,37,73,2879,3322,6204,931,1032,1958,8350,9179,17530
POA3878,294,276,573,64,59,122,3,0,9,120,108,228,10,3,13,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,134,121,262,4,3,6,3,3,6,205,193,399,37,47,86,538,514,1052
POA3880,996,994,1990,225,246,475,36,35,70,370,412,782,37,30,66,6,3,10,15,15,28,0,4,8,0,3,7,5,7,10,0,0,3,477,506,983,24,28,47,20,12,26,746,787,1535,180,200,377,1913,1986,3894
POA3882,321,302,619,30,22,52,0,0,0,130,125,250,12,11,26,0,0,0,4,4,7,0,0,0,0,0,0,3,0,3,0,0,0,148,141,289,0,3,10,4,3,5,180,165,349,33,39,66,534,502,1037
POA3885,615,543,1163,54,58,115,5,8,18,141,149,287,9,8,20,3,0,5,4,8,8,0,0,0,3,3,3,0,0,3,0,0,0,164,176,342,3,3,9,7,6,12,224,253,475,64,65,136,904,863,1769
POA3886,138,128,267,20,27,45,3,3,3,8,13,22,0,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,25,40,0,0,0,0,0,0,41,46,87,8,12,20,187,188,376
POA3887,127,116,245,10,10,16,0,3,7,8,15,30,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,0,0,0,0,0,19,24,39,0,0,0,0,0,0,25,29,57,25,16,37,175,154,334
POA3888,1032,1031,2063,214,239,453,31,30,57,140,110,251,22,22,46,0,4,4,3,3,3,3,0,4,3,4,5,3,3,7,0,0,0,202,180,381,8,12,19,6,7,15,436,437,875,165,174,331,1627,1643,3266
POA3889,68,41,109,0,3,0,7,13,20,3,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,32,0,0,0,0,0,0,13,22,35,20,9,36,104,71,175
POA3890,91,74,166,25,16,33,6,12,18,16,18,34,0,6,3,0,0,0,4,0,4,0,0,0,0,8,3,0,0,0,0,0,0,29,36,64,0,3,3,0,0,3,59,49,106,24,17,42,171,142,310
POA3891,41,34,78,4,3,12,4,0,7,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,0,0,0,0,0,0,13,7,19,0,4,6,60,45,104
POA3892,340,344,680,71,67,133,9,3,16,53,56,112,0,3,5,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,0,0,0,64,75,135,3,5,10,0,3,3,139,143,286,30,31,68,509,518,1032
POA3893,9,5,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,9,6,16
POA3895,65,56,122,7,4,10,0,0,0,15,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,34,0,0,0,0,0,0,18,26,48,6,9,18,91,86,180
POA3896,138,117,247,16,21,38,4,0,6,14,13,26,0,0,0,0,0,0,3,3,3,3,4,7,0,0,0,0,0,0,0,0,0,20,17,46,9,5,8,0,0,0,47,42,92,28,14,48,211,176,385
POA3898,188,166,350,32,40,70,8,7,17,44,56,100,13,3,15,4,7,13,3,3,5,0,0,0,0,0,0,3,0,4,0,0,0,73,78,154,4,11,19,0,0,3,113,132,249,72,75,151,371,374,751
POA3900,63,44,100,4,3,10,0,0,3,3,7,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,15,0,0,0,0,0,0,10,14,24,10,4,14,84,59,146
POA3902,121,126,246,12,17,26,6,4,3,43,45,88,9,3,12,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,52,57,106,0,0,0,0,0,0,66,69,135,9,13,17,198,199,399
POA3903,203,183,387,35,34,67,3,0,4,70,65,136,3,0,3,0,3,8,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,85,81,167,0,0,0,0,4,4,116,119,235,50,38,87,374,337,706
POA3904,346,349,694,64,66,133,17,17,27,165,153,319,20,16,35,0,3,3,9,5,12,0,3,5,0,0,0,0,0,8,0,0,0,207,200,408,9,14,23,0,3,6,289,284,573,53,67,119,686,695,1385
POA3909,2105,2195,4300,473,504,975,52,44,96,507,567,1080,42,47,94,12,18,28,19,23,46,5,9,16,11,5,17,7,8,16,0,0,0,664,725,1383,21,40,60,15,9,27,1170,1274,2442,396,425,821,3675,3890,7561
POA3910,6218,6565,12781,898,987,1880,47,52,99,2186,2424,4606,54,52,106,12,13,29,23,24,38,13,16,24,7,3,10,9,12,15,0,0,0,2342,2592,4930,150,173,322,40,34,71,3428,3780,7203,555,548,1108,10204,10896,21093
POA3911,1034,1013,2048,80,87,172,0,4,10,342,369,715,7,3,8,4,6,9,0,4,6,5,0,7,0,0,0,0,0,0,0,0,0,357,395,748,9,14,26,9,6,17,458,505,959,97,108,210,1588,1626,3219
POA3912,4363,4555,8926,594,659,1247,35,34,77,1319,1501,2821,60,63,118,9,3,13,11,16,32,5,6,11,4,4,12,3,3,6,0,0,0,1449,1636,3093,80,69,150,39,44,83,2156,2408,4565,372,449,818,6898,7414,14308
POA3913,961,958,1914,154,174,328,9,17,29,299,353,653,3,13,16,0,0,0,3,8,10,0,0,0,3,0,7,0,0,0,0,0,0,318,388,704,29,25,57,9,8,15,506,597,1104,75,78,145,1536,1634,3171
POA3915,2226,2360,4582,593,674,1270,68,77,136,982,1108,2088,54,71,125,9,8,20,26,25,46,7,8,17,11,7,19,8,4,8,0,0,0,1153,1300,2459,64,86,155,33,44,79,1852,2106,3961,362,390,756,4444,4853,9299
POA3916,276,268,546,26,26,52,6,3,12,81,97,177,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,100,194,9,8,19,4,10,9,128,144,278,49,54,96,454,465,919
POA3918,1045,995,2039,224,226,446,15,17,35,323,322,645,15,17,30,4,3,7,6,8,12,0,0,3,3,3,3,11,5,15,0,0,0,379,372,751,15,16,28,6,5,17,622,621,1238,108,103,208,1773,1717,3484
POA3919,852,813,1663,196,224,424,25,23,44,231,280,512,13,17,31,3,7,5,12,7,22,0,6,4,6,10,13,0,4,4,0,0,0,295,349,638,11,11,27,9,15,28,512,604,1113,90,111,204,1460,1525,2984
POA3920,20,11,25,17,10,22,242,78,323,78,34,115,193,70,262,35,4,39,59,14,74,22,7,33,25,11,38,19,8,31,0,0,0,675,239,911,7,5,13,0,0,4,705,250,954,19,6,30,739,271,1013
POA3921,37,33,77,0,3,6,0,0,0,13,10,15,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,8,25,3,0,0,0,0,0,17,17,35,6,4,11,61,52,112
POA3922,1695,1792,3488,521,609,1135,37,40,78,774,923,1699,37,45,85,6,11,16,11,16,34,9,17,23,11,11,21,0,5,3,0,0,0,898,1067,1968,55,58,111,19,16,31,1492,1752,3242,322,329,650,3508,3877,7382
POA3923,140,159,296,13,20,38,3,0,5,64,59,120,0,4,4,0,0,3,4,3,5,3,3,6,3,0,3,0,0,0,0,0,0,82,69,151,0,0,3,0,0,0,97,91,188,5,8,16,246,263,504
POA3925,859,869,1725,161,164,330,14,13,21,347,404,744,15,20,33,0,3,3,14,8,23,3,0,3,0,6,3,0,0,0,0,0,0,394,450,845,21,32,54,3,4,10,583,649,1232,115,106,226,1553,1627,3185
POA3926,896,948,1849,130,149,282,19,15,36,301,312,612,8,5,11,0,0,0,3,3,3,0,0,0,3,0,3,0,4,3,0,0,0,332,338,671,12,22,31,9,6,13,481,519,1000,111,123,231,1491,1585,3083
POA3927,465,460,922,82,106,187,5,6,11,147,171,312,3,3,3,0,0,0,3,4,6,0,0,0,0,0,3,0,0,0,0,0,0,158,181,343,10,11,23,7,10,9,260,304,563,65,62,125,785,830,1615
POA3928,121,136,255,10,8,16,3,8,4,34,40,73,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,89,5,7,10,0,0,0,51,64,116,14,12,23,185,211,397
POA3929,239,246,483,52,58,107,6,0,4,99,101,196,0,3,8,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,103,109,215,11,12,23,0,0,0,165,174,342,28,33,57,426,451,877
